,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Big & Rich,"I see your mama, and the candles and tears and roses
I see your daddy walk his daughter down the isle
I feel my knees start to tremble as I tell the preacher
Don't she look beautiful tonight
All the wonderful words in my head I've been thinking
You know I want to say 'em all just right
I lift your veil, and angels start singing
Such a heavenly sight, yeah

Lost in this moment with you
I am completely consumed
My feelings so absolute, there's no doubt
Sealing our love with a kiss
Waitin' my whole life for this
Watching all my dreams come true
Lost in this moment with you, yeah

I smell the jasmine floating in the air like a love song
Watch my words draw sweet tears from your eyes
Bow our heads while the preacher talks to Jesus
Please bless this brand new life, yeah

Lost in this moment with you
I am completely consumed
My feelings so absolute, there's no doubt
Sealing our love with a kiss
Waitin' my whole life for this
Watching all my dreams come true
Lost in this moment with you, yeah

Lost in this moment with you
I am completely consumed
My feelings so absolute, there's no doubt
Sealing our love with a kiss
Waitin' my whole life for this
Watching all my dreams come true
Lost in this moment with you

Lost in the moment, (in the moment) in this moment with you
Lost in the moment, yeah
Lost in the moment, (in the moment) in this moment with you
Lost in the moment",Lost In This Moment,Between Raising Hell And Amazing Grace,2007,14,3:31,Track '2',Album,True
11,12,Billy Currington,"I was sittin' there, sellin' turnips on a flatbed truck
Crunchin' on a pork rind when she pulled up
She had to be thinkin' this is where rednecks come from

She had Hollywood written on her license plate
She was lost and lookin' for the interstate
Needin' directions, and I was the man for the job

I told her way up yonder past the caution light
There's a little country store with an old Coke sign
You gotta stop in and ask Ms. Bell for some of her sweet tea
Then a left will take you to the interstate, but a right
Will bring you right back here to me

I was sittin' at thinkin' 'bout her pretty face
Kickin' myself for not catchin' her name
I threw my hat and thought you fool, it could've been love

I knew my old Ford couldn't run her down
She probably didn't like me anyhow
So I watched her disappear into a cloud of dust

I told her way up yonder past the caution light
There's a little country store with an old Coke sign
You gotta stop in and ask Ms. Bell for some of her sweet tea

Then a left will take you to the interstate
But a right
Will bring ya right back here to me

Is this Georgia heat, playin' tricks on me
Or am I really seein' what I think I see
The woman of my dreams comin' back to me

She went way up yonder past the caution light
Don't know why but somethin' felt right
You gotta stop in and asked Ms. Bell for some of her sweet tea

Mama gave her a big 'ol glass and sent 'er right back here to me
Thank God, for good directions, and turnip greens",Good Directions,Icon (The Best Of Billy Currington),2011,11,,Track '4',Compilation,True
12,13,Tim McGraw,"1-2-3 Like a bird I sing
'Cause you've given me the most beautiful set of wings
I'm so glad you're here today
Cause tomorrow I might have to go and fly away
Hey!

I'm down to my last dollar
I've walked right though my shoes
Just a small reminder of the hell that I've gone through
But look at me still smiling
As I'm wondering what I'll do
Since I ain't got nothing
I've got nothing to lose
Everybody say Ha-Ha-Ha-Ha, Ha-Ha-Ha-Ha
My friends are always giving me
Watches, hats, and wine
That's how I know this is serious
That's how I know it's time
I don't have to worry
About things that I don't have
'Cause if I ain't got nothing
I've got nothing to hold me back

1-2-3 Like a bird I sing
Cause yo've given me the most beautiful set of wings
I'm so glad you're here today
Cause tomorrow I might have to go and fly away
Fly away, fly away

There's nothing that's worth keeping me
From places I should go
From happyville to lovingland
I'm gonna tour from coast to coast
I'm leaving everything behind
There's not much that I need
Cause If I ain't got nothing
I'm footloose and fancy free

Look at me so free
Nothings holding me down (down)
Look at me so free
Can't keep my feet on the ground

1-2-3 Like a bird I sing
'Cause you've given me the most beautiful set of wings
I'm so glad you're here today
Cause tomorrow I might have to go and

1-2-3 Like a bird I sing
'Cause you've given me the most beautiful set of wings
I'm so glad you're here today
Cause tomorrow I might have to go and fly away
Fly away, Fly Away, Fly away, Fly away
Fly away!",Last Dollar (Fly Away),Let It Go,2007,13,4:30,Track '1',Album,True
13,14,Trace Adkins,"She grew up in the city in a little subdivision
Her daddy wore a tie, mama never fried a chicken
Ballet, straight-As, most likely to succeed
They bought her a car after graduation
Sent her down South for some higher education
Put her on the fast track to a law degree

Now she's comin' home to visit
Holding the hand of a wild-eyed boy with a farmers tan

She's riding in the middle of his pickup truck
Blaring Charlie Daniels, yelling, Turn it up!
They raised her up a lady but there's one thing
They couldn't avoid
Ladies love country boys

You know mamas and daddies want better for their daughters
Hope they'll settle down with a doctor or a lawyer
And their uptown, ball gown, hand-me-down royalty

They never understand why their princess falls
For some camouflage britches and a southern-boy-drawl

Or why she's riding in the middle of a pickup truck
Blaring Hank Jr., yelling, Turn it up!
They raised her up a lady but there's one thing
They couldn't avoid
Ladies love country boys

You can train 'em, you can try to teach 'em
Right from wrong but its still gonna turn 'em on

And they go riding in the middle of a pickup truck
Blaring Lynyrd Skynyrd, yelling, Turn it up!
You can raise her up a lady but there's one thing
You just can't avoid
Ladies love country boys
They love us country boys",Ladies Love Country Boys,"American Man, Greatest Hits Volume II",2007,13,3:41,Track '1',Compilation,True
14,15,Brad Paisley,"If I could write a letter to me
And send it back in time to myself at seventeen
First I'd prove it's me by saying 
Look under your bed
There's a Skoal can and a Playboy 
No one else would know you hid

And then I'd say I know it's tough
When you break up after seven months
And yeah I know you really liked her 
And it just don't seem fair
But all I can say is pain like that 
Is fast and it's rare

And oh, you got so much going for you, going right
But I know at seventeen it's hard to see past Friday night
She wasn't right for you and still you feel like there's a knife
Sticking out of your back and you're wondering if you'll survive
But you'll make it through this and you'll see
You're still around to write this letter to me

At the stop sign at Tomlinson and 8th
Always stop completely, don't just tap your brakes
And when you get a date with Bridget 
Make sure the tank is full
On second thought, forget it
That one turns out kinda cool

Each and every time you have a fight
Just assume you're wrong and Dad is right
And you should really thank Ms. Brinkman
She spends so much extra time
It's like she sees the diamond underneath 
And she's polishing you till you shine

And oh, you got so much going for you, going right
But I know at seventeen it's hard to see past Friday night
Tonight's the bonfire rally but you're staying home instead
Because if you fail algebra, Mom and Dad'll kill you dead
But trust me, you'll squeak by and get a C
And you're still around to write this letter to me

You've got so much up ahead
You'll make new friends
And you should see your kids and wife
And I'd end by saying
Have no fear
These are nowhere near the best years of your life

I guess I'll see you in the mirror 
When you're a grown man
P.S. go hug Aunt Rita 
Every chance you can

And oh, you got so much going for you, going right
But I know at seventeen it's hard to see past Friday night
I wish you'd study Spanish, I wish you'd take a typing class
I wish you wouldn't worry and let it be
Hey, I'd say have a little faith and you'll see

If I could write a letter to me
To me",Letter To Me,5th Gear,2007,18,4:42,Track '4',Album,True
15,16,Rodney Atkins,"The declaration of independence
Think I can tell you that first sentence
But then I'm lost
I can't begin to count the theories
I had pounded in my head that I forgot
I don't remember all that Spanish
Or the Gettysburg Address
But there is one speech from high school
I'll never forgot

Come on in boy, sit on down
And tell me 'bout yourself
So you like my daughter, do you now
Yeah we think she's something else
She's her daddy's girl and her mama's world
She deserves respect, that's what she'll get, ain't it son
Now y'all run along and have some fun
I'll see you when you get back
Bet I'll be up all night
Still cleaning this gun

Well now that I'm a father
I'm scared to death one day my daughter's gonna find
That teenage boy I used to be
Who seems to have just one thing on his mind
She's growing up so fast it won't be long
'Fore I'll have to put the fear of god
Into some kid at the door

Come on in boy, sit on down
And tell me 'bout yourself
So you like my daughter, do you now
Yeah we think she's something else
She's her daddy's girl and her mama's world
She deserves respect, that's what she'll get, ain't it son
Now y'all run along and have some fun
I'll see you when you get back
Bet I'll be up all night
Still cleaning this gun

It's all for show, ain't nobody gonna get hurt
It's just a daddy thing, hey believe me man, it works

Come on in boy, sit on down
And tell me 'bout yourself
So you like my daughter, do you now
Yeah we think she's something else
She's her daddy's girl and her mama's world
She deserves respect, that's what she'll get, ain't it son
Now y'all run along and have some fun
I'll see you when you get back
Bet I'll be up all night
Still cleaning this gun",Cleaning This Gun (Come On In Boy),If You're Going Through Hell,2006,10,3:46,Track '4',Album,True
16,17,Taylor Swift,"Drew looks at me
I fake a smile so he won't see
That I want and I'm needing, everything that we should be
I'll bet she's beautiful, that girl he talks about
And she's got everything that I have to live without

Drew talks to me
I laugh 'cause it's so damn funny
That I can't even see anyone when he's with me
He says he's so in love, he's finally got it right
I wonder if he knows he's all I think about at night

He's the reason for the teardrops on my guitar
The only thing that keeps me wishing on a wishing star
He's the song in the car I keep singing, don't know why I do

Drew walks by me
Can he tell that I can't breathe?
And there he goes so perfectly, the kind of flawless I wish I could be
She better hold him tight, give him all her love
Look in those beautiful eyes and know she's lucky 'cause

He's the reason for the teardrops on my guitar
The only thing that keeps me wishing on a wishing star
He's the song in the car I keep singing, don't know why I do

So I drive home alone
As I turn out the light
I'll put his picture down
And maybe get some sleep tonight

'Cause he's the reason for the teardrops on my guitar
The only one who's got enough of me to break my heart
He's the song in the car I keep singing, don't know why I do

He's the time taken up, but there's never enough
And he's all that I need to fall into

Drew looks at me
I fake a smile so he won't see",,,,,,,,
17,18,Rascal Flatts,"You feel like a candle in a hurricane
Just like a picture with a broken frame
Alone and helpless
Like you've lost your fight
But you'll be all right
But you'll be all right

'Cause when push
Comes to shove
You taste what you're made of
You might bend
Till you break
'Cause it's all you can take
On your knees
You look up
Decide you've had enough
You get mad
You get strong
Wipe your hands
Shake it off
Then you stand
Then you stand

Life's like a novel
With the end ripped out
The edge of a canyon
With only one way down
Take what you're given
Before it's gone
Start holding on
Keep holding on

'Cause when push
Comes to shove
You taste what you're made of
You might bend
Till you break
'Cause it's all you can take
On your knees
You look up
Decide you've had enough
You get mad
You get strong
Wipe your hands
Shake it off
Then you stand
Then you stand

Every time you get up
And get back in the race
One more small piece of you
Starts to fall into place

'Cause when push
Comes to shove
You taste what you're made of
You might bend
Till you break
'Cause it's all you can take
On your knees
You look up
Decide you've had enough
You get mad
You get strong
Wipe your hands
Shake it off
Then you stand
(Then you stand)
Then you stand
(Then you stand)
Yeah then you stand
(Then you stand)
(Then you stand)",Stand,The Best of Rascal Flatts Live,2011,10,3:30,Track '6',Album,True
18,19,Brad Paisley,"Every time you take a sip
In this smoky atmosphere
You press that bottle to your lips
And I wish I was your beer
In the small there of your back
Your jeans are playing peekaboo
I'd like to see the other half of your butterfly tattoo

Hey that gives me an idea
Let's get out of this bar
Drive out into the country
And find a place to park

'Cause I'd like to see you out in the moonlight
I'd like to kiss you way back in the sticks
I'd like to walk you through a field of wildflowers
And I'd like to check you for ticks

I know the perfect little path
Out in these woods I used to hunt
Don't worry babe, I've got your back
And I've also got your front
Now, I'd hate to waste a night like this
I'll keep you safe; you wait and see
The only thing allowed to crawl all over you when we get there is me

You know every guy in here tonight
Would like to take you home
But I've got way more class than them
Babe, that ain't what I want

'Cause I'd like to see you out in the moonlight
I'd like to kiss you way back in the sticks
I'd like to walk you through a field of wildflowers
And I'd like to check you for ticks

You never know where one might be
There's lots of places that are hard to reach
I gotcha

I'd like to see you out in the moonlight
I'd like to kiss you, baby, way back in the sticks
I'd like to walk you through a field of wildflowers
And I'd like to check you for ticks

I'd sure like to check you for ticks",Ticks,5th Gear,2007,18,4:33,Track '2',Album,True
19,20,Kenny Chesney,"Starin' out into the wild blue yonder
So many thoughts to sit and ponder
'Bout life and love and lack of 
And this emptiness in my heart

Too old to be wild and free still
Too young to be over the hill
Should I try to grow up 
But who knows where to start

So I just sit right here and have another beer in Mexico
Do my best to, waste another day
Sit right here and have another beer in Mexico
Let the warm air melt these blues away

Sun comes up and sun sinks down 
And I seen 'em both in this tourist town
Up for days in a rage 
Just tryin' to search my soul

From the answers and the reasons why 
I'm at these crossroads in my life
And I really don't know 
Which way to go

So I just sit right here and have another beer in Mexico
Do my best to, waste another day
Sit right here and have another beer in Mexico
Let the warm air melt these blues away

Maybe I'll settle down, get married
Or stay single and stay free
Which road, I travel is
Still a mystery to me

So I'll just sit right here, have another beer in Mexico
Do my best to, waste another day
Sit right here and have another beer in Mexico
Let the warm air melt these blues away

Down in Mexico",Beer In Mexico,The Road And The Radio ,2005,11,4:33,Track '7',Album,True
20,21,Brad Paisley,"I work down at the pizza pit
and I drive an old Hyundai
I still live with my mom and dad
I'm five foot three and overweight

I'm a sci-fi fanatic
A mild asthmatic
Never been to second base
But there's a whole 'nother me
That you need to see
Go check out my space

'Cause online I'm out in Hollywood
I'm six foot five and I look damn good
I drive a Maserati, I'm a black belt in karate
And I love a good glass of wine

It turns girls on that I'm mysterious
I tell 'em I don't want nothin' serious
'Cause even on a slow day
I can have a three way chat with two women at one time
I'm so much cooler online
So much cooler online

I get home, I kiss my mom
And she fixes me a snack
And I head down to my basement bedroom
And fire up my Mac

In real life, the only time I've ever even been to LA
Was when I got the chance with the marching band
To play tuba in the Rose Parade

But, oh, online I live in Malibu
I pose for Calvin Klein, I've been in GQ
I'm single and I'm rich
And I got a set of six pack abs that will blow your mind

It turns girls on that I'm mysterious
I tell 'em I don't want nothin' serious
'Cause even on a slow day
I can have a three way chat with two women at one time
I'm so much cooler online
Yeah, I'm cooler online

When you got my kind of stats, it's hard to get a date
Let alone a real girlfriend
But I grow another foot and I lose a bunch of weight
Everytime I log in

Online I'm out in Hollywood
I'm six foot five and I look damn good
And even on a slow day
I can have a three way chat with two women at one time
I'm so much cooler online
Yeah, I'm cooler online
Hey, I'm so much cooler online
Yeah, I'm cooler online",Online,5th Gear,2007,18,4:56,Track '3',Album,True
21,22,Dierks Bentley,"Pair of boots and a sack of clothes
Free and easy down the road I go
Hangin' memories on the high line poles
Free and easy down the road I go
Free and easy down the road I go

Ragweed's rockin' on the radio
Free and easy down the road I go
So I keep rollin' like an old banjo
Free and easy down the road I go

Got the sun shinin' on me like a big spotlight
So I know everything is gonna be all right

Sin't no tellin' where the wind might blow
Free and easy down the road I go
Livin' life like a Sunday stroll
Free and easy down the road I go
Free and easy down the road I go

If you only get to go around one time
I'm gonna sit back and try to enjoy the ride

I could make a million or wind up broke
Free and easy down the road I go
Can't take it with you when you go so
Free and easy down the road I go
Someday I know it's gonna take me home so
Free and easy down the road I go
Free and easy down the road I go",Free And Easy (Down The Road I Go),Long Trip Alone,2006,11,3:20,Track '9',Album,True
22,23,Rodney Atkins,"Well we grew up down by the railroad tracks
Shootin' b.b.'s at old beer cans
Chokin' on the smoke from a lucky strike
Somebody lifted off of his old man
We were football flunkies
Southern rock junkies
Crackin' up the stereos
Singin' loud and proud to ""Gimme Three Steps""
""Simple Man"" and ""Curtis Low"", we were good yuh know

We got some discount knowledge at the junior college
Where we majored in beer and girls
It was all real funny till we ran out of money
And they threw us out into the world
Yeah the kids that thought they'd run this town
Ain't runnin' much of anything
Just lovin' and laughin'
And bustin' our asses
And we call it all livin' the dream

These are my people
This is where I come from
We're givin' this life everything we've got and then some
It ain't always pretty
But it's real
It's the way we were made
Wouldn't have it any other way
These are my people

Well we take it all week on the chin with a grin
Till we make it to a Friday night
And it's church league softball holler 'bout a bad call
Preacher breakin' up the fight
Then later on at the green light tavern
Well everybody's gatherin' as friends
And the beer is pourin' till Monday mornin'
Where we start all over again

These are my people
This is where I come from
We're givin' this life everything we've got and then some
It ain't always pretty
But it's real
It's the way we were made
Wouldn't have it any other way
These are my people

We fall down and we get up
We walk proud and we talk tough
We got heart and we got nerve
Even if we are a bit disturbed

These are my people
This is where I come from
We're givin' this life everything we've got and then some
It ain't always pretty
But it's real
It's the way we were made
Wouldn't have it any other way
These are my people",These Are My People,Rodney Atkins,2010,12,,Track '1',Compilation,True
