,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
11,12,Montgomery Gentry,"Wake up in the morning
Get to living my life
Making sure I'm all that I can be
Went to church on Sunday
There was a moment that came
I swear it was like the lord spoke right to me

So now I'm slowing it down
And I'm looking around
And I'm loving this town
And I'm doing all right
Ain't worried about nothing
Except for the man I wanna be
I'm thinking maybe its time
To be living the rhyme
When I'm singing a song
About nothing but right
And it sure would be nice
If you would roll with me

Saw a kid last winter
Only 20 years old
Being laid to rest
While his mom stood by his side
It sure was hard to watch those tears run down her face
Made me think how we all just have our time

So now I'm slowing it down
And I'm looking around
And I'm loving this town
And I'm doing all right
Ain't worried about nothing
Except for the man I wanna be
I'm thinking maybe its time
To be living the rhyme
When I'm singing a song
About nothing but right
And it sure would be nice
If you would roll with me

Who knows what's up ahead
I think id rather not know instead

So now I'm slowing it down
And I'm looking around
And I'm loving this town
And I'm doing all right
Ain't worried about nothing
Except for the man I wanna be
I'm thinking maybe its time
To be living the rhyme
When I'm singing a song
About nothing but right
And it sure would be nice
If you would roll with me

Maybe its time
To be living the rhyme
When I'm singing a song
About nothing but right
And it sure would be nice
If you would roll with me

If you would roll with me
If you would roll with me",Roll With Me,Back When I Knew It All,2008,11,,Track '5',Album,True
12,13,George Strait,"I just walked down the street to the coffee shop
Had to take a break
I'd been by her side for eighteen hours straight
I saw a flower growing in the middle of the sidewalk
Pushing up through the concrete
Like it was planted right there for me to see
The flashin' lights, the honkin' horns
All seemed to fade away
In the shadow of that hospital at 5:08
I saw God today

I've been to church
I've read the book
I know he's here, but I don't look
Near as often as I should
Yeah, I know I should
His fingerprints are everywhere
I'd just slow down to stop and stare
Opened my eyes and man I swear
I saw God today

I saw a couple walking by they were holding hands
Man, she had that glow
Yeah I couldn't help but notice she was starting to show
It stood there for a minute takin' the sky
Lost in that sunset
A splash of amber melted in the shades of red

I've been to church
I've read the book
I know he's here, but I don't look
Near as often as I should
Yeah, I know I should
His fingerprints are everywhere
I'd just slow down to stop and stare
Opened my eyes and man I swear
I saw God today

I got my face pressed up against the nursery glass
She's sleeping like a rock
My name on her wrist wearing tiny pink socks
She's got my nose, she's got her mama's eyes
My brand new baby girl
She's a miracle
I saw God today",I Saw God Today,Icon,2016,11,,Track 'B4',Single,True
13,14,Carrie Underwood,"Yeah, yeah, yeah...
Since the day they got married
He'd been praying for a little baby boy
Someone he could take fishing
Throw the football and be his pride and joy

He could already see him holding that trophy
Taking his team to state
But when the nurse came in with a little pink blanket
All those big dreams changed 

And now he's wrapped around her finger
She's the center of his whole world
And his heart belongs to that sweet little 
Beautiful, wonderful, perfect all-American girl

Sixteen short years later
She was falling for the senior football star
Before you knew it he was dropping passes
Skipping practice just to spend more time with her

The coach said, ""Hey son, what's your problem? 
Tell me, have you lost your mind?"" 
Daddy said, ""You'll lose your free ride to college.
Boy, you better tell her goodbye!""

But now he's wrapped around her finger
She's the center of his whole world
And his heart belongs to that sweet little 
Beautiful, wonderful, perfect all-American...

And when they got married and decided to have one of their own
She said, ""Be honest, tell me what you want?"" 
And he said, ""Honey, you oughta know... 
Sweet little beautiful, one just like you.
Oh, a beautiful, wonderful, perfect all-American...""

Now he's wrapped around her finger
She's the center of his whole world
And his heart belongs to that sweet little 
Beautiful, wonderful, perfect all-American girl 
Oh, American girl",All-American Girl,Carnival Ride,2007,13,3:32,Track '2',Album,True
14,15,Carrie Underwood,"It was two weeks after the day she turned eighteen
All dressed in white, going to the church that night
She had his box of letters in the passenger seat
Sixpence in her shoe
Something borrowed, something blue

And when the church doors opened up wide 
She put her veil down trying to hide the tears 
Oh she just couldn't believe it 
She heard the trumpets from the military band 
And the flowers fell out of her hand

Baby, why'd you leave me, why'd you have to go
I was counting on forever, now I'll never know
I can't even breathe
It's like I'm looking from a distance, standing in the background
Everybody's saying, he's not coming home now, 
This can't be happening to me 
This is just a dream

The preacher man said ""let's bow our heads and pray
Lord please lift his soul and heal this hurt""
Then the congregation all stood up and sang 
The saddest song, that she ever heard 
And then they handed her a folded up flag

And she held on to all she had left of him 
Oh and what could've been 
And then the guns rang one last shot 
And it felt like a bullet in her heart

Baby, why'd you leave me, why'd you have to go
I was counting on forever, now I'll never know
I can't even breathe
It's like I'm looking from a distance, standing in the background
Everybody's saying, he's not coming home now, 
This can't be happening to me 
This is just a dream

Oh baby, why'd you leave me, why'd you have to go
I was counting on forever, now I'll never know,
Oh I'll never know

It's like I'm looking from a distance, standing in the background
Everybody's saying, he's not coming home now, 
This can't be happening to me 
This is just a dream

Oh this is just a dream
This is just a dream
Yeah yeah",Just A Dream,Carnival Ride,2007,13,4:45,Track '4',Album,True
15,16,Darius Rucker,"I left out in a cloud of taillights and dust
Swore I wasn't coming back, said I'd had enough
Saw you in the rear view standing, fading from my life
But I wasn't turning round
No, not this time

But don't think I don't think about it
Don't think I don't have regrets
Don't think it don't get to me
Between the work and the hurt and the whiskey
Don't think I don't wonder 'bout
Could've been, should've been all worked out
I know what I felt and I know what I said
But don't think I don't think about it

When we make choices, we gotta live with them
Heard you found a real good man and you married him
I wonder if sometimes I cross your mind
Where would we be today
If I never drove that car away? 

Don't think I don't think about it
Don't think I don't have regrets
Don't think it don't get to me
Between the work and the hurt and the whiskey
Don't think I don't wonder 'bout
Could've been, should've been all worked out
Yeah I know what I felt and I know what I said
But don't think I don't think about it
Don't think I don't think about it

Don't think I don't think about it
Don't think I don't have regrets
Don't think you don't get to me
Between the work and the hurt and the whiskey
Don't think I don't wonder 'bout
Could've been, should've been all worked out
I know what I felt and I know what I said
But don't think I don't think about it

No no, don't think I don't
Don't think I don't
Mmmmmmm...",Don't Think I Don't Think About It,Learn To Live,2008,12,3:03,Track '3',Album,True
16,17,Carrie Underwood,"Last night I got served a little bit too much
Of that poison, baby
Last night I did things I'm not proud of
And I got a little crazy
Last night I met a guy on the dance floor 
And I let him call me baby

And I don't even know his last name
My mama would be so ashamed
It started off, ""Hey cutie, where you from?""
And then it turned into, ""Oh no, what have I done?""
And I don't even know his last name

We left the club right around 3 o'clock 
In the morning
His Pinto sitting there, in the parking lot
When it should have been a warning
I had no clue what I was getting into
So, I'll blame it on the Cuervo
Oh, where did my manners go?

And I don't even know his last name
My mama would be so ashamed
It started off, ""Hey cutie, where you from?""
And then it turned into, ""Oh no, what have I done?""
And I don't even know his last name
Here we go!

Today, I woke up
Thinking about Elvis somewhere in Vegas
I'm not sure how I got here
Or how this ring on my left hand just appeared
Outta nowhere
I gotta go 
Take the chips and the Pinto and hit the road
They say what happens here, stays here
All of this will disappear
There's just one little problem:

I don't even know my last name
My mama would be so ashamed
It started off, ""Hey cutie, where you from?""
And then it turned into, ""Oh no, what have I done?""
And I don't even know my last name

What have I done? What have I done? What have I done?
Oh, what have I done?
I don't even know my last name
Well it turned into, ""Oh no, what have I done?""
And I don't even know my last name
Yeah, yeah, yeah...

It started off, ""Hey cutie, where you from?""
And then it turned into, ""Oh no, what have I done?""
And I don't even know my last name
Oh yeah",Last Name,Carnival Ride,2007,13,4:01,Track '8',Album,True
17,18,Taylor Swift,"It's strange to think
The songs we used to sing
The smiles
The flowers
Everything is gone

Yesterday, I found out about you
Even though I'm just looking at you
Feels wrong
You say that you'd take it all back
Given one chance
It was a moment of weakness
And you said, ""yes""

You should have said no
You should have gone home
You should have thought twice before you let it all go
You should have known the word
That what you did with her would get to me
I should have been there in the back of your mind
I shouldn't be asking myself why
You shouldn't be begging for forgiveness at my feet
You should have said no
Baby, and you might still have me

You can see that I've been crying
Baby, you know all the right things to say
But, do you honestly expect me to believe
We could ever be the same?
You say that the past is the past
You need one chance
It was a moment of weakness
And you said, ""yes""

You should have said no
You should have gone home
You should have thought twice before you let it all go
You should have known the word
That what you did with her would get to me
I should have been there in the back of your mind
I shouldn't be asking myself why
You shouldn't be begging for forgiveness at my feet
You should have said no
Baby, and you might still have me

Oh, I can't resist
Before you go
Tell me this
Was it worth it
Was she worth this?
No, no, no, no, no

You should have said no
You should have gone home
You should have thought twice before you let it all go
You should have known the word
That what you did with her would get to me
I should have been there in the back of your mind
I shouldn't be asking myself why
You shouldn't be begging for forgiveness at my feet
You should have said no
Baby, and you might still have me",Should've Said No,Taylor Swift,2018,15,4:02,Track 'C2',Album,True
18,19,Keith Urban,"When I picked you up for our first date, baby
Well, your pretty blue eyes, they were drivin' me crazy
And the tiny little thought that was so amazing
Is they were lookin' at me

I held open the car door for you then you climbed
Inside and slid on over
To the other side; I thought my, oh my

Sweet thing
The moon is high and the night is young
Come on and meet me
In the backyard under the Cottonwood tree
It's a good thing and I'm wishin
C'mon sweet thing
Won't you climb on out of your window
While the world is sleepin'
Cause you know I need you
And there's no way I'll be leavin'
Till we're kissing on the porch swing
Oh, my little sweet thing

Yeah, I know I'm gonna see you first thing tomorrow
But I just couldn't wait so I had to borrow
Uncle Jake's Mustang, it's his favorite car
And so I can't stay long

Standin' here, feeling like a love struck Romeo
All I wanna do is hold you close and steal a little
More time, is that such a crime?

Sweet thing
The moon is high and the night is young
Come on and meet me
In the backyard under the Cottonwood tree
It's a good thing and I'm wishin
C'mon sweet thing",Sweet Thing,Defying Gravity,2009,11,3:48,Track 'A3',Album,True
19,20,Sugarland,"I don't wanna get up, baby, let's turn off the phone
I don't wanna go to work today or even put my makeup on
I got better things to do than my to-do list, anyway
Hide under the covers and waste away the day
Let's just lay here and be lazy, baby, drive me crazy
All I want to do 
All I want to do is love you
I got my whole life to change the world and climb the ladders
Lookin' at you lookin' at me is the only thing that matters
Come a little closer, baby, we can talk without the words
Hang a sign on the door, please do not disturb
Let's just lay here and be lazy, baby, drive me crazy
All I want to do
All I want to do is love you
Give me a kiss from that Elvis lip
You don't want to miss this
All I want to do 
All I want to do is love you
All I really want to do is
All I really want to do is
All I really want to do is love you, and love you, and love you
Come a little closer, baby, we can talk without the words
Hang a sign on the door, please do not 
Please do not
Please do not
Please do not disturb
When I lay down in the evening all I really want to do
When I wake up
When I wake up in the morning, baby, all I really want to do is",All I Want To Do,Love On The Inside,2008,17,3:33,Track 'A1',Album,True
20,21,Alan Jackson,"Work, work all week long
Punchin' that clock from dusk 'til dawn
Countin' the days till Friday night
That's when all the conditions are right
For a good time
I need a good time

Yea, I've been workin' all week
And I'm tired and I don't wanna sleep
N' I wanna have fun
It's time for a good time

I cashed my check, cleaned my truck
Put on my hat, forgot about work
Sun goin' down, head across town
Pick up my baby and turn it around
Good time
Ah, I need a good time

I've been workin' all week
And I'm tired and I don't wanna sleep
N' I wanna have fun
Time for a good time

Hey

Pig in the ground, beer on ice
Just like ole Hank taught us about
Singin' along, Bocephus songs
Rowdy friends all night long
Good time
Lord, we're having a good time

Yea, I've been workin' all week
And I'm tired and I don't wanna sleep
N' I wanna have fun
It's time for a good time

Whew

Heel toe dosey doe
Scootin' our boots, swingin' doors
B & D, Kix and Dunn
Honky tonk heaven, double shotgun
Good time
Lord, we're havin' a good time

'Cause I've been workin' all week
And I'm tired and I don't wanna sleep
N' I wanna have fun
It's time for a good time

Shot of Tequila, beer on tap
Sweet southern woman set on my lap
G with an O, O with a D
T with an I and an M and an E
And a good time
Shhheww, good time
I've been workin' all week
And I'm tired and I don't wanna sleep
N' I wanna have fun
Time for a good time

Ah, turn it up now.

A Shot of Tequila
Beer on tap
A good looking woman
To set on my lap

A G with an O, an O with a D
A T with an I, an M with an E
That spells good time
A good time

Oh, I've been workin' all week
And I'm tired and I don't wanna sleep
N' I wanna have fun
Time for a good time

Twelve o'clock, two o'clock, three o'clock, four
Five o'clock, we know were that's gonna go
Closing the door, shuttin' 'em down
Head for that Waffle House way across town
Good time
Oh, we're havin' a good time
Oh, I've been workin' all week
And I'm tired and I don't wanna sleep
N' I wanna have fun
It's time for a good time

Oh, I've been workin' all week
And I'm tired and I don't wanna sleep
N' I wanna have fun
It's time for a good time

Oh, I've been workin' all week
And I'm tired and I don't wanna sleep
N' I wanna have fun
It's time for a good time

Oh, yea, a good time

I need a good time

Yea, a good time",Good Time,Good Time,2008,17,5:07,Track '1',Album,True
21,22,Jimmy Wayne,"Do you remember
The day I turned to you and said
I didn't like the way he was looking at you
Yeah
How he made you laugh
You just couldn't get what I was saying
It was my imagination

So do you believe me now?
I guess I really wasn't that crazy
And I knew what I was talking about
Every time the sun goes down
He's the one that's holding you baby
Yeah, and me, I'm missing you way across town
So do you believe me now?

I'm kicking myself
For being the one foolish enough
Giving him the chance to step in my shoes
Ooh
He was biding his time
When he saw our love was having a moment of weakness
He was there between us

So do you believe me now?
I guess I really wasn't that crazy
And I knew what I was talking about
Every time the sun goes down
He's the one that's holding you baby
Yeah, and me, I'm missing you way across town
So do you believe me now?

Oh yeah, I bet now you see the light
Oh yeah, what's the use in being right?
We're not the lonely one tonight

So do you believe me now?
I guess I really wasn't that crazy
And I knew what I was talking about
Every time the sun goes down
He's the one that's holding you baby
Yeah, and me, I'm missing you way across town
So do you believe me now?

Yeah
So do you believe me now?
Yeah
Every time the sun goes down
He's the one who's holding you baby
Yeah, and me, I'm missing you way across town
So do you believe me now?",,,,,,,,
