,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Tim McGraw,"I never had no one that I could count on
I've been let down so many times
I was tired of hurtin'
So tired of searchin'
Till you walked into my life

It was a feelin' I'd never known
And for the first time, I didn't feel alone

You're more than a lover
There could never be another
To make me feel the way you do
Oh, we just get closer
I fall in love all over
Every time I look at you

I don't know where I'd be
Without you here with me
Life with you makes perfect sense
You're my best friend
You're my best friend, oh yeah

You stand by me
And you believe in me
Like nobody ever has
When my world goes crazy
You're right there to save me
You make me see how much I have
And I still tremble when we touch
And oh the look in your eyes
When we make love

You're more than a lover
There could never be another
To make me feel the way you do
Oh, we just get closer
I fall in love all over
Every time I look at you

I don't know where I'd be
Without you here with me
Life with you makes perfect sense
You're my best friend

You're my best friend

You're more than a lover
There could never be another
To make me feel the way you do
Oh, we just get closer
I fall in love all over
Every time I look at you

I don't know where I'd be
Without you here with me
Life with you makes perfect sense
You're my best friend

You're my best friend
You're my best friend",,,,,,,,
11,12,Travis Tritt,"Capo 1st

I had big plans for our future,
Said I'd give you the whole world somehow
I tried makin' good on that promise,
Thought I'd be so much further by now
Never could build you a castle,
Even though you're the queen of my heart
But I've had the best of intentions from the start

Now some people think I'm a loser,
'Cause I seldom get things right
But you make me feel like a winner,
When you wrap me in your arms so tight
Please tell me you will remember,
No matter how much I do wrong
That I had the best of intentions all along

I'd gave you a ring, and I promised you things
I always thought we'd do


But my best-laid plans slipped right through my hands
To show my love for you.
And if you could read my heart,
Then you'd know without exception
It was all with the best of_ intentions

Instrumental:

So here I am asking forgiveness,
And praying that you'll understand
Don't think I take you for granted,
Girl I know just how lucky I am
Though you deserve so much better,
You won't find devotion more true
'Cause I've had the best of intentions
Girl I've had the best of intentions,
Yes, I've had the best of intentions
Loving you",Best Of Intentions,The Very Best Of Travis Tritt,2007,20,,Track '8',Compilation,True
12,13,Brad Paisley,"The bar was empty
I was sweeping up the floor
That's when she walked in
I said, ""I'm sorry but we're closed""
And she said ""I know,
But I'm afraid I left my purse""
I said, ""I put one back behind the bar
I bet it's probably yours""
And the next thing that I knew
There we were, lost in conversation
And before I handed her her purse
I said, ""You'll only get this back on one condition""

And we danced
Out there on that empty hardwood floor
The chairs up and the lights turned way down low
The music played, we held each other close
And we danced

And from that moment
There was never any doubt
I had found the one
That I had always dreamed about
And then one evenin'
When she stopped by after work
I pulled a diamond ring out of the pocket of my shirt
And as her eyes filled up with tears
She said, ""This is the last thing I expected""
And then she took me by the hand
And said, ""I'll only marry you on one condition""

And we danced
Out there on that empty hardwood floor
The chairs up and the lights turned way down low
The music played, we held each other close
And we danced
Like no one else had ever danced before
I can't explain what happened on that floor
But the music played
We held each other close
And we danced
Yeah, we danced",We Danced,Playlist: Brad Paisley,2009,14,3:45,Track '13',Compilation,True
13,14,Dixie Chicks,"I've sure enjoyed the rain,
But I'm looking forward to the sun.
You have to feel the pain,
When you lose the love you gave someone.
I thought by now that time,
Would take away these lonely tears.
I hope you're doing fine all alone,
But where do I go from here? 'cause

Without you I'm not okay,
And without you I've lost my way.
My heart's stuck in second place,
Ooh, Without you.

Well I never thought I'd be
Lying here without you by my side.
It seems unreal to me,
That the life you promised was a lie.
You made it look so easy,
Making love into memories.
I guess you got what you wanted,
But what about me? 'cause

Without you I'm not okay,
And without you I've lost my way.
My heart's stuck in second place.
Ooh, Without you.

Somebody tell my head to try to tell my heart,
That I'm better off without you.
'Cause baby I can't live,

Without you I'm not okay,
And without you I've lost my way.
My heart's stuck in second place,
Ooh,
Without you
Without you",,,,,,,,
14,15,John Michael Montgomery,"Her parents never took the young girl to church
Never spoke of His Name
Never read her His Word
Two non-believers walkin' lost in this world
Took their baby with them, what a sad little girl

Her Daddy drank all day and Mommy did drugs
Never wanted to play, or give kisses and hugs
She'd watch the TV, and sit there on the couch
While her Mom fell asleep, and her Daddy went out
And the drinking and the fighting just got worse every night
Behind their couch she'd be hiding, oh what a sad little life

And like it always does, the bad just got worse
With every slap and every curse
Until her Daddy, in a drunken rage one night
Used a gun on her Mom, and then took his life
And some people from the city took the girl far away
To a new Mom and a new Dad 
Kisses and hugs everyday

Her first day of Sunday school, the teacher walked in
And a small little girl stared at a picture of Him
She said, I know that man there on that cross
I don't know His name, but I know He got off
Cause He was there in my old house
And held me close to His side
As I hid there behind our couch 
The night that my parents died",The Little Girl ,The Little Girl / Brand New Me,2000,2,3:51,Track 'A',Single,True
15,16,Lonestar,"I still remember the night we met
You said you loved my smile
But your love for me was like a summer breeze
Oh, it lasted for a while
I could hold on a little tighter I know
But when you love someone you gotta let 'em go so.

I'm gonna smile, 'cause I want to make you happy
Laugh, so you can't see me cry
I'm gonna let you go in style
And even if it kills me
I'm gonna smile.

Kiss me once for the good times, baby
Kiss me twice for goodbye
You can't help how you don't feel
And it doesn't matter why
Give me a chance to bow out gracefully
'Cause that's how I want you to remember me.

I'm gonna smile, 'cause I want to make you happy
Laugh, so you can't see me cry
I'm gonna let you go in style
And even if it kills me
I'm gonna smile.

I'm gonna smile so you can find the courage
Laugh, so you won't see me hurtin'
I'm gonna let you go in style
And even if it kills me
I'm gonna smile...",Smile (Captain Mix),Smile,2001,3,3:51,Track '1',Single,True
16,17,Toby Keith,"I've got a funny feeling
The moment that your lips touched mine
Something shot right through me
My heart skipped a beat in time

There's a different feel about you tonight
It's got me thinkin' lots of crazy things
I even think I saw a flash of light
It felt like electricity

You shouldn't kiss me like this
Unless you mean it like that
'Cause I'll just close my eyes
And I won't know where I'm at
We'll get lost on this dance floor
Spinnin' around
And around
And around
And around

They're all watchin' us now
They think we're falling in love
They'd never believe we're just friends
When you kiss me like this
I think you mean it like that
If you do baby kiss me again

Everybody swears we make the perfect pair
But dancing is as far as it goes
Girl you've never moved me quite
The way you moved me tonight
I just wanted you to know
I just wanted you to know

You shouldn't kiss me like this
Unless you mean it like that
'Cause I'll just close my eyes
And I won't know where I'm at
We'll get lost on this dance floor
Spinnin' around
And around
And around
And around

They're all watchin' us now
They think we're falling in love
They'd never believe we're just friends
When you kiss me like this
I think you mean it like that
If you do baby kiss me again
Kiss me again",You Shouldn't Kiss Me Like This,How Do You Like Me Now?!,1999,12,3:42,Track '9',Album,True
17,18,Sara Evans,"I've been telling my dreams to the scarecrow
About the places that I'd like to see
I say, friend, do you think I'll ever get there
Oh, but he just stands there smiling back at me

So I confessed my sins to the preacher
About the love I've been praying to find
Is there a brown-eyed boy in my future, yeah
And he says, girl, you've got nothing but time

But how do you wait for heaven?
And who has that much time?
And how do you keep your feet on the ground
When you know that were you were born
You were born to fly

My daddy, he is grounded like the oak tree
My mama, she is steady as the sun
Oh, you know I love my folks, but I keep staring down the road
Just looking for my one chance to run

Hey, 'cause I will soar away like the blackbird
I will blow in the wind like a seed
I will plant my heart in the garden of my dreams
And I will grow up where I wander wild and free

Oh, how do you wait for heaven?
And who has that much time?
And how do you keep your feet on the ground
When you know that you were born
You were born, yeah
You were born to fly

So how do you wait for heaven?
And who has that much time?
And how do you keep your feet on the ground
When you know that you were born
You were born to fly

Yeah
You were born to fly, fly, fly, fly
Hey
Ooh",Born To Fly,Born To Fly,2000,11,5:37,Track '1',Album,True
18,19,Phil Vassar,"The kid's screamin', phone ringin'
Dog barking at the mail man bringing that stack of bills, overdue
Good Mornin Baby... how are you?
Gotta... half hour, quick shower... take a drink of milk but the milks gone sour
My funny face makes you laugh... twist the top on and I put it back.
There goes the washing machine... baby don't kick it, promise I'll fix it
Long with 'bout a million other things

Well it's okay, it's so nice. Just another day in paradise
Well there's no place that I'd rather be...
Well it's... Two hearts, One dream, I wouldn't trade it for anything
And I ask the Lord every night... ooh... for just another day in paradise

Friday, you're late, guess we'll never make our dinner date
At the restuarant...
You start to cry, baby we'll just improvise.
Well, Plan B looks like: Dominoe's pizza in the candelight, then we'll
Tiptoe to our room and make a little love that's overdue. But somebody
Had a bad dream... Momma and Daddy, me and my teddy coming
To sleep inbetween...

For just another day in paradise... oh yeah...
Well... kids screamin'... phone ringin'.. just another day
Friday, you're late...
Yeah yeah... it's just another day in paradise",Just Another Day In Paradise,Phil Vassar,2000,11,3:54,Track '2',Album,True
19,20,Kenny Rogers with Alison Krauss & Billy Dean,,,,,,,,,
20,21,Alan Jackson,"First I get cold and hot
Think I'm on fire, but I'm not
Oh, what a pain I've got
It must be love
There's nothing I can do
All that I want is you
Look what I'm going through
It must be love

It must be love, it must be love
I fall like a sparrow and fly like a dove
You must be the dream I been dreaming of
Oh what a feeling, it must be love

Something is wrong or right
I think of you all night
Can't sleep 'til morning light
It must be love

Seeing you in my dreams
Holding you close to me
Oh, what else can it be?
It must be love

It must be love, it must be love
I fall like a sparrow and fly like a dove
You must be the dream I been dreaming of
Oh what a feeling, it must be love

It must be love, it must be love
I fall like a sparrow and fly like a dove
You must be the dream I been dreaming of
Oh what a feeling, it must be love

It must be love, it must be love
I fall like a sparrow and fly like a dove
You must be the dream I been dreaming of
Oh what a feeling, it must be love

It must be love, it must be love
I fall like a sparrow and fly like a dove
You must be the dream I been dreaming of
Oh what a feeling, it must be love

It must be love, it must be love
I fall like a sparrow and fly like a dove
You must be the dream I been dreaming of
Oh what a feeling, it must be love",It Must Be Love,The Very Best Of Alan Jackson,2004,20,,Track '19',Compilation,True
21,22,Aaron Tippin,"She was a woman on a mission
Here to drown him and forget him
So I set her up again to wash him down
She had just about succeeded
When that low-down, no-good cheatin'
Good-for-nothing came strutting through the crowd

Oh, he was laying it on so thick
He never missed a lick
Professing his neverending love
Oh, but I never will forget
When she stood up and said
So I guess you think we're just gonna kiss and make up, don't you
That's when she said

Why don't you kiss, kiss this
And I don't mean on my rosy red lips
Me and you, we're through
And there's only one thing left for you to do
You just come on over here one last time
Pucker up and close your eyes
And kiss this goodbye

Well, the next thing I recall
She had him back against the wall
Chewing him like a bulldog on a bone
She was putting him in his place
And I mean right up in his face
Dragging him down a list of done-me-wrongs

Well, it was just about now
That the crowd gathered 'round
They've come to watch him pay for his every sin
She called him everything under the sun
And when we thought that she was done
She reared back and she let him have it again, man
She said, she said

Why don't you kiss, kiss this
And I don't mean on my rosy red lips
Hey, me and you, we're through
And there's only one thing left for you to do
You just come on over here one last time
Pucker up and close your eyes
And kiss this

Hey, kiss this
And I don't mean on my rosy red lips
Me and you, we're through
And there's only one thing left for you to do
You just come on over here one last time
Pucker up and close your eyes
And kiss this goodbye
Hey, kiss this goodbye (see ya)",Kiss This,People Like Us,2000,11,2:52,Track '1',Album,True
22,23,Keith Urban,"I can hear the neighbors
They're arguin' again
And there hasn't been peace on our street
Since who knows when
I don't mean to listen in
But the shoutin' is so loud
I turn up the radio to drown it out
And silently I say a little prayer.

But for the grace of God, go I
I must of been born a lucky guy
Heaven only knows how I've been blessed
With the gift of your love
And I look around and all I see
Is your happiness embracing me
Oh, Lord I'd be lost
But for the grace of God.

I can see that old man
He's walkin' past our door
And I've been told that he's rich
But he seems so poor
'Cause no one comes to call on him
And his phone, it never riings
He wanders through his empty home
Surrounded by his things
And silently I say a little prayer, yes I do

But for the grace of God, go I
I must of been born a lucky guy
Heaven only knows how I've been blessed
With the gift of your love
And I look around and all I see
Is your happiness embracing me
Oh, Lord I'd be lost
But for the grace of God.

Whoa, hmm

And I look around and all I see
Is your happiness embracin' me
Oh, Lord I'd be lost
But for the grace of God, yeah.
I'd be lost but for the grace of God, yeah.

Ooh, woh...",But For The Grace Of God,Keith Urban,1999,12,4:30,Track '3',Album,True
23,24,Andy Griggs,"I like blue eyes, hers are green
Not like the woman of my dreams,
And her hair's not quite as long as I had planned.
Five foot three isn't tall
She's not the girl I'd pictured at all.
In those paint by number
Fantasies I've had.

So it took me by complete surprise,
When my heart got lost in those deep green eyes.
She's not at all what I was lookin' for, she's more

No, it wasn't at first sight,
But the moment I looked twice.
I saw the women I was born to love.
Her laughter filled my soul,
When I hold her I don't wanna let go
When it comes to her, I can't get enough

So it took me by complete surprise
When my heart got lost in those deep green eyes.
She's not at all what I was lookin' for, she's more!

More than I dreamed of
More than any man deserves... and I couldn't
Ask for a more than a love like hers

So it took me by complete surprise
When my heart got lost in those deep green eyes.
She's not at all what I was lookin' for, she's more",She's More,You Won't Ever Be Lonely,1998,11,3:19,Track '10',Album,True
24,25,Mark Wills,"Its undeniable... that we should be together...
Its unbelievable how I used to say that I'd fall never
The basis you need to know, if you don't know just how I feel,
Then let me show you now that I'm for real...
If all things in time, time will reveal...
Yeah...

One... you're like a dream come true...
Two... just wanna be with you...
Three... Gurl its plain to see... that you're the only one for me... and
Four... repeat steps one through three...
Five... make you fall in love with me...
If ever I believe my work is done... then I start Back at One.(yeah)

So Incredible... the way things work themselves out...
And all emotional, once you know what it's all about babe...
And undesirable... for us to be apart...
Never would have made it very far...
Cause you know you got the keys to my heart
Cause...

One... you're like a dream come true
Two... just wanna be with you
Three... Gurl its plain to see... that you're the only one for me
Four... repeat steps one through three
Five... make you fall in love with me
If ever I believe my work is done... then I start Back at One...

Say farewell to the dark night... I see the coming of the sun...
I feel like a little child... whose life has just begun...
You came and breathed new life,
Into this lonely heart of mine...
You threw out the life line... just in the Nick of Time

One... you're like a dream come true
Two... just wanna be with you
Three... Gurl its plain to see... that you're the only one for me... and...
Four... repeat steps one through three
Five... make you fall in love with me
If ever I believe my work is done... then I start Back at One.",,,,,,,,
25,26,Lonestar,"So you say your love's about to end
You say you can't take no more
She's out the door
And your looking for a friend

Who am I to tell you why
But I'm just curious, were you furious
Or did you swallow your pride
And look her in the eye and

Tell her that you love her
Tell her that you need her
Tell her that you want her to stay
Reassure her with a kiss
She may never know unless you
Show her what your feeling
Tell her you're believing
Even though it's hard to say
'Cause she needs to know you're thinking of her
So open up and tell her that you love her

Brother I've been right where you are now
And my heart was broke
'Cause I never spoke
Those healing words out loud

But I've learned my lesson well
And now every night
Before I close my eyes
I look at my woman and
I ask myself did you

Tell her that you love her
Tell her that you need her
Tell her that you want her to stay
Reassure her with a kiss
She may never know unless you
Show her what your feeling
Tell her you're believing
Even though it's hard to say
'Cause she needs to know you're thinking of her
So open up and tell her that you love her

Tell her that you love her

Tell her that you love her
Tell her that you need her
Tell her that you want her to stay
Reassure her with a kiss
She may never know unless you
Show her what your feeling
Tell her you're believing
Even though it's hard to say
'Cause she needs to know you're thinking of her
So open up and tell her that you love her
Tell her that you love her",,,,,,,,
26,27,George Strait,"I'm so sorry, I keep interrupting, what were you gonna say?
You caught him cheatin', I don't blame you for walkin' away
I know where you're comin' from, it sounds like where I've been
Oh, there I go interrupting your story once again

Go on, go on, you were sayin' how a fool can only fool you so long
It's true, it's so true when they do you like that 
What else you can do but go on

Our conversation won't change nothin', but it's sure nice to talk
With somebody who's been cut out of the same ol' cloth
You know how you said happiness can't be found lookin' back
If you don't mind, maybe we can talk a little more about that

Go on, go on, you were sayin' this is better than sittin' at home
It's true, it's so true when they do you like that 
What else can you do but go on

Even when you see no reason to
Don't wait to live life 'cause it won't wait for you

Go on, please go on, you were sayin' what don't kill us only makes us strong
It's true, that's so true when they do you like that 
What else can you do but go on

Just go on
Life goes on
And on",Go On,George Strait,2000,10,3:48,Track '4',Album,True
27,28,Reba McEntire,"Stuck at a red light outside an adult book store
His son said ""Daddy, what are all those X's for?""
As the light turned green he changed the subject fast
Started talking 'bout football, as they drove right past

So what do you say, in a moment like this?
When you can't find the words
Oh To tell it like it is
Just bite your tongue and let your heart lead the way
Let's get outta here
Oh, what do you say?

Seventeen years old, she was out with her friends
They started drinkin' at some party
Till she was three sheets to the wind
Her momma always told her she could call no matter what
She was cryin' on the front steps
When her mom showed up

But what do you say, in a moment like this?
When you can't find the words
Oh, To tell it like it is
Just bite your tongue and let your heart lead the way
Let's get outta here
Oh, what do you say?

Sometimes you've gotta listen to the silence
And give yourself a little time to think

Her every breath is weaker than the last
And lately, when she sleeps, she talks about the past
Her husband knows she's tired of holding on
She looks at him and says ""I wanna go home...""

But what do you say, in a moment like this?
When you can't find the words
To tell it like it is?
Just close your eyes and let your heart lead the way
Oh, what do you say?

Oh, just close your eyes and let your heart lead the way
Oh, what do you say?
Oh, what do you say?",What Do You Say,What Do You Say,1999,2,,Track '1',Single,True
