,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Kenny Chesney,"I haven't seen you in forever,
Aw you haven't changed a bit.
You didn't think that I remembered,
How could I forget?

We sang Bobby McGee on the hood of my car,
Made a wish on every star
In that clear September sky.
One bottle of wine and two dixie cups,
Three A.M. I fell in love
For the first time in my life.
Oh that's somethin' that just don't happen twice.

To this day I still taste that first kiss.
How I prayed it wouldn't end,
And in a way seeing you like this
I guess it never really did.

We sang Bobby McGee on the hood of my car,
Made a wish on every star
In that clear September sky.
One bottle of wine and two dixie cups,
Three A.M. I fell in love
For the first time in my life.
Oh that's somethin' that just don't happen twice.

One bottle of wine and two dixie cups,
Three A.M. I fell in love
For the first time in my life
Oh that's somethin'
Baby that's somethin'
Oh that's somethin' that just don't happen twice
Oh yeah

We sang Bobby McGee on the hood of my car,
Made a wish on every star

One bottle of wine and two dixie cups,
Yeah we fell in love",Don't Happen Twice,I Lost It / Don't Happen Twice,2001,2,3:23,Track '1',Single,True
11,12,Tim McGraw,"I pulled into the shopping center
And saw a little boy wrapped around the legs of his mother.
Like ice cream melting, they embraced,
Years of bad decisions running down her face.
All mornin' I'd been thinking my life's so hard,
And they wore everything they owned, living in a car.
I wanted to tell 'em it would be okay,
But I just got in my Suburban and I drove away.

And I don't know why they say grown men don't cry.
I don't know why they say grown men don't cry.

Keep having this dream about my old man,
I'm ten years old and he's holding my hand.
We're talking on the front porch
Watching the sun go down,
But it was just a dream.
He was a slave to his job
And he couldn't be around.
So many things I want to say to him,
But I just placed a rose on his grave,
And I talked to the wind.

And I don't know why they say grown men don't cry.
I don't know why they say grown men don't cry, don't cry.

I'm sitting here with my kids and my wife
And everything that I hold dear in my life.
We say grace, and thank the Lord
Got so much to be thankful for.
Then its up the stairs and off to bed
And my little girl says,
""I haven't had my story, yet.""
And everything weighing on my mind disapears just like that
When she lifts her head off her pillow and says,
""I love you, dad!""

And I don't know why they say grown men don't cry.
I don't know why they say grown men don't cry.

And I don't know why they say grown men don't cry.
I don't know why they say grown men don't cry, don't cry.",,,,,,,,
12,13,Lonestar,"So you say your love's about to end
You say you can't take no more
She's out the door
And your looking for a friend

Who am I to tell you why
But I'm just curious, were you furious
Or did you swallow your pride
And look her in the eye and

Tell her that you love her
Tell her that you need her
Tell her that you want her to stay
Reassure her with a kiss
She may never know unless you
Show her what your feeling
Tell her you're believing
Even though it's hard to say
'Cause she needs to know you're thinking of her
So open up and tell her that you love her

Brother I've been right where you are now
And my heart was broke
'Cause I never spoke
Those healing words out loud

But I've learned my lesson well
And now every night
Before I close my eyes
I look at my woman and
I ask myself did you

Tell her that you love her
Tell her that you need her
Tell her that you want her to stay
Reassure her with a kiss
She may never know unless you
Show her what your feeling
Tell her you're believing
Even though it's hard to say
'Cause she needs to know you're thinking of her
So open up and tell her that you love her

Tell her that you love her

Tell her that you love her
Tell her that you need her
Tell her that you want her to stay
Reassure her with a kiss
She may never know unless you
Show her what your feeling
Tell her you're believing
Even though it's hard to say
'Cause she needs to know you're thinking of her
So open up and tell her that you love her
Tell her that you love her",,,,,,,,
13,14,Jo Dee Messina & Tim McGraw,"Ooh

Another day has almost come and gone
Can't imagine what else could go wrong
Sometimes I'd like to hide away
Somewhere and lock the door
A single battle lost
But not the war

'Cause tomorrow's another day
And I'm thirsty anyway
So bring on the rain

It's almost like the hard times circle 'round
A couple drops
And they all start comin' down
Yeah I might feel defeated
And I might hang my head
I might be barely breathing
But I'm not dead
No

'Cause tomorrow's another day
And I'm thirsty anyway
So bring on the rain

Ooh

No I'm not gonna let it get me down
I'm not gonna cry
And I'm not gonna lose any sleep
Tonight

'Cause tomorrow's another day
And I am not afraid
So bring on the rain

Tomorrow's another day
And I'm thirsty anyway
So bring on the rain
Ooh
(Bring on, bring on the rain)",,,,,,,,
14,15,Alan Jackson,"Well I was rollin' wheels and shiftin' gears
'Round that Jersey Turnpike
Barney stopped me with his gun
Ten minutes after midnight
Said sir you broke the limit in that rusty ol' truck
I don't know about that accent son
Just where did you come from

I said where I come from
It's cornbread and chicken
Where I come from a lotta front porch sittin'
Where I come from tryin' to make a livin'
And workin' hard to get to heaven
Where I come from

Well I was south of Detroit City
I pulled in this country kitchen
To try their brand of barbecue
The sign said finger-lickin'
Well I paid the tab and the lady aked me
How'd you like my biscuit
I'll be honest with you ma'am
It ain't like mama fixed it

'Cause where I come from
It's cornbread and chicken
Where I come from a lotta front porch pickin'
Where I come from tryin' to make a livin'
And workin' hard to get to heaven
Where I come from

I was chasin' sun on 101
Somewhere around Ventura
I lost a universal joint and I had to use my finger
This tall lady stopped and asked
If I had plans for dinner
Said no thanks ma'am, back home
We like the girls that sing soprano

'Cause where I come from
It's cornbread and chicken
Where I come from a lotta front porch sittin'
Where I come from tryin' to make a livin'
And workin' hard to get to heaven
Where I come from

Well I was headed home on 65
Somewhere around Kentucky
The CB rang for the bobtail rig
That's rollin' on like thunder
Well I answered him and he asked me
Aren't you from out in Tulsa
No, but you might'a seen me there
I just dropped a load of salsa

Where I come from It's cornbread and chicken
Where I come from a lotta front porch pickin'
Where I come from tryin' to make a livin'
And workin' hard to get to heaven
Where I come from

Where I come from It's cornbread and chicken
Where I come from a lotta back porch pickin'
Where I come from tryin' to make a livin'
Workin' hard to get to heaven
Where I come from
Yeah where I come from
A lotta front porch sittin'
Starin' up at heaven
Where I come from
Where I come from
Tryin' to make a livin'
Tryin' to make a livin'
Oh, where I come from
Where I come from
Yeah where I come from
Get back down there sometimes
Where I come from",Where I Come From,Where I Come From / A Love Like That,2001,2,4:01,Track 'A',Single,True
15,16,Dixie Chicks,"I've sure enjoyed the rain,
But I'm looking forward to the sun.
You have to feel the pain,
When you lose the love you gave someone.
I thought by now that time,
Would take away these lonely tears.
I hope you're doing fine all alone,
But where do I go from here? 'cause

Without you I'm not okay,
And without you I've lost my way.
My heart's stuck in second place,
Ooh, Without you.

Well I never thought I'd be
Lying here without you by my side.
It seems unreal to me,
That the life you promised was a lie.
You made it look so easy,
Making love into memories.
I guess you got what you wanted,
But what about me? 'cause

Without you I'm not okay,
And without you I've lost my way.
My heart's stuck in second place.
Ooh, Without you.

Somebody tell my head to try to tell my heart,
That I'm better off without you.
'Cause baby I can't live,

Without you I'm not okay,
And without you I've lost my way.
My heart's stuck in second place,
Ooh,
Without you
Without you",,,,,,,,
16,17,Steve Holy,"Good morning beautiful how was your night
Mine was wonderful with you by my side
And when I opened my eyes and see your sweet face
It's a good morning beautiful day

I couldn't see the light
I didn't know day from night
I had no reason to care
Well since you came along
I can face the dawn
'Cause I know you'll be there

Good morning beautiful how was your night
Mine was wonderful with you by my side
And when I opened my eyes and see your sweet face
It's a good morning beautiful day

I never worry if it's raining outside
Cause in here with you girl the sun always shines

Good morning beautiful how was your night
Mine was wonderful with you by my side
And when I opened my eyes and see your sweet face
It's a good morning beautiful day
Good morning beautiful day
It's a beautiful day
Good morning day
What a beautiful day",Good Morning Beautiful,Blue Moon,2000,12,3:31,Track '12',Album,True
17,18,Brooks & Dunn,"Sun coming up over New York City
School bus driver in a traffic jam
Starin' at the faces in her rear view mirror
Looking at the promise of the Promised Land
One kid dreams of fame and fortune
One kid helps pay the rent
One could end up going to prison
One just might be president 

Only in America
Dreaming in red, white and blue
Only in America
Where we dream as big as we want to
We all get a chance
Everybody gets to dance
Only in America

Sun going down on an La. freeway
Newlyweds in the back of a limousine
A welder's son and a banker's daughter
All they want is everything
She came out here to be an actress
He was a singer in a band
They just might go back to Oklahoma
And talk about the stars they could have been

Only in America
Where we dream in red, white and blue
Only in America
Where we dream as big as we want to
We all get a chance
Everybody gets to dance
Only in America

Yeah only in America
Where we dream in red, white and blue
Yeah we dream as big as we want to",Only In America,Only In America / The Long Goodbye,2002,2,,Track 'A',Single,True
18,19,Tim McGraw,"Here we are
What is left of a husband and a wife
With four good kids
Who have a way of getting on with their lives
And I'm not old but I'm gettin' a whole lot older everyday
It's too late to keep from goin' crazy
I've got to get away

The reasons that I can't stay
Don't have a thing to do with bein' in love
And I understand that lovin' a man
Shouldn't have to be this rough
And you ain't the only one
Who feels like this world's left you far behind
I don't know why you gotta be
Angry all the time

Our boys are strong now
The spittin' image of you when you were young
I hope someday they can see past what you have become
And I remember every time I said I'd never leave
But what I can't live with is memories of the way you used to be

The reasons that I can't stay
Don't have a thing to do with bein' in love
And I understand that lovin' a man
Shouldn't have to be this rough
And you ain't the only one who feels
Like this world's left you far behind
I don't know why you gotta be
Angry all the time

Twenty years
Have came and went since I walked out of your door
I never quite made it back to the one I was before
And God it hurts me
To think of you for the light in your eyes was gone
And sometimes I don't know why
This old world can't leave well enough alone

The reasons that I can't stay
Don't have a thing to do with bein' in love
And I understand that lovin' a man
Shouldn't have to be this rough
And you ain't the only one who feels
Like this world's left you far behind
I don't know why you gotta be
Angry all the time
I don't know why you gotta be
Angry all the time
I don't know why you gotta be
Angry all the time",,,,,,,,
19,20,Toby Keith,"Well, I'm not talkin' bout locking down forever, baby.
That would be too demanding.
I'm just talkin' bout two lonely people
Who might reach a little understanding.
I'm not talkin' bout knocking out heaven
With whether we're wrong or we're right.
I'm not talkin' bout hooking up and hanging out.
I'm just talkin' bout tonight.

You were sitting on your bar stool
Talking to some fool who
Didn't have a clue.
I guess he couldn't see
You were looking right at me
'Cause I was looking at you too.
Then it's ""do you wanna dance"",
Have we ever met
You said ""hold your horses boy
I ain't that easy to get""

Well, I'm not talkin' bout locking down forever, baby.
That would be too demanding.
I'm just talkin' bout two lonely people
Who might reach a little understanding.
I'm not talkin' bout knocking out heaven
With whether we're wrong or we're right.
I'm not talkin' bout hooking up and hanging out.
I'm just talkin' bout tonight.

She said ""I only take it slow.
By now you oughta know
That I ain't digging this.
If we can start as friends
The weekend just might end
With a little kiss.""
She said ""I'm a lady looking
For a man in my life
Who will make a good husband.
I'll make a good wife.""
Heeheeeasy now.

Well, I'm not talkin' bout locking down forever, baby.
That would be too demanding.
I'm just talkin' bout two lonely people
Who might reach a little understanding.
I'm not talkin' bout knocking out heaven
With whether we're wrong or we're right.
See, I'm not talkin' bout hooking up and hanging out.
I'm just talkin' bout tonight.

Yeah, I'm just talkin' 'bout a little bit later tonight.",I'm Just Talkin' About Tonight ,I'm Just Talkin' About Tonight / I Wanna Talk About Me,2001,2,2:45,Track 'A',Single,True
20,21,Sara Evans,"I've been telling my dreams to the scarecrow
About the places that I'd like to see
I say, friend, do you think I'll ever get there
Oh, but he just stands there smiling back at me

So I confessed my sins to the preacher
About the love I've been praying to find
Is there a brown-eyed boy in my future, yeah
And he says, girl, you've got nothing but time

But how do you wait for heaven?
And who has that much time?
And how do you keep your feet on the ground
When you know that were you were born
You were born to fly

My daddy, he is grounded like the oak tree
My mama, she is steady as the sun
Oh, you know I love my folks, but I keep staring down the road
Just looking for my one chance to run

Hey, 'cause I will soar away like the blackbird
I will blow in the wind like a seed
I will plant my heart in the garden of my dreams
And I will grow up where I wander wild and free

Oh, how do you wait for heaven?
And who has that much time?
And how do you keep your feet on the ground
When you know that you were born
You were born, yeah
You were born to fly

So how do you wait for heaven?
And who has that much time?
And how do you keep your feet on the ground
When you know that you were born
You were born to fly

Yeah
You were born to fly, fly, fly, fly
Hey
Ooh",Born To Fly,Born To Fly,2000,11,5:37,Track '1',Album,True
21,22,Chris Cagle,"Lately I've been runnin' into our old friends
Somewhere in the small talk
Someone always asks where you've been
So I tell 'em what you told me
And they can't believe we're through
They ask me what I'm doing now
And in case you're wondering too

I breathe in, I breathe out
Put one foot in front of the other
Take one day at a time
Until you find I'm that someone you can't live without
But until then, I'll breathe in, and breathe out.

Now I've got every reason
To find someone new
Cause you swore up and down to me
That I've seen the last of you
But the way that you loved me
Left me hopin' and holdin' on
So until this world stops turnin' round
And my heart believes that you're gone

I'll breathe in and breathe out
Put one foot in front of the other
Take one day at a time
Till you find I'm that someone you can't live without
But until then, I'll breathe in, and breathe out

Yes we were meant to be
Girl there's no doubt
And if it takes the rest of my life
For you to figure it out

I'll breathe in and breathe out
Put one foot in front of the other
Take one day at a time
Until you find I'm that someone you can't live without
But until then, Oh, I'll breathe in, and breathe out","I Breathe In, I Breathe Out",Best Of Chris Cagle,2010,15,,Track '4',Compilation,True
22,23,Keith Urban,"I can hear the neighbors
They're arguin' again
And there hasn't been peace on our street
Since who knows when
I don't mean to listen in
But the shoutin' is so loud
I turn up the radio to drown it out
And silently I say a little prayer.

But for the grace of God, go I
I must of been born a lucky guy
Heaven only knows how I've been blessed
With the gift of your love
And I look around and all I see
Is your happiness embracing me
Oh, Lord I'd be lost
But for the grace of God.

I can see that old man
He's walkin' past our door
And I've been told that he's rich
But he seems so poor
'Cause no one comes to call on him
And his phone, it never riings
He wanders through his empty home
Surrounded by his things
And silently I say a little prayer, yes I do

But for the grace of God, go I
I must of been born a lucky guy
Heaven only knows how I've been blessed
With the gift of your love
And I look around and all I see
Is your happiness embracing me
Oh, Lord I'd be lost
But for the grace of God.

Whoa, hmm

And I look around and all I see
Is your happiness embracin' me
Oh, Lord I'd be lost
But for the grace of God, yeah.
I'd be lost but for the grace of God, yeah.

Ooh, woh...",But For The Grace Of God,Keith Urban,1999,12,4:30,Track '3',Album,True
23,24,Steve Azar,,I Don't Have To Be Me ('Til Monday),Waitin' On Joe,2002,11,3:15,Track '1',Album,True
24,25,Jamie O'Neal,"Why does the color of my coffee match your eyes?
Why do I see you when a stranger passes by?
I swear I hear you in the whisper of the wind
I feel you when the sun is dancin' on my skin
And when it's raining, you won't find me complaining cause

When I think about rain, I think about singing
When I think about singing it's a heavenly tune
When I think about heaven, then I think about angels
When I think about Angels, I think about you

The taste of sugar sure reminds me of your kiss
I like the way that they both linger on my lips
Kisses remind me of a field of butterflies
It must be the way my heart is fluttering inside
Beautiful distraction, you make every thought a chain reaction

Anywhere I go, anything I do
Everything around me, baby, makes me think of you

Oh oh oh
When I think about you baby
Yeah, yeah

I think about you",When I Think About Angels,Shiver,2000,13,3:03,Track '1',Album,True
25,26,Travis Tritt,"I got rice cookin' in the microwave
Got a three-day beard I don't plan to shave
And it's goofy thing but I just gotta say, ""Hey
I'm a-doin' alright""

Yeah, I think I'll make me some homemade soup
I'm feelin' pretty good and that's the truth
It's neither drink- nor drug-induced, no
I'm just doin' alright

And it's a great day to be alive
I know the sun's still shinin'
When I close my eyes
There's some hard times in the neighborhood
But why can't every day be just this good?
Aw, yeah

It's been fifteen years since I left home
And said good luck to every seed I'd sown
Gave it my best, and then I left it alone
I hope they're doin' alright

Now I look in the mirror, and what do I see?
A lone wolf there starin' back at me
Long in the tooth, but harmless as can be
Lord, I guess he's doin' alright

And it's a great day to be alive
I know the sun's still shinin'
When I close my eyes
There's some hard times in the neighborhood
But why can't every day be just this good?

Sometimes it's lonely, sometimes it's only me
And the shadows that fill this room
Sometimes I'm fallin', desperately callin'
Howlin' at the moon
Awoo
Awoo

Well, I might go get me a new tattoo
Or take my old Harley for a three-day cruise
Might even grow me a Fu Man Chu

And it's a great day to be alive
I know the sun's still shinin'
When I close my eyes
There's some hard times in the neighborhood
But why can't every day be just this good?

And it's a great day to be alive
I know the sun's still shinin'
When I close my eyes
There's some hard times in the neighborhood
But why can't every day be just this good?
Awoo",It's A Great Day To Be Alive,Modern Day Bonnie & Clyde / It's A Great Day To Be Alive,2002,2,4:02,Track 'B',Single,True
26,27,Jamie O'Neal,"He promised her a new and better life
Out in Arizona
Underneath the blue neverending sky
Swore that he was gonna
Get things in order
He'd send for her
When he left her behind
It never crossed her mind

There is no Arizona
No Painted Desert, no Sedona
If there was a Grand Canyon
She could fill it up with the lies he's told her
But they don't exist, those dreams he sold her
She'll wake up and find there is no Arizona

She got a postcard with no return address
Postmarked Tombstone
It said, ""I don't know where I'm goin' next
But when I do I'll let you know""
May, June, July
She wonders why
She's still waiting
She'll keep waiting

'Cause there is no Arizona
No Painted Desert, no Sedona
If there was a Grand Canyon
She could fill it up with the lies he's told her
But they don't exist, those dreams he sold her
She'll wake up and find there is no Arizona

Each day the sun sets into the west
Her heart sinks lower in her chest
And friends keep asking when she's going
Finally she tells them, don't you know

There is no Arizona
No Painted Desert, no Sedona
If there was a Grand Canyon
She could fill it up with the lies he's told her
But they don't exist, those dreams he sold her
She'll wake up and find there is no Arizona

He promised her a new and better life
Out in Arizona",There Is No Arizona,Shiver,2000,13,3:57,Track '2',Album,True
27,28,Brad Paisley,"Every day I clock out
And head straight to her house
We cuddle up on the couch
But it's always ends the same ole way
I'm drivin home and it's incredibly late
Something's gotta change, 'cause

I've been wrapped around her finger
Since the first time we went out
Every day and every night she's all I think about
I need that girl beside me
When the lights go out
I think it's time to put a ring on the finger
I'm wrapped around

Went to the bank, took out a loan
Went and bought, the perfect stone
Called up her dad, on the phone
I'm takin him to dinner Sunday night
I've never been so nervous in my life
I want to do this right, 'cause

I've been wrapped around her finger
Since the first time we went out
Every day and every night she's all I think about
I need that girl beside me
When the lights go out
I think it's time to put a ring on the finger
I'm wrapped around.

Yes, sir, I love her very much
I know it's only been seven months
But that's long enough

I think it's time to put a ring on the finger 
I'm wrapped around.",Wrapped Around,Wrapped Around,2001,2,3:23,Track 'A',Single,True
