,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Jo Dee Messina,"Boy you sure look good there standin' in the doorway in the sunset light
Maybe I read you wrong thinkin' you could be my ""Mr. Right""
I was puttin' my heart and soul on the line
Said you needed some time, just a little more time to make up your mind
Well it's been long enough
Time is up 

Bye bye love, I'll catch you later
Got a lead foot down on my accelerator and the rearview mirror torn off
'Cause I ain't never lookin' back, and that's a fact.
I've tried all I can imagine
I've begged and pleaded in true lover's fashion
I've got pride, I'm takin' it for a ride
Bye bye, bye bye my baby, bye bye 

Don't think all those tears are gonna hold me here like they've done before
You'll find what's left of us in a cloud of dust on highway 4
Baby what did you expect me to do
Just sit around and wait on you
Well I'm through watchin' you just skate around the truth
And I know it sounds trite
I've seen the light 

Bye bye love, I'll catch you later
Got a lead foot down on my accelerator and the rearview mirror torn off
'Cause I ain't never lookin' back, and that's a fact.
I've tried all I can imagine
I've begged and pleaded in true lover's fashion
I've got pride, I'm takin' it for a ride
Bye bye, bye bye my baby, bye bye 

I've lost the game I guess
I did my best to win the part
Now I'm leavin' here with what's left of my heart. 

Bye bye love, I'll catch you later
Got a lead foot down on my accelerator and the rearview mirror torn off
'Cause I ain't never lookin' back. 
You can count on that.
I've tried all I can imagine
I've begged and pleaded in true lover's fashion
I've got pride, I'm takin' it for a ride
Bye bye, bye bye my baby, bye bye 

Bye bye
Ooh baby
Oh oh
Bye bye, bye bye my baby, bye bye",Bye-Bye,Bye-Bye,1998,2,3:19,Track 'A',Single,True
11,12,Faith Hill,"I thought it was over, baby.
We said our goodbyes.
But I can't go a day without your face going through my mind.
In fact, not a single minute
Passes without you in it.
Your voice, your touch.
Memories of your love are with me all of the time.

Let me let go, baby.
Let me let go.
If this is for the best why are you still in my heart,
Are you still in my soul?
Let me let go.

I talked to you the other day,
Oh looks like you made your escape.
You put us behind;
No matter how I try, I can't do the same.

Let me let go, baby won't you
Let me let go.
It just isn't right, I've been two thousand miles
Down a dead-end road.

Let me let go

The lights of this strange city are shining,
But they don't hold no fascination for me.
I try to find the bright side baby,
But everywhere I look,
Everywhere I turn,
You're all I see.

Let me...
Let me let go, baby won't you
Let me let go.
It just isn't right, I've been two thousand miles
Down a dead-end road.

Oh let me let go, darlin', won't you?
I just gotta know
If this is for the best why are you still in my heart,
You're still in my soul
Let me let go, why don't you
Let me let go
Let me let go.",Let Me Let Go (Single Edit),Let Me Let Go,1998,2,4:05,Track '1',Single,True
12,13,Shania Twain,"Looks like we made it
Look how far we've come my baby
We mighta took the long way
We knew we'd get there someday

They said, ""I bet they'll never make it""
But just look at us holding on
We're still together still going strong

(You're still the one)
You're still the one I run to
The one that I belong to
You're still the one I want for life
(You're still the one)
You're still the one I love
The only one I dream of
You're still the one I kiss good night

Ain't nothin' better
We beat the odds together
I'm glad we didn't listen
Look at what we would be missin'
They said, ""I bet they'll never make it""
But just look at us holdin' on
We're still together still goin' strong

(You're still the one)
You're still the one I run to
The one that I belong to
You're still the one I want for life
(You're still the one)
You're still the one I love
The only one I dream of
You're still the one I kiss good night

(You're still the one)
You're still the one I run to
The one that I belong to
You're still the one I want for life
(You're still the one)
You're still the one I love
The only one I dream of
You're still the one I kiss good night

I'm so glad we made it
Look how far we've come my baby",You Win My Love (Mutt Lange Mix),You're Still The One,1998,4,3:54,Track '3',Single,True
13,14,George Strait,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?",I Just Want To Dance With You,I Just Want To Dance With You,1998,2,3:27,Track 'A',Single,True
14,15,Martina McBride,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?",,,,,,,,
15,16,Tim McGraw,"Hot sun, dancin' on the river
We'd sit on the bank and watch the world roll by
Our feet in the water, she'd press her lips to mine
We were so long on love but short on time
She could be a honeymoon sweet and a little wild
And she was mine, for a little while

And I laugh every time I start to think about us
We sent that summer out in the style
She's gone but she left with a smile
'Cause she was mine for a little while

We'd take a ride and head on down next to Airport Road
Put the seats back and watch the planes leave town
She always said nobody's strong enough to tie her down
Oh... But I wasn't lookin' for that anyhow
I knew she'd leave but I didn't know when
It matters to me now, but it didn't back then

And I laugh every time I start to think about us
We sent that summer out in the style
She's gone but she left with a smile
'Cause she was mine for a little while

I keep seeing pictures now of me and her
And those summer nights
My mind fills with her, oh but it's all right

And I laugh every time I start to think about us
We sent that summer out in the style
She's gone but she left me with a smile
'Cause she was mine
Yes, she was mine
For a little while",For A Little While,Everywhere,2015,11,3:33,Track 'A2',Single,True
16,17,Martina McBride,"She loved him like he was
The last man on Earth
Gave him everything she ever had
He'd break her spirit down
Then come lovin' up on her
Give a little then take it back

She'd tell him about her dreams
He'd just shoot 'em down
Lord he loved to make her cry
""You're crazy for believin'
You'll never leave the ground,""
He said. ""Only angels know how to fly""

And with a broken wing
She still sings
She keeps an eye on the sky
With a broken wing
She carries her dreams
Man you ought to see her fly

One Sunday morning
She didn't go to church
He wondered why she didn't leave
He went up to the bedroom
Found a note by the window
With the curtains blowin' in the breeze

And with a broken wing
She still sings
She keeps an eye on the sky
With a broken wing
She carries her dreams
Man you ought to see her fly

With a broken wing
She carries her dreams
Then you ought to see her fly",,,,,,,,
17,18,Jo Dee Messina,"Well it's been a long time, glad to see your face
I knew we'd meet again, another time, another place
Can't believe it's been so many years
You'd better grab a chair and a couple of beers

Looking good in your three-piece suit
You know, I always knew you'd take the business route
You were always the one to follow the light 
And you look like you're doing alright, yeah

Been singing for my rent and singing for my supper
I'm above the below and below the upper
I'm stuck in the middle where money gets tight
But I guess I'm doing alright

I'm all, I'm all, I'm alright
It's a beautiful day, not a cloud in sight
So I I guess I'm doing alright
I'm all, I'm all, I'm alright
I got a good old friend here with me tonight 
And I guess I'm doing alright

Well, we had a lot of dreams when we were younger
They thought we were crazy but we had the hunger
We kept a lot of friends, skipped a lot of class
Been on top of the world and knocked on our

We lost touch, we lost in love
We lost our minds when things got tough
But beating time is a losing fight 
And I guess I'm doing alright

Oh, I'm all, I'm all, I'm alright
It's a beautiful day, not a cloud in sight
So I guess I'm doing alright
I'm all, I'm all, I'm alright
I got a good old friend here with me tonight 
And I guess I'm doing alright
Well, I guess I'm doing alright

Well, I hate to see this evening end
God only knows when I'll see you again
Just send a fax or send me a letter 
Or give me a call, that would even be better

Give the kids a kiss for me 
And say hello to the family
And tell them all my future's looking bright
Well, I miss 'em but I'm doing alright
I said I miss 'em but I'm doing alright

Oh, I'm all, I'm all, I'm alright
It's a beautiful day, not a cloud in sight
So I guess I'm doing alright
I'm all, I'm all, I'm alright
Got a good old friend here with me tonight 
And I guess I'm doing alright
Well, I guess I'm doing alright
I'm doing alright",I'm Alright,I'm Alright,1998,10,3:16,Track '1',Album,True
18,19,Tim McGraw,"Six lanes, tail lights
Red ants marching into the night
Disappear to the left and right again
Another supper from a sack
A 99-cent heart attack
I've got a pounding head and an achin back
And the camels buried in the big straw stack

I'm gonna live where the green grass grows
Watch my corn pop up in rows
Every night be tucked in close to you
Raise our kids where the good Lord's blessed
Point our rocking chairs towards the West
And plant our dreams where the peaceful river flows
Where the green grass grows

Well I'm from a map dot
A stop sign on a black top
Caught the first bus I could hop from there
But all of this glitter is getting dark
There's concrete growin' in the city park
I don't know who my neighbors are
There's bars on the corners and bars on my heart

I'm gonna live where the green grass grows
Watch my corn pop up in rows
Every night be tucked in close to you
Raise our kids where the good Lord's blessed
Point our rocking chairs towards the west
Plant our dreams where the peaceful river flows
Where the green grass grows

I'm gonna live where the green grass grows
Watch my corn pop up in rows
Every night be tucked in close to you
Raise our kids where the good Lord's blessed
Point our rocking chairs towards the west
Plant our dreams where the peaceful river flows
Oh, where the green grass grows",Where The Green Grass Grows,Everywhere,2015,11,3:22,Track 'A1',Single,True
19,20,Brooks & Dunn,"Two broken hearts lonely looking like houses
Where nobody lives
Two people each having so much pride inside
Neither side forgives

The angry words spoken in haste
Such a waste of two lives
It's my belief pride is the chief cause in the decline
In the number of husbands and wives

A woman and a man
A man and a woman
Some can and some can't and some can

Two broken hearts lonely looking like houses
Where nobody lives
Two people each having so much pride inside
That neither side forgives

The angry words spoken in haste
Such a waste of two lives
It's my belief pride is the chief cause in the decline
In the number of husbands and wives

Whoa, it's my belief pride is the chief cause in the decline
In the number of husbands and wives",Husbands And Wives,Husbands And Wives,1998,2,3:10,Track 'A',Single,True
20,21,Clay Walker,"I can't sleep at all
I'm making late night calls
Just to talk to you and hear your voice again
That flower shop on Main
Knows me by my first name
And how I want the card to read
And where I want the roses set

I'm not saying I'm in love
I'd admit it if I was
I'm just saying I believe 
You're beginning to get to me
The way I need you all the time
The way you hold this heart of mine
I think it's time that I concede 
You're beginning to get to me

I've got your picture up
On the dash of my new truck
So I can have you with me every road I'm on
Baby, what I feel
Is just a tip of what I will
I can only guess What I'll be like 
When I'm completely gone

I'm not saying I'm in love
I'd admit it if I was
I'm just saying I believe 
You're beginning to get to me
The way I need you all the time
The way you hold this heart of mine
I think it's time that I concede 
You're beginning to get to me

I'm not saying I'm in love
I'd admit it if I was
I'm just saying I believe 
You're beginning to get to me
The way I need you all the time
The way you hold this heart of mine
I think it's time that I concede 
You're beginning to get to me",You're Beginning To Get To Me,Greatest Hits,1998,14,2:41,Track '2',Compilation,True
21,22,Ty Herndon,"I just dropped her off, I'm thinking ""Oh what a night""
I ought to be flying but I'm sittin' here at this green light
I thought I was in control, thought I knew where I wanted to go
She's got me turned inside out, I'm wonderin' what it's all about

Is she there in your dreams? I don't know, I can't sleep
Is she breaking your heart? Yeah, but isn't it sweet?
Does she know how you feel? It's right on the tip of my tongue
Are you walking on air? Well I'm sure feeling tall
Does she trouble your mind? It's no trouble at all
Oh I don't know but something tells me it must be love.

I just missed my turn, guess I'm not thinking straight
Oh and what's with this car, it's driving me back to her place
I'm out here circling around, I've already covered this ground
These feelings just can't be denied, so what am I trying to decide

Is she there in your dreams? I don't know, I can't sleep
Is she breaking your heart? Yeah, but isn't it sweet?
Does she know how you feel? It's right on the tip of my tongue
Are you walking on air? Well I'm sure feeling tall
Does she trouble your mind? It's no trouble at all
Oh I don't know but something tells me it must be love.

Is she there in your dreams? I don't know, I can't sleep
Is she breaking your heart? Yeah, but isn't it sweet?
Does she know how you feel? Oh It's right on the tip of my tongue
Are you walking on air? Well I'm sure feeling tall
Does she trouble your mind? It's no trouble at all
Oh I don't know but something tells me it must be love.

I don't know but something tells me
Oh I don't know but something tells me it must be love
I don't know but something tells me
Oh I don't know but something tells me it must be love.",It Must Be Love,This Is Ty Herndon: Greatest Hits,2002,13,,Track '4',Album,True
22,23,Alan Jackson,"Let's begin with the day I met her
How fast this good old boys world got better
The sky got bluer, the grass got greener
Just the first few seconds after I first seen her

Like my, favorite song on a new set of speakers
My best old jeans and my broken sneakers
A home run pitch floatin' right down the middle
Sweet music made when the bow hits the fiddle

She's, right on the money
She goes direct, to my heart
When it comes to loving me
She's everything I need
Bulls eye perfect
She's, right on the money

She's no red lights, when I've over slept
She's a three point jump shot that's nothin' but net
A hand full of aces when the dealers done dealin'
I'm forever on a roll that's how she's, got me feelin'

She's, right on the money
She goes direct, to my heart
When it comes to loving me
She's everything I need
Bulls eye perfect
She's, right on the money

She's the best cook that's ever melted cheese
I ain't much around the house, but I aim to please
There's absolutely no reason to doubt it
When she says I wouldn't last ten minutes without her

She's, right on the money
She goes direct, to my heart
When it comes to loving me
She's everything I need
Bulls eye perfect
She's, right on the money",,,,,,,,
23,24,Randy Travis,"He was 16, tender and tough.
She was too, and he'd do anything to prove his love.
With so much riding on the choice at hand,
The spirit of a boy, or the wisdom of a man.

Hearts caught fire and love ran wild.
She cried the day she called to say she was having his child.
With so much riding on the choice at hand,
The spirit of a boy or the wisdom of a man.

There's a constant contradiction, what feels good and what feels right.
But, you live with decisions that you make in your life.
And what steers your direction is hard to understand,
The spirit of a boy, or the wisdom of a man

Now he drives a diesel out of Dallas,
Hauling cars out to the coast.
It ain't the dream that he remembered, just a few short years ago.
But tonight at a truckstop, while drinking a cup,
The waitress grins and winks at him,
And says, ""My shift's almost up.""
With so much riding on the choice at hand,
The spirit of a boy, or the wisdom of a man.

With so much riding on the choice at hand,
The spirit of a boy, or the wisdom of a man.","Spirit Of A Boy, Wisdom Of A Man",You And You Alone,1998,12,3:50,Track '3',Album,True
24,25,Blackhawk,"You're the kind of woman, I've been dreaming of.
But I never thought I could ever say it good enough to win your love
You probably think I'm foolish you probably tell me so
I open up my heart then you're probably going to tell me no, but here I go
I want to give you all I've got inside, I want to love you for the rest of my life

There I've done it.
There I've said it.
There you have it.
I don't regret it.
I give you my love, in a minute, if you want it, come and get it.
There I've done it.
There I've said it.
There you have it.

This is confidential, I never told a soul.
Every time I see you, feel my heart begin to lose control.
And all I know; is I'm feeling something I've never felt.
I want to be with you and nobody else.

There I've done it.
There I've said it.
There you have it.
I don't regret it.
I give you my love, in a minute, if you want it, come and get it.
There I've done it.
There I've said it.
There you have it.

There I've done it.
There I've said it.
There you have it.
I don't regret it.
I give you my love, in a minute, if you want it, come and get it.
There I've done it.
There I've said it.
There you have it.
Oh yah yah yah

There I've done it.
There I've said it.
There you have it.",There You Have It,There You Have It,1998,2,3:13,Track '1',Single,True
25,26,Lee Ann Womack,"I had to leave my life in Dallas
That town will always be you
In every crowd, on every corner,
Every face I'd see you
So with nothing more than a tank of gas
I drove away without looking back
And I guess that's how I got where I am
Going anywhere as fast as I can

Now I'm a little past Little Rock
Further down the line
Too soon to know what's up ahead
Too late to change my mind
I've got to keep my heart out of this
And both hands on the wheel
I'm learning more with every mile
Just how leaving feels
It's a lonely stretch of blacktop
Out into the blue
Don't know where I'll go
Or what I'll do
I'm a little past Little Rock,
But a long way from over you

These headlights on the highway
Disappear into the dark
And if I could have it my way
I'd go back to where you are
Oh, but I can't turn this thing around
And nothing short of breaking down
Is gonna get me off this road I'm on
But I'm still a far cry from gone

But I'm a little past Little Rock
Further down the line
Too soon to know what's up ahead
Too late to change my mind
I've got to keep my heart out of this
And both hands on the wheel
I'm learning more with every mile
Just how leaving feels
It's a lonely stretch of blacktop
Out into the blue
Don't know where I'll go
Or what I'll do
I'm a little past Little Rock,
But a long way from over you

I'm a little past Little Rock
But a long way from over you",A Little Past Little Rock,A Little Past Little Rock / If You're Ever Down In Dallas,1998,2,3:44,Track 'A',"7""",True
26,27,The Wilkinsons,"She sat all alone on a bus out of Beaumont
The courage of just 18 years
A penny and quarter were taped to a letter
And momma's goodbye in her ears

She watched as her high school faded behind her
And the house with the white picket fence
Then she read the note that her momma had wrote
Wrapped up with 26 cents

When you get lonely, call me
Anytime at all I'll be there with you, always
Anywhere at all
There's nothing I've got that I wouldn't give
And money is never enough
Here's a penny for your thoughts
A quarter for the call
And only your momma's love

A penny and a quarter buys a whole lot of nothing
Taped to an old wrinkled note
And when she didn't have much she had all momma's love
Inside that old envelope

When you get lonely, call me
Anytime at all I'll be there with you, always
Anywhere at all
There's nothing I've got that I wouldn't give
And money is never enough
Here's a penny for your thoughts
A quarter for the call
And only of your momma's love

Oh it's been years since momma's been gone
But when she holds the coins she feels her love just as strong

When you get lonely, call me
Anytime at all I'll be there with you, always
Anywhere at all
There's nothing I've got that I wouldn't give
And money is never enough
Here's a penny for your thoughts
A quarter for the call
And only of your momma's love

Here's a penny for your thoughts
Quarter for the call
And only your momma's love",,,,,,,,
27,28,Sammy Kershaw,"You are the love of my life
And you are the reason I'm alive
And baby baby baby
When I think of how you saved me
I go crazy

I've never known love like this
And it fills me with a new tenderness
And I know I know I know
You're in my heart, You're in my soul
You're all I can't resist

And I need to tell you
The first time I held you I knew
You are the love of my life

I spent a lifetime waiting
Always hesitating until you
I was lost so deep inside my shell
Till you came and saved me from myself
Now all I really know is I need you

And you are the love of my life
All the joy and tears that I cry
And baby baby baby
You don't have to say a word
I see it in your eyes

As we stand together
I promise forever till the day that I die
You are the love of my life

I spent a lifetime waiting
Always hesitating until you
I was lost so deep inside my shell
Till you came and saved me from myself
Now all I really know is I need you

You are the love of my life
And you are the reason I'm alive",Love Of My Life,Labor Of Love,1997,11,4:20,Track '11',Album,True
28,29,Clint Black,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?",Nothin' But The Taillights,Nothin' But The Taillights,1997,12,3:50,Track '1',Album,True
29,30,Aaron Tippin,"It's not my style to dance away the night
Or go for a walk beneath the full moonlight
And I don't wish on falling stars
Or easily give away my heart

But girl, for you I will
Can't hide this love that I feel
Never been the kind of guy
To fall in head over heels
But girl, for you I will

It's not like me at all to talk about
The likelihood of finally settling down
Couldn't speak the words ""I love you""
Or find the courage to say ""I do""

But girl, for you I will
Can't hide this love that I feel
Never been the kind of guy
To fall in head over heels
But girl, for you I will

I've never been the kind of guy
To fall in head over heals
But girl, for you I will",For You I Will,What This Country Needs,1998,11,,Track '2',"{'name': 'CD', 'qty': '1'}",True
