,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Rodney Atkins,"Drivin' down the street today
Saw the sign for lemonade
They were the cutest kids
I've seen in this front yard

As they handed me my glass
Smiled and thinkin' to myself
Man what a picture perfect postcard this would make
Of America

It's a high school prom
It's a Springsteen song
It's a ride in a Chevrolet
It's a man on the moon
And fireflies in June
Kids sellin lemonade
It's cities and farms
And open arms
One nation under God
It's America

Later on when I got home
I flipped the TV on
I saw a little town that some big
Twister tore apart
People came from miles around
Just to help their neighbors out
And I was thinkin' to my self
I'm so glad that I live in America

It's a high school prom
It's a Springsteen song
It's a ride in a Chevrolet
It's a man on the moon
And fireflies in June
Kids sellin lemonade
It's cities and farms
And open arms
One nation under God
It's America

Now we might not always get it right
But there's nowhere else I rather build my life

'Cause it's a kid with a chance
It's a rock 'n' roll band
It's a farmer cuttin' hay

It's a flag blowin' in the summer wind
Over some fallen hero's grave.

It's a high school prom
It's a Springsteen song
It's a welcome home parade
It's a man on the moon
And fireflies in June
Kids sellin lemonade
It's cities and farms
And open arms
One nation under God
It's America",,,,,,,,
11,12,Sugarland,"Missed my alarm clock ringing
Woke up telephone screaming
Boss man singing his same old song

Rolled in late about an hour
No cup of coffee, no shower
Walk of shame with two different shoes on

Now it's poor me, why me, oh me, boring
The same old, worn out, blah blah story
There's no good explanation for it at all

Ain't no rhyme or reason
No complicated meaning
Ain't no need to overthink it
Let go laughing
Life don't go quite like you planned it
We try so hard to understand it
The irrefutable, indisputable fact is
Psssh
It happens

My trusty-rusty had a flat
I borrowed my neighbor's Cadillac
""I'll be right back,"" going down to Wally World
That yellow light turned red too quickly
Knew that truck the moment it hit me
Out stepped my ex and his new girl
(""Sorry 'bout your neck, baby"")

But it's poor me, why me, oh me, boring
The same old, worn out, blah blah story
There's no good explanation for it at all

Ain't no rhyme or reason
No complicated meaning
Ain't no need to overthink it
Let go laughing
Life don't go quite like you planned it
We try so hard to understand it
The irrefutable, indisputable fact is
It happens

Ain't no rhyme or reason
No complicated meaning
Ain't no need to overthink it
Let go laughing
Life don't go quite like you planned it
We try so hard to understand it
The irrefutable, indisputable fact is

Yeah, the irrefutable, indisputable,
Absolute-able, totally beautiful fact is 
Psssh
It happens",It Happens,Love On The Inside,2008,17,3:01,Track 'A2',Album,True
12,13,Keith Urban,"When I picked you up for our first date, baby
Well, your pretty blue eyes, they were drivin' me crazy
And the tiny little thought that was so amazing
Is they were lookin' at me

I held open the car door for you then you climbed
Inside and slid on over
To the other side; I thought my, oh my

Sweet thing
The moon is high and the night is young
Come on and meet me
In the backyard under the Cottonwood tree
It's a good thing and I'm wishin
C'mon sweet thing
Won't you climb on out of your window
While the world is sleepin'
Cause you know I need you
And there's no way I'll be leavin'
Till we're kissing on the porch swing
Oh, my little sweet thing

Yeah, I know I'm gonna see you first thing tomorrow
But I just couldn't wait so I had to borrow
Uncle Jake's Mustang, it's his favorite car
And so I can't stay long

Standin' here, feeling like a love struck Romeo
All I wanna do is hold you close and steal a little
More time, is that such a crime?

Sweet thing
The moon is high and the night is young
Come on and meet me
In the backyard under the Cottonwood tree
It's a good thing and I'm wishin
C'mon sweet thing",Sweet Thing,Defying Gravity,2009,11,3:48,Track 'A3',Album,True
13,14,Toby Keith,"Winter gettin' colder, summer gettin' warmer
Tidal wave comin' cross the Mexican border
Why buy a gallon, its cheaper by the barrel
Just don't get busted singin' Christmas carols

That's us, That's right
Gotta love this American ride
Both ends of the ozone burnin
Funny how the world keeps turnin'
Look ma, no hands
I love this American ride
Gotta love this American ride

Momma gets her box off watchin Desperate Housewives
Daddy works his can off payin' for the good life
Kids on the YouTube learnin how to be cool
Livin' in a cruel world, pays to be a mean girl

That's us, That's right
Gotta love this American ride
Both ends of the ozone burnin
Funny how the world keeps turnin'
Look ma, no hands
I love this American ride
Gotta love this American ride

Poor little miss, Americas town
She gained five pounds and lost her crown
Quick fix plastic surgical antidote
Got herself a record deal, can't even sing a note

Plasma getting bigger, Jesus getting smaller
Spill a cup of coffee, make a million dollars
Customs caught a thug with an aerosol can
If the shoe don't fit, the fit's gonna hit the shan

That's us, That's right
Gotta love this American ride
Both ends of the ozone burnin
Funny how the world keeps turnin'
Hot dog, Hot damn
I love this American ride
Gotta love this American ride
Oh yeah,",American Ride,American Ride,2009,12,2:45,Track '1',Album,True
14,15,Zac Brown Band,"I got my toes in the water, ass in the sand
Not a worry in the world, a cold beer in my hand
Life is good today
Life is good today

Well, the plane touched down just about 3 o'clock
And the city's still on my mind
Bikinis and palm trees danced in my head
I was still in the baggage line
Concrete and cars are their own prison bars
Like this life I'm living in
But the plane brought me farther; I'm surrounded by water
And I'm not going back again

I got my toes in the water, ass in the sand
Not a worry in the world, a cold beer in my hand
Life is good today
Life is good today

Adios and vaya con dios
Yeah, I'm leaving GA
And if it weren't for tequila and pretty senoritas
I'd have no reason to stay
Adios and vaya con dios
Yeah, I'm leaving GA
Gonna lay in the hot sun and roll a big fat one
And grab my guitar and play

The four days flew by like a drunk Friday night
As the summer drew to an end
They can't believe that I just couldn't leave
And I bid adieu to my friends
'Cause my bartender she's from the islands
Her body's been kissed by the sun
And coconut replaces the smell of the bar
And I don't know if it's her or the rum

I got my toes in the water, ass in the sand
Not a worry in the world, a cold beer in my hand
Life is good today
Life is good today

Adios and vaya con dios
A long way from GA
Yes, and all the muchachas they call me ""big poppa""
When I throw pesos their way
Adios and vaya con dios
A long way from GA
Someone do me a favor and pour me some Jaeger
And I'll grab my guitar and play

Adios and vaya con dios
Going home now to stay
The senoritas don't care-o when there's no dinero
I got no money to stay
Adios and vaya con dios
Going home now to stay

Just gonna prop up by the lake
And put my ass in a lawn chair, toes in the clay
Not a worry in the world, a PBR on the way
Life is good today
Life is good today",Toes,Greatest Hits So Far,2014,14,,Track 'A3',Single,True
15,16,Lady Antebellum,"I run from hate
I run from prejudice
I run from pessimists
But I run too late
I run my life
Or is it running me
Run from my past
I run too fast
Or too slow it seems
When lies become the truth
That's when I run to you

This world keeps spinning faster
Into a new disaster, so I run to you
I run to you, baby
And when it all starts coming undone
Baby, you're the only one I run to
I run to you

We run on fumes
Your life and mine
Like the sands of time
Slippin' right on through
And our love's the only truth
That's why I run to you

This world keeps spinning faster
Into a new disaster, so I run to you
I run to you, baby
And when it all starts coming undone
Baby, you're the only one I run to
I run to you

Whoa-oh-whoa
Oh, I run to you

This world keeps spinning faster
Into a new disaster, so I run to you
I run to you, baby
And when it all starts coming undone
Baby, you're the only one I run to
I run to you, I run to you, yeah

Whoa-oh-whoa
Oh, I run to you
I run to you girl
Whoa-oh-whoa",I Run To You,Lady Antebellum,2008,11,4:16,Track 'A5',Album,True
16,17,Sugarland,"My mama mapped out the road she knows
Which hands you shake, which hands you hold
And my hand-me-down Mercury ready to roll
She knew that I had to go
And hang out, make lots of noise
And lay out late with a boy
Making mistakes that she made 'cause she knew all along

I was already gone
I was already gone
I was already gone
Life is a runaway train you can't wait to jump on

They say the first time won't ever last
But that didn't stop me the first time he laughed
All my friends tried to warn me the day that we met
Girl, don't you lose your heart yet
But his dark eyes dared me with danger
And sparks flied like flame to a paper
Fire in his touch burning me up
But still I held on

'Cause I was already gone
I was already gone
I was already gone
Life is a runaway train you can't wait to jump on

Last time I saw we packed up my things
And he smiled like the first time he told me his name
And we cried with eachother
We split the blame for the parts that we couldn't change
Pictures, dishes, and socks
It's our whole life down to one box
There he was waving goodbye on the front porch alone

But I was already gone
I was already gone
I was already gone
I was already gone
I was already gone

Hang out, make lots of noise
And lay out late with a boy
Making mistakes that she made
Life is a runaway train",Already Gone,Love On The Inside,2008,17,4:36,Track 'B2',Album,True
17,18,Dierks Bentley,"She wants her nails painted black
She wants the toy in the cracker jack
She wants to ride the bull at the rodeo
She wants to wear my shirt to bed
She wants to make every stray a pet
And drive around in my truck with no place to go

But she needs to feel that fire
The one that lets her know for sure
She's everything I want and more
Her real desire
Is to know I'd walk alone out on the wire
To make her feel that fire

She wants a cabin in the woods
She wants to stand where nobody's stood
Someday she wants a couple kids of her own
She wants to make love on a train
Some days she only wants a break
Hey she wants what she wants but man I know, I know, I know

But she needs to feel that fire
The one that lets her know for sure
She's everything I want and more
Her real desire
Is to know I'd walk alone out on the wire
To make her feel that fire, yeah, feel that fire

So as long as there's a breath to take
A smile to share a prayer to pray
A chance to hold her hand and fan the flame

She's gonna' feel that fire
The one that lets her know for sure
She's everything I want and more
Her real desire
Is to know I'd walk alone out on the wire
To make her feel that fire, oh, oh, oh
Feel that fire

She wants her nails painted black
She wants the toy in the cracker jack
She wants to ride the bull at the rodeo",Feel That Fire,Feel That Fire,2009,12,3:21,Track '3',Album,True
18,19,Josh Turner,"Baby why don't we just turn that TV off?
Three hundred fifteen channels
Of nothing but bad news on
Well, it might be me, but the way I see it
The whole wide world has gone crazy
So baby, why don't we just dance?

Guess the little bitty living room ain't gonna look like much
When the lights go down and we move the couch
It's gonna be more than enough
For my two left feet and our two hearts beatin'
Nobody's gonna see us go crazy
So baby, why don't we just dance?

Down the hall, maybe straight up the stairs
Bouncin' off the wall, floatin' on air
Baby, why don't we just dance?

Baby, why don't you go put your best dress on?
Those high heeled shoes you love to lose
As soon as the tunes come on
On second thought, just the way you are
Is already drivin' me crazy
So baby, why don't we just dance?

Down the hall, maybe straight up the stairs
Bouncin' off the wall, floatin' on air
Baby, why don't we just dance?
I'll cut a rug

Well it might be me but the way I see it
The whole wide world has gone crazy
So baby, why don't we just dance?
Oh baby, why don't we just dance?",Why Don't We Just Dance,Haywire,2010,11,3:12,Track '1',Album,True
19,20,Brad Paisley & Keith Urban,"I never was a straight-laced straight-A student
Teacher's pet or child prodigy
I wasn't gonna get rich throwing a football
It'd take too long to get a law degree

So I sat down with Mama and Daddy
They tried to talk some sense into my thick head
But the best advice that I ever got
Was from my sister's rock star boyfriend

Just get you a guitar and learn how to play
Cut up some jeans, come up with a name
When you're living in a world that you don't understand
Find a few good buddies, start a band
Start a band, start a band

Now all those girls that were too cool to talk to
They'll be waiting in a line out back
Might get your picture in the hometown paper
Maybe buy your mama that Cadillac

Just get you a guitar and learn how to play
Cut up some jeans, come up with a name
When you're living in a world that you don't understand
Find a few good buddies and start a band
Start a band
Scrape up some money, buy a van
Learn ""Free Bird"" and ""Ramblin' Man""
Never buy another beer again

So get you a guitar and learn how to play
Grow out your hair, come up with a name
With a little bit of luck you'll be packing the stands
Well, find a few good buddies, start a band
No need to study, start a band
Call up some buddies, man, and start a band",,,,,,,,
20,21,Darius Rucker,"Alright, alright
Yeah, it's alright, alright

Don't need no five star reservations
I've got spaghetti and a cheap bottle of wine
Don't need no concert in the city
I've got a stereo and the best of Patsy Cline
Ain't got no caviar, no Dom Perignon
But as far as I can see, I've got everything I want

'Cause I've got a roof over my head
The woman I love laying in my bed
And it's alright, alright
I've got shoes under my feet
Forever in her eyes staring back at me
And it's alright, alright, yeah
And I've got all I need
And it's alright by me

Maybe later on we'll walk down to the river
Lay on a blanket and stare up at the moon
It may not be no French Riviera
But it's all the same to me as long as I'm with you

It may be a simple life, but that's okay
If you ask me baby, I think I've got it made

'Cause I've got a roof over my head
The woman I love laying in my bed
And it's alright, alright
I've got shoes under my feet
Forever in her eyes staring back at me
And it's alright, alright, yeah
I've got all I need
And it's alright by me
It's alright by me, yeah yeah

When I lay down at night I thank the Lord above
For giving me everything I ever could dream of

'Cause I've got a roof over my head,
The woman I love laying in my bed
And it's alright, alright, alright, alright
I've got shoes under my feet
Forever in her eyes staring back at me
And it's alright, alright, alright, yeah
I've got all I need, yeah
I've got all I need
And it's alright by me, oh yeah
It's alright by me",Alright,Learn To Live,2008,12,3:52,Track '7',Album,True
21,22,Carrie Underwood,"You better take it from me
That boy is like a disease
You run and you try, and you're tryin' to hide
And you're wondering why you can't get free

He's like a curse, he's like a drug
You get addicted to his love
You wanna get out, but he's holding you down
'Cause you can't live without one more touch

He's a good-time cowboy Casanova
Leaning up against the record machine
He looks like a cool drink of water
But he's candy-coated misery

He's the devil in disguise, a snake with blue eyes
And he only comes out at night
Gives you feelings that you don't want to fight
You better run for your life

I see that look on your face
You ain't hearing what I say
So I'll say it again, 'cause I been where you been
And I know how it ends, you can't get away

Don't even look in his eyes
He'll tell you nothing but lies
And you wanna believe but you won't be deceived
If you listen to me and take my advice

He's a good-time cowboy Casanova
Leaning up against the record machine
He looks like a cool drink of water
But he's candy-coated misery

He's the devil in disguise, a snake with blue eyes
And he only comes out at night
Gives you feelings that you don't want to fight
You better run for your life

Run, run away, don't let him mess with your mind
He'll tell you anything you wanna hear
He'll break your heart, it's just a matter of time
But just remember

He's a good-time cowboy Casanova
Leaning up against the record machine
He looks like a cool drink of water
But he's candy-coated misery

He's the devil in disguise, a snake with blue eyes
And he only comes out at night
Gives you feelings that you don't want to fight
You better run for your life
Oh, you better run for your life
Oh, you better run for your life",Cowboy Casanova,Play On,2009,13,3:55,Track '1',Album,True
22,23,Joe Nichols,"Hang up that red dress,
Let down your hair,
Cancel those reservations
Don't need to go no where.
As good as your looking right now,
Girl bet your thinkin' I'm crazy,
There's a side of you that I wanna see
That never ceases to amaze me.

Gimmie that girl with the hair in a mess
Sleepy little smile with her head on my chest,
That's the you that I like best,
Gimmie that girl.
Gimmie that girl lovin' up on me,
Old t-shirt and a pair of jeans,
That's the you I wanna see,
Gimmie that girl, gimmie that girl.

Gimmie the girl that's beautiful,
Without a trace of makeup of on,
Barefoot in the kitchen,
Singing her favorite song.
Dancing around like a fool,
Starring in her own little show,
Gimmie the girl the rest of the world,
Ain't lucky enough to know.

Gimmie that girl with the hair in a mess
Sleepy little smile with her head on my chest,
That's the you that I like best,
Gimmie that girl.
Gimmie that girl lovin' up on me,
Old t-shirt and a pair of jeans,
That's the you I wanna see,
Gimmie that girl, gimmie that girl.",Gimmie That Girl,Screenplay Hit Vision: January 2010,2010,37,,Track '17',Compilation,True
23,24,George Strait,"Hey baby, won't you take a little ride with me 
Have a look around 
See what we can see 
I've got the paddle 
I've got the boat 
Come on baby, I know she'll float 

We'll go rowing on the river of love 
Let's go rowing on the river of love 

Drift away from all these city lights 
Might rock a little bit 
So hold on tight 
Let's get carried away with the gentle flow 
Might get caught up in it's undertow 

We'll go rowing on the river of love 
Let's go rowing on the river of love 

I got a little ukulele, let me sing you a song 
Got a stream of kisses about ten miles long 
Dancing on the water in the moonlight beach 
Sparkling down through the sea of dreams 

We'll go rowing on the river of love 
Let's go rowing on the river of love 

We'll go rowing on the river of love 
Let's go rowing on the river of love 

River of love, River of love, River of love 
Rowing on the river of love 
Let's go rowing, rowing on the river of love 
Let's go rowing on the river of love 
Rowing on the river of love 
Rowing on the river of love 
Let's go rowing, rowing on the river of love",,,,,,,,
24,25,Zac Brown Band,"I ride east every other Friday
But if I had it my way
A day would not be wasted on this drive
And I want so bad to hold you
Son, there's things I haven't told you
Your mom and me couldn't get along

So I drive and I think about my life
And wonder why that I slowly die inside
Every time I turn that truck around
Right at the Georgia line 
And I count the days
And the miles back home to you 
On that Highway 20 ride

A day might come you'll realize
That if you see through my eyes
There was no other way to work it out
And a part of you might hate me
But, son, please don't mistake me
For a man that didn't care at all

And I drive and I think about my life
And wonder why that I slowly die inside
Every time I turn that truck around
Right at the Georgia line 
And I count the days
And the miles back home to you 
On that Highway 20 ride

So when you drive
And the years go flying by
I hope you smile
If I ever cross your mind
It was the pleasure of my life
And I cherished every time
And my whole world
It begins and ends with you
On that Highway 20 ride
20 ride
20 ride
Highway 20 ride
On that ride",Highway 20 Ride,Greatest Hits So Far,2014,14,,Track 'B1',Single,True
