,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Reba McEntire,"I didn't see the fire burn to ashes
Couldn't feel the winds of change
I was lost inside the passion
Blinded by the memory of a flame

Guess I should've felt it when you touched me
I should've seen it in your eyes
Well I believed you really loved me,
Why can't I believe you said goodbye?

Oh why, is the last one to know
The first one to cry and the last to let go
And why, is the one left behind,
The one left to love, with no one to hold,
The last one to know

It would be easier to face the morning
If you were holding me tonight
You left me without a warning
Holding on to a heartache
While she's holding you tight

Tell me why, is the last one to know
The first one to cry and the last to let go
And why, is the one left behind,
The one left with love, with no one to hold
The last one to know",The Last One To Know,The Last One To Know,1987,10,3:14,Track 'A1',Album,True
11,12,Restless Heart,"It's no secret
Somebody waits at home for you
And I know how hard
This is for you to do

So if you really believe
This love is so wrong
We don't have to carry on
But still I wonder

Why does it have to be
Wrong or right?
Why does it have to be
One way or the other?
Won't somebody please
Please tell me

Why does it have to be
Black or white?
Why do we have to hurt
One to love another?
Oh, tell me why?
Why does it have to be?

Can't say that you didn't know
Where this might lead
And I know I couldn't have been
That hard to read

But we both know
This is not where you belong
There's no need to carry on
Ah, but I can't help but wonder

Why does it have to be
Wrong or right?
Why does it have to be
One way or the other?
Won't somebody please
Please tell me

Why does it have to be
Black or white?
Why do we have to hurt
One to love another?
Oh, tell me why?
Why does it have to be?

Why does it have to be
Wrong or right?
Why does it have to be
One way or the other?
(Won't somebody please)
Won't somebody please
Please tell me

Why does it have to be
Black or white?
Why do we have to hurt
One to love another?
(Oh, tell me, oh, tell me)
Oh, tell me why?

Oh, tell me why does it have to be
Wrong or right?
Why does it have to be
One way or the other?
Won't somebody please
Please tell me

Why does it have to be
Black or white?
Why do we have to hurt
One to love another?
(Oh, tell me)
Oh, tell me why?

(Oh, tell me)
Why does it have to be
Wrong or right?
Why does it have to be
One way or the other?
Won't somebody please
Please tell me

Why does it have to be
Black or white?
Why do we have to hurt
One to love another?",Why Does It Have To Be (Wrong Or Right),Why Does It Have To Be (Wrong Or Right) / Hummingbird,1986,2,3:02,Track 'A',Single,True
12,13, Reba McEntire,"I would have waited forever
If I'd known that you'd be here
We could have shared our lives together
And held each other close all through the years
But I met someone before you
And my heart just couldn't wait
So no matter how much I adore you
I've got to stand behind the promise that I made

Where were you
When I could have loved you?
Where were you
When I gave my heart away?
All my life I've been dreaming of you
You came along one promise too late
You came along one promise too late

I won't say that I'm sorry that I met you
I can't have you, but I never will forget you

Where were you
When I could have loved you?
Where were you
When I gave my heart away?
All my life I've been dreaming of you
You came along one promise too late
You came along one promise too late

Where were you
When I could have loved you
Where were you
When I gave my heart away
All my life I've been dreaming of you
You came along one promise too late
You came along one promise too late",One Promise Too Late,Reba McEntire's Greatest Hits,1987,10,3:25,Track '10',Compilation,True
13,14,Rosanne Cash,,Tennessee Flat Top Box,Tennessee Flat Top Box / Why Don't You Quit Leaving Me Alone,1987,2,3:09,Track 'A',Single,True
14,15,Earl Thomas Conley,"I loved her because she was there
And I knew along that it wasn't fair but I didn't care
Then I got the hell out of there
That was a close one

I kept my freedom intact got rid of the hassle and rid of the flack yeah I cut me some slack
And I never thought I'd want it back
And that was a close one

That was a close one
And if I hadn't of run she might have got away with my heart
So I played it smart
That was a close one
But I kept my cool never let down my guard
That was a close one

The winter of '79 was so cold and lonely I found a good woman she took me inside
And I swear to God I really tried
And that was a close one

Will there ever be a love of my life when I'm out of my pride And out of my mind in the nick of time
And when the feeling in here is fine
That's the close ones

That was a close one
And if I hadn't of run she might have got away with my heart
My precious heart
That was a close one
But I kept my cool and never let down my guard
That was a close one
(Whew)

That was a close one
I love her because she was there
That was a close one

That was a close one
Winter of '79
That was a close one

That was a close one
She might have got away with my heart
That was a close one",That Was A Close One,The Very Best Of Earl Thomas Conley,1989,22,,Track 'C3',Single,True
15,16,Oak Ridge Boys,"It'll lead you on, it'll run you off
Hurt twice as long when you're double-crossed
It's hard to trust, this crazy love.
It's a breaking heart at the bitter end
Bouncing back just to fall again
It's winning big or losing touch.

Wo-oh, this crazy love
Wo-oh, this crazy love.

It gives and it takes when it's strong
Nothing takes its place when it's gone
First it's good news and then its good-bye
But the good is worth the tears that you cry.

It'll fly you high; it'll shoot you down
Toss you heart in the lost and found
It pays rough, this crazy love.
It's a game of hearts, the joker's wild
A come on look or a tender smile
Can raise your hand or call your bluff.

Wo-oh, this crazy love
Wo-oh, this crazy love.

It'll lead you on, it'll run you off
Hurt twice as long when you're double-crossed
It's hard to trust, this crazy love.
It's a breaking heart at the bitter end
Bouncing back just to fall again
It's winning big or losing touch.

Wo-oh, this crazy love.
Wo-oh, this crazy love.
Wo-oh, this crazy love.
Wo-oh, this crazy love.
Wo-oh, this crazy love.
Wo-oh, this crazy love.",This Crazy Love,This Crazy Love,1987,2,3:01,Track 'A',Single,True
16,17,Michael Johnson,"She is fixed in his mind like the picture 
He's kept in his wallet for years 
And the image has never been tarnished 
By the blood, sweat and tears 
And to him it appears 

That the moon is still over her shoulder 
And the ribbon is still in her hair 
And he can still see her dancing 
And music is still in the air 

Sometimes he finds it amazing 
That all of his children are wed 
When their mother is still turning eighteen 
And turning his head 
She still turns his head 

And the moon is still over her shoulder 
And the stars are still falling above 
And she never gets one minute older 
And he is still falling in love",The Moon Is Still Over Her Shoulder,The Moon Is Still Over Her Shoulder,1986,2,,Track 'A',"7""",True
17,18,K. T. Oslin,,,,,,,,,
18,19,"Dolly Parton, Emmylou Harris & Linda Ronstadt","To know know know him
Is to love love love him
Just to see him smile
Makes my life worthwhile
To know know know him
Is to love love love him
And I do

I'll be good to him
I'll bring love to him
Everyone says there'll come a day
When I'll walk alongside of him
Yes just to know him
Is to love love love him
And I do

Why can't he see
How blind can he be
Someday he will see
That he was meant for me
Oh

To know know know him
Is to love love love him
Just to see him smile
Makes my life worthwhile
To know know know him
Is to love love love him
And I do",To Know Him Is To Love Him,To Know Him Is To Love Him,1987,2,3:48,Track 'A',Single,True
19,20,Oak Ridge Boys,"Sometimes we're friends 
Sometimes we're strangers 
And though there are tears 
There's always love.
It hurts when you cry 
From words thrown in anger 
Warm feelings run deep 
But that's not enough.

It takes a little rain 
To make love grow 
It's the heartache and the pain 
That makes the real heart show.
Where the sun always shines 
There's a desert below. 
It takes a little rain 
To make love grow.

Hearts disagree 
Then they grow closer 
Honesty wins 
When it's someone you trust.
Forever takes time 
True love is never over 
It's filled with new starts 
Just look at us.

It takes a little rain 
To make love grow 
It's the heartache and the pain 
That makes the real heart show.
Where the sun always shines 
There's a desert below. 
It takes a little rain 
To make love grow.", It Takes A Little Rain (To Make Love Grow) (Single Version),The Best Of Oak Ridge Boys,2000,12,3:57,Track '12',Compilation,True
20,21,Nitty Gritty Dirt Band,"Lazy yellow moon comin' up tonight
Shinin' through the trees
Crickets are singin' and lightning bugs
Are floatin on the breeze

Baby get ready

Across the field where the creek turns back
By the old stump rope
I'm gonna take you to a special place
That nobody knows

Baby get ready, ooh-ooh

You and me goin' fishin' in the dark
Lyin' on our backs
And countin' the stars
Where the cool grass grows

Down by the river in the full moonlight
We'll be fallin' in love
In the middle of the night
Just movin' slow

Stayin' the whole night through
It feels so good to be with you

Spring is almost over and the summer's comin'
The days are gettin' long
I waited all winter for the time to be right
Just to take you along

Baby get ready

And it don't matter if we sit forever
And the fish don't bite
Jump in the river and cool ourselves
From the heat of the night

Baby get ready, ooh-ooh

You and me goin' fishin' in the dark
Lyin' on our backs
And countin' the stars
Where the cool grass grows

Down by the river in the full moonlight
We'll be fallin' in love
In the middle of the night
Just movin' slow

Stayin' the whole night through
It feels so good to be with

You and me goin' fishin' in the dark
Lyin' on our backs
And countin' the stars
Where the cool grass grows

Down by the river in the full moonlight
We'll be fallin' in love
In the middle of the night
Just movin' slow

You and me goin' fishin' in the dark
Lyin' on our backs
And countin' the stars
Where the cool grass grows

Down by the river in the full moonlight
We'll be fallin' in love
In the middle of the night
Just movin' slow",Fishin' In The Dark,Fishin' In The Dark,1987,2,,Track 'A',Single,True
21,22,Steve Wariner,"A couple of days, isn't a very long time
Why can't I just walk away
I used to be good at goodbye
But out on the water
Under the stars
I let the moonlight play a trick on my heart

You had some fun for the weekend
But I'll be in love for the rest of my life
You took me out to the deep end
And I fell right over
I didn't think twice
I finally got something worth keepin'
And if I can't have you tonight
At least I had the weekend

The radio plays, the sound of the waves rollin' in
The smell of the night
Sure can get under your skin
Just for a moment
I held you too close
Now I'm all out of time, and I don't wanna let go

You had some fun for the weekend
But I'll be in love for the rest of my life
You took me out to the deep end
And I fell right over
I didn't think twice
I finally got something worth keepin'
And if I can't have you tonight
At least I had the weekend

How much can happen in a night or two?
I guess it's all depending on your point of view

You had some fun for the weekend
But I'll be in love for the rest of my life
You took me out to the deep end
And I fell right over
I didn't think twice
I finally got something worth keepin'
And if I can't have you tonight
At least I had the weekend

You had some fun for the weekend
But I'll be in love for the rest of my life
You took me out to the deep end
And I fell right over
I didn't think twice
I finally got something worth keepin'
And if I can't have you tonight
At least I had the weekend",The Weekend,It's A Crazy World,1987,10,3:48,Track 'B4',Album,True
22,23,Lee Greenwood,"There's a quiet time in the early dawn
Before the mornin' paper, before the coffee's on
When there ain't much movin' in the world outside
Oh I'd love to take a mornin' ride
My baby knows it's the time we share
She wakes me gently, brushes back her hair
And she moves into my arms sweet and slow
I can't wait to get up and go
Gonna take my baby on a mornin' ride
When the sun comes slippin' 'round the mountainside
'Bout an hour, maybe two
Ain't nothin' me and her would rather do
Than see the green grass glist'nin' in the mornin' dew
While the world's still damn spankin' new
Oh I know how beautiful the day will be
When she takes a mornin' ride with me
And when we get back, it will feel so right
To just lay back and linger in the mornin' light
Then she'll smile at me, thinkin' where we've been
Wantin' me to take her again
I'm gonna take my baby on a mornin' ride
When the sun comes slippin' 'round the mountainside
For an hour, maybe two
Ain't nothin' me and her would rather do
Than see the green grass glist'nin' in the mornin' dew
While the world's still damn spankin' new
Oh I know how beautiful the day will be
When she takes a mornin' ride with me
Oh I'm gonna take my baby on a mornin' ride
When the sun comes slippin' 'round the mountainside
'Bout an hour, maybe two
Ain't nothin' me and her would rather do",Mornin' Ride,Mornin' Ride,1986,2,3:23,Track 'A',Single,True
23,24,Restless Heart,"Changin' my life with your love
Has been so easy for you
And I'm amazed every day
And I'll need you

Till all the mountains are valleys
And every ocean is dry, my love

I'll be yours
Until the sun doesn't shine
Till time stands still
Until the winds don't blow

When today is just a memory to me
I know I'll still be loving
I'll still be loving you
I'll still be loving you

Never before did I know
How loving someone could be
Now I can see, you and me
For a lifetime

Until the last moon is rising
You'll see the love in my eyes, my love

I'll be yours
Until the sun doesn't shine
Till time stands still
Until the winds don't blow

When today is just a memory to me
I know I'll still be loving
I'll still be loving you

I'll be yours
Until the sun doesn't shine
Till time stands still
Until the winds don't blow

When today is just a memory to me
I know I'll still be loving
I'll still be loving you

I'll still be loving you
I'll still be loving
I'll still be loving you
I'll still be loving
I'll still be loving you
I'll still be loving
I'll still be loving you",I'll Still Be Loving You,I'll Still Be Loving You,1987,2,3:57,Track 'A',Single,True
24,25,Randy Travis,"You're my always and forever
You're the one that hung the moon
After all these nights together
I still get lost in your perfume

And if I could write a love song
Every line would tell the truth
It would be a warm and soft one
And my heart would say to you

When you see me walk on water
When the sea don't reach the shore
When the fires of hell freeze over
I won't need you anymore

Oh the feelings lay so easy
Lying here the way we are
No one else could ever hold me
Like the heavens hold the stars

When you see me walk on water
When the sea don't reach the shore
When the fires of hell freeze over
I won't need you anymore
I won't need you anymore",I Won't Need You Anymore,Always & Forever,1987,10,3:09,Track 'A5',Album,True
25,26,Dan Seals,"I remember when I was back in school
The teachers always wanted me to learn the rules
But I was studyin' girls on Friday night
I said if I could learn this, everything's gonna be alright

You see, first time love, I was too young
Second time, I was left holdin' on
Third time's a charm, but I got burned
Three time loser will never learn

I grew up and I thought that things would change
Got more mature, but I guess we stay the same
But I still believe in a starry night
And I keep on waitin' for the one that will turn out right

You see, first time love, I was too young
Second time, I was left holdin' on
Third time's a charm, but I got burned
Three time loser will never learn

Been down one time
Been down two times
Been down three times, burned
First time loser, second time user
Third time, you'd think that I would learn
But I won't learn

Been down one time
Been down two times
Been down three times, burned
First time loser, second time user
Third time, you'd think that I would learn
But I won't learn

First time love, I was too young
Second time, I was left holdin' on
Third time's a charm, but I got burned
Three time loser will never learn

First time, I was too young
Second time, I was left holdin' on
Third time's a charm, but I got burned
Three time loser will never learn",Three Time Loser,Three Time Loser,1987,2,3:02,Track 'A',Single,True
26,27,Steve Wariner,"I woke up screaming this morning
I sat bolt upright in bed
I saw the red sky dawning
Must have been something I read

Lynda do you want to dance
Lynda give me half a chance
Lynda just a passing glance
And we'll fall in love

I don't see no ship going under
Don't hear no pouring rain
Don't hear no lightning and thunder
I just hear the sound of your name

Lynda do you want to dance
Lynda give me half a chance
Lynda just a passing glance
And we'll fall in love

Keep the machinery running
If it ever gets out of hand
You can be my wonder woman
And I'll just be your spider man

Lynda do you want to dance
Lynda give me half a chance
Lynda just a passing glance
And we'll fall in love

Lynda do you want to dance
Lynda give me half a chance
Lynda just a passing glance
And we'll fall in love

Lynda
Lynda",Lynda,Lynda,1987,2,3:04,Track 'A',Single,True
27,28,Gary Morris,"Leave me lonely, leave me alone
I got somebody special waitin' back home
She saves her love for me, I save my love for her

You're awful pretty, so pretty girl
I'd love to talk to you but I don't wanna
Lead you on to somewhere, I don't wanna go, I don't wanna go

So please understand
I'm doing the best I can

To be faithful and true
And it matters to me and her
The matter is one man faithful and true
To me, to her, and to you

Somewhere else girl, some other time
I might take you home, I might make you mine
I'd do for you what I'm doing for her

If things were different, oh, but they're now
I can't give to you what I haven't got to give anymore
I've given my love, given my love

So please understand
Doing the best I can

Please understand
I'm doing the best I can

Just leave me lonely, leave me alone
I got somebody special waitin' back home
She saves her love for me, I save my love for her

So please understand
I'm doing the best I can

To be faithful and true
And it matters to me and her
The matter is one man faithful and true
To me, to her and to you",Leave Me Lonely,Leave Me Lonely,1986,2,3:48,Track 'A',Single,True
28,29,Crystal Gayle,"I know that it's late now but I had to call
So don't you hang up on me till I've said it all
It's a crazy situation but I can't handle it alone
So many complications, it's hard to tell you on the phone

While I'm unwinding
Let me give the bottom line
Come back home

Got a little heartache, you can make it better
Got a little heartache, it's tearing me apart
If you don't want to listen to what I say
I'm gonna give it to you anyway
Straight to the heart, straight to the heart

You could blame it on my actions
But I did not mean to hurt
I could blame your cold reactions
Tell me, did you mean those words?

Well, I guess it's true
Everything you say and do
Goes to my heart

Got a little heartache, you can make it better
Got a little heartache, it's tearing me apart
If you don't want to listen to what I say
I'm gonna give it to you anyway
Straight to the heart, straight to the heart

Well, I guess it's true
Everything you say and do
Goes to my heart

Got a little heartache, you can make it better
Got a little heartache, it's tearing me apart
If you don't want to listen to what I say
I'm gonna give it to you anyway
Straight to the heart, straight to the heart

Got a little heartache, you can make it better
Got a little heartache, it's tearing me apart
If you don't want to listen to what I say
I'm gonna give it to you anyway
Straight to the heart, straight to the heart

Got a little heartache, you can make it better
Got a little heartache, it's tearing me apart
If you don't want to listen to what I say
I'm gonna give it to you anyway
Straight to the heart, straight to the heart",Straight To The Heart,Straight To The Heart,1986,10,3:55,Track 'A1',LP,True
29,30,Exile,"It's gettin' late
The day's at its end
My favorite time is right around the bend
It's when the time comes to turn the lights down low

She pours the wine and I lock the door
She takes my hand like so many nights before
That's when I know
Heaven's waiting for me

She's too good to be true
She blows my mind
She's still the one who thrills me time after time
It's unbelievable
The way she moves me

She's so easy to love
So tender to hold
She touches me like no one I've ever known
The way she moves me
She's too good to be true

The radio plays a melody
One designed especially for her and me
An ol' love song that we used to slow dance to
And when she says how happy she's been
That old familiar feeling comes over me again
I count my blessings how lucky I am

She's too good to be true
She blows my mind
She's still the one who thrills me time after time
It's unbelievable
The way she moves me

She's so easy to love
So tender to hold
She touches me like no one I've ever known
The way she moves me
She's too good to be true

The way she moves me
She's too good to be true",She's Too Good To Be True,"She's Too Good To Be True / Promises, Promises",1985,2,3:36,Track 'A',Single,True
30,31,Earl Thomas Conley,"The first time that I met you I was sure as sure it could be
Don't ask me how but there was no doubt you were the one for me
Love was intuition is a feeling you just can't fight
So I follow through with my plans for you
And now I know that I was right

Right from the start I had this feeling in my heart
Baby I knew you were right for the part
Right from the start

Don't you remember me saying our love was sure to grow
Well that's just what it did and you've got to admit
Baby I told you so

Right from the start I had this feeling in my heart
Baby I knew you were right for the part
Right from the start

I guess I shouldn't say anything
I've never been right before
But there's a first time for everything
And this time my heart was sure

Oh right from the start I had this feeling in my heart
Baby I knew you were right for the part

Right from the start I had this feeling in my heart
Baby I knew you were right for the part",Right From The Start,The Very Best Of Earl Thomas Conley,1989,22,,Track 'D2',Single,True
31,32,The O'Kanes,,Can't Stop My Heart From Loving You,The O'Kanes,1986,10,,Track 'A4',Album,True
32,33,Ronnie Milsap & Kenny Rogers,"Don't call her up anymore
'Cause I don't wanna hear your voice
I don't wanna see your face answer her door
Make no mistake, she's mine... she's mine
She only knows how I feel
I only know what she's like when she needs me
Oh, how she needs me... deep in the night
Make no mistake, she's mine... she's mine... no she's mine

Don't get too close when you dance
'Cause I don't wanna hear from my friends
You were out on the town
With her in your arms, with her in your arms... her in your arms

Don't include her in your dreams
I don't wanna close my eyes... no
I don't wanna know where she goes
Each night when she leaves me
Make no mistake, make no mistake... she's mine, she's mine... no she's mine

Don't call her up anymore
No don't call her up anymore
Don't call her up","Make No Mistake, She's Mine","Make No Mistake, She's Mine",1987,2,3:56,Track 'A',Single,True
33,34,Alabama,,You've Got The Touch,The Touch,1986,10,4:15,Track 'A1',Album,True
34,35,Hank Williams Jr.,"Well my momma met my daddy down in Alabam'
They tied the knot so here I am
Born on the bayou on the Texas line
Loved Louisiana and raised on jambalaya

Now before I could walk I had a guitar in my hand
By the time I could talk I had my own band
Went on the road when I was eight years old
When I turned fifteen I was stealing the show

Money to burn and the girls were pretty
It didn't take me long to learn that I was born to boogie

When I was eighteen I went to Hollywood
I met Elvis, Marilynand Johnny B. Goode
Got my guitar painted in the California sun
A red Cadillac having to much fun

Now we were playing them halls and jammin' then
Until they moved me on over to M.G.M
They said this is the boy we've been telling you about
He lit a cigar and stuck his hand out


He said son have we got a deal for you
Gonna make you a star give you fifty thousand too
I told him my Momma didn't raise no fool
I'll take your money, I'll make you a movie, but I can tell ya' right now I am born to boogie

Well my name is Bocephus I drink whiskey by the gallon
And I never back down and I love a good challenge
What I do now is what I did then
I like to get down with all my rowdy friends

Now I can be sweet and I can be mean
I still got my hat and I still wear my jeans
My shades are chrome, my guitar is steal
If you think I won't then believe me I will

Get down on you baby because I ain't no rookie
I was put here to party and I was born to boogie",Born To Boogie,Born To Boogie,1987,10,2:42,Track 'A1',LP,True
35,36,The Judds,"If you hear her cry at night
Better turn on your light
Maybe your baby's got the blues
When she says there's nothing wrong
She just wants to be alone
You can bet your baby's got the blues

Women like men to make the first move
And touch her like he used to
When there's achin' in her heart
Only tenderness can find
Women like men to make them feel alive
And keep her apron strings untied
Yes women like men
To love them through the blues sometime

When her days all run the same
And she says she thinks she needs a change
Maybe your baby's got the blues
If she says she's just a wife
And so far from the glamorous life
You can bet your baby's got the blues

Yes, women like men to love them through the blues sometimes",Maybe Your Baby's Got The Blues,Maybe Your Baby's Got The Blues,1987,2,3:31,Track 'A',Single,True
36,37,Kenny Rogers,"It's been a long time since I walked
Through this old town
But oh how the memories start to flow
And there's the old movie house
They finally closed it down
You could find me there every Friday night
Twenty years ago.

I worked the counter at the drugstore down the street
But nobody's left there I would know
On Saturday mornings that's where
All my friends would meet
You'd be surprised to know what a dime would buy
Twenty years ago.

All my memories from those days come gather round me
What I'd give if they could take me back in time
It almost seems like yesterday
Where do the good times go?
Life was so much easier twenty years ago.

I guess I should stop by Mr. Johnson's hardware store
His only son was my friend Joe
But he joined the army back in 1964
How could we know he would never come back
Twenty years ago...",Twenty Years Ago,Twenty Years Ago,1987,2,3:44,Track 'A',Single,True
37,38,Waylon Jennings,"She was a flower for the takin',
Her beauty cut just like a knife...
He was a banker from Macon,
Swore he'd love her all his life...

Bought her a mansion on a mountain
With a formal garden and a lot a land...

But paradise became her prison,
That Georgia banker was a jealous man!

Every time he'd talk about her,
You could see the fire in his eyes...
He'd say,
""I would walk through Hell on Sunday,
To keep my Rose in Paradise...""

He hired a man to tend the garden,
Keep an eye on her while he was gone...
Some say they ran away together...
Some say that gardner left alone...

Now the banker is an old man...
That mansion's cum-ble-ing down...
He sits all day and stares at the garden...
Not a trace of her was ever found...

Every time he talks about her,
You can see the fire in his eyes...
He'd say, ""I would walk through Hell on Sunday,
To keep my Rose in Paradise..""

Now there's a rose out in the garden...
Its beauty cuts just like a knife...
They say that it even grows in the winter time...
And blooms in the dead of the night...",Rose In Paradise,Ultimate Waylon Jennings,2004,22,3:18,Track '22',Compilation,True
