,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Bobby Bare,"Four strong winds that blow lonely seven seas that run high
All these things that don't change come what may
But my good times are all gone and I'm bound for moving on
I'll look for you if I'm ever back this way

I may go out to Alberta weather's good there in the fall
Got some friends that I can go to workin' for
Still I wish you'd change your mind if I asked you one more time
But we've been through that a hundred times or more

If I get there before the snow flies and things are going good
You could join me if I sent you down the fare
But if you'll wait until it's winter it would do no good
But the winds sure can blow cold way out there
Four strong winds that blow lonely...",Four Strong Winds,Four Strong Winds,1964,2,2:44,Track 'A',Single,True
11,12,Roger Miller,"I hear tell you're doin' well,
Good thing have come to you.
I wish I had your happiness
And you had a do-wacka-do,
Wacka do, wacka-do, wacka-do.

They tell me you're runnin' free,
Your days are never blue.
I wish I had your good-luck charm
And you had a do-wacka-do,
Wacka do, wacka-do, wacka-do.

Yeah, I see you're goin' down the street in your big Cadillac,
You got girls in the front, you got girls in the back,
Yeah, way in back, you got money in a sack,
Both hands on the wheel and your shoulders rared back
Root-doot-doot-doot-doot, do-wah,

I hear tell you're doin' well,
Good things have come to you.
I wish I had your happiness
And you had a do-wacka-do,
Wacka do, wacka-do, wacka-do.

(Nonsense syllable interlude)

Yeah, I see you're goin' down the street in your big Cadillac,
You got girls in the front, you got girls in the back,
Yeah, way in back, you got money in a sack,
Both hands on the wheel and your shoulders rared back
Root-doot-doot-doot-doot, do-wah,

I hear tell you're doin' well,
Good things have come to you.
I wish I had your good-luck charm
And you had a do-wacka-do,
Wacka do, wacka-do, wacka-do.",Do-Wacka-Do,Do-Wacka-Do,1964,2,1:45,Track 'A',Single,True
12,13,Lefty Frizzell,"I was born in Saginaw, Michigan
I grew up in a house on Saginaw Bay
My dad was a poor, hard-working Saginaw fisherman
Too many times he came home with too little pay

I loved a girl in Saginaw, Michigan
The daughter of a wealthy, wealthy man
But he called me, ""That son of a Saginaw fisherman""
And not good enough to claim his daughter's hand

Now I'm up here in Alaska, looking around for gold
Like a crazy fool, I'm a-diggin' in this frozen ground so cold
But with each new day I pray I'll strike it rich, and then
I'll go back home and claim my love in Saginaw, Michigan

I wrote my love in Saginaw, Michigan
I said, ""Honey, I'm a-coming home, please wait for me
And you can tell your dad I'm coming back a richer man
I hit the biggest strike in Klondike history""

Her dad met me in Saginaw, Michigan
He gave me a great big party with champagne
Then he said, ""Son, you wise young ambitious man
Will you sell your father-in-law your Klondike claim""

Now he's up there in Alaska diggin' in the cold, cold ground
The greedy fool is looking for the gold I never found
It serves him right and no one here is missing him
Least of all the newlyweds of Saginaw, Michigan
We're the happiest man and wife in Saginaw, Michigan
He's ashamed to show his face in Saginaw, Michigan","Saginaw, Michigan",Saginaw Michigan,1964,12,3:03,Track 'A1',Single,True
13,14,Jim Reeves,"Welcome to my world
Welcome to my world
Won't you come on in
Miracles I guess
Still happen now and then
Step into my heart
Leave your cares behind
Welcome to my world
Built with you in mind
Knock and the door will open
Seek and you will find
Ask and you will be given
The key to this world of mine
I'll be waiting here
With my arms unfurled
Waiting just for you
Welcome to my world",Welcome To My World,Welcome To My World / My Juanita,1962,2,,Track 'A',Single,True
14,15,Billy Walker,"On the Chisholm Trail it was midnight Carmela was strong on his mind
Because of the life he had chosen Carmela had left then behind
Too long he'd been a bandito Carmela had left him alone
But today someone brought a message she'd be seen in old San Antone
Cross the Brazos at Waco ride hard and I'll make it by dawn
Cross the Brazos at Waco I'm safe when I reach San Antone

He glanced back over his shoulder the posse were nowhere in sight
He'd sent for Carmela to meet him at the banks of the Brazos tonight
She was waiting and he kept the promise he'd made such a long time ago
As he dropped the guns that she hated in the muddy Brazos below
Cross the Brazos at Waco ride hard and I'll make it by dawn
Cross the Brazos at Waco I'll walk straight in old San Antone

Then the night came alight with gun fire he knew that at last he'd been found
As the ranger's badge shoot brightly el bandito laid on the ground
Carmela knew he was dying that all of her dreams were in vain
As she kissed his lips for the last time she heard him whisper again
Cross the Brazos at Waco ride hard and I'll make it by dawn
Cross the Brazos at Waco I'm safe when I reach San Antone

I'm safe when I reach San Antone",Cross The Brazos At Waco,Cross The Brazos At Waco / Down To My Last Cigarette,1964,2,2:48,Track 'A',Single,True
15,16,Ned Miller,"He couldn't move a mountain
Nor pull down a big old tree-ee
But my daddy became a mighty big man
With a simple philosophy

Do what you do do well boy
Do what you do do we-ell
Give your love and all of your heart
And do what you do do well

Sometimes he'd kiss my mother
And hold her tenderly-why
Then he'd look across the top of her head
Then he'd wink and say to me

Do what you do do well boy
Do what you do do we-ell
Give your love and all of your heart
And do what you do do well

Well he was a man of laughter
But a tragedy came by-why
The tears ran free and he'd say to me
Never be afraid to cry

Do what you do do well boy
Do what you do do we-ell
Give your love and all of your heart
And do what you do do well

Today I still remember
Just like yesterday-ay
'Bout a mighty big man with a mighty big heart
And a mighty few words to say

Do what you do do well boy
Do what you do do we-ell
Give your love and all of your heart
And do what you do do well
Do what you do do well...",Do What You Do Do Well,Do What You Do Do Well,1964,2,,Track 'A',Single,True
16,17,Roger Miller,"Chug-a-lug, chug-a-lug 
Make you wanna holler hi-dee-ho
Burns your tummy, don't you know
Chug-a-lug, chug-a-lug 

Grape wine in a mason jar
Homemade and brought to school 
By a friend of mine and after class
Me and him and this other fool decide that
We'll drink up what's left 
Chug-a-lug so we helped ourself
First time for everything 
Mmm, my ears still ring

Chug-a-lug, chug-a-lug 
Make you wanna holler hi-dee-ho
Burns your tummy, don't you know
Chug-a-lug, chug-a-lug 

4 H and an ffa
On a field trip to the farm
Me and a friend sneak off behind
This big old barn where we uncovered a covered up 
Moonshine still and we thought we'd drink our fill
And I swallowed it with a smile
Ooh, I run ten mile

Chug-a-lug, chug-a-lug 
Make you wanna holler hi-dee-ho
Burns your tummy, don't you know
Chug-a-lug, chug-a-lug 

Jukebox and sawdust floor
Somethin' like I ain't never seen 
Heck, I'm just going on 15,
But with the help of my fanaglin' uncle 
I get snuck in
For my first taste of sin 
I said let me have a big old sip
Bbbb I done a double back flip

Chug-a-lug, chug-a-lug 
Make you wanna holler hi-dee-ho
Burns your tummy, don't you know
Chug-a-lug, chug-a-lug",Chug-A-Lug,Chug-A-Lug,1964,2,,Track 'A',Single,True
17,18,Sonny James,"You're the only world I know you're the one I can't let go
You're my laughter and my tears and I love you all my years
You're the beating of my heart you're my thoughts when we're apart
You're the one I can't let go you're the only only world I know
You're my nighttime and my day you're my one love all the way
You're the one I can't let go you're the only only world I know",You're The Only World I Know,You're The Only World I Know,1964,2,2:11,Track 'A',Single,True
18,19,Buck Owens,"Together again
My tears have stopped falling
The long lonely nights
Are now at an end

The key to my heart
You hold in your hand
And nothing else matters
We're together again

Together again
The gray skies are gone
You're back in my arms
Now where you belong

The love that I knew
Is living again
And nothing else matters
We're together again

And nothing else matters
We're together again",Together Again,Together Again / My Heart Skips A Beat,1964,12,2:24,Track 'B1',Album,True
19,20,Stonewall Jackson,"A story 'bout a pal of mine
Who worked down near the Georgia Line
As D.J. in a little country station
Everybody loved him dear
'Cause he played what they liked to hear
He built himself a quite a reputation

At record hops he stayed out late
And his mom would always wait
To see if he had made it home alive
She warned against his loss of sleep
And driving fast in that old heap
And that he had to be at work by five

B.J. the D.J. you're living much too fast
And if you don't change your ways
Don't see how you can last

Every morning just past four
From the driveway he would roar
Overslept and he was late again
Then at breakneck speed he'd drive
To sign the station on at five
He had lots of records he must spin

His mom said by the radio
Until his voice told her hello
She knew then that he made it there alright
Then she'd say a little prayer
Giving thanks that he was there
And she'd wait up for him again tonight

Then one cold and rainy morn
All the tires were badly worn
But still he screeched off just as fast this time
BJ had a lot of nerve
But he completely missed the curve
And he signed off down near the Georgia Line

Mom sat by the radio
The voice she heard she didn't know
B.J.'d never been this late before
But with the road so bad and all
She'd wait a while before she called
And then she heard the knock upon the door

B.J. the D.J. only twenty four
A wreck at ninety miles an hour
He'll spin the discs no more",B. J. The D. J.,Big House On The Corner / B. J. The D. J.,1963,2,,Track 'B',Single,True
20,21,George Jones,"I feel tears wellin' up, cold and deep inside
Like my heart's sprung a big break
And the stab of loneliness, sharp and painful
That I may never shake
Now, you might say that I was taking it hard
Since you wrote me off with a call
But don't you wager that I'll hide the sorrow
When I may break right down and bawl

Now the race is on, and here comes Pride up the backstretch
Heartache's a-goin' to the inside
My tears are holdin' back
They're tryin' not to fall
My heart's out of the runnin'
True love's scratched for another's sake
The race is on and it looks like Heartache's
And the winner loses all

One day I had ventured in love, never once suspectin'
What the final results would be
How I lived in fear of wakin' up each morning
And finding that you'd gone from me
There's aching and pain in my heart
For the day was the one that I hated to face
Somebody new came up to win her
And I came out in second place

Now the race is on, and here comes Pride up the backstretch
Heartache's a-goin' to the inside
My tears are holdin' back
They're tryin' not to fall
My heart's out of the runnin'
True love's scratched for another's sake
The race is on and it looks like Heartache's
And the winner loses all",The Race Is On,The Race Is On / She's Lonesome Again,1964,2,2:05,Track 'A',Single,True
21,22,Ray Price,"(Burning mem'ries burning mem'ries memories of you that I can't lose)
Tonight I'm burning old love letters photographs and memories of you
Hoping somehow I'll feel better and when the smoke is gone I won't want you
Burning mem'ries teardrops fall while I am
Burning mem'ry burning all the memories of you that I can't lose
My heart to you no longer matters and I can't live alone with memories
Into the fire those dreams you've shattered
And when the smoke is gone then I'll be free
Burning mem'ries teardrops fall while I am
Burning mem'ry burning all the memories of you that I can't lose",Burning Memories,Burning Memories,1964,12,,Track 'A1',Album,True
22,23,Bobby Bare,"Way down in the state of Georgia among the swamps and the everglades
There's a big hole in Tiger Mountain
God help the men who gets lost in Miller's Cave
I had a girl in Waycross Georgia but she had unfaithful ways
She made me feel I was unwanted
Like the bats and the bears in Miller's Cave
I caught her out Sunday morning with some guy they call Big Dave
The meanest man in Waycross Georgia
I'd rather fight a mountain lion in Miller's Cave
So I said you're gonna pay both you and Davy
'Cause I'm gonna see you in your grave
They laughed at me and then I shot 'em
And then I dragged their cheatin' skin and bones into Miller's Cave
I couldn't stand the way she did me 'cause I guess I showed her I was brave
The most wanted man in the state of Georgia
But they'll never gonna find me 'cause I'm lost in Miller's Cave",Miller's Cave,Miller's Cave,1963,2,2:45,Track 'A',Single,True
23,24,Webb Pierce,,Memory #1 ,Memory #1 / French Riviera,1964,2,2:31,Track 'A',Single,True
24,25,Marty Robbins,"Well, he walks out in the arena
All dressed up to the brim
Said he'd just came down from a place
Called ""Highland Rim""
Well, he said he came to ride the horse
The one they call ""The Brute""
But he didn't look like a cowboy
In his Continental Suit

We snickered at the way he dressed
But he never said a word
He walks on by the rest of us
As if he hadn't heard
A thousand bucks went to the man
Who could ride this wild cayuse
A meaner horse was never born
Than the one they called ""The Brute""

The horse that he was looking for
Was in chute number eight
He walked up very slowly
Put his hand upon the gate
We knew he was a thoroughbred
When he pulled his sack of ""Dukes""
From the inside pocket
Of his Continental Suit

Well, he rolled hisself a ""Corley""
And he lit it standing there
Blew himself a smoke ring
And he watched it disappear
We thought he must be crazy
When he opened up the gate
Standing just inside was
Fifeteen hundred pounds of hate

The Buckskin tried to run him down
But the stranger was too quick
He stepped aside and threw his arms
Around the horse's neck
And pulled himself up on the back
Of the horse they called ""The Brute""
Sit like he was born there
In his Continental Suit

""The Brute's"" hind-end was in the air
His front end on the ground
Kickin' and a-squealin', tryin' to
Shake this stranger down
But the stranger didn't give an inch
He came to ride ""The Brute""
And he came to ride the Buckskin
In a Continental Suit

Well, I turned around to look at Jim
And he was watchin' me
He said, ""I don't believe
The crazy things I think I see
But I think I see the outlaw
The one they call ""The Brute""
Ridden by a cowboy
In a Continental Suit""

""The Brute"" came to a stand-still
Ashamed that he'd been rode
By a city cowboy in
Some Continental clothes
The stranger took his money
And we don't know where he went
We don't know where he came from
And we haven't seen him since

The moral of this story:
Never judge by what they wear
Underneath some ragged clothes
Could be a millionaire
Everybody listen
Don't be fooled by this galoot
This sure-'nough bronc buster
In a Continental Suit",The Cowboy In The Continental Suit,The Marty Robbins Collection,1973,22,,Track 'D4',Single,True
25,26,Loretta Lynn,"Well I'm at home a workin' and a slavin' this way
You're out of misbehavin' spendin' all of your pay on wine women and song
Well I'm a makin' bed you're out a makin' time
You robbed my piggy bank and spent my last thin dime on wine woman and song
Well one of these nights you gonna come home you find it's comin' home to you
You see what you've done and what's good for one it's also good for two
When you in the doghouse with the mingy ole pup
You may start to thinkin' and a givin' up your wine women and song

Well one of these nights...",Wine Women And Song,Loretta Lynn's Greatest Hits,1968,11,2:02,Track 'A6',Single,True
26,27,Johnny Cash,"Ira Hayes
Ira Hayes

Call him drunken Ira Hayes
He won't answer anymore
Not the whiskey drinkin' Indian
Nor the Marine that went to war

Gather round me people there's a story I would tell
About a brave young Indian you should remember well
From the land of the Pima Indian, a proud and noble band
Who farmed the Phoenix valley in Arizona land

Down the ditches for a thousand years
The water grew Ira's peoples' crops
Till the white man stole the water rights
And the sparklin' water stopped

Now Ira's folks were hungry
And their land grew crops of weeds
When war came, Ira volunteered
And forgot the white man's greed

Call him drunken Ira Hayes
He won't answer anymore
Not the whiskey drinkin' Indian
Nor the Marine that went to war

There they battled up Iwo Jima's hill
Two hundred and fifty men
But only twenty-seven lived
To walk back down again

And when the fight was over
And when Old Glory raised
Among the men who held it high
Was the Indian, Ira Hayes

Call him drunken Ira Hayes
He won't answer anymore
Not the whiskey drinkin' Indian
Nor the Marine that went to war

Ira returned a hero
Celebrated through the land
He was wined and speeched and honored
Everybody shook his hand

But he was just a Pima Indian
No water, no crops, no chance
At home nobody cared what Ira'd done
And when did the Indians dance

Call him drunken Ira Hayes
He won't answer anymore
Not the whiskey drinkin' Indian
Nor the Marine that went to war

Then Ira started drinkin' hard
Jail was often his home
They'd let him raise the flag and lower it
Like you'd throw a dog a bone

He died drunk one mornin'
Alone in the land he fought to save
Two inches of water in a lonely ditch
Was a grave for Ira Hayes

Call him drunken Ira Hayes
He won't answer anymore
Not the whiskey drinkin' Indian
Nor the Marine that went to war

Yeah, call him drunken Ira Hayes
But his land is just as dry
And his ghost is lyin' thirsty
In the ditch where Ira died",The Ballad Of Ira Hayes,The Ballad Of Ira Hayes,1964,2,4:07,Track 'A',Single,True
27,28,Ernest Ashworth,,I Love To Dance With Annie,I Love To Dance With Annie,1964,2,2:38,Track 'A',Single,True
28,29,Hank Williams Jr.,"I went down to the river to watch the fish swim by
But I got to the river so lonesome I wanted to die, oh Lord
And then I jumped in the river, but the doggone river was dry
She's long gone, and now I'm lonesome blue

I had me a woman who couldn't be true
She made me for my money and she made me blue
A man needs a woman that he can lean on
But my leanin' post is done left and gone
She's long gone, and now I'm lonesome blue

I'm gonna find me a river, one that's cold as ice
And when I find me that river, Lord I'm gonna pay the price, oh Lord
I'm goin' down in it three times, but Lord I'm only comin' up twice
She's long gone, and now I'm lonesome blue

She told me on Sunday she was checkin' me out
Long about Monday she was nowhere about
And here it is Tuesday, ain't had no news
I got them gone but not forgotten blues
She's long gone, and now I'm lonesome blue",Long Gone Lonesome Blues,Long Gone Lonesome Blues,1963,2,2:50,Track 'A',Single,True
29,30,Charlie Louvin,"I don't love you anymore not the way I did before
And since you've found someone new I think it's best
I don't cry and walk the floor I don't love you anymore
Trouble is I don't love you any less
I don't love you anymore for I've got no more love to give
You drained my heart of all its love with every sweet caress
I keep saying o'er and o'er I don't love you anymore
Trouble is I don't love you any less

I held you close to me one time kissed your lips and called you mine
But another came and thrilled you more I guess
I cried as you walked out the door I don't love you anymore
Trouble is I don't love you any less
I don't love you anymore...
Trouble is I don't love you any less",I Don't Love You Anymore,I Don't Love You Anymore / My Book Of Memories,1964,2,2:30,Track 'A',Single,True
30,31,Bill Anderson,"I came home last night to a dark and lonely cottage
I took the wreath off the door and somehow I stumbled inside
I just can't I just can't I said live without her
Give me one reason to live now that my darling has died.

And then five little fingers
Touched my hand
Five little fingers
Too young to understand.

And there was a softness in my little girl's touch
That seemed to say daddy I need you so
And in five little seconds her five little fingers
Told me all that I wanted to know.

I could tell her little eyes were full of questions
I tried to answer but all I could do was hold her tight
Forgive me forgive me I said for crying
But darling your daddy has got such a load on his shoulders tonight.

And then five little fingers
Soft and dear
Touched me on the cheek
And gently brushed away a tear.

And I knew that in her own little way
My baby was saying daddy I love you so
It only took five little seconds for her five little fingers
To tell me all that I needed to know.

(Five little fingers too young to understand.)...",Five Little Fingers,Five Little Fingers,1967,2,,Track 'A',Single,True
31,32,Loretta Lynn,"I just can't get it through my head
You love another now instead
Can't make myself believe we're really through.
I'm walking up and down the hall, talking to the silent wall
I'll lose my mind before I'm over you.

I think I've almost lost my mind I think about you all the time
I'm going crazy yes I know and I don't have far to go
The way you treat me is a shame but I'll keep loving you the same
I'll lose my mind before I'm over you.

I keep your letters, I should burn, I wear your ring, I should return
But there's a million foolish things I do
It makes me cry but you would laugh to know I kiss your photograph
I'll lose my mind before I'm over you.

I think I've almost lost my mind I think about you all the time
I'm going crazy yes I know and I don't have far to go
The way you treat me is a shame but I'll keep loving you the same
I'll lose my mind before I'm over you...",Before I'm Over You,Before I'm Over You,1964,12,,Track 'A2',Album,True
32,33,Stonewall Jackson,"Don't be angry with me darling if I fail to understand
All your little whims and wishes all the time
Just remember that I'm dumb I guess like any foolish man
And my head stays sort of foggy 'cause you're mine

Well, I recall the first time that I flirted with you dear
When I jokingly said come and be my bride
Now that time has turned the pages it's the sweetest joke on earth
That I have you here, forever by my side

Maybe someday you're gonna hurt me, I've been hurt in love before
Only God can know and time alone will tell
But in the mean time I'll keep loving you with all my heart and soul
And pray God to let it last if it's his will

So don't be angry with me darling if I fail to understand
All your little whims and wishes all the time
Just remember that I'm dumb I guess like any foolish man
And my head stays sort of foggy 'cause you're mine",Don't Be Angry,Don't Be Angry,1964,2,,Track 'A',Single,True
33,34,Hal Willis,,,,,,,,,
34,35,Kitty Wells,"Password please use the password
It opens the door to my heart
Password love is the password
Just say the words of love and come on in

This game of love we're playing
Is a game that's played by two
Two that seem so much in love
Still one cannot be true

We played this game of love before
But this time I hope I'll win
'Cause I don't think that I can go
Through this game of love again

Password please use the password
Just say the words of love and come on in

Password please use the password...",Password,Kitty Wells' Greatest Hits,1968,11,2:30,Track 'B3',Single,True
35,36,Bobby Bare,"Lord I'm five hundred miles away from home
Teardrops fell on mama's note when I read the things she wrote
She said we miss you son we love you come on home
Well I didn't have to pack I had it all right on my back
Now I'm five hundred miles away from home

Away from home away from home cold and tired and all alone
Yes I'm five hundred miles away from home

I know this is the same road I took the day I left home
But it sure looks different now
Well I guess I look different too cause time changes everything
I wonder what they'll say when they see their boy looking this way

Oh I wonder what they'll say when I get home
Can't remember when I ate it's just thumb and walk and wait
And I'm still five hundred miles away from home
If my luck had been just right I'd be with them all tonight
But I'm still five hundred miles away from home

Away from home away from home cold and tired and all alone
Yes I'm five hundred miles away from home
Lord I'm still five hundred miles away from home",500 Miles Away From Home,500 Miles Away From Home,1963,2,2:35,Track 'A',Single,True
36,37,Eddy Arnold,"The war began, and Henry left his farm.
Left his darling Molly with a baby in her arms.
Now the war was over, and their life could begin.
Molly saw her darlin' standin' at the door again.

It's so nice to hear your voice again, Molly.
So nice to feel your arms around me, Molly.

Oh how happy I'd be if I only could see you sweet, sweet Molly.
Please don't cry.

Maybe I should have written,
To let you know ahead of time.
But I was afraid that you'd worry,
If you knew that I'd gone blind.

Do I hear you cryin', Molly?
Please don't cry, you silly thing.
See what you've done?
You've even brought a tear to my eye.

Oh how happy I'd be if I only could see you sweet, sweet Molly.
Please don't cry.

Where's my son? What does he look like, Molly?
Everyone says he took after me.
Lord, I wish I could see.
""Come here little man;
Don't be afraid, I'm your daddy.
I guess you'll get used to me in time,"" wont he, Molly?

It's so nice the hear your voice again, Molly,
So nice to feel your arms around me Molly.

Oh how happy I'd be if I only could see you sweet, sweet Molly.
Please don't cry, please don't cry.",,,,,,,,
37,38,Margie Singleton & Faron Young,,,,,,,,,
38,39,Skeeter Davis,"Uh huh, hmm hmm
Gonna get along without you now
Uh huh, hmm hmm
Gonna get along without you now

You told me I was the neatest thing
You even asked me to wear your ring
You ran around with every girl in town
You didn't even care if it got me down

Uh huh, hmm hmm
Gonna get along without you now
Mhm mhm, hmm hmm
Gonna get along without you now

Got along without you before I met you
Gonna get along without you now
Gonna find somebody who is twice as cute
'Cause you didn't want me anyhow

You told everybody that we were friends
But this is where our friendship ends
'Cause all of a sudden you even changed your tune
You haven't been around since way last June

Uh huh, hmm hmm
Gonna get along without you now
Got along without you before I met you
Gonna get along without you now

So long my honey, goodbye my dear
Gonna get along without you now

Uh huh, hmm hmm
Gonna get along without you now
Got along without you before I met you
Gonna get along without you now

So long my honey, goodbye my dear
Gonna get along without you now",Gonna Get Along Without You Now,Gonna Get Along Without You Now / Now You're Gone,1964,2,2:21,Track 'A',Single,True
39,40,George Jones,"Your heart turned left and I was on the right
You couldn't have hurt me more with dynamite
Thought I was your destiny, but just before you got to me
Your heart turned left and I was on the right

I almost had the battle won, what could I have said and done
That put you in another's arms tonight?
I don't know where I lost out, I just know without a doubt
Your heart turned left and I was on the right

Your heart turned left and I was on the right
You couldn't have hurt me more with dynamite
Thought I was your destiny, but just before you got to me
Your heart turned left and I was on the right

Now my poor heart just moans and groans
I walked around just kicking stones
Oh, cupid sure won't get another bite
Honey, why'd you lead me on
Without a warning you were gone
Your heart turned left and I was on the right

Your heart turned left and I was on the right
You couldn't have hurt me more with dynamite
Thought I was your destiny, but just before you got to me
Your heart turned left and I was on the right

Yeah, your heart turned left and I was on the right

Your heart turned left and I was on the right
Your heart turned left and I was on the right",Your Heart Turned Left (And I Was On The Right),Golden Hits! Volume 3,1968,12,2:10,Track 'B4',Single,True
