,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,John Schneider,"Hush, don't talk now
It won't change anything anyhow
Just hold me while the shadows bring us near
I know you're not in love with me
I'm not askin' you to be
And there's no use pretending why we're here

You don't need to try and fool me
You don't need to lead me on
You don't need to say you love me
I've been around enough to know

Wait, don't tell a lie
'Cause I just might believe it tonight
And I know you're only tryin' to ease your mind
But don't worry it's all right
I don't care if it's wrong or it's right
Just hold me close and love me one more time

You don't need to try and fool me
You don't need to lead me on
You don't need to say you love me
I've been around enough to know

You don't need to say you love me
I've been around enough to know",I've Been Around Enough To Know,I've Been Around Enough To Know,1984,2,2:37,Track 'A',"7""",True
11,12,The Judds,,Mama He's Crazy,Mama He's Crazy,1984,2,3:11,Track 'A',Single,True
12,13,Vern Gosdin,"I can see every time I look into your eyes
You don't care a thing about those other guys
Without words you make me understand what's on your mind
The rhythm of your body close to mine
I can tell by the way you dance
That you're gonna love me tonight
Sometimes it's cold sometimes it's hot
Love's either right or it's wrong
Feels so good, love you a lot
Right here beside me is where you belong
I don't care if everybody knows the way I feel
Until the dream of holding you is real
I can tell by the way you dance
That you're gonna love me tonight
Sometimes it's cold sometimes it's hot
Love's either right or it's wrong
Feels so good, love you a lot
Right here beside me is where you belong
I don't care if everybody knows the way I feel
Until the dream of holding you is real
I can tell by the way you dance
That you're gonna love me tonight
I can tell by the way you dance
That you're gonna love me tonight
I can tell by the way you dance
That you're gonna love me tonight
I can tell by the way you dance
That you're gonna love me tonight",I Can Tell By The Way You Dance (You're Gonna Love Me Tonight),I Can Tell By The Way You Dance (You're Gonna Love Me Tonight),1984,2,2:36,Track 'A',Single,True
13,14,Jim Glaser,,You're Gettin' To Me Again,You're Gettin' To Me Again,1983,2,3:24,Track 'A',Single,True
14,15,Ricky Skaggs,"Oh, the people would come from far away,
To dance all night to the break of day.
When the caller would holler: ""Do Si Do"",
They knew Uncle Pen was ready to go.

Late in the evening, about sundown,
High on the hill, an' above the town,
Uncle Pen played the fiddle, Lord, how it rang,
You could hear it talk, you could hear it sing!

Well, he played an old tune they called the ""Soldier's Joy"",
And he played the one they called the ""Boston Boy"".
Greatest of all was the ""Jennie Lynn"",
To me, that's where the fiddlin' begins.

Late in the evening, about sundown,
High on the hill, an' above the town,
Uncle Pen played the fiddle, Lord, how it rang,
You could hear it talk, you could hear it sing!

I'll never forget that mournful day
When old Uncle Pen was called away,
He hung up his fiddle and he hung up his bow,
And he knew it was time for him to go.

Late in the evening, about sundown,
High on the hill, an' above the town,
Uncle Pen played the fiddle, Lord, how it rang,
You could hear it talk, you could hear it sing!

Late in the evening, about sundown,
High on the hill, an' above the town,
Uncle Pen played the fiddle, Lord, how it rang,
You could hear it talk, you could hear it sing!...",Uncle Pen,Uncle Pen,1983,2,2:23,Track 'A',Single,True
15,16,Conway Twitty,"I talked to the man in the moon
I said, ""Sir, is she coming back soon?""
He smiled and he stated, ""Son, I'm over-rated
I've had too much credit in those old love tunes""

I don't know a thing about love
I just kind of hang here above
I just watch from the sky, will love grow or will it die?
I don't know a thing about love

Then I ask him ""Where is she tonight?
You must see all things with your light""
He said, ""Son, I could tell you things that might kill you
But I don't get involved in what's wrong or right""

I don't know a thing about love
I just kind of hang here above
I just watch from the sky, will love grow or will it die?
I don't know a thing about love

He said, ""I can move oceans when I take the notion
Or make mountains tremble and rivers run dry
But in all matters human, remember there's someone
In charge of those things way above you and I""

I don't know a thing about love
I just kind of hang here above
I just watch from the sky, will love grow or will it die?
I don't know a thing about love
I don't know a thing about love",I Don't Know A Thing About Love (The Moon Song),I Don't Know A Thing About Love (The Moon Song) / Don't Cry Joni,1984,2,2:57,Track 'A',Single,True
16,17,Ronnie Milsap,"It came to me again tonight 
Here in this smoky place
Suddenly a fleeting memory
In the image of your face.

So I paid for my check, buttoned my coat
Stepped into an evening rain
Made my way down the avenue
Softly whispering your name.

Still losing you, still losing you
Something inside of me
Keeps hanging on even though you're gone
Still losing you, oh, I'm still losing you.

I dialed your number long distance
I heard a stranger say
The party you have tried to reach
Has recently moved away.

I was a fool for leaving you
When you needed me so much
Now I'm the victim of a restless heart
That refuses to forget your touch.

Still losing you, still losing you
Something inside of me just keeps hanging on
Even though you're gone
Still losing you, oh, I'm still losing you.

Maybe someday I'll learn
To live with this regret
Till then my heart will go on
Trying to forget.

That I'm still losing you, still losing you 
Something inside of me keeps hanging on
Even though you're gone
Still losing you, oh, I'm still losing you...",Still Losing You ,The Best Of Ronnie Milsap,1984,18,,Track 'B6',Single,True
17,18,Merle Haggard,"Someday when things are good I'm gonna leave you
I can't seem to go when things are bad
I'll be one more love that you can dream about
And one more man that you can say you've had

You'll always be the kind to dream of yesterday
And a way of life I never understood
And someday soon I'll be just one more memory
And you'll call my name when things are not so good

Someday when things are good I'm gonna leave you
I can't seem to go when things are bad
I'll be one more love that you can dream about
And one more man that you can say you've had",Someday When Things Are Good,Someday When Things Are Good,1983,2,2:54,Track 'A',Single,True
18,19,Don Williams,"(Gary Nicholson / Richard Leigh)

Sometimes you feel lost and far from home
Then with just one kiss you're a king on a throne
It can make you soar like an eagle
Or it can make you feel as meek as a dove
Whoa, that's the thing about love.

You hope and pray the right one comes along
Some fools don't know what they've got till its gone
The very one you think will never hurt ya
Always seems to be, the one that does
Whoa, that's the thing about love.

You can't have it
Until you give it
You can never give it enough
Whoa, that's the thing about love.

Naw, you can't have it
Until you give it
You can never give it enough

Well, next time you come in a natural flow
Deep in the feelin's with your heart all aglow
Don't stop to try to understand it
Just thank your lucky stars, shinin' above, and say
Whoa, that's the thing about love.

Whoa, that's the thing about love...",That's The Thing About Love,That's The Thing About Love,1984,2,3:38,Track 'A',Single,True
19,20,Dolly Parton,"New york city ain't no kind of place
For a country girl with a friendly face
If you smile people look at you funny
They take it wrong
The greenest state in the land of the free
And the home of the grand ole opry
Is calling me back to my smoky mountain home
I wish I had my old fishin' pole
And was sitting on the banks of the fishing hole
Eating green apples and waiting for the fish to bite
Life ain't as simple as it used to be
Since the big apple took a bite out of me
And lord, I'm so tennessee homesick that I could die

But I ain't been home in I don't know when
If I had it all to do over again
Tonight I'd sleep in my old feather bed

What I wouldn't give for a little bitty taste
Of mama's homemade chocolate cake
Tennessee homesick blues running through my head

Mama you can fluff my feather bed
Just as soon as I can I'm gonna head
Back to the tennessee hills and it better be soon
Daddy you can load the rifles up
We're gonna load them dogs on the pickup truck
And take off to calhoun country and catch us a coon

Eatin' grits and gravy and country ham
Go to church on Sunday with dinner on the grounds
Tennessee homesick blues are runnin' through my head

Good lord have mercy on a country girl
Tryin' to make a living in a rhinestone world
It's hard to be a diamond in a rhinestone world
With tennessee homesick blues runnin' through my head
I've got those tennessee homesick blues runnin' through my head
Tennessee homesick blues",Tennessee Homesick Blues ,Tennessee Homesick Blues / Butterflies,1984,2,3:36,Track 'A',Single,True
20,21,Eddie Rabbitt,"We'll go down in history
Me lovin' you, you lovin' me, yeah
There's somethin' about the way we kiss
It's in the stars, baby, we can't miss, no
Before you came along, my heart was down
Then you walked right in and turned my world around

The best year of my life
Is the year that just went by since I met you
The best year of my life
Is the year that you made all my dreams come true
And you'll always be the one
And every year to come will be the best year of my life

Baby, since you came along
My life's turned into a song, yeah
And in your misty eyes I see
Way beyond eternity, yeah
Your special kind of love, it never fades
It just keeps on growin' stronger every day

The best year of my life
Is the year that just went by since I met you
The best year of my life
Is the year that you made all my dreams come true
And you'll always be the one
And every year to come will be the best year of my life

The best year of my life
Is the year that just went by since I met you
The best year of my life
Is the year that you made all my dreams come true
And you'll always be the one
And every year to come will be the best year of my life
The best year of my life",The Best Year Of My Life,The Best Year Of My Life,1984,10,3:11,Track 'B1',Album,True
21,22,Lee Greenwood,"It's over; I left the door unlocked again 
But this time someone new walked in 
When she was all alone 
He told her that there was much more life to see 
Than she would ever see with me 
Now she's going, going, gone 

It's over; I never thought I'd see this day 
When everything would walk away 
That I depended on 
God, he'll hold her to make sure she don't change her mind 
I've lost her all the way this time 
She's going, going, gone 

I should have paid attention; there were many warning signs 
But I just never thought she'd walk away 
Now here I stand in silence 
Just the echo of the words I heard her say 

She said it's over and much too late to change her mind 
I've lost her all the way this time 
She's going, going, gone","Going, Going, Gone","Going, Going, Gone",1983,2,3:19,Track 'A',Single,True
22,23,Exile,"I don't want to be a memory
Just a shadow in your mind
Wanna be the one you always need
Not the one you left behind

I don't want to be a notch in your handle
Another love casualty
So lay back down and let's talk it over
'Cause I don't want to be a memory

Don't you remember how it used to be
When we were so in love
We spent the nights in a two-room flat
Drinking wine from a coffee cup

Making love was so very easy
We couldn't get enough
I never dreamed there would come a time
When you'd think about giving me up

I don't want to be a memory
Just a shadow in your mind
I wanna be the one you always need
Not the one you left behind

I don't want to be a notch in your handle
Another love casualty
So lay back down and let's talk it over
'Cause I don't want to be a memory

I know you've had other lovers
But that's all history
I got to know that you'll let me be the last one
To share your company

I don't want to be a memory
Just a shadow in your mind
I wanna be the one you always need
Not the one you left behind

I don't want to be a notch in your handle
Another love casualty
So lay back down and let's talk it over
'Cause I don't want to be

I don't want to be a memory
Just a shadow in your mind
I wanna be the one you always need
Not the one you left behind
I don't want to be a memory",I Don't Want To Be A Memory,I Don't Want To Be A Memory / After All These Years (I'm Still Chasing You),1983,2,3:38,Track 'A1',Single,True
23,24,Exile,"Won't you give me just one more chance
Maybe we can make a little romance
No reason why you and me
Can't get it back together like it used to be
Gimme, gimme, gimme, gimme, just another try
If I can't have you I'm gonna die gimme one more chance
Gimme one more chance

Do you remember how we used to be
When we had a love so true
You were my confidant you were my closest friend
Someone that I could always turn to

Then like a fool I let you slip right through my hands
Oh, I let you get away
Now I've come runnin' back hopin' you will let me
Back in your heart someday

Won't you give me just one more chance
Maybe we can make a little romance
No reason why you and me
Can't get it back together like it used to be
Gimme, gimme, gimme, gimme, just another try
If I can't have you I'm gonna die gimme one more chance
Gimme one more chance

I'm so alone here without your touch
And it seems like a lifetime to me
Oh, darlin' can't you see right now I know
How wrong one man can be

Won't you give me just one more chance
Maybe we can make a little romance
No reason why you and me
Can't get it back together like it used to be
Gimme, gimme, gimme, gimme, just another try
If I can't have you I'm gonna die gimme one more chance
Gimme one more chance

Won't you give me just one more chance
Maybe we can make a little romance
No reason why you and me
Can't get it back together like it used to be
Gimme, gimme, gimme, gimme, just another try
If I can't have you I'm gonna die gimme one more chance
Gimme one more chance, oh

Gimme one more chance
Gimme one more chance",Give Me One More Chance,Give Me One More Chance,1984,2,2:46,Track 'A',Single,True
24,25,Janie Fricke,"I never wanted anyone as much as I want you tonight
It would feel so good to feel your touch 
And to let you hold me tight
If it was only right

But your heart's not in it
And I can't take your body if
Your heart's not in it

There's an old love on your mind 
That you just can't forget
At least you haven't yet

No, your heart's not in it
And I won't gamble on a love
If I can't win it
And I can't win it
If your heart's not in it

I wish I thought that you'd be loving me
If I gave my love to you
I'd close my eyes and I'd set my feelings free
If you only love me too
I wish you loved me too

But your heart's not in it
And I can't take your body if
Your heart's not in it

There's an old love on your mind 
That you just can't forget
At least you haven't yet

No, your heart's not in it
And I won't gamble on a love
If I can't win it
And I can't win it
If your heart's not in it

No, your heart's not in it
And I won't gamble on a love
If I can't win it
And I can't win it
If your heart's not in it

No your heart's no in it",Your Heart's Not In It,Your Heart's Not In It,1984,2,2:48,Track 'A',Single,True
25,26,Don Williams,"(Benny Gallagher / Graham Lyle)

Oh, don't ya lose that light in your eyes
You're never too old to love, never too late to try
When somebody needs you
Give 'em all you can give
Oh, when you're livin' to love and a lovin' to live.

Stay young keep your wheels in motion
You've got everything that you need
Stay young with your rock 'n' rollin'
All the best things in life are free.

--- Instrumental ---

Oh, don't ya feel like playin' the fool
Just step outa line and break all the rules
Well, don't you let them tell you, It's not for you
Don't go growin' old, before you're due.

Stay young keep your wheels in motion
You've got everything that you need
Stay young with your rock 'n' rollin'
All the best things in life are free.

--- Instrumental ---

Stay young keep your wheels in motion
You've got everything that you need
Stay young with your rock 'n' rollin'
All the best things in life are free...",Stay Young,Stay Young,1983,2,3:05,Track 'A',Single,True
26,27,Alabama,"If you're gonna play in Texas, you gotta have a fiddle in the band
That lead guitar is hot but not for ""Louisiana Man""
So rosin up that bow for ""Faded Love"" and let's all dance
If you're gonna play in Texas, you gotta have a fiddle in the band

I remember down in Houston we were puttin' on a show
When a cowboy in the back stood up and yelled, ""Cotton-Eyed Joe""!
He said, ""We love what you're doin', boys don't get us wrong
There's just somethin' missin' in your song""

If you're gonna play in Texas, you gotta have a fiddle in the band
That lead guitar is hot but not for ""Louisiana Man""
So rosin up that bow for ""Faded Love"" and let's all dance
If you're gonna play in Texas, you gotta have a fiddle in the band

So we dusted off our boots and put our cowboy hats on straight
Them Texans raised the roof when Jeff opened up his case
You say y'all all wanna two-step
You say ya wanna doe-si-doe
Well, here's your fiddlin' song before we go

If you're gonna play in Texas, you gotta have a fiddle in the band
That lead guitar is hot but not for ""Louisiana Man""
So rosin up that bow for ""Faded Love"" and let's all dance
If you're gonna play in Texas, you gotta have a fiddle in the band

If you're gonna play in Texas, you gotta have a fiddle in the band
That lead guitar is hot but not for ""Louisiana Man""
So rosin up that bow for ""Faded Love"" and let's all dance
If you're gonna play in Texas, you gotta have a fiddle in the band",If You're Gonna Play In Texas (You Gotta Have A Fiddle In The Band),Roll On,1984,10,4:00,Track 'A5',Album,True
27,28,Eddy Raven,"I just got tired of that same old job,
Tired of fightin' that freeway mob.
I bet you never thought I'd really go,
I'd never get as far as Mexico.

But I've even learned to speak the language some,
Down on the beach drinkin' coke and rum.
You wouldn't know me with this golden glow,
Soakin' sun in Mexico.

I'm eatin right and I'm livin' good,
Doin' everything I said I would.
I should have left a long time ago,
Who needs you? I got Mexico.

Through it all nothing's really changed,
No matter what honey that's a shame.
I still love you that's the way it goes,
He's got you, I've got Mexico.

But I'm eatin right and I'm livin' good,
Doin' everything I said I would.
I should have left a long time ago,
Who needs you? I got Mexico.

I'm eatin right and I'm livin' good,
Doin' everything I said I would.
I should have left a long time ago,
Who needs you? I got Mexico.

I'm eatin right and I'm livin' good,
Doin' everything I said I would.
I should have left a long time ago,
Who needs you? I got Mexico.",I Got Mexico,I Got Mexico / Love Burning Down,1984,2,2:29,Track 'A',Single,True
28,29,Crystal Gayle,"We kissed goodnight
And we turn out the light
And we lay side by side in the dark
And we're waiting for sleep or a spark

But the night's on the run
And the spark does not come
And we quietly worry and wonder
And the silence is louder than thunder
And it rings with the sound of goodbye

It rings with the sound of goodbye
I can't even tell you just why
It may be the truth or it may be a lie
But it sounds like the sound of goodbye

We can talk of the weather
We can talk of the news
We can talk of the talk of the town
There's another true love going down

We can talk about promises, talk about lies
But there's no use pointing our fingers
And the sound of 'I love you' still lingers
But it rings with the sound of goodbye

It rings with the sound of goodbye
I can't even tell you just why
It may be the truth or it may be a lie
But it sounds like the sound of goodbye

Time is forever
But love is a fire
And one day is one degree colder
And the clock's tickin' over your shoulder
And it ticks and it ticks, and it ticks and it ticks...

And it ticks with the sound of goodbye
I can't even tell you just why
It may be the truth or it may be a lie
But it sounds like the sound of goodbye

Sound of goodbye
I can't even tell you just why
It may be the truth or it may be a lie
But it sounds like the sound of goodbye
(Repeat once, fading out)",The Sound Of Goodbye,The Sound Of Goodbye / Take Me Home,1983,2,3:12,Track 'A',Single,True
29,30,Willie Nelson,"Ridin' on the City of New Orleans Illinois Central Monday morning rail
Fifteen cars and fifteen restless riders
Three conductors and twenty-five sacks of mail
All along the southbound odyssey the train pulls out of Kankakee
And rolls along past houses farms and fields
Passing trains that have no name and graveyards full of old black men
And graveyards full of rusted automobiles

Good morning America how are you?
Say, don't you know me I'm your native son
I'm the train they call the City of New Orleans
And I'll be gone five hundred miles when the day is done

Dealin' cards with an old man in the club car
Penny a point, ain't no one keepin' score
Pass that paper bag that holds the bottle
And feel the wheels a rumbling neath the floor
And the sons of poor men porters and the sons of engineers
Ride their father's magic carpet made of steel
Mothers with their babes asleep rockin' to that gentle beat
And the rhythm of the rails is all they feel

Good morning America how are you?
Say, don't you know me I'm your native son
I'm the train they call the City of New Orleans
And I'll be gone five hundred miles when the day is done

Night time on the City of New Orleans changing cars in Memphis Tennessee
Half way home we'll be there by morning
Through the Mississippi darkness rolling down to the sea
And all the towns and people seem to fade into a bad dream
And the steel rails still ain't heard the news
The conductor sings his songs again the passengers will please refrain
This train has got the disappearing railroad blues

Good morning America how are you?
Say, don't you know me I'm your native son
I'm the train they call the City of New Orleans
And I'll be gone five hundred miles when the day is done",City Of New Orleans,City Of New Orleans,1984,10,4:48,Track 'A1',Album,True
30,31,Merle Haggard,"I've been throwing horseshoes over my left shoulder
I've spent most all my life searching for that four-leafed clover
Yet you ran with me chasing my rainbows
Honey, I love you too and that's the way love goes

That's the way love goes, babe, that's the music God made
For the all the world to sing, it's never old it grows
Losing makes me sorry, you say ""Honey, now don't worry""
Don't you know I love you too and that's the way love goes

That's the way love goes, babe, that's the music God made
For the all the world to sing, it's never old it grows
Losing makes me sorry, you say ""Honey, don't worry""
Don't you know I love you too and that's the way love goes",That's The Way Love Goes,That's The Way Love Goes,1983,10,3:02,Track 'A4',Album,True
31,32,Earl Thomas Conley,"Like a young and courageous fool 
Ready to take on the night 
You came dressed to kill all of the boys 
And it looks like you've done enough right 
You say that love is your only rule 
It kinda comes from the heart 
When it all comes down to what lovers do 
You fall in love & just fall apart 
 
But that's the chance you take with a lonely heart 
That's the price you pay with a lonely heart 
That's the game you play when there's nothin' to lose 
And I could never refuse the chance of lovin' you 

You're beginning to look like you're feelin' content 
Just for one night of romance 
If it wasn't for love, you'd still be my friend 
And still put my heart in your hands 

But that's the chance you take with a lonely heart 
That's the price you pay with a lonely heart 
That's the game you play when there's nothin' to lose 
And I could never refuse the chance of lovin' you",Chance Of Lovin' You,The Very Best Of Earl Thomas Conley,1989,22,,Track 'B1',Single,True
32,33,Alabama,"There's a light
In your eyes tonight,
You know I'd know that look anywhere.
You got plans
And I'm one lucky man.
Before we get so carried away
There's just something I've been wanting to say

When we make love,
It's more to me than just an affair,
I want you to know how much I care.
When we make love,
Oh, it's such a precious time,
We share our hearts, our souls and our minds.
When we make love.

Watching you,
Make your little moves.
I can tell it's gonna be a long night.
All day long,
We keep holdin' on.
It couldn't be any better than this,
I got it all at my finger tips.

When we make love,
Oh, it's more than just an affair,
I want you to know how much I care.
When we make love,
Oh, it's such a precious time,
We share our hearts, our souls and our minds.

These moments
These feelings

When we make love,
It's more to me than just an affair.
I want you to know how much I care.
When we make love,
Oh, it's such a precious time,
We share our hearts, our souls and our minds.

Now let's make love.",When We Make Love,When We Make Love,1984,2,3:36,Track 'A',Single,True
33,34,Conway Twitty,"(Len Chera) 

Someone somewhere's fallin' asleep
In a chair in front of the tv
'Cross town somebody's
Up and walkin' the floor at a quarter to three.

In some little corner of the world
A forgotten soul is waitin' by the phone
And right down the hall someone's in there feelin'
Like cryin' 'cause they're livin' all alone.

Somebody's needin' somebody the way I do
Somebody's wantin' somebody they can hold on to
To be loved by somebody that's the way it should be
Oh, there's got to be somebody somewhere waitin' for me.

Late at night it's lonely and I wonder how I'll ever get through
There's got to be somebody somewhere who's feelin' it too
Hurtin' inside, goin' through the motions, it's so hard to live
So many feelin' so lonely when they got so much to give.

Somebody's needin' somebody the way I do
Somebody's wantin' somebody they can hold on to
To be loved by somebody that's the way it should be
Oh, there's got to be somebody somewhere waitin' for me.

To be loved by somebody that's the way it should be
Oh, there's got to be somebody out there waitin' for me...",,,,,,,,
