,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Don Gibson,"The lights in the harbor
Don't shine for me
I'm like a lost ship
Adrift on the sea

Yeah, the sea of heartbreak
Lost love and loneliness
Memories of your caress so divine
How I wish you were mine

Again my dear
I'm on this sea of tears
Sea of heartbreak

Oh, how did I lose you
Oh, where did I fail
Why did you leave me
Always to sail

Yeah, the sea of heartbreak
Lost love and loneliness
Memories of your caress so divine
How I wish you were mine

Again my dear
I'm on this sea of tears
Sea of heartbreak

Oh, what I'd give just to sail back to shore
Back to your arms once more

Oh, come to my rescue
Come here to me
Take me and keep me
Away from the sea

Yeah, the sea of heartbreak
Lost love and loneliness
Memories of your caress so divine
How I wish you were mine

Again my dear
I'm on this sea of tears
Sea of heartbreak

(Sea of heartbreak)
Yeah, sea of heartbreak
(Sea of heartbreak)
Heartbreak",Sea Of Heartbreak,Sea Of Heartbreak,1961,2,2:29,Track 'A',Single,True
11,12,Roy Drusky,"Three hearts in a tangle one heart will have to break
Tonight as I sit by my window watching the people go by
I'm trying to reach a decision but I know I can't do what's right
Three hearts in a tangle which heart should I take
Three hearts in a tangle which heart will I break

If I choose the one that I should choose then the other heart would break
But if I'll leave them both then I'd suffer which heart will pay for my mistake
Three hearts in a tangle...",Three Hearts In A Tangle,Three Hearts In A Tangle,1961,2,2:44,Track 'A',Single,True
12,13,Kitty Wells,"(Back home in heartbreak USA)
The harbor's empty, my love has gone
With aching heart I face each cold and lonely dawn
And till the trade winds bring him home to stay
I'll live in heartbreak USA

Don't let those Geisha girls get your heart in a whirl
And if you meet some sweet Fraulein remember you're mine
Don't forget your sweetheart while you're away
Back home in heartbreak USA

Sometimes I'm lonely and time stands still
And I wonder if you feel the way I always will
So darling write me letters every day
In care of heartbreak USA

Don't let those Geisha girls...",Heartbreak U.S.A.,Heartbreak U.S.A.,1961,12,2:35,Track 'A1',Single,True
13,14,Wanda Jackson,"I'm in the middle of a heartache half out half in
Not quite out of love with you not too much in love with him
I'm in the middle of a heartache half way half blue
Can't give all my love to him when I'm still in love with you
Just when I think that I've forgotten you the mem'ry of your love grows dim
That old pain starts again of wanting you more than I ever wanted him
I'm in the middle of a haertache heart old heart new
Can't give all my love to him when I'm still in love with you

Just when I think...",In The Middle Of A Heartache,In The Middle Of A Heartache / I'd Be Ashamed,1961,2,2:34,Track 'A',Single,True
14,15,Marty Robbins,"It's Your World and your smile turns on my sunshine
You have all the power it takes to make me blue
You control the way I feel both day and night time
It's Your World and I'm just passin' through

Let me live, let me live
Let me live in, live in your world
If only for part of the time
There must be, there must be
Oh sweet love, love in your world
Cause there just isn't any in mine

It's Your World and I don't belong in it
Foolishly I keep pretending that I do
From the start you've made it plain that you don't want me
It's your world and I'm just passin' through",It's Your World,It's Your World,1961,2,,Track 'A',"7""",True
15,16,Buck Owens,"I know that you've been foolin' around on me
Right from the start
So I'll take back my ring and I'll take back my heart
And when you're tired of foolin' around with two or three
Come on home and fool around with me

I wasn't foolin' around the day I said I do
But many a night I wished that I had been a-foolin' too
I know it's foolish taking all this misery
But when it's you a fool I'll always be

I know that you've been foolin' around on me
Right from the start
So I'll take back my ring and I'll take back my heart
And when you're tired of foolin' around with two or three
Come on home and fool around with me

So honey fool around. You know right where I'm at
Don't worry if I'm lonesome 'cause I'm used to that
And when you're tire of foolin' 'round with two or three
Then come on home and fool around with me

I know that you've been foolin' around on me
Right from the start
So I'll take back my ring and I'll take back my heart
And when you're tire of foolin' around with two or three
Come on home and fool around with me...",Foolin' Around,Buck Owens Sings Harlan Howard,1961,12,2:37,Track 'A1',Single,True
16,17,Don Gibson,"Lonesome number one just call me lonesome number one
Although no titles have I won I surely must be lonesome number one

Every love I've had has faded like a dew
Every one I wanted has wanted someone new
Heartaches hang around they always come
I surely must be lonesome number one
Lonesome number one...

Every love I've had...
Yes I surely must be lonesome number one",Lonesome Number One,Lonesome Number One,1962,2,2:18,Track 'A',Single,True
17,18,Patti Page,,Go On Home,Go On Home,1961,2,2:03,Track 'A',Single,True
18,19,Jim Reeves,"There's a blizard coming on, how I'm wishing I was home
For my pony's lame, and he can hardly stand
Listen to that norther sigh, if we don't get home we'll die
But, it's only seven miles to Mary Ann's
It's only seven miles to Mary Ann's

You can bet we're on her mind, for it's nearly supertime
And I'll bet there's hot bisquets in the pan
Lord, my hands feel like there froze
And there's a numbness in my toes
But, it's only five more miles to Mary Ann's
It's only five more miles to Mary Ann's

That wind's howling and it seems
Mighty like a woman's scream
And we'd best be moving faster if we can
Dan just think about that barn
With the hay so soft and warm
For it's only more miles to Mary Ann's
It's only three more miles to Mary Ann's

Dan get up you ornery cuss, or you'll be the death of us
I'm so weary, but I'll help you if I can
Alright Dan, perhaps it's best, if we stop a while and rest
For it's still a hundred yards to Mary Ann's

(Sang)
It's still a hundred yards to Mary Ann's

Late that night the storm was gone
They found him there at dawn
He'd-a-made it but he just couldn't leave old Dan
Yes, they found him there on the plains
Hands froze to the reigns
He was just a hundred yards form Mary Ann's

(Sang)
He was just a hundred yards from Mary Ann's...",The Blizzard,The Best Of Jim Reeves,1964,12,3:22,Track 'A6',Single,True
19,20,Tex Ritter,,I Dreamed Of A Hillbilly Heaven,Hillbilly Heaven,1961,12,3:08,Track 'A1',Album,True
20,21,Buck Owens,"She knew I knew that she was out to get me
But I just close my eyes and let it be
Now she walks by me like she never met me
I didn't even make a memory

For I was under the influence of love
I wonder now what I was thinking of
Yes I was so in love I let her
Hurtin' me though I knew better
Under the influence of love

Why did I let her do me like she done me
Why can't I get that woman off my mind
Although I know she never truly loved me
I wish she break my heart just one time

For I was under the influence of love
I wonder now what I was thinking of
Yes I was so in love I let her
Hurtin' me though I knew better
Under the influence of love",Under The Influence Of Love,The Best Of Buck Owens,1964,12,2:17,Track 'A6',Single,True
21,22,Jim Reeves,"I filled up my pockets with money
Big trophies I've hung on my wall
My mansion sits high on the hilltop
And the world is impressed by it all.

But to me always all this glory is worries
And I've not been successful enough
For while I was thrilling the whole wide world
I was losing your love.

I forgot to kiss you
And hold to your charms
Success seems like nothing
To these empty arms.

All this time I've been gaining a treasure
That I can even speak partly of
For while I was thrilling the whole wide world
I was losing your love.

Slowly losing your love...",,,,,,,,
22,23,Claude Gray,,I'll Just Have A Cup Of Coffee (Then I'll Go),Galaxy Of Country & Western Golden Hits,1961,12,2:07,Track 'A2',Single,True
23,24,Floyd Cramer,,San Antonio Rose,San Antonio Rose / I Can Just Imagine,1961,2,2:16,Track 'A',Single,True
24,25,Ray Price,"Soft rain was falling when you told me goodbye
Thunder and lightning filled my heart inside
The love born in heaven had suddenly died
And the soft rain was teardrops for the angels all cried
If love can be perfect ours must have been
But perfection is always destroyed by men
The rain whispered softly a true love just died
And the soft rain was teardrops for the angels all cried
The rain started falling when you told me goodbye
And lightning came crashing from out of the sky
The sky that was bright blue turned slowly to grey
And the angels cried with me as you walked away
If love can be perfect ours must have been...",Soft Rain,Soft Rain / Here We Are Again,1961,2,,Track 'A',Single,True
25,26,Claude Gray,,My Ears Should Burn (When Fools Are Talked About),My Ears Should Burn,1958,2,2:24,Track 'A',Single,True
26,27,Webb Pierce,,Sweet Lips,Last Night / Sweet Lips,1961,2,,Track 'B',Single,True
27,28,Claude King,"The Comancheros are takin' this land
The Comancheros are takin' this land.

Paul Regret from New Orleans
A fast man with a gun
He didn't want to go he had to run
When he shot down the judge's son
Yes, he shot Judge Scofield's son.

With the dark of night he left that town
Never to return again
With a one-way ticket at the end of the line
He was told by a stranger man
The Comancheros are takin' this land.

Then the Comancheros came a-ridin' through the night
Stealin' and a-killin' takin' ever'thing in sight
Nothin' left behind but the blood and the sand
The Comancheros are takin' this land
The Comancheros are takin' this land.

I'll cover every inch of the ground where I stand
I'd die before I'd run
I'm not afraid of any living man
And here I'll make my stand
With a gun I'll make my stand.

He rode into the Comanchero town
Like a wild man on the run
Before he'd leave they'd all be dead
They'd die by his blazin' gun
They died by his blazin' gun.",The Comancheros,Meet Claude King,1962,12,2:11,Track 'A1',Single,True
28,29,Skeeter Davis,"One hour and I'll be meeting you
I know you're gonna make me blue
My heart is trembling through and through
'Cause I know very well, I can tell, I can tell
This will be my last date with you

Just can't believe that this could end
I know, I'll never love again
You'll ask me to be just a friend
It's as plain as can be, I can see, I can see
This will be my last date with you

I know we had a quarrel
But all sweethearts do
I gave my heart to prove to you
That I would always love you and be true

I know you've met somebody new
You'll tell me, you and I are through
My plans and dreams cannot come true
And when you say goodby, I know I will cry
'Cause I know it's my last date with you",My Last Date (With You),My Last Date (With You) / Someone I'd Like To Forget,1960,2,2:30,Track 'A',Single,True
29,30,Don Gibson,"Sweet dreams of you every night I go through
Why can't I forget you and start my life anew
Instead of having sweet dreams about you
You don't love me it's plain I should know you'll never wear my name
I should hate you the whole night through instead of having sweet dreams about you
Sweet dreams of you...",Sweet Dreams,Sweet Dreams,1961,12,1:53,Track 'A4',Album,True
30,31,Ralph Emery,,Hello Fool,Hello Fool / It's Not A Lot (But It's All I've Got),1961,2,2:25,Track 'A',Single,True
31,32,Buck Owens & Rose Maddox,"So long we've been married, last burden we've carried
Though fate kept us humble and made our love true
But plans that we'd make up someone seems to break up
Oh darling, what else can we do

We may have to leave here to find piece of mind, dear
Some place where we can live a life of our own
Oh, I know you love me and happy we could be
If some folks would leave us alone

When I go out walking there's lots of loose talking
They say we're unhappy and we'll break apart
But darling, it's not true because I still love you
And I do it all with my heart

We may have to leave here to find piece of mind, dear
Some place where we can live a life of our own
Oh, I know you love me and happy we could be
If some folks would leave us alone

They say you are leaving that you are deceiving
But you tell me they say the same about me
But we'll show them there on that loose talk and do harm
And hope that's the truth they will see

We may have to leave here to find piece of mind, dear
Some place where we can live a life of our own
Oh, I know you love me and happy we could be
If some folks would leave us alone...",Loose Talk,Loose Talk,1961,2,2:29,Track 'A',Single,True
32,33,Wanda Jackson,"Right or wrong I'll be with you
I'll do what you want me to
I believe that I belong
By your side, right or wrong

Right or wrong, it's gotta be
Always you, always me
Won't you take me along
To be with you right or wrong

If it's wrong to love you
It can't be wrong for me to care
If you say you love me
My life with you I'll share

Right or wrong, day by day
All my love, all the way
I believe that I belong
By your side, right or wrong
Right or wrong!",Right Or Wrong,Right Or Wrong  / Funnel Of Love,1961,2,2:36,Track 'A',Single,True
33,34,Webb Pierce,"I just received the letter that you wrote in deep despair
You say your heart to me is closed and you no longer care
What can I say or do to make you change your mind again
Oh won't you open up your heart and let forgiveness in
I may pretend I never cry to tell the truth I do
For sadness came with your goodbye and you're unhappy too
For if it's true you care for me to hide it is a sin
Oh won't you open up your heart and let forgiveness in
(Fiddle - steel)
I'd give the world to hear you say you love me as before
And that the happy yesterday is ours to live once more
Let's live again the used to be rewards so happy then
Oh won't you open up your heart and let forgiveness in", Let Forgiveness In, Let Forgiveness In / There's More Pretty Girls Than One,1960,2,2:32,Track 'A',Single,True
34,35,Claude King,"Way down on Mississippi big river came a mighty big man
He built a town on that river and owned everything in that glen
He fell in love and married a girl she was young and mean and wild
He tried to tame her but it couldn't been done it was too late to devil's own child
Big river (keep on growin' growin') big man (keep on growin' growin')
Big river (keep on growin' growin') big man (keep on growin' growin')
The love you have for greed and power surely pull you down
You lose your friends you lose your soul in that darn city to big man's town
Big river (keep on growin' growin') big man (keep on growin' growin')
Big river (keep on growin' growin') big man (keep on growin' growin')

Look down in the water all around you hear the steamboat whistle blow
Come on big man get a movin' you got a long way to go
Just like a big river big man you gotta move on and on
Take your money keep your dough you're gonna be left all alone
Big river (keep on growin' growin')...","Big River, Big Man","Ole Slew-Foot / Big River, Big Man",1961,2,,Track 'B',Single,True
35,36, Ray Price,"I love you so much that I can't leave you
Even though my mind tells me I should
But then you make me think that you still love me
And all my thoughts of leavin' do no good

You've got me, heart over mind, worried all the time
Knowin' you will always be the same
You'll keep hurting me I know but I still can't let you go
'Cause my heart won't let my love for you change

Friends tell me they see you out with others
And in my heart I try hard to forget
But then you come home and tell me, you still love me
I still hope there's some chance for us yet

You've got me, heart over mind, worried all the time
And knowin' you will always be the same
You'll keep hurting me I know but I still can't let you go
'Cause my heart won't let my love for you change",Heart Over Mind,The Twenty-fourth Hour / Heart Over Mind,1961,2,,Track 'B',Single,True
36,37,Webb Pierce,"I'm walking the streets watching the sun go down
Since you went away I'm the loneliest guy in town
The sun's sinking low leaving me sad and blue
Walking the streets I'm thinking only of you

The lights have gone out just like your love has died
I try to hold back tears and hold back my pride
I've got no place to go just wearing out my shoes
Walking the streets I'm walking with the blues

These lonesome ole streets are deserted just like me
A hound dog tags along to share my misery
The suns coming up the milk man's on his way
Walking the streets another lonely day

I'm walking the streets watching the sun go down
Since you went away I'm the loneliest guy in town
The sun's sinking low leaving me sad and blue
Walking the streets I'm thinking only of you",Walking The Streets,The Best Of Webb Pierce,1975,20,2:45,Track 'B4',Single,True
37,38,Hank Snow,"I had sunk as low as a man could go
The world had turned me down
Then you picked me up and kissed me sweet
You changed a beggar into a king

Yes, you took the rags from off of my back
And you gave me your love to keep me warm
Yes, you picked me up and you kissed me sweet
You changed a beggar into a king

I had walked the streets with head bowed low
The sun for me would never shine
Then you came along into my life
And changed the beggar into a king

Yes, you took the rags from off of my back
And you gave me your love to keep me warm
Yes, you picked me up and you kissed me sweet
You changed a beggar into a king",Beggar To A King,The Essential Hank Snow,1997,20,2:49,Track '15',Compilation,True
38,39,Johnny Horton,"Well, way down yonder on Candy Creek
I whittled out a fiddle from a wagon seat
I tune fiddle and I rub my bow
Play a little tune wherever I go

Sleepy-eyed John, you better get yore britches on
Sleepy-eyed John better tie your shoe
Sleepy-eyed John, you better goet your britches on
Try to get to heaven 'for the devil gets to you

Well, Sleepy-eyed John he stole a goose
The goose she clucked but she couldn't get loose
Said John to the goose, ""If you don't be still
We'll miss our supper down in Candy ville""

Sleepy-eyed John, you better get yore britches on
Sleepy-eyed John better tie your shoe
Sleepy-eyed John, you better goet your britches on
Try to get to heaven 'for the devil gets to you

Now Sleepy-eyed John he had a wooden leg
The wooden leg was nothing but a little wooden peg
With one shoe off and one shoe on
Do the double-shuffle till the cows come home

Sleepy-eyed John, you better get yore britches on
Sleepy-eyed John better tie your shoe
Sleepy-eyed John, you better goet your britches on
Try to get to heaven 'for the devil gets to you

I took 20 dollars for to build a fence
I took my money and I ain't worked since
I sold my buggy and I sold my plow
I wouldn't take a dollar for my journey now

Sleepy-eyed John, you better get yore britches on
Sleepy-eyed John better tie your shoe
Sleepy-eyed John, you better goet your britches on
Try to get to heaven 'for the devil gets to you

Over the hickory and down the pine
The racoon left and the old hound whined
John said ""Sick 'em"", and the racoon left
They crossed Green River in a minute and a half

Sleepy-eyed John, you better get yore britches on
Sleepy-eyed John better tie your shoe
Sleepy-eyed John, you better goet your britches on
Try to get to heaven 'for the devil gets to you",Sleepy-Eyed John,Sleepy-Eyed John,1961,2,,Track 'A',Single,True
39,40,Johnny Cash,"In a little cabaret in a South Texas border town,
Sat a boy and his guitar, and the people came from all around. 
And all the girls from there to Austin,
Were slippin' away from home and puttin' jewelery in hock.
To take the trip, to go and listen,
To the little dark-haired boy who played the Tennessee flat top box. 

And he would play:

Well, he couldn't ride or wrangle, and he never cared to make a dime.
But give him his guitar, and he'd be happy all the time.
And all the girls from nine to ninety,
Were snapping fingers, tapping toes, and begging him: ""Don't stop.""
And hypnotized and fascinated,
By the little dark-haired boy who played the Tennessee flat top box.

And he would play:

Then one day he was gone, and no one ever saw him 'round,
He'd vanished like the breeze, they forgot him in the little town.
But all the girls still dreamed about him. 
And hung around the cabaret until the doors were locked.
And then one day on the Hit Parade,
Was a little dark-haired boy who played the Tennessee flat top box.

And he would play:",Tennessee Flat-Top Box,Tennessee Flat-Top Box,1961,2,2:58,Track 'A',Single,True
40,41,Faron Young,"Well, I've never been so lonely
And I've never been so blue
I'm leaving in the morning
Gonna backtrack to you.

Your picture's here beside me
And never leaves my sight
I'm kissin' like I'm kissin' you
Oh, how I'm missin' you tonight.

Well, tomorrow night will be a different story
Well, I get to hold you in my arms again
Will you find it in your heart to forget me
If you do how little fool I've been.

I'm hoping and I'm praying
That all my prayers all come true
I'm leaving in the morning
Gonna backtrack to you.

Well tomorrow night will be a different story
Well, I get to hold you in my arms again
Will you find it in your heart to forget me
If you do how little fool I've been.

Gonna backtrack to you.
Gonna backtrack to you.
Gonna backtrack to you...",Backtrack,The All-Time Great Hits Of Faron Young,1963,12,2:03,Track 'B5',Single,True
41,42,Roger Miller,"Your world was so different from mine don't you see
We just couldn't be close though we tried
We both reached for heavens but ours weren't the same
That's what happens when two worlds collide
Your world was made up of things sweet and good
And my world could never fit in wish it could
Two hearts lie in shambles and oh how they've cried
That's what happenes when two worlds collide

Your world was made up...",When Two Worlds Collide,When Two Worlds Collide,1980,10,2:27,Track 'B1',Album,True
42,43,Jim Reeves,"With pen in hand, I try to write this note to you
I know now where I stand but what am I to do
I found so many things to say since we're so far apart
How can I write on paper what I feel in my heart?

How can I write on paper, what I'm feeling deep inside
Words to you would last no longer, then it take tear to dry
A love as sweet as your and mine, deserve another start
How can I write on paper what I feel in my heart?

Those simple things you gave are worth the world to me
And each up when I cling to you can take memories
So many things were left unsaid, I don't know where to start
How can I write on paper what I feel in my heart?

How can I write on paper, what I'm feeling deep inside
Words to you would last no longer, then it take tear to dry
A love as sweet as your and mine, deserve another start
How can I write on paper what I feel in my heart?",(How Can I Write On Paper) What I Feel In My Heart,(How Can I Write On Paper) What I Feel In My Heart,1961,2,2:23,Track 'A',Single,True
43,44,Warren Smith,,Odds And Ends (Bits And Pieces),The First Country Collection Of Warren Smith,1961,12,1:58,Track 'A1',Single,True
44,45,Bob Gallion,,Loving You (Was Worth This Broken Heart),Country Cruisin' 1960,1982,10,,Track 'A4',Single,True
45,46,Joe South,,You're The Reason,You're The Reason / Juke Box,1961,2,2:36,Track 'A',Single,True
46,47,Hank Thompson,"Oklahoma hills
Writers Woody Guthrie, Jack Guthrie

Many months have come and gone since I wandered from my home
In those Oklahoma Hills where I was born
Many a page of life has turned many a lesson I have learned
Yet I feel like in those hills I still belong
Way down yonder in the Indian nation I rode my pony on the reservation
In the Oklahoma Hills where I was born
A-way down yonder in the Indian nation a cowboy's life is my occupation
In the Oklahoma Hills where I born
But as I sit here today many miles I am away
From the place I rode my pony through the draw
Where the Oak and Blackjack trees kiss the playful prairie breeze
In those Oklahoma Hills where I was born.
Way down yonder in the Indian nation I rode my pony on the reservation
In the Oklahoma Hills where I was born
A-way down yonder in the Indian nation a cowboy's life is my occupation
In the Oklahoma Hills where I born
As I turn life a page to the land of the great Osage
To those Oklahoma Hills where I was born
Where the black oil rolls and flows and the snow-white cotton grows
In those Oklahoma Hills where I was born.
Way down yonder in the Indian nation I rode my pony on the reservation
In the Oklahoma Hills where I was born
A-way down yonder in the Indian nation a cowboy's life is my occupation
In the Oklahoma Hills where I born",Oklahoma Hills,Hank Thompson Salutes Oklahoma,1969,12,2:27,Track 'A1',Album,True
47,48,Hank Locklin,"Today has been my birthday and tonight I should be glad
But you weren't here to share it and inside I've hurt so bad
I didn't want your presence just your kiss and company
And your lips to softly whisper happy birthday to me
But I came home all by myself and lit the candle
Made a wish for you and love that used to be
I unwrapped the tiny package that I bought myself
Then I sang happy birthday to me

I thought for sure you sent me at least a birthday card
But the postman didn't even stop when he passed by my yard
You could have telephone and ease a lot of misery
Instead I called myself and said happy birthday to me
And I came home all by myself...",Happy Birthday To Me,Happy Journey,1962,12,,Track 'A6',Album,True
48,49,Webb Pierce,"I go home to a family that needs me
But I sit there with you on my mind
I keep thinking of some way to tell them
That I'll have to leave them behind

But how do you talk to a baby
What words will a child understand
If I should just walk off and leave them
Tell me, dear, could you love that kind of a man?

So, I guess that it's best you forget me
Maybe time will erase all the pain
But I thought it over, it's not worth it
Maybe someday kids will learn and understand",How Do You Talk To A Baby,How Do You Talk To A Baby,1961,2,2:43,Track 'A',Single,True
