,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,SSgt Barry Sadler,,The Ballad Of The Green Berets,The Ballad Of The Green Berets / Letter From Vietnam,1966,2,2:27,Track 'A',Single,True
11,12,The Statler Brothers,"I keep hearing you're concerned about my happiness
But all that thought you're giving me is conscience, I guess
If I were walking in your shoes I wouldn't worry none
While you and your friends are worrying about me, I'm having lots of fun

Counting flowers on the wall, that don't bother me at all
Playing solitaire 'til dawn with a deck of fifty one
Smoking cigarettes and watching Captain Kangaroo
Now don't tell me I've nothing to do

Last night I dressed in tails, pretended I was on the town
As long as I can dream it's hard to slow this swinger down
So please don't give a thought to me, I'm really doing fine
You can always find me here and having quite a time

Counting flowers on the wall, that don't bother me at all
Playing solitaire 'til dawn with a deck of fifty one
Smoking cigarettes and watching Captain Kangaroo
Now don't tell me I've nothing to do

It's good to see you, I must go, I know I look a fright
Anyway, my eyes are not accustomed to this light
And my shoes are not accustomed to this hard concrete
So I must go back to my room and make my day complete

Counting flowers on the wall, that don't bother me at all
Playing solitaire 'til dawn with a deck of fifty one
Smoking cigarettes and watching Captain Kangaroo
Now don't tell me I've nothing to do
Don't tell me I've nothing to do",Flowers On The Wall,Flowers On The Wall,1966,12,2:19,Track 'A1',Album,True
12,13,Buck Owens,"Open up your heart and let my love come in
Open up your heart and let my life begin
The sun's gonna shine, there'll be blue skies again
When you open up your heart and let my love come in.

I know you've been hurt by an old love affair
But darling, don't blame me I wasn't even there
Your long lonely nights I will bring to an end
When you open up your heart and let my love come in.

Open up your heart and let my love come in
Open up your heart and let my life begin
The sun's gonna shine, there'll be blue skies again
When you open up your heart and let my love come in.

--- Instrumental ---

Someone before me has treated you like dirt
Someone before me has made your heart hurt
Your long lonely nights I will bring to an end
When you open up your heart and let my love come in.

Open up your heart and let my love come in
Open up your heart and let my life begin
The sun's gonna shine, there'll be blue skies again
When you open up your heart and let my love come in.

When you open up your heart and let my love come in...",Open Up Your Heart,Open Up Your Heart,1966,12,2:27,Track 'A1',Album,True
13,14,Eddy Arnold,,The Last Word In Lonesome Is Me,The Last Word In Lonesome,1966,12,2:09,Track 'B1',Album,True
14,15,Jim Reeves,"Hey-ey-ey snowflake
My pretty little snowflake
Ooh, ooh, the change in the weather
Has made it better for me.
Hey-ey-ey snowflake, my pretty little snowflake
You've got me warm as a fire
With the burning desire for you.

Snow was falling when love came calling
On this lonely heart of mine.
You were standing there with snow flaked in your hair.
You kept stalling while my thoughts were calling
On every way I knew
For one excuse to get acquainted with you

Then I said
Snow flake my pretty little snowflake
Ooh, ooh, the change in the weather
Has made it better for me.
Hey-ey-ey snowflake, my pretty little snowflake
You've got me warm as a fire
With the burning desire for you.

The ice was breaking and
Love was waking in a winter wonderland.
When I felt you slip your fingers in my hand.
Now snow is gleaming and
I'm not dreaming I know this is for real.
The love I have is too much to conceal.

Hey-ey-ey snowflake
My pretty little snowflake
Ooh, ooh, the change in the weather
Has made it better for me.
Hey-ey-ey snowflake, my pretty little snowflake
You've got me warm as a fire
With the burning desire for you...",Snow Flake,Snow Flake  ,1965,2,2:09,Track 'A',Single,True
15,16,Sonny James,"I suppose I ought to say
Congratulations
For you've won
The only girl
I'll ever love
But I've hurt too much
To face
The situation
So take good care of her (care of her)
Take good care of her

Just to be around her
Was my
Greatest pleasure
She was everything my future
Held in store
So remember
When you take my
Only treasure
To take good care of her (care of her)
Take good care of her

I must accept it
She loves you more than me
So with my broken heart
I'll bow out
Gracefully

Please don't send me
Any wedding
Invitation
For I couldn't bear to see her
There with you
If she's happy
That will be my consolation
Just take good care of her take (care of her)
Take good care of her
Take good care of her",Take Good Care Of Her,The Best Of Sonny James,1966,12,2:29,Track 'B1',Single,True
16,17,Johnny Cash,"There once was a musical troupe 
A pickin' singin' folk group
They sang the mountain ballads 
And the folk songs of our land

They were long on musical ability 
Folks thought they would go far
But political incompatibility led to their downfall

Well, the one on the right was on the left
And the one in the middle was on the right
And the one on the left was in the middle
And the guy in the rear was a Methodist

This musical aggregation toured the entire nation
Singing the traditional ballads 
And the folk songs of our land
They performed with great virtuosity 
And soon they were the rage
But political animosity prevailed upon the stage

Well, the one on the right was on the left
And the one in the middle was on the right
And the one on the left was in the middle
And the guy in the rear burned his driver's license

Well the curtain had ascended 
A hush fell on the crowd
As thousands there were gathered to hear The folk songs of our land
But they took their politics seriously 
And that night at the concert hall
As the audience watched deliriously 
They had a free-for-all

Well, the one on the right was on the bottom
And the one in the middle was on the top
And the one on the left got a broken arm
And the guy in the rear, said, ""Oh dear""

Now this should be a lesson if you plan to start a folk group
Don't go mixin' politics with the folk songs of our land
Just work on harmony and diction 
Play your banjo well
And if you have political convictions keep them to yourself

Now, the one on the left works in a bank
And the one in the middle drives a truck
The one on the right's an all-night deejay
And the guy in the rear got drafted",The One On The Right Is On The Left,The One On The Right Is On The Left,1965,2,2:46,Track 'A',Single,True
17,18,Bill Anderson,"Every time I hear the midnight trains rollin' out to the open plains
A sense of freedom fills my veins I get the fever
Every time I sparrow flies up into the endless skies
Something down inside me cries I get the fever
I get the fever to pack up and leave here wander wild like the wind
This town's too full of mem'ries of cruel love
And I can't stand it seein' her with him
Every time I hear a buddy say he's put lots of dust and clay
Between him and yesterday I get the fever

I get the fever to pack and leave here and I think maybe I'll do just that tomorrow
This town's too full of mem'ries of cruel love
Everywhere I turn there's pain and sorrow
Every time I hear a buddy say he's put lots of dust and clay
Between him and yesterday I get the fever
I get the fever I get the fever I get the fever",I Get The Fever,I Get The Fever,1966,2,2:06,Track 'A',Single,True
18,19,Eddy Arnold,,The Tip Of My Finger,The Greatest Of Eddy Arnold,1964,26,,Track 'B3',Single,True
19,20,The Harden Trio,,,,,,,,,
20,21,Buddy Starcher,,History Repeats Itself,History Repeats Itself / Sniper's Hill,1966,2,2:27,Track 'A',Single,True
21,22,Billy Walker,,A Million And One,A Million And One,1966,12,2:46,Track 'A1',Album,True
22,23,Loretta Lynn,"You've come to tell me something you say I ought to know
That he don't love me anymore and I'll have to let him go
You say you're gonna take him oh but I don't think you can
Cause you ain't woman enough to take my man

Women like you, they're a dime a dozen; you can buy 'em anywhere
For you to get to him I'd have to move over and I'm gonna stand right here
It'll be over my death body so get out while you can
'Cause you ain't woman enough to take my man

Sometimes a man start lookin' at things that he don't need
He took a second look at you but he's in love with me
Well I don't know where they leave you oh but I know where I'll stand
And you ain't woman enough to take my man

Women like you, they're a dime a dozen; you can buy 'em anywhere
For you to get to him I'd have to move over and I'm gonna stand right here
It'll be over my dead body so get out while you can
'Cause you ain't woman enough to take my man

No, you ain't woman enough to take my man",You Ain't Woman Enough (To Take My Man),You Ain't Woman Enough (To Take My Man) / Close To Me,1968,2,2:48,Track 'A',Single,True
23,24,Sonny James,"Is there room room room in your heart for me room room room for a fool like me
I still love love love you sweetheart can't you see
Just open your heart make room for me

Oh I was wrong to walk out that day can you forgive the fool things I say
I'm sorry now that I hurt you so please take me back oh I just got to know
Is there room room room...
Is there room room room...",Room In Your Heart,Room In Your Heart,1966,2,2:22,Track 'A',Single,True
24,25,Connie Smith,"Ain't done one single thing this morning except of crying all alone
Ain't had no lovin' since you've been gone
And I ain't gonna get no lovin' till you come home
Nothin's been the same since you've left me everything has gone from right to wrong
Ain't had no lovin' since you've been gone
And I ain't gonna get no lovin' till you come home
Smiles of yesterday now find me cryin' the red and golden rainbow turned to blue
With every breath I take I feel like dyin'
A life just ain't worth livin' when I ain't got you
Each and every day I've been without you is one more hurtin' lonely day too long
Ain't had no lovin' since you've been gone
And I ain't gonna get no lovin' till you come home
Ain't had no lovin' since you've been gone
And I ain't gonna get no lovin' till you come home",Ain't Had No Lovin',The Best Of Connie Smith,1972,12,,Track 'B2',Single,True
25,26,Loretta Lynn,,Don't Come Home A Drinkin' (With Lovin' On Your Mind),Don't Come Home A Drinkin' (With Lovin' On Your Mind),1967,12,2:06,Track 'A1',Album,True
26,27,Roger Miller,"Two broken hearts lonely looking like houses where nobody lives
Two people each having so much pride inside neither side forgives
The angry words spoken in haste such a waste (of) two lives
It's my belief pride is the chief cause and the decline
In the number of husbands and wives

A woman and a man a man and a woman some can and some can't and some can't

Two broken hearts lonely looking like...",Husbands And Wives,I've Been A Long Time Leavin' (But I'll Be A Long Time Gone) / Husbands And Wives,1966,2,2:23,Track 'B',Single,True
27,28,Sonny James,"True love's a blessing true love's a wonderful blessing
True love's a blessing wait and see
When you found a right girl you found your priceless pearl
True love's a blessing yes siree

Some girls love for money some make love a game
Some girls use their love a stepping stones to fame
There are many kinds of love in this great big world
But there's no whole lot of love of a true blue girl
True love's a blessing...

Some girls take their love too casually they flirt
Some girl use their love to break a heart to hurt
There are many kinds of love to be found that's true
But there's no love like the love I found when I found you
True love's a blessing...
(Sing it loud) true love's a blessing...
(One more time) true love's a blessing...",True Love's A Blessing,True Love's A Blessing,1966,12,2:11,Track 'A1',Album,True
28,29,Connie Smith,,The Hurtin's All Over,The Best Of Connie Smith,1972,12,,Track 'B4',Single,True
29,30,Ray Price,"Touch my heart feel the hurt it's destroying me
I've tried but can't seem to shake her memory
Touch my heart feel the hurt the pain and misery
Then tell me again what love can do for me
If you lived in my world awhile you'd soon forget how to smile
In my world there's a million ways to cry
If you had my eyes you could see how someone changed my destiny
I'm a man who can't live and yet can't die
Touch my heart feel the hurt...
(Steel)
Touch my heart feel the hurt...",Touch My Heart,Touch My Heart,1966,2,3:32,Track 'A',Single,True
30,31,Roger Miller,"England swings like a pendulum do,
Bobbies on bicycles, two by two,
Westminster Abbey the tower of Big Ben,
The rosy red cheeks of the little children.

Now, if you huff and puff and you fina'lly save enough
Money up to take your family on a trip across the sea,
Take a tip before you take your trip; let me tell you where to go,
Go to Engeland, Oh;

Mama's old pajamas and your papa's mustache,
Falling out the window sill, frolic in the grass,
Tryin' to mock the way they talk fun but all in vain,
Gaping at the dapper men with derby hats and canes",England Swings,England Swings,1965,2,1:55,Track 'A',Single,True
31,32,David Houston,"There's a place you can go when you're lonely and the world turns its back on you
So if you've got a heart at last on apart someone's there to tell your troubles to
To a man on the street it's a barroom to a wife a place where cheaters go
To a girl with green eyes it's a place to hear sweet lies
And the only home a fool would even know
It's a loser's cathedral a chapel for tears
A loser's cathedral and you're always welcome there

Many times I've heard temptation calling with a voice that whispers soft and low
But I never get that fool and I owe it all to you 
To a loser's cathedral a chapel for tears...",A Loser's Cathedral,A Loser's Cathedral,1967,10,,Track 'A1',Album,True
32,33,Marty Robbins,"How long did you think you could go on hurting me
And I'd be your fool and wait at home alone
You go out and have your fun like you were free
Tonight I'll have some pleasures of my own

'Cause the shoe goes on the other foot tonight
We'll find out if two wrongs can make a right
Tonight I'll push my heartaches out of sight
'Cause the shoe goes on the other foot tonight

Each time you walk out the door you walk on me
And leave the door wide open for the blues
You fly away from me like you were free
You must think there's wings upon your shoes

But the shoe goes on the other foot tonight
We'll find out if two wrongs can make a right
Tonight I'll push my heartaches out of sight
'Cause the shoe goes on the other foot tonight",The Shoe Goes On The Other Foot Tonight,The Shoe Goes On The Other Foot Tonight,1966,2,2:00,Track 'A',Single,True
33,34,Warner Mack,,,,,,,,,
34,35,Merle Haggard,"Each night I leave the barroom when it's over
Not feeling any pain at closing time
But tonight your memory found me much too sober
Couldn't drink enough to keep you off my mind

Tonight the bottle let me down
And let your memory come around
The one true friend I thought I'd found
Tonight the bottle let me down

I've always had a bottle I could turn to
And lately I've been turnin' every day
But the wine don't take effect the way it used to
And I'm hurtin' in an old familiar way

Tonight the bottle let me down
And let your memory come around
The one true friend I thought I'd found
Tonight the bottle let me down
Tonight the bottle let me down",The Bottle Let Me Down,Swinging Doors (And The Bottle Let Me Down),1966,12,2:45,Track 'B1',Album,True
35,36,Warner Mack,,Sittin' On  A Rock (Crying In A Creek),Sittin' On  A Rock (Crying In A Creek),1965,2,2:37,Track 'A',Single,True
36,37,Bill Anderson,"They're not teardrops
Just sincere drops
They're I love you drops
'Cause I love you. (I love you.)

They were on my pillow when I woke up this morning
They were on the letter I tried all day to write
And just a little while ago I saw them
Falling on your picture as I kissed it goodnight.

I love you drops
I miss you drops
Hurry home drops
You've been gone so long drops.

They're not teardrops
Just sincere drops
That say I'm lonesome
And I love you, (I love you.)

Never knew this heart could hurt the way it hurts for you
Never lived so many lifetimes in a week
Why don't you come back to me the way you said you would
And kiss these little crystals off my cheek.

I love you drops
I miss you drops
Hurry home drops
You've been gone so long drops.

They're not teardrops
Just sincere drops
That say I'm lonesome
And I love you. (hurry home.)

I love you. (I love you.)...",I Love You Drops,I Love You Drops,1966,12,2:45,Track 'A1',Album,True
37,38,Porter Wagoner,"Skid Row Joe last night that's who I found in the dirty part of town
Lost forgotten with no place to go
Tormented with a bitter taste outcast by the human race
A mask of torture was the face of Skid Row Joe
He walked up to where I stood on the street
Said pardon me Mister now don't get me wrong I don't want your money
Though heaven knows I could use it
But you see this is my home and you see the other bar down the street
Well that's my home too
I noticed you starin' at me a while ago you recognized me didn't you
I said yeah Joe I know who you are
You was one time a real famous singing star one of my favorites
He said well I guess you heard they took my babies away from me
I said yeah Joe I read about it in the papers
Then he turned his head away and I saw the tears fall in the place
And he turned to me and he said you know Mister
This is the only place in the world that I'm not ashamed to show my face
But I'm gonna quit yes sir I'm gonna quit
And I'm gonna cut my hair and shave and get me a clean white shirt
Then I'm gonna walk up to her door
When she answers I'm gonna stand up real proud and tall
Then I'm gonna get on my knees
Then I'll say sweetheart if you'll take me back
I'll spend the rest of my life makin' up to you for what I've done
I'm so ashamed of myself and this I want you to know
Then I'm gonna take my two little babies and I'm gonna hold 'em so close to me
I ain't gonna never let 'em go
I guess I should've told him then that she'd already remarried again
But after hearin' what he'd said to me
Why there wasn't no way I could add to his misery
So I said good luck my best to you Skid Row Joe",Skid Row Joe,The Best Of Porter Wagoner,1966,12,2:55,Track 'B5',Single,True
38,39,Bill Carlisle,,What Kinda Deal Is This,What Kinda Deal Is This,1965,2,2:20,Track 'A',Single,True
39,40,Wilma Burgess,,Misty Blue,Misty Blue,1966,2,2:30,Track 'A',Single,True
40,41,Ben Colder,,Almost Persuaded No. 2,Almost Persuaded No. 2,1966,2,3:16,Track 'A',Single,True
41,42,Nat Stuckey,"I slipped out of the house about sundown
While mama was a-washing her hair
And you can bet your bottom dollar
She'll come a-lookin' for me
When she finds that I'm not there
And if she catches her sweet thing runnin' around
I know there'll be the devil to pay
She'll come blowin' like a cyclone through that door
And I can hear exactly what she'll say

""Well, has anybody here seen Sweet Thing?
I got a notion he'll be headed this way
'Cause when my Sweet Thing's out tomcattin' around
He finds a sandbox like this to play
I wanna tell all you barroom roses
If my Sweet Thing does happen by
You'd better take my advice
And if you blink more than twice
You'd better have something in your eye""

I give my baby all my money on payday
Except a little she don't know that I got
'Cause there's a cute little waitress
Down at the corner café
And she seems to like me quite a lot
Well, we were sittin' in this back booth a-havin' a talk
And she's believin' every word that I said
When the door blew open and mama walked in
Yellin' loud enough to wake the dead

""Well, has anybody here seen my Sweet Thing?
I got a notion he'll be headed this way
'Cause when my Sweet Thing's out tomcattin' around
He finds a sandbox like this to play
I want to tell all you café cuties
If my Sweet Thing should have a bite
You'd better take mom's advice
And if you blink more than twice
You'd better have something in your eye
Yes, you take ol' mum's advice
If you blink more than twice
You'd better have something in your eye""",Sweet Thang,Sweet Thang,1966,2,2:37,Track 'A',Single,True
42,43,Dave Dudley,"My dearest Mama, they just gave us time to write
I miss you and there's something on my mind tonight
At mail call I received your letter here today
But I don't understand the things you say

You tell me there are people marching in our streets
The signs they carry say that we don't fight for peace
There's not a soldier in this foreign land who likes this war
Oh Mama, tell them what we're fighting for

Tell them that we're fighting for the old Red, White and Blue
Did they forget Pearl Harbor and Korea too
Another flag must never fly above our nation's door
Oh Mama, tell them what we're fighting for

From Maine to California, there are many noble men
Who know the price of war and pray we'd never fight again
But the world must learn that we will fight; we will protect our shore
Oh Mama, tell them what we're fighting for
Oh Mama, tell them what we're fighting for
Oh Mama, tell them what we're fighting for",What We're Fighting For,What We're Fighting For,1965,2,2:26,Track 'A',Single,True
43,44,Bobby Bare,"I sold the farm to take my woman where she longed to be
We left our kin and all our friends back there in Tennessee
I bought those oneway tickets she had often begged me for
And they took us to the streets of Baltimore
Her heart was filled with laughter when she saw those city lights
She said the prettiest place on earth is Baltimore at night
Oh well a man feels proud to give his woman what she's longing for
And I kind of liked the streets of Baltimore
Well I got myself a factory job I ran an old machine
I bought a little cottage in a neighborhood serene
Yet every night when I came home with every muscle sore
She would drag me through the streets of Baltimore
Well I did my best to bring her back to what she used to be
But I soon learned she loved those bright lights much more than she loved me
Now I'm a going back on that same train that brought me here before
While my baby walks the streets of Baltimore
Yes my baby walks the streets of Baltimore",The Streets Of Baltimore,The Streets Of Baltimore,1966,12,2:33,Track 'A6',Album,True
44,45,Warner Mack,"Oh it takes a lot of money to treat my little honey like I want to
Yes it takes a lot of money to treat my little honey like I want to
I'd have to be a movie star and drive a great big Cadillac car
And have a pocket full of money to treat my little honey like I want to

Well I'm so in love with you honey but my banker count sure runs thin
And every time I get a little money the prices get high again
And it takes a lot of money...
(Steel)
Oh these worn out clothes I'm wearin' they sure are an awful sight
If it wasn't for these bills I'm carryin' I'd be with you every night
But it takes a lot of money...
And have a pocket full of money to treat my little honey like I want to",It Takes A Lot Of Money,It Takes A Lot Of Money / A Million Thoughts From My Mind,1966,2,2:08,Track 'A',Single,True
45,46,Connie Smith,"Nobody but a fool would love you after the way you've done me
Broke every vow you made me broke every rule
Who'd lie awake all night cryin' till you were out of sight
Loving you with all of her might nobody but a fool

I don't know what it was that made me trust you like I did
Stars got in my eyes or either rocks got in my head
All I knew was your two lips kissed me heavenly
Till yesterday those tender lips kissed goodbye to me
Nobody but a fool would love you...

Well people tried to tell me how you'd hurt me I suppose
But I was blind as any bat and deaf as any post
You caught me like a tiger I loved you like a lamb
And knowing I still do just shows me up for what I am
Cause nobody but a fool would love...",Nobody But A Fool (Would Love You),Nobody But A Fool (Would Love You),1965,2,2:28,Track 'A',Single,True
46,47,Loretta Lynn,"Dear Uncle Sam,
I know you're a busy man,
And tonight I write to you
Through tears with a tremblin' hand.

My darlin' answered when
He got that call from you.
You said you really need him
But you don't need him like I do.

Don't misunderstand
I know he's fighting for our land
I really love my country
But I also love my man.
He proudly wears the colors
Of the ole red, white, and blue
While I wear a heartache
Since he left me for you.

Dear Uncle Sam
I just got your telegram
And I can't believe that this is me
Shakin like I am
For it said
""I'm sorry to inform you...""",Dear Uncle Sam,Loretta Lynn's Greatest Hits,1968,11,2:14,Track 'A4',Single,True
47,48,Jeannie Seely,"Your hand is like a torch, each time you touch me
The look in your eyes pulls me apart
Don't open the door to heaven if I can't come in
Don't touch me if you don't love me, sweetheart

Your kiss is like a drink when I'm thirsty
And I'm thirsty for you with all my heart
But don't love me then act as though we've never kissed
Don't touch me if you don't love me, sweetheart

Don't give me something that you might take away
To have you then lose you wouldn't be smart on my part

Don't open the door to heaven if I can't come in
Don't touch me if you don't love me, sweetheart
No, don't touch me if you don't love me, sweetheart",Don't Touch Me,Don't Touch Me,1966,2,2:59,Track 'A',Single,True
48,49,Merle Haggard,"This old smoke-filled bar is something I'm not used to
But I gave up my home to see you satisfied
And I just called to let you know where I'll be living
It's not much but I feel welcome here inside

And I've got swinging doors, a jukebox and a barstool
And my new home has a flashing neon sign
Stop by and see me anytime you want to
'Cause I'm always here at home till closing time

I've got everything I need to drive me crazy
And I've got everything it takes to lose my mind
And in here the atmosphere's just right for heartaches
And thanks to you I'm always here till closing time

And I've got swinging doors, a jukebox and a barstool
And my new home has a flashing neon sign
Stop by and see me anytime you want to
'Cause I'm always here at home till closing time
I'm always here at home till closing time",Swinging Doors,Swinging Doors,1966,12,2:51,Track 'A1',Album,True
49,50,Dottie West,,Would You Hold It Against Me,Would You Hold It Against Me,1965,2,2:12,Track 'A',Single,True
50,51,Bobby Bare / Norma Jean / Liz Anderson,,The Game Of Triangles,"Bye Bye, Love / The Game Of Triangles",1966,2,2:38,Track 'B',"7""",True
