,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Joe Diffie,"He plays guitar at a hotel bar
For out of towners and business men
He struts and sings to his drum machine
But he won't make it big at the Holiday Inn
But she thinks that he looks like Elvis
When he runs his fingers through that jet black hair
And sometimes she forgets an order
'Cause she's so struck by him that she stops and stares

They gotta love bigger than the Beatles
Wild and free like a Rolling Stone
They gotta love takes 'em higher than the Eagles
Ain't life such a sweet sweet song
Na na na na yeah yeah yeah

She pours some drinks, loads up the sink
And dreams of being a movie star
Her mama said she'd knock 'em dead
But Hollywood hasn't called so far
But he thinks she's as pretty as a picture
When she wipes down tables in her apron strings
And sometimes he forgets a chorus
'Cause she's shining like a beauty on the silver screen

They gotta love bigger than the Beatles
Wild and free like a Rolling Stone
They gotta love takes 'em higher than the Eagles
Ain't life such a sweet sweet song
Na na na na yeah yeah yeah

No you won't find their names on the walk of fame
But they ain't missing much
'Cause when the lights go down on tinsel town
All you need is love

They gotta love bigger than the Beatles
Wild and free like a Rolling Stone
They gotta love takes 'em higher than the Eagles
Ain't life such a sweet sweet song
Na na na na yeah yeah yeah",Bigger Than The Beatles,Bigger Than The Beatles / Whole Lotta Gone,1995,2,3:56,Track 'A',Single,True
11,12,Shania Twain,"I'm lookin' for a lover
Who can rev his little engine up
He can have a '55 Chevy
Or a fancy little pick-up truck

If he's got a cool Cadillac
With a jacuzzi in the back I'm in, oh yeah
'Cause I'm a classy little chassis
Who's a huntin' for a heart to win

Oh, but if ya wanna win it
There's no speed limit
Just go faster, faster, don't be slow
Rev it up, rev it up till your engine blows

You win my love
You win my soul
You win my heart
Yeah, you get it all

You win my love
You make my motor run
You win my love,
Yeah you're number one

Oh, I'm a crazy little lady,
Yeah the kind you just can't slow down
Oh no
I need a '65 cylinder racy little run around town

Oh, but if ya wanna win it
There's no speed limit
Just go faster, faster, don't be slow
Rev it up, rev it up till your engine blows

You win my love
You win my soul
You win my heart
Yeah, you get it all

You win my love
You make my motor run
You win my love,
Yeah you're number one

I want a heartbreak Harley
A full of steam dream machine
Or just a little late night
Sexy long stretch limousine

Oh, but if you wanna win it
Babe, there's no speed limit
Just go faster, faster, don't be slow
Rev it up, rev it up till your engines blow

You win my love
You win my soul
You win my heart
Yeah, you get it all

You win my love
You make my motor run
You win my love,
Yeah you're number one

You win my love...",You Win My Love,You Win My Love,1996,2,4:26,Track 'A',Single,True
12,13,Brooks & Dunn,"A man this lonely
A man this blue
A man whose world's been torn in two
Needs somebody
With a heart that's true
A man this lonely needs a woman like you

Two arms this empty
Need someone to hold
A man this lost needs somewhere to go
When the nights go on forever
And the days do too
A man this lonely needs a woman like you

I'd lost hope
I was so far down
Here you come turning all that around
I'd come to think
Of love as a lie
All that's on my mind now
Is you by my side

A man this lonely
A man this blue
A man whose world's been torn in two
Needs somebody
With a heart that's true
A man this lonely needs a woman like you
A man this lonely needs a woman like you",,,,,,,,
13,14,Patty Loveless,"The car is runnin' and your bags are packed
I guess that says it all
Your head is hangin' and you look real sad
Maybe you should've called
You say you think you need a brand-new start
You're really sorry that you broke my heart
Well, I'm not really fallin' apart, but baby

You can feel bad if it makes you feel better
Picture me cryin' reading all your love letters
Walkin' around in your old sweaters, baby
You can feel bad if it makes you feel better

Maybe I'll go out tonight, yeah, I'll paint the town
And maybe I'll run into you, while I'm runnin' 'round
There's a good chance I'll be alone
An even better one that you won't
And when it's time for me to go home, baby

You can feel bad if it makes you feel better
Picture me cryin' reading all your love letters
Walkin' around in your old sweaters, baby
You can feel bad if it makes you feel better
If it makes you feel something

Yeah, take another look at these tears I'm crying
They're not fallin' on your shoulders, they're fallin' on mine
Yeah, I've seen this comin' for a long, long time
Now, I'll be just fine

You can feel bad if it makes you feel better
And picture me cryin' reading all your love letters
Walkin' around in your old sweaters, baby
You can feel bad if it makes you feel better

You can feel bad if it makes you feel better
And picture me cryin' reading all your love letters
Walkin' around in your old sweaters, baby
You can feel bad if it makes you feel better

If it makes you feel something
If it makes you feel better",You Can Feel Bad,You Can Feel Bad,1995,2,3:18,Track 'A',Single,True
14,15,Mindy McCready,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?",Guys Do It All The Time (Re-Mix),Guys Do It All The Time,1995,2,3:11,Track 'A',Single,True
15,16,Bryan White,"Straight out of some story
You walked in, in all your glory
I thought you were perfect for me
I was out of my mind
Looked like I was winning
It was the best love I'd ever been in
Just when we were beginning
The end--you left me behind

And I was looking forward to a happy ending
So much for pretending

I should have known better
Than to think of happy ever
After--you and me together
I was out of my league
I kept my heart hidden
And now I'm wishing that I didn't
Oh who am I kidding
You weren't even intrigued

And I was looking forward to a happy ending
So much for pretending

It could have been beautiful
If I'd only met you
If I'd only let you know
What you meant to me
And if I could I would
Give you a demonstration
Of how my imagination
Thought it ought to be
So much for pretending

Ooh yeah, pretending... pretending
So much for pretending",So Much For Pretending,Between Now And Forever,1996,10,2:32,Track '6',Album,True
16,17,Tim McGraw,"Every where I go,
They're starin' at her,
Every man I know.
He wants to have her
I guess I outta be a jealous man.

I look the other way
They're hittin' on her every night and day
They telephone her
They try and get to her
But I know they can't

'Cause she never lets it go to her heart
She never lets it go that far
When they start talkin'
She starts walkin'
Right back to my arms
She can turn every head
But she never lets it go to her heart.

She walks into the room
And everybody watches every move
Hopin' she don't love me
I know it by the way
They hang around.
But they don't realize
There's more to her than what meets eye
That's why I'm certain
That no matter what they do
To reach her now

'Cause she never lets it go to her heart
She never lets it go that far
When they start talkin'
She starts walkin'
Right back to my arms
She can turn every head
But she never lets it go to her heart.

She never lets it go to her heart

(Repeat chorus until fades)",She Never Lets It Go To Her Heart,All I Want,1995,12,3:02,Track '2',Album,True
17,18,Lonestar,"She said ""It's just a woman thing"" and pulled out of the drive
I said not to worry I'm an understanding guy.
I've heard that when you love someone, you gotta let 'em go.
She hollered ""When I find myself you'll be the first to know.""
Ooh No news

I learned to do the laundry, feed the cat, and clean the house.
I promised to be patient while she worked her problems out.
When she packed her bags, her destination wasn't clear;
But I sensed that her intentions were honest and sincere.
Ooh No news

She could telephone, tell a friend, tell a lie about where she's been.
Send a pigeon, send a fax; Write it on a post-it pad.
Send a signal up in smoke, tap it out in Morse Code.
I'd prefer a bad excuse to no news

Her mama's been a little vague as to her whereabouts.
Her sister says ""I'm certain your romance is headed south.""
I don't have a single doubt that she's still in love;
My level of anxiety is just a product of
Ooh No news

She could telephone, tell a friend, tell a lie about where she's been.
Send a pigeon, send a fax; Write it on a post-it pad.
Send a signal up in smoke, tap it out in Morse Code.
I'd prefer a bad excuse

She missed her bus, missed her plane; surely this can be explained.
Lost her car at the mall; got locked in a bathroom stall.
Playing guitar with the band; on the road with Pearl Jam.
Buried with The Grateful Dead; Came back as a Parrot Head.
Got derailed, got de-iced; offered as a sacrifice.
FBI, CIA; if they've seen her they ain't saying.
No news
Still no news!",No News,Lonestar,1995,10,2:53,Track '8',Album,True
18,19,Wynonna,"Love that's worth fighting for
That's what this is
And how, how could I want more
Than the warmth of your kiss
No matter how many miles and dreams
Come between us now
In each step I take, with each prayer I make 
This love will live somehow

Let the mountains rise, I will climb them all
When my body's weak, I will not fall
Baby, come what may I'll find a way to get through
There's nothing that I won't do
To be loved by you

There will be lonely nights 
When you'll whisper my name
Know on those lonely nights, I'll be doing the same
Should every star in the sky go out
Just keep your faith alive
We were meant to be, this is destiny
It cannot be denied

Let the mountains rise, I will climb them all
When my body's weak, I will not fall
Baby, come what may I'll find a way to get through
There's nothing that I won't do
To be loved by you

And even when we're worlds apart
Just keep this promise in your heart

Let the mountains rise, I will climb them all
When my body's weak, I will not fall
Baby, come what may I'll find a way to get through
There's nothing that I won't do
To be loved by you

To be loved by you",To Be Loved By You (Radio Edit),To Be Loved By You,1996,3,3:53,Track '1',Single,True
19,20,George Strait,"I don't take my whiskey to extreme,
I don't believe in chasing crazy dreams,
My feet are planted firmly on the ground, 
But darlin' when you come around

I get carried away, by the look, by the light in your eyes
Before I even realize the ride I'm on, and baby I'm long gone
I get carried away, nothing matters but bein' with you
Like a feather flyin' high up in the sky on a windy day
I get carried away

It might seem like an ordinary night,
Same old stars, the same old moon up high
But when I see you standin' at your door
Nothin's ordinary anymore

I get carried away, by the look, by the light in your eyes
Before I even realize the ride I'm on, and baby I'm long gone
I get carried away, nothing matters but bein' with you
Like a feather flyin' high up in the sky on a windy day
I get carried away

I get carried away, by the look, by the light in your eyes
Before I even realize the ride I'm on, and baby I'm long gone
I get carried away, nothing matters but bein' with you
Like a feather flyin' high up in the sky on a windy day
I get carried away",Carried Away,Carried Away / Do The Right Thing,1996,2,3:19,Track 'A',Single,True
20,21,George Strait,"You swear you've had enough
You're ready to give up
On that little lie they call love
Then out of the blue clear sky

Fallin' right into your hands
Like rain on the desert sand
It's the last thing you had planned
Then out of the blue clear sky

Here she comes walkin' talkin' true love
Sayin' I've been lookin' for you love
Surprise your new love has arrived
Out of the blue clear sky

Ain't love a funny thing
One day you're givin' up the dream
And the next you're pickin' out a ring
Out of the blue clear sky

Here she comes walkin' talkin' true love
Sayin' I've been lookin' for you love
Surprise your new love has arrived
Out of the blue clear sky

Here she comes walkin' talkin' true love
Sayin' I've been lookin' for you love
Surprise your new love has arrived
Out of the blue clear sky",Blue Clear Sky,Blue Clear Sky,1996,10,2:52,Track '1',Album,True
21,22,Bryan White,"Rebecca Lynn grew up in Carolina,
Half a mile from Tucker Cherry's farm.

A quiet girl with green eyes full of fire,
Her daddy's pride and all her mama's charm.

Rebecca Lynn became my heart's desire,
Long about the start of second grade.

Mrs. Rosenbloom let me sit beside her,
So we pass notes and after school we play... Singin'

Ring around the rosie, pocket full of dreams and posies,
Patty cake, A Baker's Man, Tag you're it, Kick the Can.

And I think I hear my mama calling, gotta go,
Man I loved her so.

High school days, me and Becky learnin',
What it really means to be in love.

Give and take, holdin' back for heaven's sake
And fightin' for a week, then makin' up.

I said ""Please, Becky, won't you marry me?""
Prom night in my car out by the curb.

She was so surprised, first she laughed and then she cried
And somewhere in my heart I'm sure I heard

Ring around the rosie, pocket full of dreams and posies,
Patty cake, A Baker's Man, Tag you're it, Kick the Can.

Mama flashed the porch light for me, gotta go,
Man I loved her so.

When love is wrong, it dies, and that's the way it goes.
But when it's right, Your love grows.

Laura Jean was born in Tennessee,
That's a common little miracle, I know.

But for me and Becky Lynn, she's the dream that started when,
We fell in love so many years ago... Singin'

Ring around the rosie, pocket full of dreams and posies,
Patty cake, A Baker's Man, Tag you're it, Kick the Can.

And I think I hear you're mama callin', gotta go
Oh, man, I love you so",Rebecca Lynn,Bryan White,1994,10,3:57,Track '6',Album,True
22,23,John Berry,"Rosie never was one for turnin' heads
She was just always kinda there
She had a few nice features more or less
No red ribbons in her hair
Since that Jesse's been comin' to the diner
Folks are sayin' that she's never looked finer
She's got a different air

She's taken a shine to him
Becomin the woman that she's never been
And all of the guys are wishin they hadn't been so blind
She's taken a shine to life
Now there's a sparkle in her eye
They all missed a gem, the diamond within
She's taken a shine

Rosie hardly ever missed a bit of work
Never took vacation days
Home or the diner it was all the same to her
She didn't know any other way
But each afternoon now she starts to come alive
Cause Jesse's there each day to pick her up at five
You oughta hear them say

Oh what a little love can do
Now that she's found herself
She's stronger than she ever knew

She's taken a shiiiiiiiiiine
She's taken a shiiiiiiiiiine",,,,,,,,
23,24,Ricochet,"Can't concentrate on the preacher's preaching
My attention span done turned off
I've honed in on that angel singing
Up there with the choir robe on

Corus:
She's got her daddy's money
Her momma's good looks
More laughs than a stack of comic books
A wild imagination
A college education
Add it all up it's a deadly combination
She's a good bass fisher
A dynamite kisser
Country as a turnip green
She's got her daddy's money
Her momma's good looks
And look who's looking at me

Her second cousin was my third grade teacher
I used to cut her grandma's grass
Back then she was nothing but knees and elbows
Golly did she grow up fast

Lord if you've got any miracles handy
Maybe you could grant me one
Just let me walk down the aisle and say I do
To that angel with the choir robe on",Daddy's Money,Ricochet,1996,10,3:02,Track '1',Album,True
24,25,Ty Herndon,"Well the world just lost two lonely people
The world just lost two broken hearts
The odds were against it but baby here we are
In our own little place in our own little corner
This old cold world just got a little warmer
For the rest of my life I'm gonna hold you in my arms

And when they carve my stone all they'll need to write on it
Is once lived a man who got all he ever wanted
Tell me something who could ask for more
Then to be living in a moment you would die for

If I never get rich on what money can buy
It don't matter to me and I'll tell you why
I've got it all when I'm holding you this way
I'll live to love you I'd die to keep you
Safe inside these arms that need you
I'll be loving you with the very last breath I take


Ashes to ashes dust into dust
I'll lay beside you forever in love

And when they carve my stone all they'll need to write on it
Is once lived a man who got all he ever wanted
Tell me something who could ask for more
Then to be living in a moment
Loving every minute
Tell me something who could ask for more
Then to be living in a moment you would die for

Living in a moment
I would die for",Living In A Moment,Living In A Moment,1996,10,3:52,Track '1',Album,True
25,26,Martina McBride,"Between the perfect world and the bottom line
Keeping love alive in these troubled times
Well it's a miracle in itself
And we know too well what that's about
Still we made it through, only God knows how
We must've had a little help

It must've been wild angels, wild angels
Watching over you and me, yeah
Wild angels, wild angels
Baby what else could it be?

Well it must've been hard, it must've been tough
Keeping up with crazy fools like us
'Cause it's so easy to fall apart
We still break each other's heart sometimes
Spent some nights on the jagged side
Somehow we wake up in each other's arms

Oh it must've been wild angels, wild angels
Watching over you and me, yeah
Wild angels, wild angels
Baby what else could it be?

There are some nights, I watch you while you dream
I swear I hear the sound of beating wings, yeah

Oh it must've been wild angels, wild angels
Watching over you and me, yeah
Wild angels, wild, wild angels
Baby what else could it be?

Wild angels
Wild angels
Wild angels",Wild Angels,Wild Angels,1995,11,3:44,Track '1',Album,True
26,27,Shania Twain,"Am I dreamin' or stupid?
I think I've been hit by Cupid
But no one needs to know right now

I met a tall, dark and handsome man
And I've been busy makin' big plans
But no one needs to know right now

I got my heart set, my feet wet
But he don't even know yet
But no one needs to know right now

I'll tell him someday, someway, somehow
But I'm gonna keep it a secret for now

I want bells to ring, the choir to sing
The white dress, the guests, the cake, the car, the whole darn thing
But no one needs to know right now

I'll tell him someday, someway, somehow
But I'm gonna keep it a secret for now

We'll have a little girl, a little boy
A little Benji we call Leroy
But no one needs to know right now

And I'm not lonely
Anymore at night
And he don't know that only
He can make it right

And I'm not lonely
Anymore at night
And he don't know that only
He can make it right

I'm not dreamin' or stupid
But, boy, have I been hit by Cupid
But no one needs to know right now
No one, no one
No one needs to know right now
No one, no one
No one needs to know right now",,,,,,,,
27,28,Trisha Yearwood,"If there ever was a time
That I could use your trust in me
If there ever was a reason
For me to get down on my knees

If there's any way (if there's any way)
That you could love me anyhow
If you ever had much faith in me
I could use a little now

When I said it would suit me fine
If you were out of sight and out of mind
That wasn't me talkin'
That was my wounded pride
When I said I didn't want your love
And you were no one I was thinkin' of
Believe me baby I lied

Well I got no good excuses
But I got plenty of regrets
And I wish this was some bad dream
I could wake up and forget
'Cause you're the only one (you're the only one)
That I could never stand to lose
You're all I've ever wanted
Baby that's the truth

When I said it would suit me fine
If you were out of sight and out of mind
That wasn't me talkin'
That was my wounded pride
When I said I didn't want your love
And you were no one I was thinkin' of
Believe me baby I lied

Hey!

When I said it would suit me fine
If you were out of sight and out of mind
That wasn't me talkin'
That was my wounded pride
When I said I didn't want your love
And you were no one I was thinkin' of
Believe me baby I lied
Believe me baby I lied",Believe Me Baby (I Lied),Believe Me Baby (I Lied),1996,2,3:42,Track 'A',"7""",True
28,29,Toby Keith,"Day by day, we let love just walk away
And I'll be the first to say, I was glad to see it go
And day by day, ever since you went away
I find that I'm still missin' you, I've just got to know

Does that blue moon ever shine on you
I want to hold you close to me, feel just like it used to be
And baby, if you feel like I do
You can come to me
Does that blue moon ever shine on you

On my mind, you were right there all the time
I could search and never find someone that does me like you do
Here's the part where I'm givin' you my heart
I was a fool to let you go, girl, I've just got to know

Does that blue moon ever shine on you
I want to hold you close to me, feel just like it used to be
And baby, if you feel like I do
You can come to me
Does that blue moon ever shine on you

Night after night, I look to the stars
Wonderin' where you might be
And I've thought to myself, is that very same moon
Shinin' on you like it's shinin' on me

Does that blue moon ever shine on you
I want to hold you close to me, feel just like it used to be
And baby, if you feel like I do
You can come to me
Does that blue moon ever shine on you",Does That Blue Moon Ever Shine On You,Blue Moon,1996,10,3:50,Track '5',Album,True
29,30,Kevin Sharp,"I pretend that I'm glad you went away
But these four walls close in more every day
And I'm dyin' inside
And nobody knows it but me

Like a clown I put on a show
The pain is real even if nobody knows
And I'm cryin inside
And nobody knows it but me

Why didn't I say - the things I needed to say
How could I let my angel get away
Now my world is just a - tumblin down
I can see it so clearly, but you're nowhere around

The nights are lonely, the days are so sad
And I just keep thinkin' about the love that we had
And I'm missin' you
And nobody knows it but me

How blue can I get - you can ask my heart
Just like a jigsaw puzzle it's been torn all apart
A million words couldn't say - just how I feel
A million years from now you know - I'll be lovin' you still

The nights are lonely, the days are so sad
And I just keep thinking about the love that we had
And I'm missin' you
And nobody knows it but me

Nobody
(The nights are lonely, the days are so sad)
No one knows
(And I just keep thinking about the love that we had)
Nobody knows
(Nobody knows it but me)

(The nights are lonely, the days are so sad)",Nobody Knows,Measure Of A Man,1996,11,3:27,Track '2',Album,True
30,31,Patty Loveless,"Well, good mornin'
Tell me how'd you sleep last night
You're still smiling
So we must've done something right
Don't feel guilty
Because you turned to me last night

We ain't done nothin' wrong
We've just been lonely too long
No, we ain't done nothin' wrong
We've just been lonely too long

It's only natural
When you've been too long in the dark
To look for comfort
And to warm yourself by the fire
We're just afraid
That we might get our fingers burned

But we ain't done nothin' wrong
We've just been lonely too long
No, we ain't done nothin' wrong
We've just been lonely too long

Nothing's wrong that can't be cured
With a new love
All you need is someone like me to
Be sure of, to be your love

I'll be waiting
Standing right outside your heart
And I'll be watching
For the slightest sign of a spark
And I'll be here
If you should want to turn to me

'Cause we ain't done nothin' wrong
We've just been lonely too long
No, we ain't done nothin' wrong
We've just been lonely too long

We ain't done nothin' wrong
We've both been lonely too long
Oh, just been lonely too long
Both been lonely too long
Just been lonely too long",Lonely Too Long,The Trouble With The Truth,1996,10,4:34,Track '5',Album,True
31,32,Alan Jackson,"Here we are, talkin' 'bout forever
Both know damn well, It's not easy together
We've both felt love, we've both felt pain
I'll take the sunshine over the rain

And I'll try
To love only you
And I'll try
My best to be true
Oh darling, I'll try

So I'm not scared, it's worth a chance to me
Take my hand, let's face eternity
Well, I can't tell you that I'll never change
But I can swear that in every way that

I'll try
To love only you
And I'll try
My best to be true
Oh darling, I'll try

I'm not perfect, just another man
But I will give you all that I am

And I'll try
To love only you
And I'll try
My best to be true
Oh darling, I'll try",I'll Try,Home / I'll Try,1995,2,3:51,Track 'B',Single,True
