,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,John Denver,"All of her days have gone soft and cloudy
All of her dreams have gone dry
All of her nights have gone sad and shady
She's gettin' ready to fly

Fly away (mmmm)
Fly away (mmmm... Fly away)

Life in the city can make you crazy
The sounds of the sand and the sea (I love the sea)
Life in a highrise can make you hungry
The things that you can't even see

Fly away (mmmm)
Fly away (mmmm... Fly away)

In this whole world there's nobody as lonely as she (Nobody as lonely as me)
There's nowhere to go and there's nowhere that she'd rather be (I'd rather be)

She's looking for lovers and children playing
She's looking for signs of the spring (Where is the spring?)
She listens for laughter and sounds of dancing
She listens for any old thing

Fly away (mmmm)
Fly away (mmmm... Fly away)

In this whole world there's nobody as lonely as she (There's nobody as lonely as me)
There's nowhere to go and there's nowhere that she'd rather be (I'd rather be)

All of her days have gone soft and cloudy
All of her dreams have gone dry (Where are my days?)
All of her nights have gone sad and shady
She's gettin' ready to fly

Fly away (mmmm)
Fly away (mmmm)
Fly away (mmmm... Fly away)

(Where are my days?)
(Where are my nights?)
(Where is the springtime?)
(I wanna fly...)
(I wanna fly...)
(I wanna fly...)",Fly Away,Fly Away / Two Shots,1975,2,2:59,Track 'A',Single,True
11,12,John Denver,"Well, life on the farm is kinda laid back
Ain't much an old country boy like me can't hack
It's early to rise, early in the sack
Thank God I'm a country boy

Well, the simple kind of life never did me no harm
A raisin' me a family and workin' on the farm
My days are all filled with an easy country charm
Thank God I'm a country boy

Well, I got me a fine wife, I got me old fiddle
When the sun's comin' up, I got cakes on the griddle
And life ain't nothin' but a funny, funny riddle
Thank God I'm a country boy

When the work's all done and the sun's settin' low
I pull out my fiddle and I rosin up the bow
The kids are asleep so I keep it kinda low
Thank God I'm a country boy

I'd play ""Sally Goodin"" all day if I could
But the Lord and my wife wouldn't think it very good
So I fiddle when I can and I work when I should
Thank God I'm a country boy

Well, I got me a fine wife, I got me old fiddle
When the sun's comin' up, I got cakes on the griddle
Life ain't nothin' but a funny, funny riddle
Thank God I'm a country boy, wooh

Well, I wouldn't trade my life for diamonds or jewels
I never was one of them money hungry fools
I'd rather have my fiddle and my farmin' tools
Thank God I'm a country boy

Yeah, city folk drivin' in a black limousine
A lotta sad people thinkin' ""thatsa mighty keen!""
Well son, let me tell you now exactly what I mean
I thank God I'm a country boy

Well, I got me a fine wife, I got me old fiddle
When the sun's comin' up, I got cakes on the griddle
Life ain't nothin' but a funny, funny riddle
Thank God I'm a country boy

Well, my fiddle was my daddy's till the day he died
And he took me by the hand, held me close to his side
Said, ""Live a good life, play my fiddle with pride,
Thank God you're a country boy""

Well, my daddy taught me young how to hunt and how to whittle
Taught me how to work and play a tune on the fiddle
He taught me how to love and how to give just a little
And thank God I'm a country boy

Well, I got me a fine wife, I got me old fiddle
When the sun's comin' up, I got cakes on the griddle
Life ain't nothin' but a funny, funny riddle
Wooh, thank God I'm a country boy, yes",Thank God I'm A Country Boy,Thank God I'm A Country Boy,1975,2,2:47,Track 'A',Single,True
12,13,Linda Ronstadt,"I've been cheated
Been mistreated
When will I be loved?

I've been put down
I've been pushed 'round
When will I be loved?

When I find a new man
That I want for mine
He always breaks my heart in two
It happens every time

I've been made blue
I've been lied to
When will I be loved?

When I find a new man
That I want for mine
He always breaks my heart in two
It happens every time

Oh, I've been cheated
Been mistreated
When will I be loved?
When will I be loved?
Tell me, when will I be loved?",When Will I Be Loved,When Will I Be Loved / It Doesn't Matter Anymore,1974,2,2:52,Track 'A',Single,True
13,14,Freddy Fender,"Once I had a secret love
That lived within the heart of me
All too soon my secret love
Became impatient to be free

So I told a friendly star
The way that dreamers often do
Just how wonderful you are
And why I'm so in love with you

Now I shout it from the highest hills
Even told the golden daffodils
At last my heart's an open door
And my secret love is no secret anymore

Ai amor mon me le quer morir
Que non miras lo que pasa en mi
Ven y da-me tu calor
Que mi corazon se muere sin tu amor
And my secret love is no secret anymore",Secret Love,Are You Ready For Freddy,1975,12,3:38,Track 'A1',Album,True
14,15,Waylon Jennings,"It's the same old tune, fiddle and guitar
Where do we take it from here
Rhinestone suits and new shiny cars
We've been the same way for years
We need to change

Somebody told me when I got to Nashville
Son you finally got it made
Old Hank made it here, we're all sure that you will
But I don't think Hank done it this way
I don't think Hank done it this way

Ten years down the road, making one night stands
Speeding my young life away
Tell me one more time just so I understand
Are you sure Hank done it this way
Did Ol' Hank really do it this way?

I've seen the world with a five piece band
Looking at the back side of me 
Singing my songs and one of his now and then
But I don't think Hank done 'em this a'way
No I don't think Hank done 'em this a'way

Take it home",Are You Sure Hank Done It This Way,Are You Sure Hank Done It This Way,1975,2,2:53,Track 'A',Single,True
15,16,Cledus Maggard & the Citizen's Band,,The White Knight,The White Knight,1975,2,3:57,Track 'A',Single,True
16,17,Tanya Tucker,"He came ridin' in on the sunrise of a hot west Texas day
A fancy man in a painted wagon with some fancy things to say
Looks like you folks need some water, well water is my game
And for the small price of $100 I betcha I can make it rain

Step back non believers or the rain will never come
Somebody start that fire a-burning somebody beat the drum
You know some may think I'm crazy for making all these claims
But I swear before this day is over you folks are gonna see some rain

They all just stood there a-staring trying to believe
But there was one named Lizzie Cooper who said he was a lying cheat
You say you call yourself a rainman, well you oughta be ashamed
Starting all these people dreamin', thinking you can make it rain

Step back non believers or the rain will never come
Somebody keep that fire a-burning somebody beat the drum
You know some may think I'm crazy for making all these claims
But I swear before this day is over you folks are going see some rain

Hey Lizzie, well a man's got to have a dream
And if you can't walk on the inside with me, I'll meet you in between
Oh come with me Lizzie and the stars will right your name
And if you still think I'm lying to you, look younder there comes the rain

Step back non believers for the rain will never come
Somebody keep that fire a-burning somebody beat the drum
You know some folks think I'm crazy for making all these claims
But I swear before this day is over you folks are going see some rain

Repeat and fade",Lizzie And The Rainman,Tanya Tucker,1975,10,3:05,Track 'A1',Album,True
17,18,Linda Ronstadt,"People say I'm the life of the party
'Cause I tell a joke or two
Although I might be laughing loud and hearty
Deep inside I'm blue

So take a good look at my face
You know my smile looks out of place
If you look closer it's easy to trace
The tracks of my tears

Oh I need you, need you

Since you left me if you see me with another guy
Looking like I'm having fun
Although he might be cute he's just a substitute
Because you're the permanent one

So take a good look at my face
You know my smile looks out of place
If you look closer it's easy to trace
The tracks of my tears

Outside I'm masquerading
Inside my hope is fading
I'm just a clown since you put me down
My smile is my make-up I wear since my break-up with you

Baby take a good look at my face
You know my smile looks out of place
If you look closer it's easy to trace
The tracks of my tears

Woah baby take a good look at my face
You know my smile looks out of place
If you look closer it's easy to trace
The tracks of my tears

Ooh ooh ooh ooh",Tracks Of My Tears,Tracks Of My Tears,1975,2,3:12,Track 'A',Single,True
18,19,Conway Twitty,"Today I heard my woman say something I never heard her say before
She just told me that she was going to leave me and that she didn't love me anymore
But I know that the loving kindness and the understanding is still there somewhere
So I'm gonna get down on my knees and I'm gonna say to my baby

Touch the hand of the man that made you a woman 
Then tell me you don't love me anymore

I was the first man to ever
Hold you in a special kind of way
And those unfamiliar feelings that caused you to tremble
I know you remember today
Before you decide that your gonna leave me 
And do things you've never done before

Touch the hand of the man that made you a woman 
Then tell me you don't love me anymore

The two lips that once held sweet surprises 
Surprised me and said goodbye today
And those two lovin' arms that use to reach for me
Just reached out and pushed me away
I know you believe you don't love me
Before you walk out that door

Touch the hand of the man that made you a woman 
Then tell me you don't love me anymore",Touch The Hand,The High Priest Of Country Music,1975,10,3:20,Track 'A1',Album,True
19,20,Billie Jo Spears,"Come and look out through the window
That big old moon is shining down
Tell me now, don't it remind you 
Of a blanket on the ground

Remember back when love first found us
We'd go slipping out of town
And we'd love beneath the moonlight
On a blanket on the ground

I'll get the blanket from the bedroom
And we'll go walking once again
To that spot down by the river
Where our sweet love first began
Just because we are married 
Don't mean we can't slip around
So let's walk out through the moonlight
And lay the blanket on the ground

Oh, remember how excited
We used to get when love was young
That old moon was our best buddy
We couldn't wait for night to come

Now you know you still excite me
I know you love me like I am
Just once more I wish you'd love me
On the blanket on the ground

I'll get the blanket from the bedroom 
And we'll go walking once again
To that spot down by the river
Where our sweet love first began
Just because we our married
Don't mean we can't slip around
So let's walk out through the moonlight 
And lay the blanket on the ground",Blanket On The Ground,Blanket On The Ground,1975,2,3:31,Track 'A',Single,True
20,21,Olivia Newton-John,,He Ain't Heavy...He's My Brother,He Ain't Heavy...He's My Brother / Let It Shine,1975,2,3:54,Track 'A',Single,True
21,22,"Billy ""Crash"" Craddock",,"Ruby, Baby","Ruby, Baby",1974,2,2:33,Track 'A',Single,True
22,23,Jessi Colter,"I'm not Lisa, my name is Julie
Lisa left you years ago
My eyes are not blue, but mine won't leave you
Till the sunlight has touched your face

She was your morning light
Her smile told of no night
Your love for her grew
With each rising sun

And then one winter day
His hand led hers away
She left you here drowning in your tears
Here where you've stayed for years
Crying Lisa, Lisa

I'm not Lisa, my name is Julie
Lisa left you years ago
My eyes are not blue, but mine won't leave you
Till the sunlight shines through your face
I'm not Lisa",I'm Not Lisa,I'm Not Lisa,1975,2,3:19,Track 'A',Single,True
23,24,T. G. Sheppard,,Tryin' To Beat The Morning Home,T.G. Sheppard,1975,10,,Track 'A1',Album,True
24,25,Mickey Gilley,"I've been living a new way
Of life I love so
I can see the clouds are gath'ring
And the storm will wreck our home
Last night he held you tightly
And you didn't even shove
This is true for I've been watching
From the window up above.

You must have thought that I was sleeping
Oh, I wish that I had been
But it's best I get to know you
And the way your heart can sin
I thought we belonged together
And our hearts fit like a glove
I was wrong for I was watching
From the window up above.

From my eyes the teardrops started
As I listened on and on
I heard you whisper to him softly
That our marriage was all wrong
Well, I hope he makes you happy
And you never lose his love
I lost mine while I was watching
From the window up above.

I lost mine while I was watching
From the window up above...",,,,,,,,
25,26,T. G. Sheppard,,Devil In The Bottle,T.G. Sheppard,1975,10,,Track 'B1',Album,True
26,27,Tom T. Hall,"When the TV won't work and your toys fall apart
And you have a sad feeling deep in your heart
You wanna go out but it's rainin' out there I want you to know I care
I care I do there's no one like you
When they take you some place and you sit in a chair I want you to know I care
When you tell a big lie and your parents're mean
When being grownup is a faraway dream
When you're fillin' your teeth and cuttin' your hair I want you to know I care
I care I do there's no one like you
I mention your name when I'm sayin' my prayers I want you to know I care
When you have a bad cough and you can't go out
When you sit for a week with that thing in your mouth
When you sleep in the dark and there's something out there I want you to know I care
I care I do there's no one like you and sometimes I act like a grouchy old bear
I want you to know I care I love you too much",I Care,I Care,1974,2,2:01,Track 'A',Single,True
27,28,Cal Smith,"Well it's time to pay the fiddler
And it's sad to know we've danced it all away
But the warm night's disappearing
Leaving nothing but the cold hard light of day

And it's time to start erasing
All the rainbows we've been chasing in our minds
We know there's no way of making
Other ties on us unravel and unwind

Yes it's time to pay the fiddler
And today's the day the first installment's due
For the rest of all my days I'll wonder why
The maker mismatched me and you

But there's so much to consider like my wife and little children
Will need and want my love just like you do
Now it's time to pay the fiddler but before we pay the fiddler
Let's ask him to please play one last final tune 

Well it's time to pay the fiddler
And there's naked sorrow dripping from your eyes
Unrestrained and unashamed we love each other
Now we've got to leave it lie

But I can feel my hands trembling
As I search to find the handle on the door
So let's let the fiddler pull his magic bow
Across our heart strings just once more",It's Time To Pay The Fiddler,It's Time To Pay The Fiddler,1975,11,,Track 'A1',Album,True
28,29,George Jones,"I've heard the sound of my dear old mama crying 
And the sound of the train that took me off to war 
The awful sound of a thousand bombs exploding 
And I wondered if I could take it anymore 

There were times when they almost drove me crazy 
But I did my best and took it like a man 
And who would think in my lonely room I'd hear it 
The one sound in the world my heart can't stand 

To hear that sound and to know its really over 
Through tear stained eyes I watched her walk away 
And of earthquakes, storms and guns and war 
Lord, nothing has ever hurt me more than that lonely sound 
The closing of the door 

And of earthquakes, storms and guns and war 
Lord, nothing ever hurt me more than that lonely sound 
The closing of the door...",The Door,The Door,1974,2,2:41,Track 'A',Single,True
29,30,Ronnie Milsap,"I'm having day dreams bout night things
In the middle of the after-noon
And while my hands make a living my mind's home loving you
I'm having day dreams about night things
In the middle of the after-noon
And every night you make my daydreams come true

Well all day long while I'm working in town
Time slows down to a crawl
When I'm not thinking about you I'm checking the clock on the wall
Then it's goodbye factory and hello loving
There's a smile across my face
'Cause I'm back in the arms of your sweet love
Where my thoughts have been all day

I'm having day dreams bout night things
In the middle of the after-noon
And while my hands make a living my mind's home loving you
I'm having day dreams about night things
In the middle of the after-noon
And every night you make my daydreams come true

Yeah, Every night you make my day dreams come true.",Daydreams About Night Things,Daydreams About Night Things,1975,2,2:21,Track 'A',Single,True
30,31,Ray Stevens,"Look at me
I'm as helpless as a kitten up a tree
Ah, I'm walking on a cloud
I can't understand, Lord
I'm misty holding your hand

Walk my way
And a thousand violins begin to play
Or it might be the sound of your hello
That music I hear, Lord
I'm misty the moment you're near

You can say that you're leading me on
But it's just what I want you to do
Don't you notice how hopelessly I'm lost
That's why I'm following you, ooh

On my own
Should I wander through this wonderland alone, now
Never knowing my right foot from my left
My hat from my glove, Lord
I'm misty and too much in love

You can say that you're leading me on
But it's just what I want you to do
Don't you notice how hopelessly I'm lost
That's why I'm following you, ooh

On my own
Should I wander through this wonderland alone, now
Never knowing my right foot from my left
My hat from my glove, Lord
I'm misty, and too much in love

(Misty) Too much in love
(Misty) Too much in love
(Misty)
(Misty) Too much in love",Misty,Misty,1975,2,,Track 'A',Single,True
31,32,Olivia Newton-John,"There was a time when I was in a hurry as you are
I was like you
There was a day when I just had to tell my point of view
I was like you

Now I don't mean to make you frown
No, I just want you to slow down

Have you never been mellow?
Have you never tried to find a comfort from inside you?
Have you never been happy just to hear your song?
Have you never let someone else be strong?

Running around as you do with your head up in the clouds
I was like you
Never had time to lay back, kick your shoes off, close your eyes
I was like you

Now you're not hard to understand
You need someone to take your hand

Have you never been mellow?
Have you never tried to find a comfort from inside you?
Have you never been happy just to hear your song?
Have you never let someone else be strong?",Have You Never Been Mellow,Have You Never Been Mellow,1975,11,3:28,Track 'A1',Album,True
32,33,Loretta Lynn & Conway Twitty,"Feelin's just lead us on till we know
Where we're goin', hmm

If I told you that I loved you
Could we slip away where the lights're low?
And if I put my arms around you
And held you close could you tell me no

Well, you know that I'd be lyin'
If I said, I was a tryin' to let you know I'd go
Let love take me where we've never been before

Feelin's just lead us on till we know
Where we're goin', hmm

You don't know how long, I wanted
To have you where you are right now
With you looking soft and pretty
Ain't no telling where we've found

Now here we are together, too close with talkin'
I can't tell you no, whoa
Yes, love take us where we've never been before

Feelin's just lead us on till we know
Where we're goin', hmm

Feelin's, hmm",Feelins',Feelins',1975,10,3:00,Track 'A1',Album,True
33,34,Ronnie Milsap,"If heartaches brought fame
In love's crazy game
I'd be a legend in my time
If they gave gold statuettes
For tears and regrets
I'd be a legend in my time

But they don't give awards
And there's no praise or fame
For a heart that's been broken
Over love that's in vain

If loneliness meant world acclaim
Ev'ryone would know my name
I'd be a legend in my time

But they don't give awards
And there's no praise or fame
For a heart that's been broken
Over love that's in vain

If loneliness meant world acclaim
Then ev'ryone would know my name
I'd be a legend in my time
I'd be a legend in my time",(I'd Be) A Legend In My Time,(I'd Be) A Legend In My Time,1974,2,2:54,Track 'A',Single,True
34,35,Merle Haggard,"Always wanting you but never having you
Makes it hard to face tomorrow
'Cause I know I'll wake up wanting you again
Always loving you but never touching you
Sometimes hurts me almost more than I can stand

I'd been better off if I'd turned away
And never looked at you the second time
'Cause I really had my life all together
Till your eyes meet mine

And there I saw a yearning and a feeling
'Cross the room that you felt for me
Wish I'd had a way of knowing that
The things we had in mind could never be

Always wanting you but never having you
Makes it hard to face tomorrow
'Cause I know I'll wake up wanting you again
Always loving you but never touching you
Sometimes hurts me almost more than I can stand

Always loving you but never touching you
Sometimes hurts me almost more than I can stand",Always Wanting You,I've Got A Yearning / Always Wanting You,1975,2,3:05,Track 'B',Single,True
35,36,Merle Haggard,"They were so much in love with life, happy in every way
But love the movie began with some how got lost in the play
Like a fire burning out of control
You go caught up in the actor's role
And you cried on my shoulder when it came to an end

But that's all in the movies it won't happen to you and I
That's all in the movies so baby don't cry
It's all in the movies it won't happen to us I know
That's all in the movies, just a bad picture show

But that's all in the movies it won't happen to you and I
That's all in the movies so baby don't cry
It's all in the movies it can't happen to us I know
That's all in the movies, just a bad picture show",It's All In The Movies,It's All In The Movies,1976,11,3:15,Track 'A1',LP,True
36,37,Glen Campbell,"Living in the city
Ain't never been my idea
Of getting it on
But the job demands
That you make new plans
Before your big chance is gone

You get a house in the hills
You're paying everyone's bills
And they tell you that
You're gonna go far
But in the back of my mind
I hear it time after time
Is that who you really are

Country boy
You got your feet in L.A.
But your mind's on Tennessee
Looking back, I can
Remember the time
When I sang my songs for free

Country boy
You got your feet in L.A.
Take a look at everything you own
But now and then
My heart keeps going home

Talking on the telephone
Setting up another day
Of people to meet
You've gotta do what's right
You've gotta spend the night
Staying in touch with the street

When you're surrounded by friends
They say the fun never ends
But I guess I'll never figure it out
Cause in the back of my mind
I hear it time after time
Is this what it's all about

Country boy
You got your feet in L.A.
But your mind's on Tennessee
Looking back, I can
Remember the time
When I sang my songs for free

Country boy
You got your feet in L.A.
Take a look at everything you own
But now and then
My heart keeps going home

Country boy
You got your feet in L.A.
But your mind's on Tennessee
Looking back, I can
Remember the time
When I sang my songs for free

Country boy
You got your feet in L.A.
Take a look at everything you own
But now and then
My heart keeps going home",Country Boy (You Got Your Feet In L.A.),Country Boy (You Got Your Feet In L.A.) / Record Collector's Dream,1975,2,3:05,Track 'A',Single,True
