,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Tim McGraw,"I never had no one that I could count on
I've been let down so many times
I was tired of hurtin'
So tired of searchin'
Till you walked into my life

It was a feelin' I'd never known
And for the first time, I didn't feel alone

You're more than a lover
There could never be another
To make me feel the way you do
Oh, we just get closer
I fall in love all over
Every time I look at you

I don't know where I'd be
Without you here with me
Life with you makes perfect sense
You're my best friend
You're my best friend, oh yeah

You stand by me
And you believe in me
Like nobody ever has
When my world goes crazy
You're right there to save me
You make me see how much I have
And I still tremble when we touch
And oh the look in your eyes
When we make love

You're more than a lover
There could never be another
To make me feel the way you do
Oh, we just get closer
I fall in love all over
Every time I look at you

I don't know where I'd be
Without you here with me
Life with you makes perfect sense
You're my best friend

You're my best friend

You're more than a lover
There could never be another
To make me feel the way you do
Oh, we just get closer
I fall in love all over
Every time I look at you

I don't know where I'd be
Without you here with me
Life with you makes perfect sense
You're my best friend

You're my best friend
You're my best friend",,,,,,,,
11,12,Clint Black (with Lisa Harman Black),,,,,,,,,
12,13,Alan Jackson,"Let's begin with the day I met her
How fast this good old boys world got better
The sky got bluer, the grass got greener
Just the first few seconds after I first seen her

Like my, favorite song on a new set of speakers
My best old jeans and my broken sneakers
A home run pitch floatin' right down the middle
Sweet music made when the bow hits the fiddle

She's, right on the money
She goes direct, to my heart
When it comes to loving me
She's everything I need
Bulls eye perfect
She's, right on the money

She's no red lights, when I've over slept
She's a three point jump shot that's nothin' but net
A hand full of aces when the dealers done dealin'
I'm forever on a roll that's how she's, got me feelin'

She's, right on the money
She goes direct, to my heart
When it comes to loving me
She's everything I need
Bulls eye perfect
She's, right on the money

She's the best cook that's ever melted cheese
I ain't much around the house, but I aim to please
There's absolutely no reason to doubt it
When she says I wouldn't last ten minutes without her

She's, right on the money
She goes direct, to my heart
When it comes to loving me
She's everything I need
Bulls eye perfect
She's, right on the money",,,,,,,,
13,14,Dixie Chicks,"I said I want to touch the earth
I want to break it in my hands
I want to grow something wild and unruly
I want to sleep on the hard ground
In the comfort of your arms
On a pillow of bluebonnets
In a blanket made of stars
Oh, it sounds good to me

I said, cowboy take me away
Fly this girl as high as you can into the wild blue
Set me free, oh I pray
Closer to heaven above and closer to you 
Closer to you

I want to walk and not run
I want to skip and not fall
I want to look at the horizon
And not see a building standing tall
I want to be the only one
For miles and miles
Except for maybe you
And your simple smile
Oh, it sounds good to me
Yes, it sounds so good to me

Cowboy take me away
Fly this girl as high as you can into the wild blue
Set me free, oh I pray
Closer to heaven above and closer to you
Closer to you

I said I want to touch the earth
I want to break it in my hands
I want to grow something wild and unruly
Oh, it sounds so good to me

Cowboy take me away
Fly this girl as high as you can into the wild blue
Set me free, oh I pray
Closer to heaven above and closer to you
Closer to you
Closer to you
Cowboy take me away
Closer to you",Cowboy Take Me Away (Radio Edit),Cowboy Take Me Away,1999,2,3:55,Track '1',Single,True
14,15,Jo Dee Messina,"Somebody's gonna give you a lesson in leavin' 
Somebody's gonna give you back what you've been givin' 
And I hope that I'm around 
To watch 'em knock you down 
It's like you to love 'em and leave 'em 
Just like you loved me and left me 
It's like you to do that sort of thing 
Over and over again 
You're a fool-hearted man 

I hear you've been askin' about me 
From some of my friends 
Well you'd better believe I'm not goin' 
Through that again 
You're the kind of man a woman thinks she can change 
Oh, but the only thing changin' is my way of thinkin' 
And I'm thinkin' that maybe someday 

Somebody's gonna give you a lesson in losin' 
Somebody's gonna do to you what you've been doin' 
And I hope that I'm around 
To watch 'em knock you down 
Somebody's gonna give you a lesson in hurtin' 
Somebody's gonna leave you with your fire burnin' 
And no way to put it out 
Baby there ain't no doubt 
You're a fool-hearted man 

Yeah, you're the kind of man 
A woman thinks she can change 
But the only thing changin' 
Is my way of thinkin' 
And I'm thinkin' that maybe someday 

Somebody's gonna give you a lesson in leavin' 
Somebody's gonna give you back what you've been givin' 
And I hope that I'm around 
To watch 'em knock you down (oh)
It's like you to love 'em and leave 'em 
Just like you loved me and left me 
It's like you to do that sort of thing 
Over and over again 
You're a fool-hearted man 

Somebody's gonna give you a lesson in leavin' 
Somebody's gonna give you back what you've been givin' 
And I hope that I'm around 
To watch 'em knock you down 
It's like you to love 'em and leave 'em 
Just like you loved me and left me 
It's like you to do that sort of thing 
Over and over again 
You're a fool-hearted man 

Oh, a fool-hearted man 
Oh, whoa 
Oh, a fool-hearted man",Lesson In Leavin',I'm Alright,1998,10,3:39,Track '5',Album,True
15,16,Brad Paisley,"When a single mom goes out on a date with somebody new
It always winds up feeling more like a job interview
My momma used to wonder if she'd ever meet someone
Who wouldn't find out about me and then turn around and run

I met the man I call my dad when I was five years old
He took my mom out to a movie and for once I got to go
A few months later, I remember lying there in bed
I overheard him pop the question and I prayed that she'd say yes

And then, all of a sudden, oh it seemed so strange to me
How we went from something's missing to a family
Looking back, all I can say about all the things he did for me
Is I hope I'm at least half the dad that he didn't have to be

I met the girl that's now my wife about three years ago
We had the perfect marriage but we wanted something more
Now here I stand surrounded by our family and friends
Crowded 'round the nursery window as they bring the baby in

And now, all of a sudden, oh it seems so strange to me
How we've gone from something's missing to a family
Looking through the glass, I think about the man that's standing next to me
And I hope I'm at least half the dad that he didn't have to be

And looking back all I can say about all the things he did for me
Is I hope I'm at least half the dad that he didn't have to be
Yeah, I hope I'm at least half the dad that he didn't have to be
Because he didn't have to be
You know he didn't have to be",He Didn't Have To Be,He Didn't Have To Be / I've Been Better,1999,2,,Track 'A',Single,True
16,17,Dixie Chicks,"I can't find a reason to let go
Even though you've found a new love
And she's what your dreams are made of
I can find a reason to hang on
What went wrong can be forgiven
Without you, it ain't worth living alone

Sometimes I wake up crying at night
And sometimes I scream out your name
What right does she have to take you away
When for so long you were mine

I took out all the pictures of our wedding day
It was a time of love and laughter
Happy ever after
But even those old pictures have begun to fade
Please tell me she's not real
And that you're really coming home to stay

Sometimes I wake up crying at night
And sometimes I scream out your name
What right does she have to take your heart away
When for so long you were mine

I can give you two good reasons
To show you love's not blind
He's two and she's four
And you know they adore you
So how can I tell them you changed your mind

Sometimes I wake up crying at night
And sometimes I scream out your name
What right does she have to take your heart away
When for so long you were mine
I remember when you were mine",,,,,,,,
17,18,Lonestar,"I still remember the night we met
You said you loved my smile
But your love for me was like a summer breeze
Oh, it lasted for a while
I could hold on a little tighter I know
But when you love someone you gotta let 'em go so.

I'm gonna smile, 'cause I want to make you happy
Laugh, so you can't see me cry
I'm gonna let you go in style
And even if it kills me
I'm gonna smile.

Kiss me once for the good times, baby
Kiss me twice for goodbye
You can't help how you don't feel
And it doesn't matter why
Give me a chance to bow out gracefully
'Cause that's how I want you to remember me.

I'm gonna smile, 'cause I want to make you happy
Laugh, so you can't see me cry
I'm gonna let you go in style
And even if it kills me
I'm gonna smile.

I'm gonna smile so you can find the courage
Laugh, so you won't see me hurtin'
I'm gonna let you go in style
And even if it kills me
I'm gonna smile...",Smile,Smile,1999,2,3:33,Track 'A',Single,True
18,19,Kenny Chesney,"One word, that's all you said
Somethin' in your voice caused me, to turn my head
Your smile, just captured me
And you were in my future, far as I could see

And I don't know how it happened, but it happens still
You ask me if I love you, if I always will

Well you had me from hello, I felt love start to grow
The moment that I looked into your eyes, you owned me
It was over from the start, you completely stole my heart, and now you won't let go
I never even had a chance you know, you had me from hello

Inside, I built a wall
So high around my heart, I thought I'd never fall
One touch, you brought it down
Bricks of my defenses scattered on the ground

And I swore to me I wasn't gonna love again
The last time was the last time, I'd let someone in

But you had me from hello, I felt love start to grow
The moment that I looked into your eyes, you won me
It was over from the start, you completely stole my heart and now you won't let go
I never even had a chance you know, you had me from hello

That's all you said
Something in your voice caused me, to turn my head
You had me from hello
You had me from hello
Girl I've loved you from, hello",You Had Me From Hello,She Thinks My Tractor's Sexy / You Had Me From Hello,1999,2,3:51,Track 'B',Single,True
19,20,Martina McBride,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?",,,,,,,,
20,21,LeAnn Rimes,"Well he used to be mine
Not so very long ago
I was crazy to ever let him get away
But girl you should know better
Then to go braggin' in my face
So forgive me, for what I'm 'bout to say

Big deal, so what, who cares
You just got lucky
That's all, it was, shut up
Don't want to hear another word about
Candlelight and long-stem roses
And how you're fallin' head-over-heels
In love, so what, big deal

He's perfect, I heard ya
The first ten times that you told me
Yeah... it's amazing, his lovin'
I can't believe I let him go...
I regret it (regret it), there I said it (I said it)
You call yourself a friend
But you just keep rubbin' it in

Big deal, so what, who cares
Ya just got lucky
That's all, it was, I swear
If I hear another word about
Candlelight and long-stem roses
And how you're fallin' head-over-heels
In love, so what, big deal

Con-great-u-la-tions I'm just
So happy for you
I can't contain the way I feel...

Big deal, big deal
So what, who cares
You just got lucky, that's all
It was, shut up
Don't want to hear another word about
Candle light and long-stem roses
And how you're fallin' head-over-heels
In love, so what, big deal

In love, so what, big deal

Uh-huh, it's a real big deal (big deal)
Hey-yeah
Ah, Ah it's a real big deal (big deal)
Oh-oh it's a real big deal

In love, so what, shut up
Oh, oh it's a real big deal",Big Deal,LeAnn Rimes,1999,12,3:06,Track '12',Album,True
21,22,Sara Evans,"I can't imagine any greater fear
Than waking up without you here
And though the sun would still shine on
My whole world would all be gone
But not for long

If I had to run
If I had to crawl
If I had to swim a hundred rivers
Just to climb a thousand walls
Always know that I would find a way
To get to where you are
There's no place that far

It wouldn't matter why we're apart
Lonely miles or two stubborn hearts
Nothing short of God above
Could turn me away from your love
I need you that much

If I had to run
If I had to crawl
If I had to swim a hundred rivers
Just to climb a thousand walls
Always know that I would find a way
To get to where you are
There's no place that far

Oh, if I had to run (If I had to run)
If I had to crawl (If I had to crawl)
If I had to swim a hundred rivers
Just to climb a thousand walls
Always know that I would find a way
To get to where you are
There's no place that far
Baby, there's no place that far",No Place That Far,No Place That Far,1998,11,3:37,Track '3',Album,True
22,23,Mark Wills,"They kissed goodbye at the terminal gate
She said, ""You're gonna be late if you don't go""
He held her tight, said, ""I'll be alright
I'll call you tonight to let you know""
He bought a postcard, on the front it just said Heaven
With a picture of the ocean and the beach
And the simple words he wrote her
Said he loved her and they told her
How he'd hold her if his arms would reach

Wish you were here, wish you could see this place
Wish you were near, I wish I could touch your face
The weather's nice, it's paradise
It's summertime all year and there's some folks we know
They say, ""Hello"", I miss you so, wish you were here

She got a call that night but it wasn't from him
It didn't sink in right away, ma'am the plane went down
Our crews have searched the ground
No survivors found she heard him say
But somehow she got a postcard in the mail
That just said Heaven with a picture of the ocean and the beach
And the simple words he wrote her
Said he loves her and they told her
How he'd hold her if his arms would reach

Wish you were here, wish you could see this place
Wish you were near, I wish I could touch your face
The weather's nice, it's paradise
It's summertime all year and there's some folks we know
They say, ""Hello"" I miss you so, wish you were here

The weather's nice, in paradise
It's summertime all year and all the folks we know
They say, ""Hello"" I miss you so, wish you were here
Wish you were here",Wish You Were Here,Wish You Were Here,1998,11,4:00,Track '3',Album,True
23,24,Chely Wright,"I know that every morning 
You go thumbing 
Through the personal want ads
You grab the latest copy
A cup of coffee
And settle in for a good laugh
I've been trying to catch your eye 
But I'm so shy
I'm hoping and praying that
Today's edition 
Is gonna catch your attention

'Cause there's a single white female
Looking for that special lover
To put it in a nutshell
A one woman man who doesn't want no other
Oh, you never can tell
She just might be your dream come true
A single white female 
Is looking for a man like you

Yeah, I'm a little nervous
I'm not sure if
I should have put it in writing
It might have been a little reckless
A little desperate
But I think I did the right thing
I couldn't go on living
Keep it hidden
So I'm telling you everything
It's my confession 
I hope you get the message

That there's a a single white female
Looking for that special lover
To put it in a nutshell
A one woman man who doesn't want no other
Oh, you never can tell
She just might be your dream come true
A single white female
Is looking for a man like you

It's my confession 
I hope you get the message

That there's a a single white female
Looking for that special lover
To put in in a nutshell
A one woman man who doesn't want no other
Oh, you never can tell
She just might be your dream come true
A single white female
Is looking for a man like you

Looking for a man like you
Ooh, yeah
Looking for a man like you",Single White Female,Single White Female,1999,10,3:17,Track '1',Album,True
24,25,Andy Griggs,"Life may not always go your way 
And every once in a while you might have a bad day 
But I promise you now you won't ever be lonely 
The sky turns dark and everything goes wrong 
Run to me and I'll leave the light on 
And I promise you now you won't ever be lonely 
For as long as I live  
There will always be a place you belong 
Here beside me 
Heart and soul baby -- you only  
And I promise you now you won't ever be lonely 

It's still gonna snow and it's still gonna rain 
The wind's gonna blow on a cold winter day 
And I promise you now you won't ever be lonely 
You're safe from the world wrapped in my arms 
And I'll never let go 
Baby, here's where it starts 
And I promise you now you won't ever be lonely 
Here's a shoulder you can cry on 
And a love you can rely on 
For as long as I live  
There will always be a place you belong 

Here beside me 
Heart and soul baby -- you only  
And I promise you now you won't ever be lonely 
No, no, you won't ever be lonely.",You Won't Ever Be Lonely,You Won't Ever Be Lonely,1998,11,3:26,Track '4',Album,True
25,26, Diamond Rio,"She's so kissable, huggable, lovable, unbelievable
She's a mouthful of anything and everything a man could want
She ain't typical, she's unpredictable, she's available, it's a miracle
How my heart stumbled into someone so kissable, huggable, lovable,
Unbelievable

Up till now my life has been so lonely and boring
I never thought I would find someone so

Elegant, intelligent, heaven sent, all my money spent
I put a big down payment on that itty bitty diamond ring
She's so beautiful, it's indisputable, it's undeniable, she's
Got-to-havable
She's music to my ears, and makes my heart sing, so kissable,
Huggable, lovable, unbelievable

There's so many things
I want to tell her
Like I love her
But every time I talk
I start to stutter

She's so elegant, intelligent, heaven sent, all my money spent
I put a big down payment on that itty bitty diamond ring
She's so beautiful, it's indisputable, it's undeniable, she's
Got-to-havable
She's music to my ears, and makes my heart sing, so kissable,
Huggable, lovable, unbelievable

Kissable, huggable, lovable, unbelievable
Kissable, huggable, lovable, unbelievable",Unbelievable,Unbelievable,1998,10,2:22,Track '5',Album,True
26,27,Alabama featuring *NSYNC,,God Must Have Spent A Little More Time On You,God Must Have Spent A Little More Time On You,1999,2,3:18,Track '1',Single,True
27,28,Shania Twain,"Let's go girls
Come on

I'm going out tonight, I'm feeling alright
Gonna let it all hang out
Wanna make some noise, really raise my voice
Yeah, I wanna scream and shout

No inhibitions, make no conditions
Get a little outta line
I ain't gonna act politically correct
I only wanna have a good time

The best thing about bein' a woman
Is the prerogative to have a little fun and

Oh, oh, oh, go totally crazy, forget I'm a lady
Men's shirts, short skirts
Oh, oh, oh, really go wild yeah, doin' it in style
Oh, oh, oh, get in the action, feel the attraction
Color my hair, do what I dare
Oh, oh, oh, I wanna be free yeah, to feel the way I feel
Man! I feel like a woman!

The girls need a break, tonight we're gonna take
The chance to get out on the town
We don't need romance, we only wanna dance
We're gonna let our hair hang down

The best thing about being a woman
Is the prerogative to have a little fun and

Oh, oh, oh, go totally crazy, forget I'm a lady
Men's shirts, short skirts
Oh, oh, oh, really go wild yeah, doin' it in style
Oh, oh, oh, get in the action, feel the attraction
Color my hair, do what I dare
Oh, oh, oh, I wanna be free yeah, to feel the way I feel
Man! I feel like a woman!

The best thing about being a woman
Is the prerogative to have a little fun (fun, fun)

Oh, oh, oh, go totally crazy, forget I'm a lady
Men's shirts, short skirts
Oh, oh, oh, really go wild yeah, doin' it in style
Oh, oh, oh, get in the action, feel the attraction
Color my hair, do what I dare
Oh, oh, oh, I wanna be free yeah, to feel the way I feel
Man! I feel like a woman!",Man! I Feel Like A Woman!,Man! I Feel Like A Woman!,1999,2,3:54,Track '1',Single,True
28,29,Lee Ann Womack,"I heard he was gonna marry some girl from Denver
Then my sister came over, had the Sunday paper with her
There was the girl on the social page
Lookin' in love and all engaged
We decided she don't take a very good picture

It may be my family's redneck nature
Rubbin' off, bringin' out unlady-like behavior
It sure ain't Christian to judge a stranger
But I don't like her
She may be a stranger who spends all winter
Bringin' the homeless blankets and dinner
A regular Nobel Peace Prize winner
But I really hate her
I'll think of a reason later

I drew horns and blacked out her tooth with a marker
Childish, yes, but she made such a thin little target
I couldn't be happier on my own
But I've got the slightest of a jealous bone
And seein' her with him tends to enlarge it



It may be my family's redneck nature
Rubbin' off, bringin' out unlady-like behavior
It sure ain't Christian to judge a stranger
But I don't like her
She may be a stranger who spends all winter
Bringin' the homeless blankets and dinner
A regular Nobel Peace Prize winner
But I really hate her
I'll think of a reason later

Inside her head may lay all the answers
For curin' diseases from baldness to cancer
Salt of the earth and a real good dancer
But I really hate her
I'll think of a reason later

(Spoken) Well, it was just one tooth
Did I mention I don't particularly care for her?
She makes me sick...",I'll Think Of A Reason Later,I'll Think Of A Reason Later ,1998,2,,Track 'A',Single,True
29,30,Dixie Chicks,"When the train rolls by
I'm gonna be ready this time
When the boy gets that look in his eye
I'm gonna be ready this time
When my momma said I look good in white
I'm gonna be ready this time


Oh yeah...
Ready, ready, ready, ready, ready to run
All I'm ready to do is have some fun
What's all this talk about love?


I feel the wind blow through my hair
I'm gonna be ready this time
I'll buy a ticket to anywhere
I'm gonna be ready this time
You see, it feels like I'm starting to care
(And) I'm gonna be ready this time (ready this time)


Oh yeah...
Ready, ready, ready, ready, ready to run
All I'm ready to do is have some fun
What's all this talk about love?


Ready To Run
Ready To Run

Oh...
Ready, ready, ready, ready, ready to run
All I'm ready to do is have some fun
What's all this talk about love?


Ready To Run
Ready To Run
Ready To Run
Ready To Run
Ready To Run
Ready To Run
I'm Ready To Run

I'm ready
Oh, I'm ready to run
I'm ready
Ready To Run
Ready To Run",,,,,,,,
30,31,Steve Wariner,"Two teardrops were floatin' down the river
One teardrop said to the other
I'm from the soft blue eyes of a woman in love
I'm a tear of joy she couldn't carry
She was so happy she just got married
I was on her cheek when she wiped me away with her glove
I could tell from the look on her face she didn't need me
So I drifted on down and caught me a ride to the sea.

The other tear said we've got a connection
I'm a tear of sorrow born of rejection
I'm from the sad brown eyes of her old flame
She told him they would be lifelong companions
Left him with questions and not any answers
I was on his cheek as he stood there calling her name
I could tell he had a lot of my friends for company
So I drifted on down and caught me a ride to the sea.

Oh the ocean's a little bit bigger tonight
Two more teardrops somebody cried
One of them happy and one of them bluer than blue
The tide goes out and the tide comes in
And someday they'll be teardrops again
Released in a moment of pleasure or a moment of pain
Then they drift on down and ride to the sea again.

Last night I sat in the waiting room
The nurse walked in and gave me the news
It's a baby girl and they're both fine
An old man sittin' not 10 feet away
Just lost his wife and he said to me
You've got a brand new angel and I've lost mine
I guess the good Lord giveth and the good Lord taketh away
And we both wiped a teardrop from our face.

Oh the ocean's a little bit bigger tonight
Two more teardrops somebody cried
One of them happy and one of them bluer than blue
The tide goes out and the tide comes in
A whole new circle of life begins
Where tears are a part of the pleasure and part of the pain
'Til they drift on down and ride to the sea again.

Two teardrops floatin' down the river.
Two teardrops floatin' down the river...",Two Teardrops,Two Teardrops,1999,15,4:29,Track '2',Album,True
