,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Reba McEntire,"Sometimes I don't understand.
Feels like I'm living in a world gone mad.
Look around, all around it's just the same.
People just rush everywhere.
No time to ever take the time to care.
We're the ones.
We're the losers in this game.
So where is the tenderness we scarifice for progress.
And where is the love we need.
You know it makes me wonder.

What if everybody, what if everybody reached out with just one hand (reached with just one hand).
What if everybody, what if everybody sang out with just one voice (sang with just one voice).
Maybe we could change things.
What if everybody, what if everybody cared with just one heart (cared with their own heart).
What if everybody, what if everybody tried to light one spark (tried to light one spark).
Maybe we could change things somehow.

Somehow it's all up to us.
Gotta take this world, make it a world of love.
Gotta do it now.
Gotta find a way to make a change somehow.
There's gotta be a way for us to make it better.

What if everybody, what if everybody reached out with just one hand (reached with just one hand).
What if everybody, what if everybody sang out with just one voice (sang with just one voice).
Maybe we could change things.
What if everybody, what if everybody cared with just one heart (cared with their own heart).
What if everybody, what if everybody tried to light one spark (tried to light one spark).
Maybe we could change things somehow.

Here in our hearts.
Oh the answer is there.
If we only would look inside them.
We can make it better, we can make it better... If we try together.

What if everybody, what if everybody reached out with just one hand (reached with just one hand).
What if everybody, what if everybody sang out with just one voice (sang with just one voice).
Maybe we could change things.
What if everybody, what if everybody cared with just one heart (cared with their own heart).
What if everybody, what if everybody tried to light one spark (tried to light one spark).
Maybe we could change things somehow",What If It's You,What If It's You,1996,10,4:07,Track '3',Album,True
11,12,Brooks & Dunn,"A man this lonely
A man this blue
A man whose world's been torn in two
Needs somebody
With a heart that's true
A man this lonely needs a woman like you

Two arms this empty
Need someone to hold
A man this lost needs somewhere to go
When the nights go on forever
And the days do too
A man this lonely needs a woman like you

I'd lost hope
I was so far down
Here you come turning all that around
I'd come to think
Of love as a lie
All that's on my mind now
Is you by my side

A man this lonely
A man this blue
A man whose world's been torn in two
Needs somebody
With a heart that's true
A man this lonely needs a woman like you
A man this lonely needs a woman like you",,,,,,,,
12,13,Clay Walker,"Darlin' you know its true
The rumor you heard about me loving you
Well I never told a soul so
Tell me how the whole world knows

It must have been the roses and the wine
Or maybe this unexplainable smile
They say where there's smoke there's fire
Well I hope its true
Cause rumor has it
You love me too

Well I've got a ring and a plan
But I see your on to what to what I'm gonna ask
Well I never said a thing
Tell me what gave it away

It must have been the roses and the wine
Or maybe this unexplainable smile
They say where there's smoke there's fire
Well I hope its true
Cause rumor has it
You love me too

It Must have been the roses and the wine
Or Maybe this unexplainable smile
They say where there's smoke there's fire
Well I hope its true
Cause rumor Has It

It must have been the roses and the wine
Or maybe this unexplainable smile
They say where there's smoke there's fire
Well I hope its true
Cause rumor has it
You love me too

Yes you do
I heard it too",Rumor Has It,Rumor Has It,1997,10,,Track '1',Album,True
13,14,Clint Black,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?",Something That We Do,Something That We Do,1997,2,3:58,Track '1',Single,True
14,15,Deana Carter,"We've always been the best of friends, no secrets and no demands
But suddenly from somewhere out of the blue
I see a different light around you, one thing I haven't told you
I just want to hold you and never let go, I need to know

How do I get there from here? How do I make you see?
How do I tell you what my heart's been telling me?
Lost in your lovin' arms that's where I wanna be
You know I love you, how do I get there?

You probably think I've lost my mind, takin' this chance
Crossin' that line, but I promise to be truer than true
Dreaming every night with these arms around you
I can't wait any longer this feeling's getting stronger
Help me find a way

How do I get there from here? How do I make you see?
How do I tell you what my heart's been telling me?
Lost in your lovin' arms that's where I wanna be
You know I love you, how do I get there?

I know the shortest distance between two points is a straight line
But I'll climb any mountain that you want me to climb
The perfect combination is your heart and mine
Darlin' won't you give me a sign?

How do I get there from here? How do I make you see?
How do I tell you what my heart's been telling me?
Lost in your lovin' arms that's where I wanna be
You know I love you, how do I get there?",How Do I Get There,Did I Shave My Legs For This?,1996,11,4:09,Track '7',Album,True
15,16,George Strait,"Baby all I got is this beat up leather bag
And everything I own don't fill up half
But don't you worry 'bout the way I pack
All I care about is gettin' back real soon
A goodbye kiss is all I need from you

'Cause I'm carrying your love with me
West Virginia down to Tennessee
I'll be moving with the good Lord's speed
Carrying your love with me
It's my strength for holding on
Every minute that I have to be gone
I'll have everything I'll ever need
I'm carrying your love with me

On a lonely highway stuck out in the rain
Darlin' all I have to do is speak your name
The clouds roll back and the waters part
The sun starts shining in my heart for you
You're right there and everything I do

'Cause I'm carrying your love with me
West Virginia down to Tennesse
I'll be moving with the good Lord's speed
Carrying your love with me
It's my strength for holding on
Every minute that I have to be gone
I'll have everything I'll ever need
I'm carrying your love with me

It's my strength for holding on
Every minute that I have to be gone
I'll have everything I'll ever need
I'm carrying your love with me

'Cause I'm carrying your love with me
West Virginia down to Tennessee
I'll be moving with the good Lord's speed
Carrying your love with me
It's my strength for holding on
Every minute that I have to be gone
I'll have everything I'll ever need
I'm carrying your love with me
(Till fades out)",Carrying Your Love With Me,Carrying Your Love With Me,1997,10,3:50,Track '2',Album,True
16,17,Diamond Rio,"I'm no poet and I know it
I don't use five dollar words
This might not sound like much compared
To all the pretty things you've heard
But here's how I'd explain it
Since you brought it up
It won't sound like anybody else's version of love.

It's like just before dark
Jump in the car
Buy an ice cream and see how far
We can drive before it melts kinda feelin'
That's how your love makes me feel inside
There's a cow in the road
And you swerve to the left
Fate skips a beat and it scares you to death
And you laugh until you cry
That's how your love makes me feel inside

It might not be suitable
For greeting cards and such
It's a true and honest feeling
And if you feel it half as much
We could go through life together
Without a worry or a care
Knowing deep down in our hearts
That we've got something special here

It's like just before dark
Jump in the car
Buy an ice cream and see how far
We can drive before it melts kinda feelin'
That's how your love makes me feel inside
There's a cow in the road
And you swerve to the left
Fate skips a beat and it scares you to death
And you laugh until you cry
That's how your love makes me feel inside
That's how your love makes me feel

I have always heard that you can't put love into words

It's like just before dark
Jump in the car
Buy an ice cream and see how far
We can drive before it melts kinda feelin'
That's how your love makes me feel inside
There's a cow in the road
And you swerve to the left
Fate skips a beat and it scares you to death
And you laugh until you cry
That's how your love makes me feel inside
That's how your love makes me feel inside
That's how your love makes me feel inside

That's how I feel

That's how your love makes me feel",How Your Love Makes Me Feel  ,How Your Love Makes Me Feel,1997,2,4:04,Track 'A',"7""",True
17,18,Trace Adkins,"(Tim Nichols/Mark D. Sanders)
I been thinkin' 'bout our love situation
All this attraction in the present tense
I've reached the only logical conclusion
Love ain't supposed to make sense
This ain't no thinkin' thing, right brain, left brain
It goes a little deeper than that
It's a chemical, physical, emotional devotion
Passion that we can't hold back
There's nothin' that we need to analyze
There ain't no rhyme or reason why
'Cause this ain't, this ain't no thinkin' thing
Forget mathmatical equations
Self help psychology
Gray matter don't matter much darlin'
When it's gettin' down to you and me
This ain't no thinkin' thing, right brain, left brain
It goes a little deeper than that
It's a chemical, physical, emotional devotion
Passion that we can't hold back
There's nothin' that we need to analyze
There ain't no rhyme or reason why
'Cause this ain't, this ain't no thinkin' thing
There's nothing that we need to analyze
There ain't no rhyme or reason why
'Cause this ain't, this ain't no thinkin' thing
This ain't, no this ain't no thinkin' thing",(This Ain't) No Thinkin' Thing,(This Ain't) No Thinkin' Thing,1996,2,4:01,Track 'A',Single,True
18,19,Alan Jackson,"There you were standin' in the shadows
Well I just looked where I don't see
I'm still pretendin' I don't need you
I won't let you know you're killin' me

Like some big black widow spider
You know just how to catch your prey
I'm actin' like it doesn't matter
And you sneak up from behind and whisper my name

And there goes your paralyzin' eyes
There goes your tantalizin' smile
There goes my act of playin' it cool
And there go the words I meant to say
There go the games I wanted to play
There goes my heart fallin' for you

Well I think you're playin' with me darlin'
You like to see what you can do
Well I should be fishin' for Blue Marlin
Instead of bein' hooked by again by you

But there goes your paralyzin' eyes
There goes your tantalizin' smile
There goes my act of playin' it cool
And there go the words I meant to say
There go the games I wanted to play
There goes my heart fallin' for you

Yeah there goes your paralyzin' eyes
There goes your tantalizin' smile
There goes my heart fallin' for you
Yeah there goes my heart fallin' for you",There  Goes,There Goes/ A House With No Curtains,1996,2,3:55,Track 'A',Single,True
19,20,Mark Chesnutt,"Well, early this morning it dawned on me
The kind of man she needed me to be
She made a list and laid it there beside me on the bed
Now what I should-a done keeps running through my head

Oh I should-a done this and I should-a done that
I should-a been there then she'd-a never left
I should-a been hangin' on every word she ever had to say

But it's a little too late she's a little too gone
She's a little too right I'm a little too wrong
Now would be a good time to change
But it's a little too late

Last night I came home at a quarter till three
And to my surprise she wasn't mad at me
I thought she fin'lly realized not to worry I'd be home
And then I realized this morning she was gone

Oh I should-a done this and I should-a done that
I should-a been there then she'd-a never left
I should-a been hangin' on every word she ever had to say",It's A Little Too Late,The Best Of Mark Chesnutt,2001,12,2:43,Track '11',Compilation,True
20,21,Tim McGraw,"We were born in this little town
Growin' up I was countin' down
Every single day
Till we made our get away
But you said, you could never see yourself
Tryin' to make a life anywhere else
This would be your home
And I was on my own
But ever since you said goodbye
I've been out here on the wind
And, baby, you would be surprised
All the places you have been

I've seen you in
Albuquerque, waitin' out a blizzard
Arizona, dancin' cross the desert
Watchin' the sunset in Monterey
Girl, I swear just the other day you were
Down in Georgia, pickin' them peaches
In Carolina barefoot on the beaches
No matter where you choose to be
In my heart I'll always see you
Everywhere

Nowadays, when I'm passin' through
The conversation always turns to you
And I hear you're doin' fine
Livin' out by the county line
Got a man that's home every night
A couple of kids, and the kind of life
That you want to lead
Guess you could say the same for me
But you and I made our choices
All those years ago
Still I know I'll hear your voice
And see you down the road

Maybe in
Oklahoma drivin' cross the prairie
In Dallas, Texas, isn't that where we
Always said we would like to try
Never did, so maybe that's why
You're on
Every highway, just beyond the highbeams
Right beside me in all of my sweet dreams
No matter where you choose to be
In my heart I'll always see you in

Albuquerque, waitin' out a blizzard
In Arizona, dancin' cross the desert
Watchin' the sun set in Monterey
Girl, I swear just the other day you were
Down in Georgia pickin' them peaches
In Carolina barefoot on the beaches
No matter where you choose to be
In my heart I'll always see you
Everywhere

Oh, oh, oh
Um hm",,,,,,,,
21,22,John Michael Montgomery,"You say you want to be friends
That's a newly sharpened blade
That's a dagger to the heart
Of the promises we made
That's a chapter full of pain
A season full of rain
A dark and stormy night
Spent all alone

Friends
Get scattered by the wind
Tossed upon the waves
Lost for years on end
Friends
Slowly drift apart
They give away their hearts
Maybe call you
Now and Then
But you wanna be
Just friends

You say you love me very much
And you'll always hold me dear
Those are the sweetest words
I never want to hear
What's a love without desire
A flame without a fire
Can't warm me late at night
When I need you most

Friends
Get scattered by the wind
Tossed upon the waves
Lost for years on end
Friends
Slowly drift apart
They give away their hearts
Maybe call you
Now and Then
But you wanna be
Just friends

Friends
Slowly drift apart
They give away their hearts
Maybe call you now and then

Darling can't you see
This is killing me
We could never be 
Just Friends",Cowboy Love,John Michael Montgomery,1995,10,,Track '1',Album,True
22,23,Bryan White,"I'm waiting on the green light to make you mine
But your heart's just taking it's own sweet time
You want to be sure if you'll sink or swim
Well, grab a hold of me and just jump on in
You're playing it safe
But baby I'll wait

Ooh, whenever you're ready
I could be yours in a second or so
Ooh, baby come and get me
My heart's sitting on go
Ooh, it's off to the races
All you've gotta do is let me know
Ooh, I'm ready and waiting
My heart's sitting on go

You oughta give in now instead of resisting
'Cause I'm not above a little arm twisting
I'm betting it's only a matter of time
Before you and me are standing at the finish line
You're having your doubts
But you'll come around

You're playin' it safe
But baby I'll wait",Sittin' On Go,Between Now And Forever,1996,10,3:08,Track '1',Album,True
23,24,Lonestar,"I can see it in your eyes
You're livin' a troubled life
And you've been hurtin' more and more these days
You don't have to hide it
Don't even have to fight it
Baby all you have to do is just turn and walk away

When you're tired of it all
And tears need to fall
Your back's to the wall
Come cryin' to me
You don't have to be strong
You don't have to hold on
You've been there too long
Come cryin' to me
I'll leave the living room light
Burning all night
No don't even pack
Don't even look back
Baby come cryin' to me

You can get beyond this
All those empty promises
They don't have to hold you down no more
Nothin' to explain to me
You don't even need a key
All you gotta do is knock and I'll unlock the door

When you're tired of it all
And tears need to fall
Your back's to the wall
Come cryin' to me
You don't have to be strong
You don't have to hold on
You've been there too long
Come cryin' to me
I'll leave the living room light
Burning all night
No don't even pack
Don't even look back
Baby come cryin' to me

I'll leave the living room light
Burning all night
No don't even pack
Don't even look back
Baby come cryin' to me
Baby come cryin' to me
Baby come cryin' to me",,,,,,,,
24,25,Michael Peterson,"I did everything I could
To get you here tonight
Without telling you why
Now girl if you only would
Just hold out you're hand
And just close you're eyes
I've been dying to ask you
One burning question
Will you be mine

From here to eternity
I'm asking you to
Share you're life with me
Now and forever
I guarantee
That I'll always stay by you're side
I promise my love to you
I'm willing and able
And ready too
Whatever you need
I am here for you
And I'll always be
From here to eternity

Well I saved a year for this ring
And I can't wait to see
How it looks on you're hand
Well I'll give you everything
That one woman needs
From a one woman man
I'll be strong 
I'll be tender
A man of my word
And I will be yours

From here to eternity
I'm asking you to
Share you're life with me
Now and forever
I guarantee
That I'll always stay by you're side
I promise my love to you
I'm willing and able
And ready too
Whatever you need
I am here for you
And I'll always be
From here to eternity",From Here To Eternity,Michael Peterson,1997,11,3:36,Track '6',Album,True
25,26,Tracy Lawrence,"Last thing I expected
Was to get her call tonight
'Cause the last thing that I heard from her
She found ""Mr. Right""
But when I came home this evening
There it was on my machine
And I'm just wondering what the hell it means

Said she's sorry that she missed me
And she's been doin' fine
I've run it back and heard her say
Those words a hundred times
Something makes me wonder
Is she happy with her choice
Or is that a tear I hear in her voice

First time that I listened
I thought boy she's got some nerve
But the second time I heard it
I heard more then just her words

Am I just wishful thinking
Or did her voice really crack
I'll never know
If I don't call her back

Said she's sorry that she missed me
And she's been doin' fine
I've run it back and heard her say
Those words a hundred times
Something makes me wonder
Is she happy with her choice
Or is that a tear I hear in her voice

Oh is that a tear...
Lord is that a tear I hear in her voice",Is That A Tear,The Best Of Tracy Lawrence,1998,14,3:18,Track '13',Compilation,True
26,27,Rick Trevino,"There's a long stretch of black top
Underneath a cloudless sky
There's my truck washed and gassed up
Just itchin' for a ride
If this had been 6 months ago
I know what I'd have done
But Girl, I'm running out of reasons to run

I'm running out of reasons
I've lost that restless feeling
Slowly I'm believing
I'm where I'm supposed to be
When you hold me, I feel no need
To chase that setting sun
I'm runnin' out of reasons to run

There you stand smiling at me
Sun light shinin' through your hair
There's that door standing open
With no rush to go no where
I'm finding all I've searched for
In this love that we've begun
And Girl I'm running out of reasons to run

I'm running out of reasons
I've lost that restless feeling
Slowly I'm believing
I'm where I'm supposed to be
When you hold me, I feel no need
To chase that setting sun
I'm runnin' out of reasons to run

I'm running out of reasons
I've lost that restless feeling
Slowly I'm believing
I'm where I'm supposed to be
When you hold me, I feel no need
To chase that setting sun
I'm runnin' out of reasons to run",Running Out Of Reasons To Run,Learning As You Go,1996,10,3:05,Track '2',Album,True
27,28,Toby Keith,"If I send you roses, for no reason at all.
If out of the blue, I stop and give you a call.
Once in a while, it's breakfast in bed.
And then pull the covers back up over our head.
If I call in sick, just to stay home with you.
I want you to know, I do what I do.
It's my way of saying, what I can't express.
But I want you to know, Girl I'm doing my best.

Ooh I'm just a man, that's the way I was made.
I'm not too good at saying, what you need me to say.
It's always right there on the tip of my tongue.
It might go unsaid, but it won't go undone.
So when those three little words come so easy to you.
I hope you know what I mean when I say...
Me too

If you should wake up, and catch me watching you sleep.
And I break the silence, by kissing your cheek.
If I whisper something you don't understand.
Don't make me repeat it, I don't know if I can.

Ooh I'm just a man, that's the way I was made.
I'm not too good at saying, what you need me to say.
It's always right there on the tip of my tongue.
It might go unsaid, but it won't go undone.
So when those three little words come so easy to you.
I hope you know what I mean when I say...
Me too...

Me too... Me too...
Ooh I hope you know what I mean when I say...
Meee tooooooo
Me too",Me Too,Greatest Hits Volume One,1998,14,3:52,Track '13',Compilation,True
28,29,Toby Keith,"If I could invent a time machine
Baby we'd both be seventeen
Cruising in my first car
Acting like movie stars on Friday night
Do you remember those Friday nights

When we were a rock ready to roll
And there was a fire down in our soul
When all the whole world had to stand still
Then turn around us, 'cause that was the deal
And oh how those nights went flowing like wine
When I was all yours and you were all mine
And we were in love, yeah we were in love

I can still see you when I sleep


And there is a picture I still keep
Of you with your hair in the wind
And me with that crazy grin
Under a summer sky
When dreams were too young to die

I know, I know it sounds crazy
But baby, you're still the one
So let's find a way to bring back the days
When our hearts were forever young",We Were In Love,Greatest Hits Volume One,1998,14,4:19,Track '8',Compilation,True
29,30,Tracy Lawrence,,"Better Man, Better Off","Better Man, Better Off",1997,2,3:35,Track 'A',Single,True
30,31,LeAnn Rimes,"Standing on the border
Looking out into the great unknown
I can feel my heart beating faster as I step out on my own
There's a new horizon and the promise of favorable wind
I'm heading out tonight, traveling light
I'm gonna start all over again

And buy a one way ticket on a west-bound train
See how far I can go (Because I can)
I'm gonna go out dancing in the pouring rain
And talk to someone I don't know (Because I can)
I will face the world around me
Knowing that I'm strong enough to let you go
And I will fall in love again
Because I can

Gonna climb the mountain
And look the eagle in the eye
I won't let fear clip my wings and tell me how high I can fly
How could I have ever believed
That love had to be so blind
When freedom was waiting, down at the station
All I had to do was make up my mind

And buy a one way ticket on a west bound train
See how far I can go (Because I can)
I'm gonna go out dancing in the pouring rain
And talk to someone I don't know (Because I can)
I will face the world around me
Knowing that I'm strong enough to let you go
And I will fall in love again
Because I can

Well, I have walked through the fire
And crawled on my knees through the valley of the shadow of doubt
Then the truth came shining like a light on me and now I can see my way out

I'm gonna buy a one way ticket on a west-bound train
See how far I can go (Because I can)
I'm gonna go out dancing in the pouring rain
And talk to someone I don't know
I'm gonna buy a one way ticket on a west bound train
Gonna have my breakfast with some pink champagne
I'm gonna sail the ocean, I'm gonna spread my wings
Gonna climb that mountain
Gonna do everything",One Way Ticket (Because I Can),One Way Ticket,1996,3,3:42,Track '1',Single,True
31,32,John Berry,"Rosie never was one for turnin' heads
She was just always kinda there
She had a few nice features more or less
No red ribbons in her hair
Since that Jesse's been comin' to the diner
Folks are sayin' that she's never looked finer
She's got a different air

She's taken a shine to him
Becomin the woman that she's never been
And all of the guys are wishin they hadn't been so blind
She's taken a shine to life
Now there's a sparkle in her eye
They all missed a gem, the diamond within
She's taken a shine

Rosie hardly ever missed a bit of work
Never took vacation days
Home or the diner it was all the same to her
She didn't know any other way
But each afternoon now she starts to come alive
Cause Jesse's there each day to pick her up at five
You oughta hear them say

Oh what a little love can do
Now that she's found herself
She's stronger than she ever knew

She's taken a shiiiiiiiiiine
She's taken a shiiiiiiiiiine",,,,,,,,
