,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,T. G. Sheppard,,I Loved 'Em Every One,T.G. Sheppard's Greatest Hits,1983,10,,Track 'A1',Single,True
11,12,Eddie Rabbitt,"There's a full moon out tonight
And love is movin' in the shadows
I got no place to run
And it's following me everywhere that I go
There's something in the air
I can feel it everywhere
All the conditions are right
Someone could lose a heart tonight
Someone could lose a heart

With all this kissin' and huggin'
And heavy breathin'
Fallin' under the spell of the
Love you're weavin'
It's gonna get crazy baby if you don't stop
Someone could lose a heart tonight
Someone could lose a heart

Lookin' in your eyes tonight
Don't you know you got me hypnotized
Didn't mean to fall in love
But who could leave this paradise
I can feel it when we touch
Oh, it's too much
All the conditions are right
Someone could lose a heart tonight
Someone could lose a heart

With all this kissin' and huggin'
And heavy breathin'
Fallin' under the spell of the
Love you're weavin'
It's gonna get crazy baby if you don't stop
Someone could lose a heart tonight
Someone could lose a heart",Someone Could Lose A Heart Tonight,Someone Could Lose A Heart Tonight / Nobody Loves Me Like My Baby,1981,2,3:26,Track 'A',Single,True
12,13,Eddie Rabbitt,"Well, I love a rainy night
I love a rainy night
I love to hear the thunder
Watch the lightning
When it lights up the sky
You know it makes me feel good

Well, I love a rainy night
It's such a beautiful sight
I love to feel the rain on my face
Taste the rain on my lips
In the moonlight shadow

Showers wash all my cares away
I wake up to a sunny day

'Cause I love a rainy night
Yeah, I love a rainy night
Well, I love a rainy night
Well, I love a rainy night, ooh ooh

I love a rainy night
I love a rainy night
I love to hear the thunder
Watch the lightning
When it lights up the sky
You know it makes me feel good

Well, I love a rainy night
It's such a beautiful sight
I love to feel the rain on my face
Taste the rain on my lips
In the moonlight shadow

Puts a song in this heart of mine
Puts a smile on my face every time

'Cause I love a rainy night
Yeah, I love a rainy night
Ooh, I love a rainy night
Yeah, I love a rainy night, ooh ooh

Showers wash all my cares away
I wake up to a sunny day

'Cause I love a rainy night
Yeah, I love a rainy night
Well, I love a rainy night
I love a rainy night

Well, I love a rainy night
You can see it in my eyes
Yeah, I love a rainy night
'Cause it makes me high
Ooh, I love a rainy night
You know I do
Yeah yeah, I love a rainy night

I love a rainy night
You can see it in my eyes
I love a rainy night
It makes me high
Well, I love a rainy night
And I love you, too
Yeah, I love a rainy night

Well, I love a rainy night
Well, I love a rainy night
I love a rainy night",I Love A Rainy Night,I Love A Rainy Night,1980,2,3:08,Track 'A',Single,True
13,14,Ronnie Milsap,"Our paths may never cross again
Maybe my heart will never mend
But I'm glad for all the good times
'Cause you've brought me so much sunshine
And love was the best it's ever been

I wouldn't have missed it for the world
Wouldn't have missed loving you girl
You've made my whole life worth while, with your smile
I wouldn't trade one memory
Cause you mean too much to me
Even though I lost you girl
I wouldn't have missed it for the world

They say that all good things must end
Loves comes and goes just like the wind
You've got your dreams to follow
But if I had the chance tomorrow
You know I'd do it all again

I wouldn't have missed it for the world
Wouldn't have missed loving you girl
You've made my whole life worth while, with your smile
I wouldn't trade one memory
Cause you mean too much to me
Even though I lost you girl
I wouldn't have missed it for the world

Oh I wouldn't trade one memory
Cause you mean too much to me
Even though I lost you girl
I wouldn't have missed it for the world

I wouldn't have missed it for the world
Wouldn't have missed loving you girl
You've made my whole life worth while, with your smile
I wouldn't trade one memory
Cause you mean too much to me
Even though I lost you girl
I wouldn't have missed it for the world",I Wouldn't Have Missed It For The World,I Wouldn't Have Missed It For The World,1981,2,3:15,Track 'A',Single,True
14,15,Dolly Parton,"When the mornin' sun
Streaks across my room
And I'm wakin' up
From another dream of you
Yes, you know I'm on the road
Once again it seems
All that's left behind
Is a chain of broken dreams
But you know that I love you
You know that I love you
Oh, I love you

And how I wish that love
Was all we'd need to live
What a life we'd have
'Cause I've got so much to give
But ya' know I feel so sad
Down inside my heart
That the dollar sign
Should be keepin' us apart
But you know that I love you
You know that I love you
Oh, how I love you

And if only I could find my way back to the time
When the problems of this life
Had not yet crossed my mind
And the answers could be found in children's nursery rhymes
I'd come runnin' back to you
I'd come runnin' back to you

But you know we can't
Live on dreams alone
Got to pay the rent
So I must leave you all alone
'Cause you know I made my choice many years ago
And now this travelin' life
Well, it's the only life I know
But you know that I love you
You know that I love you
Oh, I love you
But you know that I love you
You know that I love you
Oh, how I love you
But you know that I love you
You know that I love you
Oh, how I love you

But you know I love you
But you know I love you
Oh, I love you
But you know that I love you
But you know that I love you
Oh, how I love you
But you know that I love you
But you know that I love you
Oh, how I love you",But You Know I Love You,But You Know I Love You / Poor Folks Town,1980,2,3:16,Track 'A',Single,True
15,16,Oak Ridge Boys,"Elvira, Elvira, my heart's on fire, for Elvira.

Eyes that look like heaven, lips like cherry wine
That girl can sure enough make my little light shine
I get a funny feelin' up and down my spine
'Cause I know that my Elvira's mine.
So I'm singin'

Elvira, Elvira, my heart's on fire, for Elvira
Giddy Up, Oom Poppa Oom Poppa Mow Mow
Giddy Up, Oom Poppa Oom Poppa Mow Mow
High-o Silver, away.

Tonight I'm gonna meet her at the Hungry House Cafe
I'm gonna give her all the love I can, yes I am.
She's gonna jump and holler
'Cause I've saved up my last two dollars
We're gonna search and find that preacher man.
And I'm singin'

Elvira, Elvira, my heart's on fire, for Elvira
Giddy Up, Oom Poppa Oom Poppa Mow Mow
Giddy Up, Oom Poppa Oom Poppa Mow Mow
High-o Silver, away.

Elvira, Elvira, my heart's on fire, for Elvira",Elvira,Elvira,1981,2,2:36,Track 'A',Single,True
16,17,Dottie West (with Kenny Rogers),,,,,,,,,
17,18,Charley Pride,"I'm no stranger to loving arms
Well, I'm accustomed to lady's charms
You know that I didn't just arrive into town
You might say that I've been around
I've seen the fighter in lover's eyes
I've seen the lost pay in my time
I didn't think that there was much I'd missed
But let me tell you this

I've never been so loved in all my love
I've never felt the way I feel tonight
You came along and made my world turn bright
I've never loved like this before
I've never been so loved in all my love
I want forever to be like tonight
I'm going to need you 'til the day I die
I've never been so loved in all my love

Ain't it amazing, you're naturally fine
You've got a hold on this heart of mine
And I don't want you to ever let go
Hell, I just want you to know

I've never been so loved in all my love
I've never felt the way I feel tonight
You came along and made my world turn bright
I've never loved like this before
I've never been so loved in all my love
I want forever to be like tonight
I'm going to need you 'til the day I die
I've never been so loved in all my love

I've never been so loved in all my love
I've never felt the way I feel tonight
You came along and made my world turn bright
I've never loved like this before (fade)",Never Been So Loved ( In All My Life ),Never Been So Loved ( In All My Life ),1981,2,3:14,Track 'A',Single,True
18,19,T. G. Sheppard,,Party Time,T.G. Sheppard's Greatest Hits,1983,10,,Track 'A2',Single,True
19,20,Conway Twitty,"She tried to hide it by the faded denim clothes she wore
But I knew she'd never been inside a bar before
And I felt like a peasant who just had met a queen
And she knew I saw right through those tight fittin' jeans

I asked her, ""What's a woman like you, doin' here?
""I see you're used to champagne but I'll buy you a beer.""
She said: ""You've got me figured out but I'm not what I seem,
And for a dance I'll tell you 'bout these tight fittin' jeans.""

She said: ""I married money. I'm used to wearin' pearls.
""But I've always dreamed of bein' just a good ol' boy's girl.
""So tonight I left those crystal candle-lights to live a dream.
""And pardner, there's a tiger in these tight fittin' jeans.""

We danced ev'ry dance and, Lord, the beer that we went through.
I'm satisfied I did my best to make her dream come true.
As she played out her fantasy before my eyes it seemed.
A cowgirl came alive inside those tight fittin' jeans.

In my mind she's still a lady, that's all I'm gonna say.
I knew that I'd been broken by the time we parted ways.
And I know I held more woman than most eyes have ever seen,
That night I knew a lady wearin' tight fittin' jeans. 

Well now she's back in her world and I'm still stuck in mine,
But I know I'll always remember the time,
A cowboy once had a millionaire's dream,
And Lord, I loved that lady wearin' tight fittin' jeans.",Tight Fittin' Jeans,Tight Fittin' Jeans / I Made You A Woman,1981,2,2:48,Track 'A',Single,True
20,21,Razzy Bailey,,Wifey,Razzy,1980,10,3:14,Track 'A5',LP,True
21,22,Charly McClain,"Everywhere you look, you can write a book,
On the trouble with a woman an' a man.
But you cannot impose, you can't stick your nose,
Into somethin' that you don't understand. 

Still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door? 

I thought I knew him well; I really coudn't tell,
That he had another lover on his mind.
You see, it felt so right when he held me tight,
How could I be so blind? 

But still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door? 

A heart is on the line each an' every time,
Love is stolen in the shadows of the night.
Though it's wrong all along, it keeps goin' on,
As long as they keep out of sight. 

But still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door? 

Still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door? 

Still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door?",Who's Cheatin' Who,Who's Cheatin' Who,1980,10,2:23,Track 'A1',Album,True
22,23,Mickey Gilley,"You give your hand to me
And then you say, ""Hello.""
And I can hardly speak
My heart is beating so.
And anyone can tell
You think you know me well
But you don't know me.

No you don't know the one
Who dreams of you at night
And longs to kiss your lips
And longs to hold you tight.
To you I'm just a friend
That's all I've ever been
You don't know me

For I never knew the art of making love
Though my heart aches with love for you
Afraid and shy I let my chance go by
The chance that you might love me too.

You give your hand to me
And then you say goodby
I watch you walk away
Beside that lucky guy
You'll never, never know
The one that loves you so
You don't know me.

I never knew the art of making love
Though my heart aches with love for you
Afraid and shy I let my chance go by
The chance that you might have loved me too.

You give your hand to me
And then you say goodby
I watch you walk away
Beside that lucky guy
You'll never, never know
The one that loves you so
You don't know me.

You'll never, never know
The one that loves you so
You don't know me...",You Don't Know Me,You Don't Know Me,1981,10,3:02,Track 'B1',Album,True
23,24,Johnny Lee,"You took a chance on him
He broke your heart and left you crying
You lost your will to love again
Oh, you ain't even tryin'

All you need is someone
Who will love you tenderly
Well, here I am so take my hand
And bet your heart on me

You can bet your heart on me
Honey, you can be a winner
Forget about the last time out
You were just a beginner

But don't be afraid 'cause you've got it made
If you just let it be
So, lay your love down one more time
And bet your heart on me

Love is more than just a game
That's why it hurts so much to lose it
I've got something for the pain
So why don't you use it?

Lucky star's are shinning
Shinning so you can believe
That my love is a sure thing, girl
So bet your heart on me

You can bet your heart on me
Honey, you can be a winner
Forget about the last time out
You were just a beginner

But don't be afraid 'cause you've got it made
If you just let it be
So lay your love down one more time
And bet your heart on me

You can bet your heart on me
Honey, you can be a winner
Forget about the last time out
You were just a beginner

But don't be afraid 'cause you've got it made
If you just let it be",Bet Your Heart On Me,Bet Your Heart On Me,1981,10,,Track 'A1',Album,True
24,25,David Frizzell & Shelly West,"There's a full moon over Tulsa
I hope that it's shining on you
The nights are getting cold in Cherokee County
There's a Blue Norther passing through

I remember green eyes and a ranchers daughter
But remember is all that I do
Losing you left a pretty good cowboy
With nothing to hold on to

Sundown came and I drove to town
And drank a drink or two
You're the reason God made Oklahoma
You're the reason God made Oklahoma
And I'm sure missing you, I'm sure missing you

Here the city lights out shine the moon
I was just now thinking of you
Sometimes when the wind blows you can see
The mountains and all the way to Malibu

Everyone's a star here in L.A. County
You ought to see the things that they do
All the cowboys down on the Sunset Strip
Wish that they could be like you

The Santa Monica Freeway
Sometimes makes a country girl blue
You're the reason God made Oklahoma
You're the reason God made Oklahoma
And I'm sure missing you

I work 10 hours on a John Deere tractor
Just thinking of you all day
I've got a calico cat and a two room flat
On a street in West L.A.

You're the reason God made Oklahoma
You're the reason God made Oklahoma
And I'm sure missing you, I'm sure missing you",You're The Reason God Made Oklahoma,You're The Reason God Made Oklahoma,1980,2,3:21,Track 'A',Single,True
25,26,Alabama,"I saw you starin' at each other
I saw your eyes begin to glow
And I could tell you once were lovers
But you ain't hidin' nothin' that I don't know.

There's an old flame burnin' in your eyes
That tears can't drown and make-up can't disguise
Now that old flame might not be stronger
But it's been burnin' longer
Than any spark I might have started in your eyes.

You said it ended when he left you
You say your love for me is strong
But those old memories still upset you
Well, I might be a memory before too long.

'Cause there's an old flame burnin' in your eyes
That tears can't drown and make-up can't disguise
Now that old flame might not be stronger
But it's been burnin' longer
Than any spark I might have started in your eyes.

There's an old flame burnin' in your eyes
That tears can't drown and make-up can't disguise
Now that old flame might not be stronger
But it's been burnin' longer...",Old Flame,Old Flame / I'm Stoned,1981,2,3:10,Track 'A',Single,True
26,27,Earl Thomas Conley,,Fire And Smoke,Fire & Smoke,1981,10,,Track 'A1',Single,True
27,28,Crystal Gayle,"You gotta be rough, you gotta be tough
If you're gonna fall in love these days
You gotta keep an eye open all the time
Or you'll get your heart broke along the way

These days too many lovers
These days not enough love
These days so much danger
To be aware of

Games and lies, lies and games
Made up faces with counterfeit names
Too many lovers
Not enough love these days

It's gonna take time if your gonna find
The perfect kind of love that you dream about
It's out there on the street but everyone you meet
Won't always tell the truth so you better watch out

These days too many lovers
These days not enough love
These days so much danger
To be aware of

Games and lies, lies and games
Made up faces with counterfeit names
Too many lovers
Not enough love these days

Each night, all night
At night it's a brand new dance
That love, your love, true love is bound to change
There's too many lovers

You gotta be rough, you gotta be tough
If you're gonna fall in love these days
You gotta keep an eye open all the time
Or you'll get your heart broke along the way

These days too many lovers
These days not enough love
These days so much danger
To be aware of

Games and lies, lies and games
Made up faces with counterfeit names
Too many lovers
Not enough love these days

Too many lovers
Not enough love these days
Too many lovers
Not enough love these days

Too many lovers
Not enough love these days
Too many, too many lovers
Too many, too many lovers",Too Many Lovers,Crystal Gayle's Greatest Hits,1983,10,3:45,Track 'B3',Single,True
28,29,Razzy Bailey,,I Keep Coming Back,Razzy,1980,10,3:53,Track 'B4',LP,True
29,30,The Oak Ridge Boys,,I'm Settin' Fancy Free,Fancy Free,1981,10,3:36,Track 'B1',Album,True
30,31,Merle Haggard,"I could be holding you tonight
I could quit doing wrong and start doing right
You don't care about what I think
I think I'll just stay here and drink

Hey, putting you down won't square the deal
At least you'll know the way I feel
Hey, take all the money in the bank
I think I'll just stay here and drink

Hey, listen close so you can hear
That loud jukebox playing in my ear
Ain't no woman gonna change the way I think
I think I'll just stay here and drink

Hey, hurtin' me now don't mean a thing
Since love ain't here I don't feel a thing
My mind ain't nothing but a total blank
I think I'll just stay here and drink",I Think I'll Just Stay Here And Drink,Back To The Barrooms Again / I Think I'll Just Stay Here And Drink,1980,2,4:30,Track 'B',Single,True
31,32,Elvis Presley,"Well, I quit my job down at the car wash
Left my mama a goodbye note
By sundown I'd left Kingston
With my guitar under my coat

I hitchhiked all the way down to Memphis
Got a room at the YMCA
For the next three weeks I went huntin' them nightclubs
Lookin' for a place to play

Well, I thought my pickin' would set 'em on fire
But nobody wanted to hire a guitar man

Well, I nearly 'bout starved to death down in Memphis
I run outta money and luck
So I bought me a ride down to Macon, Georgia
On a overloaded poultry truck

I thumbed on down to Panama City
Started pickin' out some of them all night bars
Hopin' I could make myself a dollar
Makin' music on my guitar

I got the same old story at them all night piers
There ain't no room around here for a guitar man
(We don't need a guitar man, son)

So I slept in the hobo jungles
Roamed a thousand miles of track
Till I found myself in Mobile, Alabama
At a club they call Big Jack's

A little four-piece band was jammin'
So I took my guitar and I sat in
I showed 'em what a band would sound like
With a swingin' little guitar man
(Show 'em, son)

If you ever take a trip down to the ocean
Find yourself down around Mobile
Make it on out to a club called Jack's
If you got a little time to kill

Just follow that crowd of people
You'll wind up out on his dance floor
Diggin' the finest little five piece group
Up and down the Gulf of Mexico

Guess who's leadin' that five-piece band
Wouldn't ya know, it's that swingin' little guitar man
Yeah, yeah",Guitar Man,Guitar Man,1981,10,2:50,Track 'A1',LP,True
32,33,Kenny Rogers,"Let's go out in a blaze of glory
All good things must end
Like two heroes in a story
Let's go out like we came in
In a blaze of glory

Here we are broken-hearted
We thought our love would never end
We fell hard when we got started
Fallin' out like we fell in

Let's go out in a blaze of glory
All good things must end
Like two heroes in a story
Let's go out like we came in
In a blaze of glory

Let's gonna hurt each other
That would be a worse mistake
Once again let's act like lovers
One more time for old-time's sake

Let's go out in a blaze of glory
All good things must end
Like two heroes in a story
Let's go out like we came in
In a blaze of glory

Let's go out (let's go out)
In a blaze of glory (in a blaze of glory)
All good things must end
Like two heroes (ah...) in a story (in a story...)
Let's go out (let's go out) like we came in (like we came in)
In a blaze of glory...",Blaze Of Glory,Blaze Of Glory / The Good Life,1981,2,2:37,Track 'A',Single,True
33,34,Steve Wariner,"Blacktop's burning, heat waves rise
Pick up my shove, l put my back to the grind
Got another job in Flagstaff and this one's paid

I work the freeway, the pays all right
But I can't get you off my mind
'Cause every stretch of highway ends the same

All roads lead to you
I thought I could forget but it's now use
Your memory is there wherever I go, whatever I do
All road lead to you

The boss said one more mile to go
The last one always goes so slow
If I could just turn off my mind I'd be all right

But I keep wondering what went wrong
Whose holding you now that I'm gone
There's not a minute that goes by you don't cross my mind

All roads lead to you
I thought I could forget but it's now use
Your memory is there wherever I go, whatever I do
All road lead to you

The sun's getting to me
I think I see you in every car that passes by
No way around it I'll always love you
Any fool can read the signs

All roads lead to you
I thought I could forget but it's now use
Your memory is there wherever I go, whatever I do
All road lead to you

All roads lead to you
I thought I could forget but it's now use
Your memory is there wherever I go whatever I do
All road lead to you

All roads lead to you
I thought I could forget but it's now use
Your memory is there wherever I go whatever I do
All road lead to you",All Roads Lead To You,Steve Wariner,1982,10,3:30,Track 'B3',LP,True
34,35,Jennifer Warnes,,Could It Be Love,Best Of Jennifer Warnes,1982,10,3:33,Track 'B1',Single,True
35,36,Rosanne Cash,"It's three a.m. in the morning
The train whistle is blowin'
It sounds like some lonesome song got in my soul, in my soul
My baby split blank and he won't be back no more

My baby thinks he's a train
He makes his whistle stop, then he's gone again
Sometimes it's hard on a poor girl's brain, a poor girl's brain
I'm tellin' you, boys, my baby thinks he's a train.

Locomotion's the way he moves.
He drags me 'round just like an old caboose
I'm tellin' you, girls, that man's insane
My baby thinks he's a train

Choo, choo rages on, train sound
It's the noise that you hear when my baby hits town
With his long hair flyin', man, he's hard to take
What you s'posed to do when your baby thinks he's a train?

He eats money like a train eats coal
He burns it up and leaves you in the smoke
If you wanna catch a ride, you wait till he unwinds
He's just like a train, he always gives some tramp a ride

Locomotion's the way he moves
He drags me 'round just like an old caboose
I'm tellin' you, girls, that man's insane
My baby thinks he's a train",My Baby Thinks He's A Train,My Baby Thinks He's A Train,1981,2,3:13,Track 'A',Single,True
