,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Alan Jackson,"Well I'm a-gonna raise a fuss, I'm a-gonna raise a holler
About a-workin' all summer just to try an' earn a dollar
Everytime I call my baby to try to get a date
My boss says, ""No dice, son, you gotta work late""
Sometimes I wonder what I'm gonna do
'Cause there ain't no cure for the summertime blues

Well my mom 'n' papa told me, ""Son, you gotta make some money""
""If you wanna use the car to go ridin' next Sunday""
Well, I didn't go to work, told the boss I was sick
""Now you can't use the car 'cause you didn't work a lick""
Sometimes I wonder what I'm gonna do
'Cause there ain't no cure for the summertime blues

I'm gonna take two weeks, gonna have a vacation
I'm gonna take my problem to the United Nations
Well, I called my congressman and he said quote
""I'd like to help you son, but you're too young to vote""
Sometimes I wonder what I'm gonna do
'Cause there ain't no cure for the summertime blues

Well I'm a-gonna raise a fuss, I'm a-gonna raise a holler
About workin' all summer just to try an' earn a dollar
Sometimes I wonder what I'm gonna do 
'Cause there ain't no cure for the summertime blues

Yeah, sometimes I wonder what I'm gonna do 
'Cause there ain't no cure for the summertime blues
No there ain't no cure for the summertime blues",Summertime Blues,Summertime Blues,1994,2,3:11,Track 'A',Single,True
11,12,Reba McEntire,"I sent you roses, I warned you I would
Do all that I could to show you the way that I feel
Please, don't say I'm wasting my time
I've got nothin' but time so I'll do all that I can to catch
That ghost of a chance

The sunlight, the moonlight
Are beyond my control
And there are stars in the heavens
That I'll never hold
But if dreams give you power
Then I'm strong enough to offer my heart
And never give up till you love me
Till you love me

I looked in your eyes, so bright and so blue
And that's when I knew that you could be mine
If good things come to those who will wait
Well, I guess I can wait if that's what I have to do
Oh, it's worth it for you

The sunlight, the moonlight
Are beyond my control
And there are stars in the heavens
That I'll never hold
But if dreams give you power
Then I'm strong enough to offer my heart
And never give up till you love me
Till you love me

Till you love me

Oh the sunlight, the moonlight
Are beyond my control
And there are stars in the heavens
That I'll never hold
But if dreams give you power
Then I'm strong enough to offer my heart
Oh and never give up till you love me
Till you love me

Till you love me",Till You Love Me,Read My Mind,1994,10,3:53,Track '10',Album,True
12,13,Mary Chapin Carpenter,"Don't mean to get a little forward with you
Don't mean to get ahead of where we are
Don't mean to act a little nervous around you
Just a little nervous about my heart 'cause

It's been a while since I felt this feeling
That everything that you do gives me
It's been too long since somebody whispered
""Ooh, shut up and kiss me""

Didn't expect to be in this position
Didn't expect to have to rise above
My reputation for cynicism
Been a jaded lady when it comes to love, but

Oh, baby just to feel this feeling
That everything that you do gives me
It's been too long since somebody whispered
""Ooh, shut up and kiss me""

There's something about the silent type
Attracting me to you
All business, baby, none of the hype
That no talker can live up to

Come closer, baby, I can't hear you
Just another whisper if you please
Don't worry 'bout the details darlin'
You've got the kind of mind I love to read
Talk is cheap and, baby, time's expensive
So why waste another minute more
Life's too short to be so apprehensive
Love's as much the symptom, darlin', as the cure

Oh, baby, when I feel this feeling
It's like genuine voodoo hits me
It's been too long since somebody whispered

Oh, baby, I can feel this feeling
That everything that you do gives me
It's been too long since somebody whispered
""Ooh, shut up and kiss me""
""Shut up and kiss me""",Shut Up And Kiss Me,Shut Up And Kiss Me,1994,2,3:40,Track 'A',Single,True
13,14,Neal McCoy,"(John Scott Sherrill/Steve Seskin)

Just like every lock's got to have a key
Every river flows looking for the sea
And when you plant a seed, it reaches for the sky
That's just the way it is, nobody wonders why
Like coffee needs a cup you know that it ain't much good without it
We were meant to be together, no doubt about it
Like a hammer and a nail, socks and shoes
We go hand in hand, like a rhythm and blues
What good is a man who hasn't got a dream
Bout as good as a car with no gasoline
You're the one I'm dreaming of got to have your love can't live without it
We were meant to be together, no doubt about it

No there ain't no doubt about it
Something was missing it was making me blue
But all I ever needed was you

Just like every lock's got to have a key
Every river flows lookin' for the sea
And when you plant a seed, it reaches for the sky
That's just the way it is, girl with you and I
Like coffee needs a cup you know that it ain't much good without it
We were meant to be together, no doubt about it
No there ain't no doubt about it

Like a hammer and a nail, socks and shoes
We go hand in hand, like a rhythm and blues
What good is a man who hasn't got a dream
'Bout as good as a car with no gasoline
You're the one I'm dreaming of got to have your love can't live without it
We were meant to be together, no doubt about it",No Doubt About It,No Doubt About It,1994,10,3:48,Track '1',Album,True
14,15,Trisha Yearwood,"Phone rings, baby cries
TV died guru lies
Good mornin' honey

Go to work, make up
Try to keep the balance up between love and money
She used to tie her hair up in ribbons and bows
Sign her letters with x's and o's
Got a picture of her mama in heels and pearls
She's tryin' to make it in her daddy's world
She's an American girl
An American girl

Slow dance, second chance
Mama needs romance
And a live-in maid

Fix the sink, mow the yard,
Really isn't all that hard
If you get paid

She used to tie her hair up in ribbons and bows
Sign her letters with x's and o's
Got a picture of her mama in heels and pearls
She's tryin' to make daddy's world
An American girl
An American girl

Well she's got her god
And she's got good wine
Aretha Franklin and Patsy Cline

She used to tie her hair up in ribbons and bows
Sign her letters with x's and o's
Got a picture of her mama in heels and pearls
She's gunna make it in her daddy's world
An American girl
An American girl
She's an American girl

She used to tie her hair up in ribbons and bows
Sign her letters with x's and o's
Got a picture of her mama in heels and pearls
She's gunna make it in her daddy's world
She's an American girl yeah

When she tied her hair up in ribbons and bows
Sign her letters with x's and o's
X's and o's
X's and o's",XXX's And OOO's,XXX's And OOO's (An American Girl),1994,2,2:47,Track 'A',Single,True
15,16,Clay Walker,"Skippin' rocks, skippin' rope
Laughin' at all my best friends' jokes
Things I love when I was a kid

Muddy roads, muddy feet
I didn't live on no black top street
Things have changed a lot but I never did

I don't wanna think about tomorrow
I don't need anything money can buy
I don't have to beg, steal, or borrow
I just wanna live until I die

Livin' right, livin' in
This little old town I grew up in
But I still held on to my dreams

Standin' proud, standin' tall
Standin' smack dab in the middle of it all
I don't worry a'bout things that I can't change

And I don't wanna think about tomorrow
I don't need anything money can buy
I don't have to beg, steal, or borrow
I just wanna live until I die

And everything around me
Are things I dearly love
And every night I get on my knees
And thank the Lord above

That I don't hafta think about tomorrow
I don't need anything money can buy
I don't have to beg, steal, or borrow
I just wanna live until I die

I don't have to beg, steal, or borrow
I just wanna live until I die",Live Until I Die,Clay Walker,1993,11,2:51,Track '10',Album,True
16,17,Brooks & Dunn,"She's dressed to kill in a dress he bought her
She wouldn't care if he walked in and caught her
She's come to dance a dance or two
And do no tellin' what by the time the night is through

She found out the hard way about him
She's out to find out how she'll do without him
Her hands are shakin', her heart's pounding
By the way she's drinking his memory's drowin'

She's not the cheatin' kind
She's been cheated one too many times
Oh, she's never fooled around
'Cause he's still lyin' she's through cryin'
She's not foolin' now

She walks by and every head turns
You can see how hot her fire burns
He didn't know what a good thing he had
It's too late and that's too bad

She's not the cheatin' kind
She's been cheated one too many times
Oh, she's never fooled around
'Cause he's still lyin' she's through cryin'
She's not foolin' now

She's not the cheatin' kind
She's been cheated one too many times
Oh, she's never fooled around
'Cause he's still lyin' she's through cryin'
She's not foolin' now

She's not the cheatin' kind
She's been cheated one too many times
Oh, she's never fooled around
'Cause he's still lyin' she's through cryin'
She's not foolin' now",She's Not The Cheatin' Kind,She's Not The Cheatin' Kind,1994,2,3:27,Track 'A',Single,True
17,18,Vince Gill,"You could have given me a million reasons why
But it wouldn't change a thing
You said it all when you said goodbye
And you took off your wedding ring

I've been tryin' to get over you
I've been spending time alone
I've been tryin' to get over you
But it'll take dyin' to get it done

All my friends keep tryin' to fix me up
They say I need somebody new
When it comes to love, I've all but given up
'Cause life don't mean nothin' without you

I've been tryin' to get over you
I've been spending time alone
I've been tryin' to get over you
But it'll take dyin' to get it done",Tryin' To Get Over You,Tryin' To Get Over You,1992,2,3:43,Track 'A',Single,True
18,19,Faith Hill,"Didn't I make you feel like you were the only man?
Didn't I give you everything that a woman possibly can?
Each time I tell myself I think I've had enough
Well I'm going to show you baby that a woman can be tough
Come on, come on, come on

And take it
Take another little piece of my heart now baby, yeah
Take another little piece of my heart, I know you will
Break it
Break another little piece of my heart now baby
You know you got it if it makes you feel good, so good

You're out on the street lookin' good baby
Deep down in your heart you know that it ain't right
No you'll never hear me cry, you know I cry all the time, yeah
Each time I tell myself that I can stand the pain
You hold me in your arms and I'll say it once again
Come on, come on, come on

And take it
Take another little piece of my heart now baby
Take another little piece of my heart, I know you will
Break it
Break another little piece of my heart now baby
You know you got it if it makes you feel good, so good

Each time I tell myself that I can't stand the pain
You hold me in your arms, and I start singing once again
So come on, come on, come on

Take another little piece of my heart now baby, yeah take it,
Take another little piece of my heart, I know you will
Break another little piece of my heart now baby, yeah
You know you got it if it makes you feel good,
Take a piece of my heart",Piece Of My Heart,Piece Of My Heart,1993,2,4:01,Track 'A',"7""",True
19,20,Travis Tritt,"She stayed up all night and cried into her pillow
And fought off the urge to just break down and call
Last night to find the fault seemed so darn easy
But now who's to blame don't matter much at all

She thinks if she calls him, it just shows weakness
So the hurt goes on with every tear she's cried
Ain't it sad to see a good love fall to pieces
Chalk another heartbreak up to foolish pride

Turn out the lights, the competition's over
The stubborn souls are the losers here tonight
And while the bridges burn
Another hard hard lesson's learned
As in the ashes, passion slowly dies
And this romance goes down to foolish pride

He relives every word they spoke in anger
He walks the floor and punches out the wall
To apologize to her, would be so simple
But instead he cries, ""I'll be damned if I crawl.""

If he loses her, he's lost his best friend
And more than just a lover can provide
So he wrestles with emotions that defeat him
Chalk another love lost up to foolish pride

Turn out the lights, the competition's over
The stubborn souls are the losers here tonight
And while the bridges burn
Another hard hard lesson's learned
As in the ashes, passion slowly dies
And this romance goes down to foolish pride

Chalk another love lost up to foolish pride
Eh, yeah",Foolish Pride,The Very Best Of Travis Tritt,2007,20,,Track '11',Compilation,True
20,21,Tracy Lawrence,"It was Sunday mornin' I was seven years old
In the backyard playin' in a big mud hole
I was all decked out, ready for church
Had my brand new suit all covered in dirt

Mama hit the ceilin', she was fit to be tied
Talkin' 'bout how she's gonna tan my hide
But daddy was laughin' when I changed my clothes
Sayin' mama leave the boy alone

'Cause if the good die young, if the good die young
Our little boy's gonna have a lot of fun
'Cause he's gonna live forever if the good die young

Ten years later had a hot-rod Ford
Constable clocked me at a hundred and four
Judge said boy you're gonna hurt yourself
You'd a long been dead if you was anybody else

'Cause if the good die young, yeah if the good die young
Oh, there ain't a sentence gonna hold you son
'Cause your gonna live forever if the good die young""

Well I got a good heart, I wouldn't hurt a soul
But I'm gonna keep rockin' till they call that roll
Old St. Peter's gonna have to wait
I'm gonna go to Heaven but I might be late

'Cause if the good die young, Lord if the good die young
Pedal to the metal, let your motor run
'Cause I'm gonna live forever if the good die young

And if the good die young, Lordy if the good die young
Take out the jams, we'll have some fun
'Cause I'm gonna live forever if the good die young
I'm gonna live forever if the good die young",If The Good Die Young,The Best Of Tracy Lawrence,1998,14,2:26,Track '12',Compilation,True
21,22,Clay Walker,"If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.

Early in the morning, when the sun comes up,
I'm punchin' that clock on the wall,
Breakin' my back just to make you bucks,
Wishin' I was in your arms.

If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.

I could work all day and feel right at home,
Lovin' that 8 to 5,
Never have to leave you here alone, 
When I'm workin' that overtime.

If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.

If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.

If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.",If I Could Make A Living,If I Could Make A Living,1994,11,2:12,Track '1',Album,True
22,23,Clint Black,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?",A Good Run Of Bad Luck,A Good Run Of Bad Luck ,1994,2,2:42,Track 'A',Single,True
23,24,Vince Gill,"The face of an angel; pretty eyes that shine
I lie awake at night wishing you were mine
I'm standing here holding the biggest heartache in town
Whenever you come around

I get weak in the knees; and I lose my breath
Oh I try to speak but the words won't come
I'm so scared to death
And when you smile that smile,
The world turns upside down
Whenever you come around

I feel so helpless; I feel just like a kid
What is it about you that makes me keep my feelings hid
I wish I could tell you, but the words can't be found
Whenever you come around

I get weak in the knees; and I lose my breath
Oh I try to speak but the words won't come
I'm so scared to death
And when you smile that smile,
The world turns upside down
Whenever you come around

I get weak in the knees; and I lose my breath
Oh I try to speak but the words won't come
I'm so scared to death
And when you smile that smile,
The world turns upside down
Whenever you come around

And when you smile that smile
The world turns upside down
Whenever you come around
Whenever you come around",Whenever You Come Around,Whenever You Come Around,1994,2,4:18,Track 'A',Single,True
24,25,Toby Keith,"Turn left at the old hotel
I know this boulevard much too well
It hasn't changed since I've been gone
Oh this used to be my way home
They paved the road through the neighborhood
I guess the county finally fixed it good
It was gettin' rough
Someone finally complained enough
Fight the tears back with a smile
Stop and look for a little while
Oh it's plain to see the only thing missin' is me

That's my house and that's my car
That's my dog in my backyard
There's the window to the room
Where she lays her pretty head
I planted that tree out by the fence
Not long after we moved in
There's my kids and that's my wife
But who's that man runnin' my life

If I pulled in would it cause a scene?
They're not really expecting me
Those kids have been through hell
I hear they've adjusted well
Turn around in the neighbor's drive
I'd be hard to recognize in this pickup truck
It's just an ol' fixer up
Drive away one more time
A lot of things runnin' through my mind
I guess the less things change
The more they never seem the same

That's my house and that's my car
That's my dog in my backyard
There's the window to the room
Where she lays her pretty head
I planted that tree out by the fence
Not long after we moved in
There's my kids and that's my wife
But who's that man runnin' my life

(Yeah)
That's my house and that's my car
That's my dog in my backyard
There's the window to the room
Where she lays her pretty head
I planted that tree out by the fence
Not long after we moved in
There's my kids and that's my wife
But who's that man runnin' my life

(Who's that man) Who's that man runnin' my life
(Who's that man)
(Who's that man) Who's that man runnin' my life
(Who's that man) Mmmhhhmmmm
(Who's that man) Who's that man runnin' my life
(Who's that man)
(Who's that man)",Who's That Man,Who's That Man / You Ain't Much Fun,1994,2,4:55,Track 'A',Single,True
25,26,Doug Stone,"I never knew the power of a song
Until I heard the music playing the day mama passed on
Never knew what innocence was about
Till the first time I laid eyes on the face of a new-born child

I never knew love
No, I mean real love
I never knew that kind of love
Till this moment with you

I never understood the meaning of home
Till I pulled into that old dirt drive after being gone too long
I didn't know what serenity really was
Till I stopped one day to listen to that river gently run

And I never knew love
No, I mean real love
I never knew that kind of love
Till this moment with you

I've known the hunger before tonight for other love
I felt the yearning I felt the fire, in their touch
This goes deeper than any thing I've ever known
Beyond my heart, clear down to my soul

I never knew what beauty could behold
Till you looked at me and I could see forever unfold
Oh you made me whole

I never knew love
No I mean real love
I never knew that kind of love
Till this moment with you

Till I was loved by you",I Never Knew Love,More Love,1993,10,3:32,Track '9',Album,True
26,27,Clay Walker,"I spent half my life on bended knee
Begging somebody to change
And the other half prayin' to God
That they never would
And all it got me was twice as lost
When it all turned out the same
But all that beggin' finally did somebody good
I used to dream all night
Of a day that was gone
But come the mornin' light
Forever from now on

Gunna do my dreamin' with my eyes wide open
I'll do my looking back
With my eyes closed
We can do some livin'
Or spend our whole lives hopin'
End the end we're left with
The one we chose
So I'll do my dreaming with my eyes wide open

Every time the world moved on
I fell a little further behind
From runnin' back or followin someone home
Until I learned that one step forward
Will take you further on
Than a thousand back or a million that ain't
Your own
I used to dream all night
Of a day that was gone
But come the mornin' light
Forever from now on

Gunna do my dreamin' with my eyes wide open
I'll do my looking back
With my eyes closed
We can do some livin'
Or spend our whole lives hopin'
End the end we're left with
The one we chose
So I'll do my dreaming with my eyes wide open

We can do some livin'
Or spend our whole lives hopin'
In the end we're left with
The ones we chose
So I'll do my dreaming with my eyes wide open",Dreaming With My Eyes Open,Clay Walker,1993,11,3:31,Track '1',Album,True
27,28,Mark Chesnutt,"Are you alone? Can you talk to an old friend
Right or wrong, I had to hear your voice again
Unwritten law, protocol
Says to leave the past alone

I just wanted you to know, sometimes driving home at night
I let your memory take control, and you're sitting by my side
I turn up the radio, and cruise down old route 59
Girl it's solid gold, well I'll let you go, I just wanted you to know

Through the vine, I heard your life has turned out well
As for mine, you know it's really hard to tell
'Cause now and then, what might have been
Interferes with what might be

I just wanted you to know, sometimes driving home at night
I let your memory take control, and you're sitting by my side
I turn up the radio, and cruise down old route 59
Girl it's solid gold, well I'll let you go, I just wanted you to know

Please don't cry, I'll say goodbye, and I won't call you anymore

I just wanted you to know, sometimes driving home at night
I let your memory take control, and you're sitting by my side
I turn up the radio, and cruise down old route 59
Girl it's solid gold, well I'll let you go, I just wanted you to know",I Just Wanted You To Know,I Just Wanted You To Know,1993,2,3:21,Track 'A',Single,True
