,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
13,14,Jim Reeves,"Thought I'd stop by awhile and see you
Just once more before I leave town
But his car's parked there in your driveway
And I see the curtain's pulled down.

I won't bother to ring your doorbell
I'm not sure just how much I can bear
I might do something I'd be sorry for later
So I won't come in while he's there.

Does he know my whole world is in there with him
That he's king while he sits there in my chair
I'd like to tell you just how much I still love you
But I won't come in while he's there.

No, I won't come in while he's there...",I Won't Come In While He's There,I Won't Come In While He's There,1967,2,2:05,Track 'A',Single,True
14,15,Sonny James,"The way you fix my tie in the morning and always brush my coat before I go
The hurried kiss I get from you when I'm leaving
It's the little things that make me love you so
The way you take my arm when we go walking
The way you hold my hand when we're at a show
The way your eyes say more than you when we're talking
It's the little things that make me love you so
Those little things you knew that make me love you
They're all I need to make my dreams come true
And you know what tears me all to pieces
Is the way you tell me that you love me too
The way you know just how I like my coffee
And how you chase away my every care
And the way you go around turning lights down low
It's the little things that make me love you so
It's the little things that make me love you so",It's The Little Things,It's The Little Things / Don't Cut Timber On A Windy Day,1967,2,2:54,Track 'A',Single,True
15,16,George Jones,"Walk through this world with me, 
Go where I go
Share all my my dreams with me,
I need you so
In life we search and some of us find
I've looked for you a long, long time.

And now that I've found you, 
New horizons I see
Come take my hand 
And walk through this world with me.

--- Instrumental ---

Walk through this world with me, 
Go where I go
Share all my dreams with me, 
I searched for you so.

And now that I've found you, 
New horizons I see
Come take my hand, 
And walk through this world with me.

Come take my hand, 
And walk through this world with me...",Walk Through This World With Me,Walk Through This World With Me,1967,10,2:15,Track 'A1',Album,True
16,17,Loretta Lynn,,Don't Come Home A'Drinkin' (With Lovin' On Your Mind),Don't Come Home A'Drinkin' (With Lovin' On Your Mind) / Saint To A Sinner,1966,2,2:06,Track 'A',Single,True
17,18,Tammy Wynette,"Today I sat alone at the window
And I watched our little girl outside at play
With the little boy next door like so many times before
But something didn't seem quite right today

So I went outside to see what they were doing
And then the teardrops made my eyes grow dim
'Cause I heard him name a game and I hung my head in shame
When I heard our little girl say to him

I don't wanna play house; I know it can't be fun
I've watched mommy and daddy
And if that's the way it's done
I don't wanna play house; It makes my mommy cry
'Cause when she played house
My daddy said good-bye

I don't wanna play house; I know it can't be fun
I've watched mommy and daddy
And if that's the way it's done
I don't wanna play house; It makes my mommy cry
'Cause when she played house
My daddy said good-bye",I Don't Wanna Play House,I Don't Wanna Play House / Soakin' Wet,1967,2,2:35,Track 'A',Single,True
18,19,Buck Owens & The Buckaroos,"I don't need the ship that sail to ocean
I don't need fancy clothes to wear
I just need your sweet sweet lips to kiss me
I just need your tender loving care

Winter needs the north wind and the snowflakes
Springtime needs the flowers soft and rare
I just need to feel your arms around me
I just need your tender loving care

Day goes by so slow when you're not with me
Nights are long and oh so, hard to bare
Everything is nothing dear without you
And I'm nothing without your tender loving care

I just need your tender loving care...",Your Tender Loving Care,Your Tender Loving Care,1967,12,2:45,Track 'A1',Album,True
19,20,Wynn Stewart,"It's such a pretty world today, look at the sunshine
And every day's the same since I met you

It's such a pretty world today, knowing that you're mine
And happinsess is being close to you

And though the rain may fall, my skies will all be blue
If I look close enough the sun will come shining through

It's such a pretty world today, look at the sunshine
Today and every day since I met you

It's such a pretty world today, look at the sunshine
And every day's the same since I met you

It's such a pretty world today, knowing that you're mine
And happinsess is being close to you

And though the rain may fall, my skies will all be blue
If I look close enough the sun will come shining through

It's such a pretty world today, look at the sunshine
Today and every day since I met you",It's Such A Pretty World Today,It's Such A Pretty World Today,1967,12,,Track 'A1',Album,True
20,21,Sonny James,"I need you oh how I need you the nights are lonely since we're apart
I miss you oh how I miss you come back my darlin' and mend my heart
I'm sorry dear I made you cry please forgive and forget the days gone by
I need you oh how I need you come back my darlin' into my heart
(Choir)
I'm sorry dear I made you cry...",Need You,Need You,1967,12,,Track 'A1',LP,True
21,22,Marty Robbins,"Carmen... Carmen... Carmen...

Tonight I am aching, my body is shaking
Tonight Carmen's coming back home
Tonight there'll be no room for tears in my bedroom
Tonight Carmen's coming back home.

Tonight as I stand here I notice my hand here
Is trembling as never before
My feelings I can't hide, resistance has all died
My pride will rush outside
The moment she walks through the door.

The lips that have kissed her,
That's loved her and missed her
Are lips that have cursed her at night
In anguish and torment, I've cursed as the night went
From darkness till dawn's golden light
I thought of just taking these two hands and breaking
The body I'm waiting to touch
I find while I'm waiting, there's no time for hating
While anticipating, the woman I've wanted so much.

I've placed pretty flowers to brighten the hours
I put brand new sheets on the bed
I'm nervous, I'm trembling, recalling remembering
The way that she tosses her head.

I've given much thought to the fact that I ought to
Have more control over my life
How can I fight it, how can I deny it,
There's no way to hide it
The love that I have for my wife.

Carmen... Carmen... Carmen...",Tonight Carmen,Tonight Carmen,1967,11,,Track 'A1',Album,True
22,23,Eddy Arnold,"(Bob Montgomery)

Oh, it's been such a long, long time
Looks like I get you off my mind
Oh, but I can't, just the thought of you
Turns my world a misty blue.

Just the mention of your name
Turns the flicker to a flame
I think of things we used to do
Then my whole world turns misty blue.

I should forget you
Heaven knows I've tried
But when I said I'm glad we're through
My heart knows I've lied,

Oh, it's been such a long, long time
Looks like I get you off my mind
Oh, but I can't, just the thought of you
Turns my world a misty blue.

Oh, but I can't, just the thought of you
Turns my world a misty blue...",Misty Blue,The Greatest Of Eddy Arnold,1964,26,,Track 'D4',Single,True
23,24,Jim Reeves,"I heard the pitter patter
Of a slow winter rain
I heard the lonesome whistle
Of a far away train.

As I sat in the silence
Broken only by a train
I heard a heartbreak last night.

Oh, how you cried
When we said goodbye
As we stood at 
The station in the rain
And a whisper was saying
From a pine tree close by
When we heard 
The whistle of your train.

I heard the moans of sobbing
Of the wind in the sign
I felt the cold icy finger
Of fear from the spine.
For I knew in my heart
You'd never be mine
And I heard a heartbreak last night.

For I knew in my heart
You'd never be mine
And I heard a heartbreak last night...",I Heard A Heart Break Last Night,I Heard A Heart Break Last Night,1967,2,2:11,Track 'A',Single,True
24,25,David Houston,"I've seen lots of pretty faces in a million different places
And it's hard for me to keep from doing wrong
'Cause you're the cutest and the sweetest you always dress the neatest
With one exception and she's waiting at home
If I let temptation fill me I know your kiss would thrill me
And how easy it would be to lead you on
You're such a lovely girl you're perfect for my world
With one exception and she's waiting at home
Sometimes I almost cheated after all I'm just a man
Can't you see my world is wrapped up in a golden wedding band
I'd beg steal or borrow and you'd be mine tomorrow
With one exception and she's waiting at home
Yes I'd beg steal or borrow and you'd be mine tomorrow
With one exception and she's waiting at home",With One Exception,David Houston's Greatest Hits,1968,10,2:15,Track 'A4',Single,True
25,26,Merle Haggard,"I'd like to hold my head up and be proud of who I am
But they won't let my secret go untold
I paid the debt I owed them but they're still not satisfied
Now I'm a branded man out in the cold

When they let me out of prison I held my head up high
Determined I would rise above the shame
But no matter where I'm living the black mark follows me
I'm branded with a number on my name

I'd like to hold my head up and be proud of who I am
But they won't let my secret go untold
I paid the debt I owed them but they're still not satisfied
Now I'm a branded man out in the cold

If I live to be a hundred I guess I'll never clear my name
'Cause everybody knows I've been in jail
No matter where I'm living I've got to tell 'em where I've been
Or they'll send me back to prison if I fail

I'd like to hold my head up and be proud of who I am
But they won't let my secret go untold
I paid the debt I owed them but they're still not satisfied
Now I'm a branded man out in the cold
Now I'm a branded man out in the cold",Branded Man,Branded Man,1967,12,,Track 'A1',Album,True
26,27,Merle Haggard,"Down every road there's always one more city
I'm on the run, the highway is my home

I raised a lot of cane back in my younger days
While Mama used to pray my crops would fail
Now I'm a hunted fugitive with just two ways
Outrun the law or spend my life in jail

I'd like to settle down but they won't let me
A fugitive must be a rolling stone
Down every road there's always one more city
I'm on the run, the highway is my home

I'm lonely but I can't afford the luxury
Of having one I love to come along
She'd only slow me down and they'd catch up with me
For he who travels fastest goes alone

I'd like to settle down but they won't let me
A fugitive must be a rolling stone
Down every road there's always one more city
I'm on the run, the highway is my home
I'm on the run, the highway is my home",Mary's Mine,I'm A Lonesome Fugitive,1967,12,2:54,Track 'B3',Album,True
27,28,Jack Greene,"What locks the door to the world you're living in what kind of key do I need to get in
I tried anything from solid gold to cent
What locks the door to the world you're living in

You can't relive your past with the dream that's gone
You can't find love that will last in your world alone
A hurt so tall has built the wall where fate begins
Oh what locks the door to the world you're living in
What locks the door...",What Locks The Door,What Locks The Door,1967,12,2:21,Track 'B6',Album,True
28,29,Merle Haggard,"Once I lived a life of wine and roses
And I drank a lot back then for one concern
Success for me lay just around the corner
I thought my social friends would help me make the turn

But now I'm paying for the days of wine and roses
A victim of the drunken life I chose
Now all my social friends look down their noses
'Cause I kept the wine and threw away the rose

I stood by and watched the bottle take control of me
The turn I made was not the one I'd planned
And I watched my social standings slip away from me
While I watched the bottle slowly take command

And now I'm paying for the days of wine and roses
A victim of the drunken life I chose
Now all my social friends look down their noses
'Cause I kept the wine and threw away the rose
'Cause I kept the wine and threw away the rose",I Threw Away The Rose,I Threw Away The Rose,1967,2,3:18,Track 'A',Single,True
29,30,Porter Wagoner,"I got back in town a day before I'd planned to
I smiled and said I'll sure surprise my wife
I don't think I'll phone I'll just head on home
For I didn't know the cold hard facts of life
I passed a little wine store on the corner 
I pictured pink champagne by candlelight
I stopped the car right then got out and hurried in
My mind not on the cold hard facts of life
A stranger stood there laughing by the counter
He said I'll take two bottles of your best
Her husband's out of town and there's a party
He winkled as if to say ""You know the rest""
I left the store two steps behind the stranger
From there to my house his car stayed in sight
But it wasn't till he turned into my drive that I learned
I was witnessing the cold hard facts of life
I drove around the block till I was dizzy 
Each time the noise came louder from within
And then I saw our bottle there beside me
And I drank a fifth of courage and walked in
Lord you should've seen their frantic faces
They screamed and cried please put away that knife
I guess I'll go to hell or I'll rot here in the cell
But who taught who the cold hard facts of life
Who taught who the cold hard facts of life",The Cold Hard Facts Of Life,The Cold Hard Facts Of Life,1967,12,3:10,Track 'A3',Album,True
30,31,Johnny Cash & June Carter,"We got married in a fever, hotter than a pepper sprout
We've been talkin' 'bout Jackson...

...Ever since the fire went out
I'm goin' to Jackson, I'm gonna mess around
Yeah, I'm goin' to Jackson
Look out Jackson town

Well, go on down to Jackson; go ahead and wreck your health
Go play your hand you big-talkin' man, make a big fool of yourself
Yeah, go to Jackson; go comb your hair!

Honey, I'm gonna snowball Jackson

See if I care

When I breeze into that city, people gonna stoop and bow. (Hah!)
All them women gonna make me, teach 'em what they don't know how
I'm goin' to Jackson, you turn-a loosen my coat
'Cause I'm goin' to Jackson

""Goodbye,"" that's all she wrote

But they'll laugh at you in Jackson, and I'll be dancin' on a Pony Keg
They'll lead you 'round town like a scalded hound
With your tail tucked between your legs
Yeah, go to Jackson, you big-talkin' man
And I'll be waitin' in Jackson, behind my Jaypan Fan

Well now, we got married in a fever, hotter than a pepper sprout
We've been talkin' 'bout Jackson, ever since the fire went out
I'm goin' to Jackson, and that's a fact
Yeah, we're goin' to Jackson, ain't never comin' back

Well, we got married in a fever, hotter than a pepper sprout...",Jackson,Jackson,1967,2,2:45,Track 'A',Single,True
31,32,David Houston,"There's a place you can go when you're lonely and the world turns its back on you
So if you've got a heart at last on apart someone's there to tell your troubles to
To a man on the street it's a barroom to a wife a place where cheaters go
To a girl with green eyes it's a place to hear sweet lies
And the only home a fool would even know
It's a loser's cathedral a chapel for tears
A loser's cathedral and you're always welcome there

Many times I've heard temptation calling with a voice that whispers soft and low
But I never get that fool and I owe it all to you 
To a loser's cathedral a chapel for tears...",A Loser's Cathedral,A Loser's Cathedral,1967,10,,Track 'A1',Album,True
32,33,Buck Owens,"It takes people like you to make people like me
From the great Rocky Mountains to the shores of the sea
From the sands of the desert to the tall oak tree
It takes people like you to make people like me.

Though skies may turn gray for a while
You can brighten each day with a smile
And wherever you go I want you to know
It takes people like you to make people like me.

--- Instrumental ---

It takes people like you to make people like me
From the snows of Alaska down to sunny Tennessee
And from New York City to Los Angeles
It takes people like you to make people like me.

Though skies may turn gray for a while
You can brighten each day with a smile
And wherever you go I want you to know
It takes people like you to make people like me.

It takes people like you to make people like me...",It Takes People Like You (To Make People Like Me),It Takes People Like You (To Make People Like Me) / You Left Her Lonely Too Long,1967,2,2:00,Track 'A',Single,True
33,34,Roger Miller,"Walking In the Sunshine, sing a little sunshine song 
Put a smile upon your face as if there's nothing wrong 
Think about a good time had a long time ago 
Think about forgetting about your worries and your woes 
Walking In The Sunshine, sing a little sunshine song 

La la la la la dee oh, 
Whether the weather be rain or snow 
Pretending can make it real 
A snowy pasture, a green and grassy field 

Walking In the Sunshine, sing a little sunshine song 
Put a smile upon your face as if there's nothing wrong 
Think about a good time had a long time ago 
Think about forgetting about your worries and your woes 
Walking In The Sunshine, sing a little sunshine song 

La la la la la dee oh, 
Whether the weather be rain or snow 
Pretending can make it real 
A snowy pasture, a green and grassy field 

Walking In the Sunshine, sing a little sunshine song 
Put a smile upon your face as if there's nothing wrong 
Think about a good time had a long time ago 
Think about forgetting about your worries and your woes 
Walking In The Sunshine, sing a little sunshine song 

Walking In the Sunshine, singing a little sunshine song 
Put a smile upon your face as if there's nothing wrong",Walkin' In The Sunshine,Walkin' In The Sunshine,1967,11,2:29,Track 'A1',Album,True
34,35,Tammy Wynette,"I've never seen the inside of a bar room
Or listened to a jukebox all night long
But I see these are the things that bring you pleasure
So I'm gonna make some changes in our home
I've heard it said if you can't beat'em join'em
So if that's the way you've wanted me to be
I'll change if it takes that to make you happy
From now on you're gonna see a different me

Because your good girl's gonna go bad
I'm gonna be the swingin'est swinger you've ever had
If you like'em painted up powdered up then you ought to be glad
Cause your good girl's gonna go bad

I'll even learn to like the taste of whiskey
In fact you'll hardly regonize your wife
I buy some brand new clothes and dress up fancy
For my journey to the wilder side of life

Because your good girl's gonna go bad
I'm gonna be the swingin'est swinger you've ever had
If you like'em painted up powdered up then you ought to be glad
Because your good girl'd gonna go bad
Oh yeah your good girls gonna go bad",Your Good Girl's Gonna Go Bad,Your Good Girl's Gonna Go Bad,1967,10,2:00,Track 'B1',Album,True
35,36,Jim Ed Brown,"Pop a top again
I've just got time for one more round
Set 'em up my friend then I'll be gone and you can let some other fool sit down

I'd like for you to listen to a joke I heard today
From a woman who said she was through and calmly walked away
I tried to smile and did awhile but it felt so out of place
Did you ever hear of a clown with teardrops streaming down his face?

Pop a top again
I think I'll have another round
Another one my friend then I'll be gone and you can let some other fool sit down

All to me is misery and here I'm wasting time
Cause a row of fools on a row of stools is not what's on my mind
But then you see her leaving me is not what I prefer
So it's either here a drinking beer or home remembering her

Pop a top again",,,,,,,,
36,37,Billy Walker,,Bear With Me A Little Longer,Bear With Me A Little Longer / It's Beginning To Hurt,1966,2,2:38,Track 'A',Single,True
37,38,The Wilburn Brothers,"She's all hang up on you she'll do what you want her to
One look at you and she walk out on me
But I know all about your plan you gonna hurt her all you can
So buddy hurt her once for me
Lie to her like she lied to me build her up then laugh at her like she laughed at me
She put me down real low I tried not to let it show
But she made sure that everyone could see
I'm puttin' my money on you I know you gotta make her blue
So buddy hurt her once for me
(Guitar)
Lie to her like she lied to me build her up then laugh at her like she laughed at me
You're the only man around I know that can put her down
And show her a taste of pain and misery
Oh I won't be satisfied no not until I know she's cried so buddy hurt her once for me",Hurt Her Once For Me,The Wilburn Brother's Greatest Hits,1968,11,2:30,Track 'B1',Single,True
38,39,Skeeter Davis,"I guess my loving just ain't good enough for you
Cause every time I turn my head you look at someone new
Your kind don't like walking babe you won't end easy ride
What does it take to keep a man like you satisfied

You've got a plan in mind to make things come your way
I wonder if it's worth the price you have to pay
Cause life gets cold and lonely when your self respect has died
What does it take to keep a man like you satisfied

You think you need more love than any other man
Someday you'll taste your cup of life and find it filled with sand
And then you'll have to turn and face the man within
For where I stand I don't think you'll be proud of where you've been
And when you're running from yourself there's just no place to hide
What does it take to keep a man like you satisfied

What does it take to keep a man like you satisfied",What Does It Take (To Keep A Man Like You Satisfied),What Does It Take (To Keep A Man Like You Satisfied),1967,12,2:33,Track 'B6',Single,True
39,40,Bonnie Guitar,,A Woman In Love,"Stop The Sun, A Woman In Love",1967,11,2:18,Track 'B1',LP,True
40,41,Connie Smith,"(Cincinnati Ohio Cincinnati Ohio)
One more hour and I'll be home close my eyes and rest my bones
Can't be more than a mile or so from Cincinnati Ohio Cincinnati Ohio
Cincinnati where the river winds cross the Mason and the Dixie Line
Heaven waits for me I know in Cincinnati Ohio Cincinnati Ohio

I guess perhaps the memories got too strong
Grabbed me by the heart strings and pulled me home
I got to thinkin' bout some friends I know in Cincinnati Ohio Cincinnati Ohio
(Cincinnati Ohio Cincinnati Ohio)
I walked half way from Lewieville now there she lies at the foot of the hill
Shinin' like a jewel in the valley below Cincinnati Ohio Cincinnati Ohio
Cincinnati where the river winds...
Cincinnati where the river winds...","Cincinnati, Ohio",The Best Of Connie Smith,1972,12,,Track 'B5',Single,True
41,42,Charley Pride,,Does My Ring Hurt Your Finger,The Best Of Charley Pride,1969,12,2:16,Track 'A2',Single,True
42,43,Warner Mack,"Well you keep telling me your love I'm winning
Then turn right around and treat me hard and cold
Well I ain't got but one life here I'm living
So if you're gonna love me baby I wanna know
(How long will it take) how long will it take to make you want me
How much longer has this old heart got to break
(How long will it take) how long will it take to make you need me
Well I keep waitin' and wonderin' how long will it take

Now there ain't a thing on earth that don't need loving
And baby I'm no exception to the rule
But if you keep puttin' everything above me
How in the world will I ever get through to you
(How long will it take) how long will it take...
Yeah I keep waitin' and wonderin' how long will it take",,,,,,,,
43,44,Ferlin Husky,"I was foolish - once
And I let my ""once"" get away
I was happy - once
You'd never believe it today
I got careless - once
All at once you got away

Life had beauty - once
It's not worth livin' today
I slipped out - once
All at once you slipped away

Oh great regret like the flavor of wine
Only grows deeper with the passing of time

Life had meaning - once
It's cold and so empty today
I was foolish - once
I let my ""once"" get away",Once,The Best Of Ferlin Husky,1969,10,2:15,Track 'B1',Single,True
44,45,Lynn Anderson,"You've promised you would be true to me but we both know you could never be
You've been puttin' you on since the day we met
Promises promises that's all I ever get that's all I ever get
Then you promised me a ring a weddin' gown and all of them things
But I ain't seen no diamond yet
Promises promises that's all I ever get that's all I ever get
Promises promises that's all I get
All you gave me since the day we met you break my heart in two again I'll bet
But promises promises that's all I ever get that's all I ever get

And now you tell me you've gone away you swear to me that this time you'll stay
But I can't believe that I'm rid of you yet
Promises promises that's all I ever get that's all I ever get
Promises promises that's all I get
All you gave me since the day we met you break my heart in two again I'll bet
Promises promises that's all I ever get that's all I ever get
Promises promises that's all I get
All you gave me since the day we met...","Promises, Promises","Promises, Promises",1967,2,2:10,Track 'A',Single,True
45,46,Ray Price,"Oh, Danny boy, the pipes, the pipes are calling,
From glen to glen and down the mountainside.
The summer's gone and all the flow'rs are dying,
'Tis you, 'tis you must go and I must bide.
But come ye back when summmer's in the meadow,
And when the valley's hushed and white with snow.
'Tis I'll be there in sunlight or in shadow,
Oh, Danny boy, Oh Danny boy' I love you so.
And if you come when all the flowers are dying,
And I am dead, as dead I may well be,
You'll come and find the place where I am lying, 
And kneel and say and 'Ave' there for me.
And I shall hear, though soft you tread above me,
And all my dreams will warm and sweeter be.
If you only tell me that you love me,
Then I will sleep in peace until you come to me.
(Repeat first two verses)",Danny Boy,Danny Boy,1967,10,,Track 'A1',Single,True
46,47,Lynn Anderson,"If I kiss you will you go away like in the game my mother used to play
You're so much hurt I wish you wouldn't stay if I kiss you will you go away

My mom would come when I get hurt at play she kiss my hurt and it would go away
But now I'm grown I don't know what to do I've never known a bigger hurt than you
If I kiss you will you go away...

I seen a kiss make sorrow disappear a kiss can dry away the biggest tears
A kiss can make a heartache vanish to I don't see why it wouldn't work on you
If I kiss you will you go away...
If I kiss you will you go away",If I Kiss You (Will You Go Away),If I Kiss You (Will You Go Away) / Then Go,1966,2,2:10,Track 'A',Single,True
47,48,Loretta Lynn,"You want me to prove my love for you
I'm surprised that's the way you're askin' me to
You've known me so long I can't understand
What kind of a girl do you think I am.

What kind of a girl do you want for a wife
Do you want a girl who knows that much about life
Well if that's what you want take me out of your plans
What kind of a girl do you think I am.

What kind of a girl would do the things
You're askin' me to without wedding rings
Is it what you must do to prove you're a man
What kind of a girl do you think I am.

What kind of a girl do you want for a wife
Do you want a girl who knows that much about life
Well if that's what you want take me out of your plans
What kind of a girl do you think I am...",What Kind Of A Girl (Do You Think I Am?),What Kind Of A Girl (Do You Think I Am?),1967,2,2:49,Track 'A',Single,True
48,49,Bill Anderson,"I gotta get while the gettin's good baby get while the gettin's good
Out of your life into a life where I'll be understood
I need a lots of tender love and your heart's made out of wood
If I'm never gonna find a peace of mind I gotta get while the gettin's good

You told me that love is one big bubble we played the game by your rules and you won
And just today I figured out the trouble I learned to crawl before I learned to run
But I'm gonna get while...

I noticed I've quit singing in the shower I rarely ever laugh and I can tell
I'm willting like the petals on the flowers
And there's nothing left to say now but farewell
And I'm gonna get while...",Get While The Gettin's Good,Get While The Gettin's Good,1967,12,2:32,Track 'A1',Album,True
49,50,Stonewall Jackson,,Help Stamp Out Loneliness,Help Stamp Out Loneliness,1967,11,,Track 'A1',Single,True
