,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Shenandoah,"Ridin' down the road in my pick-up truck
Ya' better be ready 'cause I'm pickin' you up
With a full moon a shinin' and a little bit a' luck
We'll run out outta gas and maybe get stuck

We could get lost baby I don't care
I ain't worried as long as you're there
There ain't no place that I'd rather be
Next to you, sittin' next to me
There ain't no place that I'd rather be
Next to you, next to me

Barbecue chicken in aluminum foil
Just enough money for my gas and oil
Who needs your shrimp and your caviar
I'd sooner have you just the way you are

Rich people got their money to hold
Mansion on the hill and diamonds and gold 
It can't compare as far as I can see
Next to you sittin' next to me
There ain't no place that I'd rather be
Next to you, next to me

Radio playin' our favorite song
I'll change the station if the news comes on
When the signal ain't comin' in too strong
We'll make our own music honey all night long

If the Good Lord's willin' when we're old and gray
The kids are grown up and moved away
We'll be rockin' there side by side
With barbeque chicken and the tv guide

Well, there ain't no place that I'd rather be
Next to, sittin' next to me

No, there ain't no place that I'd rather be
Next to you, next to me

There ain't no place that I'd rather be
Next to you, sittin' next to me

Next to you, next to me
Next to you, next to me

Next to you, next to me
Next to you, next to me","Next To You, Next To Me","Next To You, Next To Me/Daddy's Little Man",1990,2,3:16,Track '1',Single,True
11,12,Randy Travis,"Since the day I was led to temptation
And in weakness did let your love down
I have prayed that with time and compassion
You'd come around

I keep waitin' for you to forgive me
And you keep sayin' you can't even start
And I feel like a stone you have picked up and thrown
To the hard rock bottom of your heart
To the hard rock bottom of your heart

Now this home we have built is still standin'
It's foundation is on solid ground
Do we roll up our sleeves and repair it
Or burn it down

I keep waitin' for you to forgive me
And you keep sayin' you can't even start
And I feel like a stone you have picked up and thrown
To the hard rock bottom of your heart
To the hard rock bottom of your heart

We can't just block it out, we've got to talk it out
Until our hearts get back in touch
I need your love I miss it, I can't go on like this is it
Hurts too much

I keep waitin' for you to forgive me
And you keep sayin' you can't even start
And I feel like a stone you have picked up and thrown
To the hard rock bottom of your heart
To the hard rock bottom of your heart

To the hard rock bottom of your heart
To the hard rock bottom of your heart",Hard Rock Bottom Of Your Heart (Remix),Hard Rock Bottom Of Your Heart,1989,2,3:43,Track 'A',Single,True
12,13,Eddie Rabbitt,"Sometimes a man does things without half thinkin'
And what I saw I did not understand
I called you names and said some things that hurt you
And in the heat I started walkin' out that door

But on second thought I'll just turn around in my
Tracks
And walk back into your arms where I belong
I was wrong
On second thought I apologize for what I've done
'Cause you're the only one I'll always be in love with

I know it's not your fault that you're so pretty
And that you turn the head of every man
I understand
But when I saw you dancing with him I just lost it
I started thinkin' I don't love you any more

But on second thought I'll just turn around in my tracks
And walk back into your arms where I belong
I was wrong
On second thought I apologize for what I've done
'Cause you're the only one I'll always be in love with

But when I saw you dancing with him I just lost it
I started thinkin' I don't love you any more

But on second thought I'll just turn around in my tracks
And walk back into your arms where I belong
I was wrong
On second thought I apologize for what I've done
'Cause you're the only one I'll always be in love with

Yes you're the only one I'll always be in love with",On Second Thought,On Second Thought,1989,2,3:36,Track 'A',Single,True
13,14,Oak Ridge Boys,"When I was a young boy I would dream about life
And wonder just how sweet it would be
But baby I got lucky when I met you that night
Now you'll always have this promise from me.

No matter how high I get,
I'll always look up to you,
You'll always be number one,
I'll settle for number two.
You've always been there for me
Baby, I must confess
I'll always look up to you
No matter how high I get.

Up here on the mountain it gets crazy sometimes,
So crazy I don't know what to do.
When I've had it up to here with all of their lies
I can count on you to tell me the truth.

No matter how high I get,
I'll always look up to you,
You'll always be number one,
I'll settle for number two.
You've always been there for me
Baby, I must confess
I'll always look up to you
No matter how high I get.

You are the one that turned me around,
You help me keep my feet on the ground.

No matter how high I get,
I'll always look up to you,
You'll always be number one,
I'll settle for number two
You've always been there for me
Baby, I must confess
I'll always look up to you
No matter how high.

No matter how high I get,
I'll always look up to you,
You'll always be number one,
I'll settle for number two
You've always been there for me
Baby, I must confess
I'll always look up to you
No matter how high.

No matter how high I get,
I'll always look up to you,
You'll always be number one,
I'll settle for number two.
You've always been there for me
Baby, I must confess
I'll always look up to you
No matter how high I get.",No Matter How High,No Matter How High,1989,2,2:52,Track 'A',Single,True
14,15,Ricky Van Shelton,"When you left me lonely here
I thought that I would drown in tears
As one was wiped away
Another one would take its place
Drop by drop, as time went by
I slowly ran that river dry
Until I finally realized today

That I've cried my last tear for you
Wasted my last year on you
There's no trace of the heartache I knew
It's been raining pain since you walked out
But, baby, that's all over now
'Cause I've cried my last tear for you

Well, I used to lay alone in bed
With my pillow soaking wet
And all of those lonely nights
I thought there was no end in sight
I cried my heart out over you
But then I cried the hurt out too
It took a while, but now I'll be alright

But I've cried my last tear for you
Wasted my last year on you
There's no trace of the heartache I knew
Well, it's been raining pain since you walked out
But, baby, that's all over now
'Cause I've cried my last tear for you
Yes, baby, I've cried my last tear for you",I've Cried My Last Tear For You,Ricky Van Shelton III,1990,10,2:28,Track 'A1',Album,True
15,16,Reba McEntire,"We lie in the dark
I know you're awake
The only sounds are the sounds this old house makes
Oh how I long, I long to hear your voice

Desperate to talk
Yearning to touch
Burning inside 'cause I want you so much
So I say I need you
And leave you no choice

You lie
You don't wanna hurt me, so you lie
Buy a little time
And I go along, what else I can do?
Maybe it's wrong
But you know how much I love you
So you lie
Till you can find a way to say goodbye
You lie

How long until
You just can't go on
And the urge to break loose is just too strong
You should let go, if that's what you wanna do
Oh, but you don't know
If it's the right thing to do

You lie
Oh you lie
Oh you lie",You Lie,You Lie,1990,2,3:58,Track 'A',Single,True
16,17,Dan Seals,"C'mon and let the good times roll
We're gonna stay here till we soothe our soul
If it takes all night long
Yeah, c'mon and let the good times roll
We're gonna stay here till we soothe our soul
If it takes all night long

I could tell ya...

The evening sun is sinkin' low
The clock on the wall says it's time to go
I've got my plans, I don't know about you
I tell you exactly what I'm gonna do

Get in the groove and let the good times roll
I'm gonna stay here till I soothe my soul
If it takes all night long
Yeah, everybody let the good times roll
We're gonna stay here till we soothe our soul
If it takes all night long

Yeah, it might be one o'clock, it might be three
Time don't mean that much to me
I ain't felt this good since I don't know when
I might not feel this good again

So everybody let the good times roll
We're gonna stay here till we soothe our soul
If it takes all night long

All night, all night
And all night, and all night long
Somebody said it might take all night long
And all night, all night long

So c'mon and let the good times roll
We're gonna stay here till we soothe our souls
If it takes all night long, yeah.
So everybody let the good times roll
We're gonna stay here till we soothe our souls
If it takes all night long.

And all night, and all night
And all night, all night long
Somebody said it might take all night long
And all night, all night long",Good Times,Good Times,1990,2,3:34,Track 'A',Single,True
17,18,K. T. Oslin,"Come next Monday
I'm goin' to bed early
I won't talk dirty for a week or two
Goin' on a diet
Just like sugar, honey
Come next Monday
I'm gonna give up on you

(Givin' it up) (Givin' it up)

X-rays show some
Excess baggage
Too much work for a little hard to do
Self-denial
Is never easy baggage
But Come next Monday
I'm gonna give up on you

Ain't gonna call you
After a day or two
Ain't gonna miss you honey
An even if I do

I'll never tell you
You'll never ever know
How hard it is
To let you go

Come next Monday
I hope I'm a little bit stronger
Some of the mondays that I've been through
Tempation Tuesday
Might be sorry
But come next Monday
I'm gonna give up on you

Ain't gonna call you
After a day or two
Ain't gonna miss you honey
An even if I do

I'll never tell you
You'll never ever know
How hard it is
To let you go

Come next Monday
I'm goin' to bed early
I won't talk dirty for a week or maybe two
I'm goin' on a diet
Just like sugar, honey
Come next Monday
I'm gonna give up on you

(Givin' it up)
Come next Monday
I'm gonna give up you

(Givin' it up)
I'm givin' it up

(Come next Monday)

Come next Monday

(Come next Monday)

I'm gonna give up on you
(Givin' it up)
I'm givin' it up
(Come next Monday)

I'm gonna give up on you
I'm givin' it up
Come next Monday
I'm givin' it up
I'm givin' up on you",,,,,,,,
18,19,Highway 101,"You walked out on a good love
And you found somebody new
And now the one that turned your head
Is turning her back on you

Who's lonely now, who's heart is hurting
I've had my share of those blues
Who's lonely now, who's head is reelin'
You're finally feelin' it too
Now you need a little sympathy
You never shoulda walked out on me
Who's lonely now

I feel a whole lot better
I got a new attitude
So you can take my crying towel
And carry it home with you

Who's lonely now, who's heart is hurting
I've had my share of those blues
Who's lonely now, who's head is reelin'
You're finally feelin' it too
Now you need a little sympathy
You never shoulda walked out on me
Who's lonely now

When your rejected, you feel neglected, its true
In your condition, you need attention
And you know I'd like to help, but I'm seeing someone else
Who's lonely now

Now you know I'd like to help, but I'm seeing someone else

Who's lonely now, who's heart is hurting
I've had my share of those blues
Who's lonely now, who's head is reelin'
You're finally feelin' it too
Now you need a little sympathy
You never shoulda walked out on me
Who's lonely now",Who's Lonely Now (LP Version),Who's Lonely Now,1989,2,3:24,Track 'A',Single,True
19,20,Holly Dunn,"The way that you touched me made me believe
You never love any other the way that you loved me
When you said forever I thought it was true
We'd be together our whole lives through
Well, I got to hand it to you

You really had me going, stringing me along
You really had me going, baby
And now I'm gone.
You put one over on me said I'm the only one
You really had me going, baby
And now I'm gone

You never thought I'd see you in town
Walking and talking and holding the new love you found
You had the laugh when the joke was on me
But you're going cry when you get to see
The way that I love when I leave

You really had me going, stringing me along
You really had me going, baby
And now I'm gone.
I never saw it coming that you could do me wrong
You really had me going, baby

Oh you proved you're good with a lie
Are you that good with goodbye You really had me

You really had me going, stringing me along
You really had me going, baby
And now I'm gone.
And now I'm gone, and now I'm gone",You Really Had Me Going,You Really Had Me Going,1990,2,2:48,Track 'A',Single,True
20,21,Travis Tritt,"Baby, close that suitcase you've been packin'
Just sit down and talk to me awhile
I know you tried to tell me what was lackin'
But I guess I must have missed it by a mile

Well, this time girl I swear to you I'll listen
Help me understand where I went wrong
It's hard to find myself in this position
Scared that I'll go crazy once you're gone

Help me hold on to what we had
Once our love was strong, it can be again
You said it takes two to make love last
You were right all along, so help me hold on

What have I got to do to make it better
What have I got to do to make you see
That even though I promised you forever
I never knew how hard that would be

I realize I took your love for granted
But I've learned that love worth having don't come free
And I'll pay any price it takes to keep you
Satisfied and staying here with me

Help me hold on to what we had
Once our love was strong, it can be again
You said it takes two to make love last
You were right all along, so help me hold on

Help me hold on to what we had
Once our love was strong, it can be again
You said it takes two to make love last
You were right all along, so help me hold on
You were right all along, so help me hold on",Help Me Hold On,Help Me Hold On,1990,2,3:24,Track 'A',Single,True
21,22,Patty Loveless,"Bought a ticket to Seattle but I can't get to the plane
Everytime I leave you I keep running out of chain
I hunger for your love it never gives me any slack
But if I ever break away, I'm never coming back to these.

Chains, chains, shackles and chains
No matter what it takes some day I'm gonna break these
Chains, chains, shackles and chains
These love taking, heart breaking,
Cold, hard, lonely making chains.

You never try to hold me till you see me walking out
I guess you'd rather be with me than ever be without
You call me back and kiss me and my heart begins to sink
When I know that all you're doing's
Taking up another link in these.

Chains, chains, shackles and chains
No matter what it takes some day I'm gonna break these
Chains, chains, shackles and chains
These love taking, heart breaking,
Cold, hard, lonely making chains.

Love was never meant to be a one-way street
I was never meant to be falling at your feet
You got me where you want me
And I don't know what to do
You don't belong to me but I belong to you in these

Chains, chains, shackles and chains
No matter what it takes some day I'm gonna break these
Chains, chains, shackles and chains
These love taking, heart breaking,
Cold, hard, lonely making chains...",Chains,Chains,1988,2,2:27,Track '1',"7""",True
22,23,Joe Diffie,"The only the thing I see ahead is
Just the heat a rising off the road
The rainbows I've been chasing keep on fading before I find my pot of gold
But more and more I'm thinking, that the only treasures that I'll ever know
Are long ago and far behind and wrapped up in my memories of home

Home was a swimming hole and a fishing pole and the feel of a muddy row between my toes
Home was a back porch swing where I would sit and mom would sing amazing grace 
While she hung out the clothes,
Home was an easy chair with my daddy there and the smell of Sunday supper on the stove
My footsteps carry me away but in my mind I'm always going home

Now the miles I put behind me ain't as hard as the miles that lay ahead
And its much too late to listen to the words of wisdom that my daddy said
The straight and narrow path he showed me turned into a thousand winding roads,
My footsteps carry me away, but in my mind I'm always going home.

Home was a swimming hole and a fishing pole and the feel of a muddy row between my toes
Home was a back porch swing where I would sit and mom would sing amazing grace 
While she hung out the clothes,
Home was an easy chair with my daddy there and the smell of Sunday supper on the stove
My footsteps carry me away but in my mind I'm always going home

Yeah, the straight and narrow path he showed me turned into a thousand winding roads,
My footsteps carry me away, but in my mind I'm always going home.",Home,Home ,1990,2,,Track 'A',Single,True
23,24,Lorrie Morgan,"You look so disbelievin'
At my suitcase by the door
My taxi's on its way
I can't take it anymore
Lately you've forgotten
What loving me's about
Well, now you've got five minutes
To figure it out

You've got five minutes
To tell me what I needed to hear
You've got five minutes
To show me that you're really sincere
That's not much time to change my mind
It'll take a miracle no doubt
And you've got five minutes
To figure it out

Now I've got your attention
Here's what I've got to say
You'd better do some talkin'
'Cause my taxi's on its way
We used to set the nights on fire
Now everyday's the same
Well, now you've got five minutes
To kindle the flame

You've got five minutes
To tell me what I needed to hear
You've got five minutes
To show me that you're really sincere
That's not much time to change my mind
It'll take a miracle no doubt
And you've got five minutes
To figure it out

You can start with 'Please don't leave me'
And end with 'I love you'
And if you'd only kiss me
The way you used to do
You could see a miracle come true

You've got five minutes
To tell me what I needed to hear
You've got five minutes
To show me that you're really sincere
That's not much time to change my mind
It'll take a miracle no doubt
And you've got five minutes
To figure it out

You've still got five minutes
To figure it out",Five Minutes,Five Minutes,1990,2,,Track 'A',Single,True
24,25,Alabama,"Oh, southern star, how I wish you would shine
And show me the way to get home
Well I'm blue-collar branded, and stuck in a mill
Hard work is a way of life for me
Well I'm too young to live like I'm over the hills
And too old to be wild and free.

My heart is onward bound.
I'm rolling with the feeling and I can't slow down
I need a guiding light.
Shining down to lead me through the night
Oh, southern star, how I wish you would shine
And show me the way to get home.

Oh, hey my D.J. friend, would you play me one more song
And let my mind just go and drift away
Now we all have a dream... and a place where we belong
Somewhere we can go and escape.

My heart is onward bound.
I'm rolling with the feeling and I can't slow down
...I need a guiding light.
Shining down to lead me throught the night
Oh, southern star, how I wish you would shine
And show me the way to get home.

Oh, southern star, how I wish you would shine
And show me the way to get home...",Southern Star,Southern Star,1988,9,3:08,Track 'B1',Album,True
25,26,Keith Whitley,,It Ain't Nothin' ,It Ain't Nothin' ,1989,2,3:57,Track 'A',Single,True
26,27,Ronnie Milsap,"I keep talking to your picture
But a smile is all you say.
It's a lonely conversation,
But missing you is easier this way.

Last night a shadow filled the doorway,
And I heard footsteps on the stairs.
Then I woke up this morning,
And thought I saw you standing there.

Stranger things have happened,
And I'll always believe,
If stranger things can happen,
You could still come back to me.

One touch is worth a thousand pictures.
What might have been ain't worth a dime.
I just hope someday I'll hold you,
Another place, some other time.

Stranger things have happened,
And I'll always believe,
If stranger things can happen,
You could still come back to me.

If stranger things can happen,
You could still come back to me.

Stranger things have happened...",Stranger Things Have Happened,Stranger Things Have Happened,1989,9,3:09,Track 'A1',LP,True
27,28,Ricky Van Shelton,"Somewhere there should be 
For all the world to see
A statue of a fool made of stone
The image of a man 
Who let love slip through his hands
And then just let him stand there all alone

And there on his face 
A gold tear should be placed
To honor the million tears he's cried
And the hurt in his eyes would show
So everyone would know
That concealed is a broken heart inside

So build me a statue and, Lord, build it high 
So that all can see
Then inscribe ""the world's greatest fool""
And name it after me
After me",Statue Of A Fool,Ricky Van Shelton III,1990,10,3:02,Track 'A2',Album,True
28,29,Vince Gill,"I rushed home from work like I always do
I spent my whole day just thinking of you
When I walked through the front door, my whole life was changed
'Cause nobody answered when I called your name

A note on the table that told me goodbye
Said you'd grown weary of living a lie
Oh, your love has ended, but mine still remains
But nobody answers when I call your name

Oh, the lonely sound of my voice calling
Is driving me insane
And just like rain, the tears keep falling
But nobody answers when I call your name

Oh, the lonely sound of my voice calling
Is driving me insane
And just like rain, the tears keep falling
But nobody answers when I call your name
Oh, nobody answers when I call your name",When I Call Your Name,When I Call Your Name,1989,10,,Track 'A5',Album,True
29,30,Reba McEntire,"Oh ain't life wonderful when everything is right?
But sometimes wonderful can fall apart sometimes
And when your troubles knock you down
Pick yourself up off the ground

And walk on
Walk on
Nothin' ever stays wrong that long
Walk on
Oh, walk on
Don't just stand there in the storm
Walk toward the light till you find the sun
And you'll be better off in the long run
And walk on

Oh it's a heartache when love comes to an end
And even though your heart breaks
You know it's gonna mend
Keep the faith right through the fire
Don't you ever break your stride

Walk on
Walk on
Oh walk on
Walk on
Walk on",Walk On,Walk On,1989,2,3:13,Track 'A',Single,True
30,31,Randy Travis,"He wore starched white shirts, buttoned at the neck
And he'd sit in the shade, and watch the chickens peck
And his teeth were gone, but what the heck
I thought that he walked on water

Said he was a cowboy, when he was young
He could handle a rope, and he was good with a gun
And my mama's daddy was his oldest son
And I thought that he walked on water

And if the story was told, only heaven knows
But his hat seemed to me like an old halo
And though his wings, they were never seen
I thought that he walked on water

Well he tied a cord, to the end of a mop
And said ""Son, here's a pony, keep her at a trot.""
And I'd ride in circles, while he laughed a lot
Then I'd flop down beside him

And he was ninety years old in sixty-three
And I loved him and he loved me
And Lord, I cried the day he died
'Cause I thought that he walked on water

And if the story was told, only heaven knows
But his hat seemed to me, like an old halo
And though his wings, they were never seen
I thought that he walked on water

I thought that he walked on water",,,,,,,,
31,32,Garth Brooks,"When loving turns to heart ache
I'm always the first to leave
'Cause when it comes to heart aches
I'd rather give than to receive
I've never cried myself to sleep
Just praying I'll get through
I've never lost a love
Not Counting You

Not counting you, I've never had a heart ache
Not counting you, I never have been blue
There's no exceptions to the rule
I've never been nobody's fool
I've never lost a love
Not Counting You

I've never got down on my knees
And asked the Lord above
If he would only bring me
The one I'm dreaming of
Begging to be taken back
And swearing I'll be true
Has never crossed my mind
Not Counting You

Not counting you, I've never had a heart ache
Not counting you, I never have been blue
There's no exceptions to the rule
I've never been nobody's fool
I've never lost a love
Not Counting You

There's no exceptions to the rule
I've never been nobody's fool
I've never lose a love
Not Counting You

I've never lost a love
Not Counting You",Not Counting You,Garth Brooks,1989,10,2:30,Track 'A1',Album,True
