,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
12,13,Earl Thomas Conley,"Nine times of ten, she's right and I am wrong,
When I won't give in she just goes along
Standing by my side, sitting home alone
I'll never know what keeps her hanging on
When anybody else would be long gone

But once in a blue moon I'll do something right
And Once in a blue moon I'll make her feel so fine
I can make her laugh, And make her cry
She hates the way she loves me sometimes
Once in a blue moon I'll do something right

She's starving for affection, so hungry for loves touch
But she only hears ""I love you"" when we're making love
Lord, I'll always wonder why she love me so much
And the best I'll ever do won't be enough
So I'll just thank my lucky stars above

But once in a blue moon I'll do something right
And Once in a blue moon I'll make her feel so fine
I can make her laugh, And make her cry
She hates the way she loves me sometimes
Once in a blue moon, once in a blue moon
Every once in a blue moon
I'll do something right
Once in a blue moon...",Once In A Blue Moon,Once In A Blue Moon,1985,2,3:35,Track 'A',Single,True
13,14,Exile,"Who's gonna pick you up whenever you fall
Who's gonna be there anytime you call
It'll be me
Oh, it'll be me

Who's gonna soothe you in the middle of the night
Who's gonna hold you and make it right
It'll be me
Oh, it'll be me

I've had my share of the rough times too
You gave me all that you had
You were always there to stand by me
Now it's my turn, darling, to give it all back

Who's gonna wipe all your tears away
Who's gonna bring out the sunshine
On your cloudy days
It'll be me
Oh, it'll be me

Anytime you need to call on me
Any ol' time's okay
Darling it don't matter at all to me
You know I'll be on my way

Who's gonna pick you up whenever you fall
Who's gonna be there anytime you call
It'll be me
Oh, it'll be me
It'll be me
Oh, it'll be me
It'll be me
Oh, it'll be me
It'll be me
Oh, it'll be me",It'll Be Me,Music / It'll Be Me,1985,2,,Track 'B1',Single,True
14,15,The Judds,"Sittin' on the porch swing
Listen to the light rain
Beatin' on the tin roof
Baby just me and you
Rockin' with the rhythm of the rain

Slide on over
Baby hold me closer
Movin to and fro
Just swayin like a slow freight train
Rockin' with the rhythm of the rain

So let the breeze keep blowin'
(Rockin' with the rhythm of the rain THATS A FALLIN')
(Night birds a signin the cricket a callin)
Oh my heart will never be the same
Keep the sweet feelin' flowin
(Whisper in my ear baby)
(Oh feels so fine)
(Nights like this come once in a lifetime)
Me and my baby rockin' with the rhythm of the rain

Oh baby hold me tight say
Say you love me
That's all I wanna hear tonight

Sittin' on the porch swing
Listin to the light rain
Beatin' on the tin roof
Baby just me and you
Rockin' with the rhythm of the rain

Slide on over
Baby hold me closer
Movin to and fro
Just swayin like a slow freight train
Rockin' with the rhythm of the rain

Me and my baby rockin' with the rhythm of the rain",Rockin' With The Rhythm Of The Rain,Rockin' With The Rhythm,1985,10,2:40,Track 'A5',Album,True
15,16,Judy Rodman,"There's a room in my father's house
Full of old heirlooms
Grandma's Bible, Grandpa's trunk
To a total stranger no more than junk
The closest ties I ever knew
Until I met you

There's a barn on my father's farm
Built with hardwood beams
Sewn by hand to stand the test of time
Cedar dowel pins in Southern pine
The closest thing to strength I knew
Until I met you

Now the stars don't shine the same
Everything's in a state of change
Twilight I never knew
Until I met you

There's a part of my father's heart
That belongs to only one
He told me so a long time ago
Fall in love, then you'll know
The closest thing to God I knew
Until I met you

Now the stars don't shine the same
Everything's in a state of change
Twilight I never knew
Until I met you
Until I met you
Until I met you",Until I Met You,Until I Met You,1986,2,3:49,Track 'A',Single,True
16,17,John Schneider,"You know you shouldn't be here
What am I suppose to do?
You know I've found a new love
And I'm trying to be true

Didn't you say that we were over?
Why do you keep hanging on?
What makes you think you're welcome?
Can't you just leave us alone?

What's a memory like you doing in a love like this?
She thinks we're all through but that's not the way it is
When I hold her in my arms it's your lips I still kiss
What's a memory like you doing in a love like this?

Don't you know it would hurt her to find you here with me
Why make me remember the way it used to be?
Can't you see that she can love me in a way you never could
And I really want to love her. Ain't it time you left for good?

What's a memory like you doing in a love like this?
She thinks we're all through but that's not the way it is
When I hold her in my arms it's your lips I still kiss
What's a memory like you doing in a love like this?

What's a memory like you doing in a love like, likethis?",What's A Memory Like You (Doing In A Love Like This),What's A Memory Like You (Doing In A Love Like This),1985,2,3:21,Track 'A',Single,True
17,18,Tanya Tucker,"(Paul Davis)

Another love, just another love,
I don't wanna be just another love,
On your list of hearts, you've torn apart,
Then you've cast them aside.
Oh, can't you see, I don't wanna be,
I don't wanna be just another love in your life.

Well, I hear you've got a reputation in town,
For takin' all the young girls an' breakin' them down.
You're givin' me an invitation to stay,
But boy, you know, my heart says I oughtta be runnin' away.
Well, I've never been hurt, so I guess it's my turn,
I'm gonna see how strong I am.

Another love, just another love,
I don't wanna be just another love,
On your list of hearts, you've torn apart,
Then you've cast them aside.
Oh, can't you see, I don't wanna be,
I don't wanna be just another love in your life.

Well you've got some kind of magic in your big brown eyes,
Where'd you ever learn how to hypnotise?
Just like in romance books that I've read.
Drinkin' lemonade in the shade of my canopy bed.
Well, I've never been hurt, so I'll see what it's worth,
I'm gonna see how strong I am.

Another love, just another love,
I don't wanna be just another love,
On your list of hearts, you've torn apart,
Then you've cast them aside.
Oh, can't you see, I don't wanna be,
I don't wanna be just another love in your life.

Well, I've never been hurt, so I'll see what it's worth,
I'm gonna give your love a try.

Another love, just another love,
I don't wanna be just another love,
On your list of hearts, you've torn apart,
Then you've cast them aside.
Oh, can't you see, I don't wanna be,
Oh no, I don't wanna be,
I don't wanna be just another love in your life.",Just Another Love,Just Another Love / You Could Change My Mind,1986,2,3:10,Track 'A',Single,True
18,19,Marie Osmond,,There's No Stopping Your Heart,There's No Stopping Your Heart,1985,10,2:50,Track 'A1',Album,True
19,20,The Judds,"Grandpa
Tell me 'bout the good old days.
Sometimes it feels like
This world's gone crazy.
Grandpa, take me back to yesterday,
Where the line between right and wrong
Didn't seem so hazy.

Did lovers really fall in love to stay
Stand beside each other come what may
Was a promise really something people kept,
Not just something they would say
Did families really bow their heads to pray
Did daddies really never go away
Whoa oh Grandpa,
Tell me 'bout the good old days.

Musical interlude

Grandpa
Everything is changing fast.
We call it progress,
But I just don't know.
And Grandpa, let's wonder back into the past,
And paint me a picture of long ago.

Did lovers really fall in love to stay
Stand beside each other come what may
Was a promise really something people kept,
Not just something they would say and then forget
Did families really bow their heads to pray
Did daddies really never go away
Whoa oh Grandpa,
Tell me 'bout the good old days.

Whoa oh Grandpa,
Tell me 'bout the good ole days.

Musical interlude
Humming",Grandpa (Tell Me 'Bout The Good Old Days),Grandpa (Tell Me 'Bout The Good Old Days),1986,2,3:56,Track 'A',Single,True
20,21,Restless Heart,"Every little move she makes,
Is gonna catch somebody's eye.
You ought to see all the double-takes,
When she goes walkin' by.
But she's so distant.
She seems so cold.

Everybody says that rock won't roll.
They say the girl's got a heart of stone.
That rock won't roll,
Oh, but she's too pretty to be alone.
I've got all this love inside me,
And I've just got to see,
If that rock won't roll.

I'll give her everything I've got,
I'm gonna change her point of view.
I'll keep tryin' and I won't stop,
Until the love in her eyes shines through.
When I show her,
This heart of gold.

Then we'll see if that rock won't roll,
They say the girl's got a heart of stone.
That rock won't roll,
Oh, but she's too pretty to be alone.
I've got all this love inside me,
And I've just got to see,
If that rock won't roll.

I've got all this love inside me,
And I've just got to see,
If that rock won't roll.

Oh, she's so pretty,
But that rock won't roll.
Ooh, and I've just got to see,

To Fade.

If that rock won't roll.
That rock won't roll.
I just can't believe that rock won't roll.",That Rock Won't Roll,That Rock Won't Roll,1986,2,2:39,Track 'A',Single,True
21,22,The Forester Sisters,,Mama's Never Seen Those Eyes,The Forester Sisters,1985,10,,Track 'B1',Album,True
22,23,Lee Greenwood,"There's a quiet time in the early dawn
Before the mornin' paper, before the coffee's on
When there ain't much movin' in the world outside
Oh I'd love to take a mornin' ride
My baby knows it's the time we share
She wakes me gently, brushes back her hair
And she moves into my arms sweet and slow
I can't wait to get up and go
Gonna take my baby on a mornin' ride
When the sun comes slippin' 'round the mountainside
'Bout an hour, maybe two
Ain't nothin' me and her would rather do
Than see the green grass glist'nin' in the mornin' dew
While the world's still damn spankin' new
Oh I know how beautiful the day will be
When she takes a mornin' ride with me
And when we get back, it will feel so right
To just lay back and linger in the mornin' light
Then she'll smile at me, thinkin' where we've been
Wantin' me to take her again
I'm gonna take my baby on a mornin' ride
When the sun comes slippin' 'round the mountainside
For an hour, maybe two
Ain't nothin' me and her would rather do
Than see the green grass glist'nin' in the mornin' dew
While the world's still damn spankin' new
Oh I know how beautiful the day will be
When she takes a mornin' ride with me
Oh I'm gonna take my baby on a mornin' ride
When the sun comes slippin' 'round the mountainside
'Bout an hour, maybe two
Ain't nothin' me and her would rather do",Mornin' Ride,Mornin' Ride,1986,2,3:23,Track 'A',Single,True
23,24,Ricky Skaggs,"The moon is full and my heart is why
I love to dance oh me, oh my
Gonna have more fun than a tree in a coon
Tonight's the dance of the cajun noon.

Cajun moon nugget of gold
River of light on the bayou
You're just like rain
To a love in bloom so
Shine on me oh, cajun moon.

Pick ups and wagons 'round the river road shack
Bonfires draw in a crowd out back
Step through the door and I see my Sheri
That's when I see her mamas eyes on me.

Cajun moon nugget of gold
River of light on the bayou
You're just like rain
To a love in bloom so
Shine on me oh, cajun moon.

Guitar, a squeeze box, a fiddle, a bow
Little band a-playin' every song they know
Old woman sittin' there and yellin' for more
My heart is willin', but my feet - they're so sore!

Cajun moon nugget of gold
River of light on the bayou
You're just like rain
To a love in bloom so
Shine on me oh, cajun moon.

Once more we're waltzin' to Jolie Blond
I lean in closer and Sheri responds
Her mama's smilin' as we slip from the room
To sit and stare at the cajun noon.

Cajun moon nugget of gold
River of light on the bayou
You're just like rain
To a love in bloom so
Shine on me oh, cajun moon...",Cajun Moon,Cajun Moon,1985,2,3:45,Track 'A',Single,True
24,25,Ronnie Milsap,"Happy, happy, birthday baby
Although you're with somebody new
Thought I'd drop a line to say
That I wish this happy day
Would find me beside you

Happy, happy, birthday baby
No, I can't call you my baby
Seems like years ago we met
On a day I can't forget

'Cause that's when we fell in love
Do you remember the names we had for each other
You were my pretty, I was your baby
How could we say goodbye?

Hope I didn't spoil your birthday
I know I'm acting kinda crazy
So I'll close this note to you
With good luck and wishes too

Happy, happy birthday baby
Do you remember the names we had for each other
You were my pretty... I was your baby
How could we say goodbye?

Hope I didn't spoil your birthday
I know I'm acting kinda crazy
So, I'll close this note to you
With good luck and wishes too

Happy, happy, birthday baby...","Happy, Happy Birthday Baby","Happy, Happy Birthday Baby / I'll Take Care Of You",1986,2,3:38,Track 'A',Single,True
25,26,T. G. Sheppard,,Strong Heart,Very Best Of T.G.Sheppard,2002,10,3:33,Track '9',Compilation,True
26,27,Lee Greenwood,"Oh it tears me up when you go all to pieces 
Your cryin' eyes say you've been hurt enough 
Tryin' hard don't always make it easy 
'Cause hearts aren't made to break, they're made to love 

Lately all I do is think about you 
It's weighin' like a stone inside my mind 
I know I've taken you for granted 
And left your heart hangin' on the line 

Oh it tears me up when you go all to pieces 
Your cryin' eyes say you've been hurt enough 
Tryin' hard don't always make it easy 
'Cause hearts aren't made to break, they're made to love 

Your love is finally gettin' to me 
I can't believe the things I've done 
And still you're standin' here beside me 
The fool and the faithful one 

Oh it tears me up when you go all to pieces 
Your cryin' eyes say you've been hurt enough 
Tryin' hard don't always make it easy 
'Cause hearts aren't made to break, they're made to love 

Oh hearts aren't made to break, they're made to love",Hearts Aren't Made To Break (They're Made To Love),Hearts Aren't Made To Break (They're Made To Love),1986,2,2:51,Track 'A',Single,True
27,28,Dolly Parton,"I can't forget you
Ever since the moment that I met you
You've been on my mind
And I need to somehow let you know
That I think about you all the time

So when you think about love, think about me
I can give you more than you'll ever need
Sooner or later every heart needs some company
When you think about love, think about me
When you think about love, think about me

We were strangers
Now I'm already wrapped around your finger
Oh what's a heart to do
'Cause it lingers
And the thought of you
Wantin' me as much as I want you

So when you think about love, think about me
I can give you more than you'll ever need
Sooner or later every heart needs some company
When you think about love, think about me
When you think about love, think about me

Makes me blue
I'm not holding you tonight
Cause only you can satisfy
This heart of mine

So when you think about love, think about me
I can give you more than you'll ever need
Sooner or later every heart needs some company
When you think about love, think about me
When you think about love, think about me

So when you think about love, think about me
I can give you more than you'll ever need
Sooner or later every heart needs some company
When you think about love, think about me
When you think about love, think about me",Think About Love,Think About Love,1986,8,3:20,Track 'A1',Single,True
28,29,Anne Murray,"Up until now I've learned to live without love
Like a ship without a sail, wandering aimlessly lost
I never knew how it felt to lose my control
Now that I've found you, this is all so new.

You and me, we've got a destiny
Starting tonight we'll be together
You and me, this is what love should be
And it's gonna be right, now and forever.

Darlin', inside your eyes I can see mysteries there
And you're melting the ice surrounding me, I'm no longer scared
I feel you inside my soul and I'm captured tonight
But don't let go, this is paradise.

You and me, we've got a destiny
Starting tonight we'll be together
You and me, this is what love should be
And it's gonna be right, if you tell me
There's a heaven up above, then that's what I'll believe
'Cause you're the one thing that I'm so sure of.

I feel you inside my soul and I'm captive tonight
But don't let go, this is paradise.

You and me, we've got a destiny
Starting tonight we'll be together
You and me, this is what love should be
And it's gonna be right, now and forever.

You and me, we've got a destiny
Starting tonight we'll be together
You and me, this is what love should be
And it's gonna be right.

Woo ooh-ooh-ooh-ooh-ooh...",Now And Forever (You And Me),Now And Forever (You And Me),1986,2,4:07,Track 'A',Single,True
29,30,Dan Seals,"Saw your picture on a poster, in a cafe out in Phoenix
Guess you're still the sweet heart of the rodeo
As for me and little Casey, we still make the circuit
In a one horse trailer and a mobile home
And she still asks about you all the time
And I guess we never even cross your mind

But oh sometimes I think about you
And the way you used to ride out
In your rhinestones and your sequins
With the sunlight on your hair
And oh the crowd will always love you
But as for me I've come to know
Everything that glitters is not gold

Well old Red he's getting older, and last Saturday he stumbled
But you know I just can't bear to let him go
Little Casey she's still growing and she's started asking questions
And there's certain things a man just doesn't know
Her birthday came and you never even called
I guess we never cross your mind at all

But then sometimes I think about you
And the way you used to ride out
In your rhinestones and your sequins
With the sunlight on your hair
And oh the crowd will always love you
But as for me I've come to know
Everything that glitters is not gold

Everybody said you'd make it big someday
And I guess that we were only in your way
But someday I'm sure your gonna know the cost
Cause for everything you win there's something lost

But oh sometimes I think about you
And the way you used to ride out
In your rhinestones and your sequins
With the sunlight on your hair
And oh the crowd will always love you
But as for me I've come to know
Everything that glitters is not gold",Everything That Glitters (Is Not Gold),Everything That Glitters (Is Not Gold),1985,2,4:50,Track 'A',Single,True
30,31,Dan Seals,"Put on your bobby socks baby
Roll up your old blue jeans
There's a band playing down at the armory
That's what rock and roll really means

I wanna to ride in your 55 T-bird
Drive through some old memories
I ain't after your body baby
I just want you to dance with me

I wanna bop with you baby all night long
I wanna bop the night away
I wanna make it a night like it use to be
When our hearts were young
And our souls were free
I wanna bop with you baby all night long
I wanna be-bop baby till the break of dawn
I wanna bop with you baby all night long

I got an old photograph in my pocket
We were still in our teens
Lord, knows I feel a lot older now
But you still look the same to me

Honey, you don't ever laugh like you use to
And I don't wanna see you blue
If you may busy tonight and ya think it's all right
This is what I wanna do

I wanna bop with you baby all night long
I wanna bop the night away
I wanna make it a night like it use to be
Oh when our hearts so young and free
I wanna bop with you baby all night long
I wanna be-bop baby till the break of dawn
I wanna bop with you baby all night long

Lets twist and shout
Oh, Just like in the good old days
Baby, watch out
You know I just can't stand it
When you look at me that way

I wanna bop with you baby all night long
I wanna be-bop baby till the break of dawn
I wanna bop with you baby all night
I wanna bop with you baby all night long
I wanna be-bop baby till the break of dawn
I wanna make it a night like it use to be
When our hearts were young
And our souls were free

I wanna bop with you baby all night long
I wanna be-bop baby till the break of dawn
I wanna make it a night like it use to be
When our hearts were young and free",Bop,Bop,1985,2,3:39,Track 'A',Single,True
31,32,Crystal Gayle & Gary Morris,"I see you standing by the light in the window of my bedroom
That old moon has never shined as bright as it's shining now on you
I see a new star in the heavens for us tonight
I've been waiting for you most of my life

Now that we're together and we're where we belong
I can't help but wonder why, why did it take so long

Sometimes it takes too much time to find the right one to say
I wanna make you mine, I wanna make you mine
Be with you all the time
And be the only light in your eyes that ever shines

Sometimes it takes too many roads to reach the right one to say
Here's where I wanna be, oh, what you mean to me
When we're making love
I'll spend the rest of my life with you making up for lost time
Making up, making up for lost time

I turn around and get lost in the look that you give to me
I drift away when I hear you say you've only lived to find me
Darling, let me hold you in my arms, darling, oh, so tight
I've been waiting for you most of my life

Now that we're together and we're where we belong
I can't help but wonder why, why did it take so long

Sometimes it takes too much time to find the right one to say
I wanna make you mine, I wanna make you mine
Be with you all the time
And be the only light in your eyes that ever shines

Sometimes it takes too many roads to reach the right one to say
Here's where I wanna be, oh, what you mean to me
When we're making love
I'll spend the rest of my life with you making up for lost time
Making up, making up for lost time

We never spent together, lost time
Better late than never, lost time
You know we'll be everyday
Making up, making up for lost time

We never spent together, lost time
Better late than never, lost time
We never spent together, lost time",,,,,,,,
32,33,Steve Wariner,"Sun is up time's at hand
There's a stir across the land
And so begins another day
On life's highway

On city streets down country roads
Like a stream the people flow
There's bread to win and tolls to pay
On life's highway

There is hope with every turn
A bridge to build, a bridge to burn
Here's hoping you never go astray
On life's highway

We are young then we're old
Passing through then passing on
Like the roses bloom and fade
On life's highway

Step by step, round and round
Never knowing where we're bound
From the cradle to the grave
On life's highway

There is hope with every turn
A bridge to build, a bridge to burn
Here's hoping you never go astray
On life's highway

Sun is up time's at hand
There's a stir across the land
And so begins another day
On life's highway",Life's Highway,Life's Highway,1985,10,3:15,Track 'A1',Album,True
