,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Brad Paisley,"To the teller down at the bank
You're just another checking account
To the plumber that came today
You're just another house
At the airport ticket counter
You're just another fare
At the beauty shop at the mall
Well you're just another head of hair
Well that's alright, that's ok
If you don't feel important, honey
All I've got to say is

To the world
You may be just another girl
But to me
Baby, you are the world

To the waiter at the restaurant
You're just another tip
To the guy at the ice cream shop
You're just another dip
When you can't get reservations
'Cause you don't have the clout
Or you didn't get an invitation
'Cause somebody left you out
That's alright, that's ok
When you don't feel important honey
All I've got to say is

To the world
You may be just another girl
But to me 
Baby, you are the world

You think you're one of millions but you're one in a million to me
When you wonder if you matter, baby look into my eyes
And tell me, can't you see you're everything to me

That's alright, that's ok
When you don't feel important honey
All I've gotta say is

To the world
You may be just another girl
But to me 
Baby, you are the world",The Ladder,Around The World In A Day,2016,9,5:28,Track 'B3',Album,True
11,12,Josh Turner,"Would you go with me 
If we rolled down streets of fire
Would you hold on to me tighter 
As the summer sun got higher
If we roll from town to town 
And never shut it down

Would you go with me 
If we were lost in fields of clover
Would we walk even closer 
Until the trip was over
And would it be okay 
If I didn't know the way

If I gave you my hand, would you take it
And make me the happiest man in the world
If I told you my heart couldn't beat one more minute 
Without you, girl
Would you accompany me to the edge of the sea
Let me know if you're really a dream
I love you so, so would you go with me

Would you go with me 
If we rode the clouds together
Could you not look down forever
If you were lighter than a feather
Oh, and if I set you free
Would you go with me

If I gave you my hand, would you take it
And make me the happiest man in the world
If I told you my heart couldn't beat one more minute 
Without you, girl
Would you accompany me to the edge of the sea
Help me tie up the ends of a dream
I gotta know, would you go with me
I love you so, so would you go with me",Would You Go With Me,Your Man,2006,11,3:47,Track '1',Album,True
12,13,George Strait,"She was stormin' through the house that day,
An' I could tell she was leavin'.
An' I thought: ""Aw, she'll be back,""
Till she turned around an' pointed at the wall an said:

""That picture from our honeymoon,
""That night in Frisco Bay:
""Just give it away.""
She said: ""Give it away.""
""An' that big four-poster king-size bed,
""Where so much love was made:
""Just give it away.""
She said: ""Just give it away.""

""Just give it away.
""There ain't nothin' in this house worth fightin' over.
""Oh, an' we're both tired of fightin' anyway,
""So just give it away.""

So I tried to move on,
But I found that each woman I held,
Just reminded me of that day.
Hmmm.

When that front door swung wide open,
She flung her diamond ring:
Said: ""Give it away.""
""Just give it away.""
An' I said: ""Now, honey, don't you even want,
""Your half of everything.""
She said: ""Give it away.""
Just give it away.

Just give it away.
There ain't nothin' in this house worth fightin' over.
Oh, an' we're both tired of fightin' anyway,
So just give it away.

So I'm still right here where she left me,
Along with all the other things,
She don't care about anymore.

Like that picture from our honeymoon,
That night in Frisco Bay:
She said: ""Give it away.""
Well, I can't give it away.
An' that big four-poster king-size bed,
Where all our love was made:
She said: ""Give it away.""
Well, I can't give it away.

I've got a furnished house, a diamond ring,
An' a lonely broken heart,
Full of love,
An' I can't even give it away.",Give It Away,It Just Comes Natural,2006,15,3:31,Track '1',Album,True
13,14,Rodney Atkins,"Driving through town just my boy and me
With a happy meal in his booster seat
Knowing that he couldn't have the toy
Till his nuggets were gone
Green traffic light turned straight to red
I hit my breaks and mumbled under my breath
His fries went a flying and his orange drink covered his lap
Well then my four year old said a four letter word
That started with ""s"" and I was concerned
So I said son now now where did you learn to talk like that

He said I've been watching you dad, ain't that cool
I'm your buckaroo, I wanna be like you
And eat all my food and grow as tall as you are
We got cowboy boots and camo pants
Yeah we're just alike, hey ain't we dad
I wanna do everything you do
So I've been watching you

We got back home and I went to the barn
I bowed my head and I prayed real hard
Said lord please help me help my stupid self
Then this side of bedtime later that night
Turning on my son's scooby doo nightlight
He crawled out of bed and he got down on his knees
He closed his little eyes, folded his little hands
And spoke to god like he was talking to a friend
And I said son now where'd you learn to pray like that

He said I've been watching you dad, ain't that cool
I'm your buckaroo, I wanna be like you
And eat all my food and grow as tall as you are
We like fixing things and holding mama's hand
Yeah we're just alike, hey ain't we dad
I wanna do everything you do
So I've been watching you

With tears in my eyes I wrapped him in a hug
Said my little bear is growing up
He said but when I'm big I'll still know what to do

'Cause I've been watching you dad, ain't that cool
I'm your buckaroo, I wanna be like you
And eat all my food and grow as tall as you are
By then I'll be as strong as superman
We'll be just alike, hey won't we dad
When I can do everything you do
'Cause I've been watching you",Watching You,Rodney Atkins,2010,12,,Track '3',Compilation,True
14,15,Kenny Chesney,"The body's a temple, that's what we're taught
I've treated this one like an old honky-tonk
Greasy cheeseburgers and cheap cigarettes
One day they'll get me if they ain't got me yet

'Cause I'm living, in fast forward
A hillbilly rock star out of control
I'm living, in fast forward
Now I need to rewind real slow

My friends all grew up, they settled down
Built nice little houses on the outskirts of town
They work in their office, drive SUV's
They pray for their babies and they worry 'bout me

'Cause I'm living in fast forward
A hillbilly rock star out of control
I'm living in fast forward
Now I need to rewind real slow

I'm always runnin'
Son of a gunnin'
I've had a good time it's true
But the way I've been goin'
It's time that I toned it
Down just a notch or two

Oh yeah

Well I'm living, in fast forward
A hillbilly rock star out of control
I'm living, in fast forward
Now I need to rewind real slow

Well I'm living, in fast forward
A hillbilly rock star out of control
I'm living, in fast forward
Now I need to rewind real slow

Yeah I need to rewind real slow
Yeah I still got some miles to go",Living In Fast Forward,The Road And The Radio ,2005,11,3:32,Track '2',Album,True
15,16,Heartland,"Look at the two of you dancing that way
Lost in the moment and each others face
So much in love your alone in this place
Like there's nobody else in the world
I was enough for her not long ago
I was her number one
She told me so
And she still means the world to me
Just so you know
So be careful when you hold my girl
Time changes everything
Life must go on
And I'm not gonna stand in your way

But I loved her first and I held her first
And a place in my heart will always be hers
From the first breath she breathed
When she first smiled at me
I knew the love of a father runs deep
And I prayed that she'd find you someday
But it still hard to give her away
I loved her first

How could that beautiful women with you
Be the same freckle face kid that I knew
The one that I read all those fairy tales to
And tucked into bed all those nights
And I knew the first time I saw you with her
It was only a matter of time

But I loved her first and I held her first
And a place in my heart will always be hers
From the first breath she breathed
When she first smiled at me
I knew the love of a father runs deep
And I prayed that she'd find you someday
But its still hard to give her away
I loved her first

From the first breath she breathed
When she first smiled at me
I knew the love of a father runs deep
Someday you might know what I'm going through
When a miracle smiles up at you
I loved her first",I Loved Her First,I Loved Her First,2006,2,,Track 'A',"7""",True
16,17,Brad Paisley with Dolly Parton,"When I get where I'm going
On the far side of the sky
The first thing that I'm gonna do
Is spread my wings and fly

I'm gonna land beside a lion
And run my fingers through his mane
Or I might find out what it's like
To ride a drop of rain

Yeah, when I get where I'm going
There'll be only happy tears
I will shed the sins and struggles
I have carried all these years
And I'll leave my heart wide open
I will love and have no fear
Yeah when I get where I'm going
Don't cry for me down here

I'm gonna walk with my grand daddy
And he'll match me step for step
And I'll tell him how I missed him
Every minute since he left
Then I'll hug his neck

Yeah when I get where I'm going
There'll be only happy tears
I will shed the sins and struggles
I have carried all these years
And I'll leave my heart wide open
I will love and have no fear
Yeah when I get where I'm going
Don't cry for me down here

So much pain and so much darkness
In this world we stumble through
All these questions I can't answer
So much work to do

But when I get where I'm going
And I see my maker's face
I'll stand forever in the light
Of his amazing grace
Yeah when I get where I'm going
There'll be only happy tears
Hallelujah
I will love and have no fear
When I get where I'm going
Yeah when I get where I'm going",,,,,,,,
17,18,Dierks Bentley,"I must look just like a fool
Here in the middle of the road
Standin' there in your rearview
Gettin' soaked to the bone
This land as flat as it is mean
A man can see for a hundred miles
So I'm still paryin' I might see
The glow of the brake light

But your wheels just turn, down the road ahead
If it hurts at all, you ain't showed it yet
I keep lookin' for the slightest sign
That you might miss, what you left behind
I know there's nothin' stoppin' you now
But I'd settle for a slowdown

I held on longer than I should
Believin' you might change your mind
And those bright lights of Hollywood
Would fade in time

But your wheels just turn, down the road ahead
If it hurts at all, you ain't showed it yet
I keep lookin' for the slightest sign
That you might miss, what you left behind
I know there's nothin' stoppin' you now
But I'd settle for a slowdown

But your wheels just turn, down the road ahead
If it hurts at all, you ain't showed it yet
You're just a tiny dot, on that horizon line
Come on tap those brakes, baby just one time
I know there's nothin' stoppin' you now
I'm not asking you to turn back around
I'd settle for a slowdown
Come on just slowdown
I'd settle for a slowdown",,,,,,,,
18,19,Steve Holy,"She said, ""I need sometime to find myself,
I need a little space to think.
Maybe we should start seeing other people.
Baby, things are moving way to fast for me.""
So, i, I picked up what was left of my pride,
And I put on my walking shoes,
And I got up on that high road,
And I did what any gentleman would do...
I, um...

I got a brand new girlfriend.
We went and jumped off the deep end,
Flew out to LA for the weekend,
Spent the whole day, lyin' on the beach,
Wearin' nothin' but a smile,
Playin' kissy-kissy, smoochy-smoochy,
Talkin' mooshy-mooshy bout nothin'.
Man, I think I'm on to somethin',
Yano I feel just like a kid again.
I got a brand new girlfriend.

I love it when she calls me butter cup,
Laughs and says I left the toilet seat up,
She pops and tosses me a cold beer,
And says my buddies always welcome here.
When I get hungry, she takes me out.
I ride the shotgun like a shitzu hound.
My tails a waggin', my tongues hangin' out,
It makes me wanna shout...

I got a brand new girlfriend.
We went and jumped off the deep end,
Flew out to LA for the weekend,
Spent the whole day, lyin' on the beach,
Wearin' nothin' but a smile,
Playin' kissy-kissy, smoochy-smoochy,
Talkin' mooshy-mooshy bout nothin'.",Brand New Girlfriend,A Brand New Girlfriend,2006,13,3:37,Track '1',"{'name': 'CD', 'qty': '1'}",True
19,20,Josh Turner,"Baby lock the door and turn the lights down low
Put some music on that's soft and slow
Baby we ain't got no place to go
I hope you understand

I've been thinking 'bout this all day long
Never felt a feeling quite this strong
I can't believe how much it turns me on
Just to be your man

There's no hurry
Don't you worry
We can take our time
Come a little closer
Let's go over
What I had in mind

Baby lock the door and turn the lights down low
Put some music on that's soft and slow
Baby we ain't got no place to go
I hope you understand

I've been thinking 'bout this all day long
Never felt a feeling quite this strong
I can't believe how much it turns me on
Just to be your man

Ain't nobody ever love nobody
The way that I love you
We're alone now
You don't know how
Long I've wanted to

Lock the door and turn the lights down low
Put some music on that's soft and slow
Baby we ain't got no place to go
I hope you understand

I've been thinking 'bout this all day long
Never felt a feeling that was quite this strong
I can't believe how much it turns me on
Just to be your man
I can't believe how much it turns me on
Just to be your man",Your Man,Your Man,2006,11,3:29,Track '4',Album,True
20,21,George Strait,"He wondered how she'd take it when he said goodbye.
Thought she might do some cryin': lose some sleep at night.
But he had no idea, when he hit the road,
That without him in her life, she'd let herself go.

Let herself go on a singles cruise,
To Vegas once, then to Honolulu.
Let herself go to New York City:
A week at the Spa; came back knocked-out pretty.
When he said he didn't love her no more,
She let herself go.

She poured her heart an' soul into their three-bedroom ranch.
Spent her days raisin' babies, ironin' his pants.
Came home one day from the grocery store and found his note,
And without him there to stop her, she let herself go.

Let herself go on her first blind-date:
Had the time of her life with some friends at the lake.
Let herself go, buy a brand new car,
Drove down to the beach he always said was too far.
Sand sure felt good between her toes:

She let herself go on a singles cruise,
To Vegas once, then to Honolulu.
Let herself go to New York City:
A week at the Spa; came back knocked-out pretty.
When he said he didn't love her no more,
She let herself go.

To Vegas once: Honolulu, New York City.
Came back knocked-out pretty.",,,,,,,,
21,22,Tim McGraw,"Gotta hold on easy as I let you go
Gonna tell you how much I love you, though you think you already know
I remember I thought you looked like an angel wrapped in pink, so soft and warm
You've had me wrapped around your finger since the day you were born

Beautiful baby from the outside in
Chase your dreams, but always know the road that'll lead you home again
Go on, take on this whole world
But to me you know you'll always be my little girl

When you were in trouble that crooked little smile could melt my heart of stone
Now look at you, I've turned around and you've almost grown
Sometimes, you're asleep, I whisper ""I love you,"" in the moonlight at your door
As I walk away, I hear you say, ""Daddy, love you more!""

Beautiful baby from the outside in
Chase your dreams, but always know the road that'll lead you home again
Go on, take on this whole world
But to me you know you'll always be my little girl

Someday, some boy'll come and ask me for your hand
But I won't say, ""Yes,"" to him unless I know
He's the half that makes you whole
He has a poet's soul
And the heart of a man's man
I know he'll say that he's in love
But between you and me, he won't be good enough

Beautiful baby from the outside in
Chase your dreams, but always know the road that'll lead you home again
Go on, take on this whole world
But to me you know you'll always be my little girl",,,,,,,,
22,23,Jason Aldean,"It's 3 A.M. and I finally say
I'm sorry for actin' that way
I didn't really mean to make you cry
Oh baby, sometimes I wonder why

Does it always have to come down to you leavin'
Before I'll say I love you?
And why do I always use the words that cut the deepest
When I know how much it hurts you?
Oh baby why, do I do that to you?

Well I know I'd never let you walk away
So why do I push you till you break
And why are you always on the verge of good-bye
Before I'll show you how I really feel inside

Why does it always have to come down to you leavin'
Before I'll say I love you?
And why do I always use the words that cut the deepest
When I know how much it hurts you?
Oh baby why, do I do that to you?

Why do I always use the words that cut the deepest
When I know how much it hurts you?
Oh baby why, do I do that to you?
Why do I do that to you?",Why,Jason Aldean,2005,11,3:34,Track '3',Album,True
23,24,Dierks Bentley,"Country Roads, old theatre marquee signs;
Parkin' lots, and billboards flyin' by.
Spanish mosques, little hick town squares;
Wild roses on a river bank: girl its almost like you're there 

Oh, every mile, a memory; every song, another scene,
From some old movie going back in time you and me.
Every day, a page turned down; every night, a lonesome sound,
Like a freight train rollin' through my dreams:
Every mile, a memory.

Red sun down, out across the western sky,
Takes me back to the fire in your eyes.
Texas stars in a purple night.
Not seein' 'em with you baby: oh, they never do it right, no.

Every mile, a memory; every song, another scene,
From some old movie going back in time you and me.
Every day, a page turned down; every night, a lonesome sound,
Like a freight train rollin' through my dreams:
Every mile, a memory.

Funny how no matter where I run,
Round every bend I only see,
Just how far I haven't come. 

Every mile, a memory; every song, another scene,
From some old movie going back in time.
Every day, a page turned down; every night, a lonesome sound,
Like a freight train rollin' through my dreams:
Every mile, a memory;
Every mile, a memory;
Every mile, a memory.",,,,,,,,
24,25,Trace Adkins,"She grew up in the city in a little subdivision
Her daddy wore a tie, mama never fried a chicken
Ballet, straight-As, most likely to succeed
They bought her a car after graduation
Sent her down South for some higher education
Put her on the fast track to a law degree

Now she's comin' home to visit
Holding the hand of a wild-eyed boy with a farmers tan

She's riding in the middle of his pickup truck
Blaring Charlie Daniels, yelling, Turn it up!
They raised her up a lady but there's one thing
They couldn't avoid
Ladies love country boys

You know mamas and daddies want better for their daughters
Hope they'll settle down with a doctor or a lawyer
And their uptown, ball gown, hand-me-down royalty

They never understand why their princess falls
For some camouflage britches and a southern-boy-drawl

Or why she's riding in the middle of a pickup truck
Blaring Hank Jr., yelling, Turn it up!
They raised her up a lady but there's one thing
They couldn't avoid
Ladies love country boys

You can train 'em, you can try to teach 'em
Right from wrong but its still gonna turn 'em on

And they go riding in the middle of a pickup truck
Blaring Lynyrd Skynyrd, yelling, Turn it up!
You can raise her up a lady but there's one thing
You just can't avoid
Ladies love country boys
They love us country boys",Ladies Love Country Boys,"American Man, Greatest Hits Volume II",2007,13,3:41,Track '1',Compilation,True
25,26,Keith Urban,"Alone in this house again tonight
I got the TV on, the sound turned down and a bottle of wine
There's pictures of you and I on the walls around me
The way that it was and could have been surrounds me
I'll never get over you walkin' away

I've never been the kind to ever let my feelings show
And I thought that bein' strong meant never losin' your self-control
But I'm just drunk enough to let go of my pain
To hell with my pride, let it fall like rain
From my eyes, tonight I wanna cry

Would it help if I turned a sad song on?
""All By Myself"" would sure hit me hard now that you're gone
Or maybe unfold some old yellow lost love letters
It's gonna hurt bad before it gets better
But I'll never get over you by hidin' this way

'Cause I've never been the kind to ever let my feelings show
And I thought that bein' strong meant never losin' your self-control
But I'm just drunk enough to let go of my pain
To hell with my pride, let it fall like rain
From my eyes, tonight I wanna cry

Well I've never been the kind to ever let my feelings show
And I thought that bein' strong meant never losin' your self-control
But I'm just drunk enough to let go of my pain
To hell with this pride, let it fall like rain
From my eyes, tonight I wanna cry",Tonight I Wanna Cry,Be Here,2005,13,4:19,Track '8',Album,True
