,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Ray Stevens,"Welcome and listen into a radio station
Where the mighty hosts of heaven sing
Turn your radio on - turn your radio
Turn your radio on - turn your radio on
If you wanna feel those good vibrations
Coming from the joy that His love can bring
Turn your radio on - turn your radio on
Turn your radio on

Turn your radio on - oh yes, turn your radio on
And listen to the music in the air - and listen to the music in the air
Turn your radio on - oh yes, turn your radio on
And glory share - and glory, glory share
Turn your lights down low - oh yes, turn your lights down low
And listen to the master's radio - and listen to the master's radio
Get in touch with God - get in touch with God
Turn your radio on - turn your radio on

A don't you know that everybody is a radio receiver
All you gotta do is listen for the call
Turn your radio on - turn your radio
Turn your radio on - turn your radio on
If you listen in you will be a believer
Leanin' on the truth that will never fall
Get in touch with God - get in touch with God
Turn your radio on 

Turn your radio on - oh yes, turn your radio on
And listen to the music in the air - and listen to the music in the air
Turn your radio on - oh yes, turn your radio on
And glory share - and glory, glory share
Turn your lights down low - oh yes, turn your lights down low
And listen to the master's radio - and listen to the master's 
Turn your lights down low and listen to the master's radio
Get in touch with God - get in touch with God
Turn your radio on - turn your radio on",Turn Your Radio On,Turn Your Radio On,1972,11,2:09,Track 'A1',Album,True
11,12,Charley Pride,"If tonight should be our last night together I'm not sorry that we fell in love at all
If tomorrow sun should find me hurtin' for you I know
That the price for loving you would still be small
For I'd never know the thrill of your sweet lips
And the chills I get just knowing that you're mine
'Cause I've spent my life not knowing what real love is oh no
Though I'd be hurtin' I'm still certain
That I'd rather love and lose you than never know your love at all

For I'd never know the thrill...
Yes I'd rather love and lose you than never know your love at all",I'd Rather Love You,The Incomparable Charley Pride,1972,10,2:46,Track 'A1',Single,True
12,13,Merle Haggard,"Carolyn, let me tell you what I heard about a man today
He didn't come home from work and he went away
Till he came to a city, bright in the night time like day
There they say he met up with some women dressed in yellow and scarlet
Their warm lips like a honeycomb, dripped with honey
And something about the smell of strange perfume
Made him feel warm and not alone

Yes Carolyn, a man will do that sometimes on his own
And sometimes when he's lonely
I believe a man might do that sometimes out of spite
But Carolyn, a man will do that always
When he's treated bad at home

Yes Carolyn, a man will do that sometimes on his own
And sometimes when he's lonely
And I believe a man might do that sometimes out of spite
But Carolyn, a man will do that always
When he's treated bad at home",Carolyn,When The Feelin' Goes Away / Carolyn,1971,2,2:31,Track 'B',Single,True
13,14,Conway Twitty & Loretta Lynn,"Love is where you find it
When you find no love at home
And there's nothing cold as ashes
After the fire is gone

The bottle is almost empty
The clock just now struck ten
Darling, I had to call you
To our favorite place again

We know it's wrong for us to meet
But the fires gone out at home
And there's nothing cold as ashes
After the fire is gone

Love is where you find it
When you find no love at home
And there's nothing cold as ashes
After the fire is gone

Your lips are warm and tender
Your arms hold me just right
Sweet words of love you remember
That the one at home forgot

Each time we say it's the last time
But we keep hanging on
And there's nothing cold as ashes
After the fire is gone

Love is where you find it
When you find no love at home
And there's nothing cold as ashes
After the fire is gone...",After The Fire Is Gone,After The Fire Is Gone,1971,2,2:38,Track 'A',Single,True
14,15,Sonny James,,"Bright Lights, Big City","Bright Lights, Big City",1971,2,2:33,Track 'A',Single,True
15,16,Johnny Cash,"Beside a Singin' Mountain Stream 
Where the Willow grew

Where the Silver Leaf of Maple
Sparkled in the Mornin' Dew
I braided Twigs of Willows
Made a String of Buckeye Beads;
But Flesh And Blood need Flesh And Blood
And you're the one I need
Flesh And Blood need Flesh And Blood
And you're the one I need.

I leaned against a Bark of Birch
And I breathed the Honey Dew
I saw a North-bound Flock of Geese
Against a Sky of Baby Blue
Beside the Lily Pads
I carved a Whistle from a Reed;
Mother Nature's quite a Lady
But you're the one I need
Flesh And Blood need Flesh And Blood
And you're the one I need.

A Cardinal sang just for me
And I thanked him for the Song
Then the Sun went slowly down the West
And I had to move along
These were some of the things
On which my Mind and Spirit feed;
But Flesh And Blood need Flesh And Blood
And you're the one I need
Flesh And Blood need Flesh And Blood
And you're the one I need.

So when this Day was ended
I was still not satisfied
For I knew ev'rything I touched
Would wither and would die
And Love is all that will remain
And grow from all these Seed;

Mother Nature's quite a Lady
But you're the one I need
Flesh And Blood need Flesh And Blood
And you're the one I need.",Flesh And Blood,Flesh And Blood,1970,2,2:44,Track 'A',Single,True
16,17,Conway Twitty,"There's a devil in my body 
That I just can't satisfy
Other women haunt me 
Even though I love my wife.

It's because I really love her, 
I try to save her heart with lies
But I know she knows 
I can see it in her eyes.

I try to stay at home, love only her, 
Play with the kids and watch T.V.
But then my mind becomes unsure 
About the kind of love I need.

My reasons for cheating 
There as good as lies can be
How much more can she stand 
And still stand by me?

--- Instrumental ---

It's so hard for me to call her 
I can hardly dial the phone
I did wrong again last night, 
Now I just want to go back home.

She knows that I lied, 
Lord, she'll cry where I can't see
How much more can she stand 
And still stand by me?

How much more can she stand 
And still stand my me?..",,,,,,,,
17,18,Tammy Wynette,"Good lovin' keeps a home together
Good lovin' sure can make it right
If you never want to be without him
It means loving everything about him
And that keeps your man around at night

It takes a whole lotta woman to hold it together today
'Cause a lot of other women have a whole lotta time to play
You gotta be a saint on Sunday morning, a devil on Saturday night
And when you're lovin' do it right

Oh, she's around every corner, wrapped in fur
And you've gotta be just a little bit better than her
A little bit sweeter with your morning kisses
A whole lot warmer in the night
With a lot of good lovin' to make everything all right

Good lovin' keeps a home together
Good lovin' sure can make it right
If you never want to be without him
It means loving everything about him
And that keeps your man around at night

If you don't believe what I'm telling you is so
Put your man right out on the street and watch him go
Right to the arms of a woman, who couldn't even hold you a light
When a lot of good lovin' woulda made everything all right

If you don't believe what I'm telling you is so
Put your man right out on the street and watch him go
Right to the arms of a woman, who couldn't even hold you a light
When a lot of good lovin' woulda made everything all right

Yeah, a lot of good lovin' woulda made everything all right",Good Lovin' (Makes It Right),Good Lovin' (Makes It Right),1971,2,2:29,Track 'A',Single,True
18,19, Dolly Parton,"Well a good way down the rail-road track,
There was this little old run down shack
And in it lived a man I'd never se-e-e-een
Folk said he was a mean and a vicious man
And you'd better not set foot on his land
But I didn't think nobody could be that mean

So I took me out walking down the rail-road track
I was gonna go down to that little old shack
An' just find out if all them things I'd heard was true
There was a big black dog laying out in the yard
And he growled at me and I swallowed hard
And I heard somebody say"" well, who are you?""
Ooh and there he stood in the door of that shack
And his beard and his hair was long and black
And he was the biggest man I ever seen
When he spoke his voice was low and deep
But he just didn't frighten me
Cause somehow I just knew he wasn't mean
He said "" what yuh doing snooping round my place""
And I saw a smile come across his face
So I smiled back and I told him who I was
He said "" come on in, pull you up a chair,
You might as well since you're already here""
And he said "" you can call me Joshua""
Joshua Joshua what you doing living here all alone
Joshua Joshua ain't you got nobody to call your own
No no no no
We talked till the sun was clean out of sight
And we still talked when it come daylight
There was just so much we had to say
I spent my life in an orphans home
And just like him I was all alone
So I said""yeah"" when he asked if I'd stay
Ooh we grew close as time went on
And that little ole shack it was a happy home
And we just couldn't help but fall in love
That big black dog and that little ole shack
Sitting down by the railroad track
Its plenty good enough for me and Joshua
Joshua Joshua why your just what I've been a looking for
Joshua Joshua you ain't gonna be lonesome anymore

Oh no

Me and Joshua
Me and Joshua
Me and Joshua",Joshua,Joshua,1971,10,2:59,Track 'A1',Album,True
19,20,Merle Haggard,"Daddy Frank played the guitar and the French harp
Sister played the ringing tambourine
Mama couldn't hear our pretty music
But she read our lips and helped the family sing

That little band was all a part of living
And our only means of living at the time
And it wasn't like no normal family combo
'Cause Daddy Frank the guitar man was blind

Frank and mama counted on each other
Their one and only weakness made them strong
Mama did the driving for the family
And Frank made a living with a song

Home was just a camp along the highway
A pick-up bed was where we bedded down
Don't ever once remember going hungry
But I remember mama cooking on the ground

Daddy Frank played the guitar and the French harp
Sister played the ringing tambourine
Mama couldn't hear our pretty music
But she read our lips and helped the family sing

That little band was all a part of living
And our only means of living at the time
And it wasn't like no normal family combo
'Cause Daddy Frank the guitar man was blind

Don't remember how they got acquainted
I can't recall just how it came to be
There had to be some special help from someone
And blessed be the one who let it be

Fever caused my mama's loss of hearing
Daddy Frank was born without his sight
And mama needed someone she could lean on
And I believe the guitar man was right

Daddy Frank played the guitar and the French harp
Sister played the ringing tambourine
Mama couldn't hear our pretty music
But she read our lips and helped the family sing

That little band was all a part of living
And our only means of living at the time
And it wasn't like no normal family combo
'Cause Daddy Frank the guitar man was blind",Daddy Frank (The Guitar Man),The Best Of The Best Of Merle Haggard,1972,11,3:10,Track 'A6',Single,True
20,21,Johnny Cash,"Well, you wonder why I always dress in black
Why you never see bright colors on my back
And why does my appearance seem to have a somber tone
Well, there's a reason for the things that I have on

I wear the black for the poor and the beaten down
Livin' in the hopeless, hungry side of town
I wear it for the prisoner who has long paid for his crime
But is there because he's a victim of the time

I wear the black for those who've never read
Or listened to the words that Jesus said
About the road to happiness through love and charity
Why, you'd think He's talkin' straight to you and me

Well, we're doin' mighty fine, I do suppose
In our streak of lightnin' cars and fancy clothes
But just so we're reminded of the ones who are held back
Up front there ought to be a Man in Black

I wear it for the sick and lonely old
For the reckless ones whose bad trip left them cold
I wear the black in mournin' for the lives that could have been
Each week we lose a hundred fine young men

And I wear it for the thousands who have died
Believin' that the Lord was on their side
I wear it for another hundred thousand who have died
Believin' that we all were on their side

Well, there's things that never will be right I know
And things need changin' everywhere you go
But 'til we start to make a move to make a few things right
You'll never see me wear a suit of white

Ah, I'd love to wear a rainbow every day
And tell the world that everything's okay
But I'll try to carry off a little darkness on my back
Till things are brighter, I'm the Man in Black",Man In Black,Man In Black,1971,10,2:55,Track 'A5',Album,True
21,22,Buck Owens & The Buckaroos,"I'm gonna lay around the shack
Till the mail train comes back
Then I'll roll in my sweet baby's arms

Well, I ain't gonna work on the railroad
I ain't gonna work on the farm
Hey, I'll lay around the shack
Till the mail train comes back
And roll in my sweet baby's arms

Well, I'm rollin' in my sweet baby's arms
Rollin' in my sweet baby's arms
Lay around the shack
Till the mail train comes back
Then I'll roll in my sweet baby's arms

Well, now where were you last Saturday night
While I was a lyin' in jail
Hey, you're walkin' the streets with another man
Wouldn't even go my bail

Well, I'm rollin' in my sweet baby's arms
Rollin' in my sweet baby's arms
Lay around the shack
Till the mail train comes back
I'll roll in my sweet baby's arms

Well, now mama's a beauty operator
Sister can wheel and can spin
Hey, now daddy owns an interest in an old cotton gin
Watch that ol' money roll in

Well, I'm rollin' in my sweet baby's arms
Rollin' in my sweet baby's arms
Lay around the shack
Till the mail train comes back
Then I'll roll in my sweet baby's arms...",Rollin' In My Sweet Baby's Arms,Corn Likker / Rollin' In My Sweet Baby's Arms,1971,2,2:16,Track 'B',Single,True
22,23,Sonny James,,Here Comes Honey Again,Here Comes Honey Again,1971,10,2:32,Track 'A1',LP,True
23,24,Loretta Lynn & Conway Twitty,"Once I made a promise
That I'd never, lead you on
But I feel, a yearn to love you
Even though I know it's wrong

You'll have, to take my hand
And lead me slowly through this door
I'll be wrong, in what I'm doin'
I can't refuse you anymore

Lead me on, and take control of how I feel
I can't do this on my own
'Cause it's against my will
I need love, warm and tender
In a way I've never known
If you want me I'll go with you
But you'll have to lead me on

Lead me on, and take control of how I feel
I can't do this on my own
'Cause it's against my will
But I need love, warm and tender
In a way I've never known
If you want me I'll go with you
But you'll have to lead me on...",Lead Me On,Lead Me On,1971,11,2:24,Track 'A1',Single,True
24,25,Tammy Wynette,"We sure can love each other when we try just like in all the love songs when we try
And some nights I love you so much content to be beside you
And when I finally close my eyes the sun is high
But we sure can hurt each other when we try
We know all the ways to make each other cry
But when we forget compassion and to forgive is too old fashioned
We've let everything worth having pass us by
But we sure can love each other when we try
And I know we'll need each other till we die
And we'll grow old together you and I 'cause we sure can love each other when we try
Yes we sure can love each other when we try",We Sure Can Love Each Other,We Sure Can Love Each Other,1971,11,2:43,Track 'A1',Album,True
25,26,Johnny Paycheck,"Well, I say, friend, don't take her, she's all I've got
Please, don't take her love away from me
I'm beggin' you, friend, don't take her, she's all I've got
She's everything in life I'll ever need

She is life when I wanna live 
She's everything to me in life that life can give
She's my water when I need to drink
She's the first thought in my mind each time I try to think
Let me tell you now, friend...

She's my fingers when I want to feel
She's the only thing in life to me that's really real
She is love, she's all the love I know
She could kiss the ground in the wintertime and make the flower grow
Let me tell you now, friend...",She's All I Got,She's All I Got,1971,11,2:53,Track 'A1',Album,True
26,27,Connie Smith,"If I could see you just one time oh how it'd ease my troubled mind
If I could hold you just one time and then pretend that you're still mine
Lips that used to thrill me so they now thrill someone else I know
Gone is the love that once was mine wish I could see you just one time
Oh oh oh how I miss you so oh I need you so
I I I'd give this heart of mine wish I could see you just one time

Wish I could relive just one time turn back the pages and there I'd find
That same old love that once was mine wish I could see you just one time
Oh oh oh how I miss you so...
Oh oh oh how I love you so...
Oh oh oh how I miss you so...
Wish I could see you just one time wish I could see you one more time",Just One Time,Just One Time,1971,10,2:29,Track 'A1',LP,True
27,28,Merle Haggard,"Someday when our dream world finds us
And these hard times are gone
We'll laugh and count our blessings
In a mansion all our own
If we both pull together tomorrow's sure to come
Someday we'll look back and say it was fun

We live on love and pennies
And the day dream out of sight
And I'm amazed the way you smile
When things don't turn out right
We climb each hill together, each step one by one
And someday we'll look back and say it was fun

Someday when our dream world finds us
And these hard times are gone
We'll laugh and count our blessings
In a mansion all our own
If we both pull together tomorrow's sure to come
And someday we'll look back and say it was fun
And someday we'll look back and say it was fun",Someday We'll Look Back,Someday We'll Look Back,1971,11,,Track 'A1',Album,True
28,29,Jody Miller,"He's so fine wish he were mine
That good looking boy over there the one with the coal black hair
I don't know how I'm gonna do it but I'm gonna make him mine
He's the envy of all the rest he's just a matter of time
He's so soft spoken guy oh so sweet kinda shy
Makes me wonder if I should even give him a try
But then again he can't shy he can't shy away forever
And I'm gonna make him mine if it takes me forever
Oh he's so fine gotta be mine
Sooner or later hope it's not later
We gotta get together the sooner the better
I just can't wait I just can't wait to be held in his arms
If I were a queen honey ask me to leave my throne
I'd do anything that he'd ask anything to make him my own
'Cause he's so fine so fine he's so fine
(Guitar - dobro)
'Cause he's so fine so fine he's so fine
He's so soft spoken guy...",He's So Fine,He's So Fine,1971,11,2:35,Track 'A1',Album,True
29,30,George Jones,"I can hardly bear the sight of lipstick
On the cigarettes there in the ashtray
Lyin' cold the way you left them
At least your lips caressed them 
While you packed

And a lip print on a half filled cup of coffee
That you poured and didn't drink
But at least you thought you wanted it
That's so much more than I can say for me

But what a good year for the roses
Many blooms still linger there
The lawn could stand another mowin'
It's funny, I don't even care
And when you turned and walked away
And as the door behind you closes 
The only thing I know to say
It's been a good year for the roses 

After three full years of marriage
It's the first time that you  
Haven't made the bed
I guess the reason we're not talkin'
There's so little left to say
We haven't said
While a million thoughts
Go runnin' through my mind
I find I haven't spoke a word
And from the bedroom those familiar sounds of our one baby's cryin'
Goes unheard

But what a good year for the roses
Many blooms still linger there
The lawn could stand another mowin'
It's funny, I don't even care
And when you turned and walked away
And as the door behind you closes 
The only thing I know to say
It's been a good year for the roses",A Good Year For The Roses,A Good Year For The Roses,1970,2,2:59,Track 'A',Single,True
30,31,David Houston,,A Woman Always Knows,A Woman Always Knows,1971,11,2:17,Track 'A1',LP,True
31,32, Jeannie C. Riley,"Oh singer sing me an old song yeah
Oh singer sing me an old song sing me an old song about cotton bales
Tell me how the good earth feels down in the high white cotton yeah
Cause in my life I'll never get to walk on my knees in the fields

Oh singer sing about the railroad
Sing about a coal shovellin' fireman on the L&N rail
Let me gather 'round the fire with all the people in the depot
Cause in my life singer I'll never ride those coal fired trains

Take me back oh singer take me back
I'm livin' a life I can't slow down cept with a song
And I wanna know how the people made it without the big corporations
And I wanna feel how the people lived when life was slow

Oh singer take me to the river
Let me ride the big river boat down to New Orleans
Let me lean overboard and wash my hands in the Mississippi water
Cause singer I can only ride that boat in a song you sing

Take me back oh singer take me back...
I'm Livin' a life I can't slow down cept with a song
And I wanta know how the people made it without a big corporation
And I wanta feel how the people lived when life was slow
Oh singer sing me an old song yeah
Sing me an old song about cotton bales
Tell me how the good earth feels down in the high white cotton yeah
Cause in my life I'll never get to walk on my knees in the fields
In the fields",Oh Singer,Jeannie,1971,11,3:46,Track 'A1',Album,True
32,33,Jerry Lee Lewis,"If I promise you to straighten up and put my life in order
If I swear to you woman on bended knees I won't hurt you again
If I become the kind of man that you want me to be
Would you take another chance on me
The good Lord knows I've done you wrong I've asked him to forgive me
Deep inside I think you would darlin' if you could do the same
If I could take back all the things that caused you misery
Would you take another chance on me
Would you take another chance on me I've paid for my mistakes
Would you take another chance on me or have I changed too late
Mhm I've been a fool woman for hurting you but can't you see I'm sorry
If only you were mine again I'd make it up to you
But my past keeps blindin' you if you could only see
Would you take another chance on me (think about that darling)",Would You Take Another Chance On Me,Would You Take Another Chance On Me?,1971,11,2:51,Track 'A1',Album,True
33,34,Merle Haggard,"I'm writing this down in a trench mon
Don't scold if it isn't so neat
The way that you did when I was a kid
And I'd come home with mud on my feet

The captain just gave us our orders
And mom we will carry them through
I'll finish this letter the first chance I get
But for now I'll just say I love you

Then the mother's old hands began to tremble
And she fought back the tears in her eyes
But they came unashamed for there was no name
And she knew that her soldier had died

Then the mother knelt down by her bedside
And she prayed Lord above hear my plea
And protect all the sons who are fighting tonight
And dear God, keep America free

I'm writing this down in a trench mon
Don't scold if it isn't so neat",Soldier's Last Letter,Soldier's Last Letter,1971,2,2:10,Track 'A',Single,True
34,35,Loretta Lynn,"Well, I look out the window and what do I see
The breeze is a blowin' the leaves from the trees
Everything is free everything but me
I'm gonna take this chain from around my finger
And throw it just as far as I can slinger
'Cause I wanna be free

When my baby left me everything died
But a little bluebird was singin' just outside
Singin' twidle-de-dee fly away with me
Well, you know I think I'm a gonna live
Gotta lotta love left in me to give
So I wanna be free.

I released my heart my soul and my mind
And I'm a feelin' fine
I broke the chains, the ring of gold
Before it broke my mind
Well, look who's cryin' and it ain't me
But I can't hardly hear and I can't half see
Oh, I wanna be free.

I released my heart my soul and my mind
And I'm a feelin' fine
I broke the chains, the ring of gold
Before it broke my mind
Well, look who's cryin' and it ain't me
But I can't hardly hear and I can't half see.
Oh, I wanna be free.

Do I wanna be free? 
Yeah, I wanna be free free...",I Wanna Be Free,I Wanna Be Free,1971,11,2:16,Track 'A1',Album,True
35,36,Buck Owens,"Ruby, Ruby,
Honey are you mad at your man?

--- Instrumental ---

I was sittin' in the shade with
Shovel With my spade
Diggin' in the ground gold mine
Ruby, Ruby,
Honey are you mad at your man?

I've done all I can do
Get along with you
Still you're not satisfied
Ruby, Ruby,
Honey are you mad at your man?

--- Instrumental ---

If you don't believe I'm right
Then call on me tonight
I'll take you to my shady so cold
Ruby, Ruby,
Honey are you mad at your man?

Ruby, Ruby,
Honey are you mad at your man?..",Ruby (Are You Mad),Ruby,1971,10,2:22,Track 'B2',Album,True
36,37,Hank Williams Jr. with The Mike Curb Congregation,"Rainin' in my heart since we've been apart
I know I was wrong darling please come on home
You got me cryin' bout to lose my mind
Don't let me cry in vain try my love just once again

Now honey I need your love and darling you know why
So if you just come on back home there'll be no need for me to cry
Rainin' in my heart since we've been apart
I know I was wrong darling please come on home
Rainin' in my heart since we've been apart darling please come on home",,,,,,,,
37,38,Billy Crash Craddock,"Hey girl watcha doin' down there
Dancin alone evey night while I live right above you
I can hear ya music playin'
I can feel ya body swayin
One floor below me
You don't even know me
I love you

Oh my darlin'
Knock three times on the ceilin if you want me
(Mmmhhmm) Twice on the pipe, if the answer is no...
Oh my sweatness (*knock*knock*knock*) means you'll meet in the hallway
(Whoa) Twice on the pipe (*clang*clang*) means you ain't gonna show...

If you look outcho window tonight
Pull in the string with the note that's attached to my heart...
Read how many times I've saw you
How in my silence I adored you
Only in my dreams did that wall between us come apart

Oh my darlin'
Knock three times on the ceilin if you want me
(Mmmhhmm) Twice on the pipe, if the answer is no...
Oh my sweatness (*knock*knock*knock*) means you'll meet in the hallway
(Whoa) Twice on the pipe (*clang*clang*) means you ain't gonna show...

(Music break)

Oh I can hear the music playin'
I can feel ya body swayin
One floor below me
You don't even know me
I love you

Oh my darlin'
Knock three times on the ceilin if you want me
(Whoa) Twice on the pipe, if the answer is no...(I love you, I love you, I love you)
Oh my sweatness (*knock*knock*knock*) means you'll meet in the hallway
(Mmmh) Twice on the pipe (*clang*clang*) means you ain't gonna show...
(Repeat until fade)",Knock Three Times,Knock Three Times,1971,10,2:30,Track 'A1',Album,True
38,39,Freddy Weller,,Indian Lake,Indian Lake,1971,2,2:25,Track 'A',Single,True
