,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Garth Brooks,"He could see the storm clouds rollin' across the hill
He barely beat the rain in from the field
And between the backdoorslammin' she heard him say
""Damn this rain and damn this wasted day""
But she'd been watin' for this day for oh so long
She was standin' in the kitchen with nothin' but her apron on
And in disbelief he stood and he stared a while
When there eyes met, they both began to smile

Somewhere other than the night
She needs to hear I love you
Somewhere other than the night
She needs to know you care
She want's to know she's needed
She needs to be held tight
Somewhere other than the night

They spent the day wrapped up in a blanket
On the front porch swing
He'd come to realize he'd neglected certain things
And there are times she feels alone even by his side
It was the first time she ever saw him cry

To know she's needed
She needs to be held tight
Somewhere other than the night",Somewhere Other Than The Night,Somewhere Other Than The Night,1992,2,3:10,Track 'A',Single,True
11,12,Clay Walker,"What's that
I hear angels singin'
Telling me to make my move
Listen to it
Their voices ringin' baby
If you feel it get in the groove

Love is the rhythm of two hearts beating
Poundin' out a message steady and true
Talk to me baby tell me what you're feeling
I know what love is
What's it to you

Time's up
Train's a leavin' baby
Are you ready to take that ride
Get on board
Don't keep my waiting baby
Say you're willin' to cross that line

Love is the rhythm of two hearts beating
Poundin' out a message steady and true
Talk to me baby tell me what you're feeling
I know what love is
What's it to you

I'm sure your heart is telling you true
I gotta know what love is to you
'Cause to me it's the rhythm of two hearts beating
Poundin' out a message steady and true
Talk to me baby tell me what your feeling
I know what love is
What's it to you

Love is the rhythm of two hearts beating
Poundin' out a message steady and true
Talk to me baby tell me what you're feeling
I know what love is
What's it to you

I know what love is what's it to you",What's It To You ,What's It To You / Where Do I Fit In The Picture ,1993,2,2:46,Track 'A',Single,True
12,13,Brooks & Dunn,"She's got a T-top Camaro with a scoop on the hood
And two big speakers blasting Johnny B. Goode
Looking so sweet it oughta be a crime
She plays with my heart and messes with my mind
Acts like Madonna but she listens to Merle
Rock my world, little country girl

She wears snakeskin boots made by Calvin Klein
And cheap sunglasses from the five and dime
All the other girls in school, they give her dirty looks
She got an ""A"" in math and never cracked a book
Sure looks good in her denim and pearls
Rock my world, little country girl

Rock my world
Drag me out on the floor
Dance with me till I can't dance anymore
One-step, two-step, get in a line
I gotta find a way to make you mine

I tell her that I love her but it ain't enough
She says I got to learn to loosen up
Get a little wild on Saturday night
But make sure she's home before the mornin' light
Sunday - she's all ribbons and curls
Rock my world, little country girl

Rock my world
Drag me out on the floor
Dance with me till I can't dance anymore
One-step, two-step, get in a line
I gotta find a way to make you mine

Rock my world, little country girl",Rock My World (Little Country Girl),Rock My World (Little Country Girl),1993,2,3:42,Track 'A',Single,True
13,14,Randy Travis,"I remember how it used to feel
Ridin' down ol' two mile hill
Tennis shoes up on the, handlebars
Payin' no mind to the passin' cars

No doubts, no fears
Just like, when you are here

No chains, no strings
No fences, no walls
No net, just you
To catch me, when I fall

Look heart, no hands

Took a little time to get up to speed
To find the confidence and strength I'd need
To just let go and reach for the sky
You know sometimes it felt I could fly

No doubts, no fears
Just like, when you are here

No chains, no strings
No fences, no walls
No net, just you 
To catch me, when I fall

Look heart, no hands

It doesn't take much
Just a smile or a touch
And I'm a kid again
I can almost feel that wind 

No chains, no strings
No fences, no walls
No net, just you 
To catch me, when I fall

Look heart, no hands

Look heart, no hands","Look Heart, No Hands",The Best Of Randy Travis,1993,22,,Track 'C1',Single,True
14,15,Garth Brooks,,Ain't Going Down (Til The Sun Comes Up),Ain't Going Down (Til The Sun Comes Up),1993,2,4:31,Track 'A',Single,True
15,16,Reba McEntire & Vince Gill,,The Heart Won't Lie,The Heart Won't Lie / Will He Ever Go Away,1993,2,,Track 'A',Single,True
16,17,John Anderson,"It's Friday night, baby, get ready, set, go
Gonna take you to the Krystal and a picture show
Well, the sky's the limit, there's no price too high
Baby, you're the apple of my eye
Got my paycheck in my pocket and some gas in the tank
Honey, your love's better than money in the bank

I wish I had a bass boat and a Z-28
But I guess that stuff'll have to wait
'Cause I'm saving on a washer and a wedding ring
I want this love to be a lasting thing
Right at the top, that's where you rank
Honey, your love's better than money in the bank

Oh, oh, you make me feel like a million bucks
Oh, oh, I oughta drive you around in an armored truck

Late last night I had a crazy dream
I met a man who invented a money machine
He said, ""I know things are tight and times are tough""
But he'd give me the machine if I'd give you up
I just looked him in the eye and I said, ""No thanks""
Honey, your love's better than money in the bank
Honey, your love's better than money in the bank",Money In The Bank,Money In The Bank,1993,2,,Track 'A',Single,True
17,18,Alabama,"Let's Roll the windows down turn the radio up
Let the wind blow through our hair
Love is reckless, let's get reckless tonight

There ain't nothing out here but a big, tall Texas sky
There's a red sun painted across the pond tonight
Well your daddy's got plans for you
And mine thinks I'm at school
They say it's reckless to chase a dream
But this town's got nothing for you and me

Let's roll the windows down turn the radio up
Let the wind blow through our hair
There's a moon tonight and a road outside
Baby we're gettin' out of here
I could care less where it leads us
Love is reckless, let's get reckless tonight

Let's take my Thunderbird and leave tonight
I'll keep the pedal to the floor until we see morning light
They can't live our lives for us
If we let 'em we'll lose our love
And love dies hard in this Texas sun
I'd rather be reckless and on the run

Let's roll the windows down turn the radio up
Let the wind blow through our hair
There's a moon tonight and a road outside
Baby we're gettin' out of here
I could care less where it leads us
Love is reckless, let's get reckless tonight

When you're crazy in love you gotta take a chance
Burn the bridge and don't look back

Turn the radio up roll the windows down
Let the wind blow through our hair
There's a moon tonight and a road outside
Baby we're gettin' out of here

Roll the windows down, turn the radio up
Love is reckless, let's get reckless
Let's get reckless...",Reckless,Reckless,1993,2,3:15,Track 'A',Single,True
18,19, Mark Chesnutt,"With the alarm clock ting-a-ling ringin' in my head 
I woke up dog tired, beat down, half dead 
Tryin' to recover from another wild weekend 
Chuggin' down coffee while I should have been sleepin'  

Well it sure is Monday idn't it now 
I gotta myself through the week somehow 
I had a ball Friday, Saturday and Sunday 
But it's all over now and it sure is Monday  

Oh, I got to the job site at a quarter past nine 
And somehow I stayed awake till lunch time 
And then I caught a little nap, stretched out in my truck bed 
My feet still twitchin' to the music in my head  

Well it sure is Monday, ain't it the truth 
I partied too hardy, now I'm payin' my dues 
I had a ball Friday, Saturday and Sunday 
But it's all over now and it sure is Monday  

Well it sure is Monday, ain't it a sin 
I gotta work my way through the week again 
I had a ball Friday, Saturday and Sunday 
But it's all over now and it sure is Monday 
Yeah, it's all over now and it sure is Monday.",It Sure Is Monday,It Sure Is Monday,1992,2,2:56,Track 'A1',Single,True
19,20,Doug Supernaw,"It was six in the morning when I made the county line;
There's someone I've got to talk to, can't get it off my mind.
He is just a kid, and he's in a pretty rough spot;
Two dimes to make a phone call, that's about all I got.

How's my boy today? I know it's been three weeks;
But you know how far I've got to go these days to make ends meet.
How's your mama now, with her new live-in friend?
Oh, how I hate the wounds that never seem to mend.

You said, ""I don't call him daddy, but he takes care of things.
When you pick me up on Friday, are you gonna bring me anything?
Oh, don't worry Dad, you know, it don't matter what we do;
'Cause I don't call him daddy, he can never be like you.""

God bless the little hearts, there the ones who really pay
When Mom and Dad can't get along and they go their separate ways.
In a way I'm glad there's someone there to fill the empty space;
Tears of understanding stream down a dirty face.

You said, ""I don't call him daddy, but he takes care of things.
When you pick me up on Friday, are you gonna bring me anything?
Oh, don't worry Dad, you know, it don't matter what we do;
'Cause I don't call him daddy, he can never be like you,
Be like you,
Be like you.

He is quite a little man growin' up as fast as he can;
And I don't get to see him half as much as I had planned.
There's so much I need to tell him, so precious little time;
A little rain on the window, and a little wave... goodbye

You said, ""I don't call him daddy, but he takes care of things.
When you pick me up on Friday, are you gonna bring me anything?
Oh, don't worry Dad, you know, it don't matter what we do;
'Cause I don't call him daddy, he can never be like you.

He said, ""I don't call him daddy, but he takes care of things.
When you pick me up on Friday, are you gonna bring me anything?
Oh, don't worry Dad, you know, it don't matter what we do;
'Cause I don't call him daddy, he can never be like you.",I Don't Call Him Daddy,I Don't Call Him Daddy,1991,2,3:45,Track 'A',Single,True
20,21,Travis Tritt,"When you meet that certain someone,
You've been searchin' hard to find...
It's a new love full of passion,
That can sometimes make you blind.
I don't mind being swept away,
If I know right from the start...
So before we go much further girl,
Can I trust you with my heart?

In the time we've spent together,
I have learned to trust in you.
So many things you given...
Before I even asked you to.
But reality and romance,
Are sometimes far apart.
So, what I really need to know is...
Can I trust you with my heart?

Can I cast my cares upon you?
Can you stand the heavy load?
Can I count on you to walk me, down that long and winding road?
If you promise me these simple things, I can guarantee...
You can always count on me.

Can I cast my cares upon you?
Can you stand the heavy load?
Can I count on you to walk me, down that long and winding road?
When two hearts souly surrender, and are sworn to understand...
It completes a perfect union, between a woman and a man.
So please don't misunderstand me,
I don't want to go too far,
Without knowing just one answer ...
Can I trust you with my heart?
Please Girl...
Give me just one answer...
Can I trust you with my heart?",Can I Trust You With My Heart,Can I Trust You With My Heart,1992,2,3:33,Track 'A',"7""",True
21,22,Vince Gill,"She was standing at the front door
When I came home last night
With a Good Book in her left hand
And a rolling pin in her right
She said you'd come home for the last time
With the whiskey on your breath
If you don't listen to my preaching boy
I'm gonna have to beat you half to death

Give me just a one more last chance
Before you say we're through
I know I drive you crazy baby
It's the best that I can do
Were just some good ol boys
A making noise
I ain't runnin' around on you
Give me just a one more last chance
Before you say we're through

First she hit my glasses
Because ya know that I can't see
She said you ain't going nowhere boy
Till you spend a little time with me
Then the boys called from the honky tonk
Said there's a party going on down here
Well she might have took my car keys
But she forgot about my old John Deere

Gimme just a one more last chance
Before you say we're through
I know I drive you crazy baby
It's the best that I can do
Were just some good ol boys
Making noise
I ain't runnin' round on you
Gimme just a one more last chance
Before you say we're through
SOLO
Gimme just one more last chance
Before you say we're through
I know I drive you crazy baby
It's the best that I can do
Were just some good ol boys
Making noise
I ain't runnin' around on you
Gimme just a one more last chance
Before you say we're through

Give me just one more last chance
Before you say we're through",One More Last Chance,One More Last Chance,1993,2,3:10,Track 'A',Single,True
22,23,Clint Black,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?",State Of Mind,Ultimate Clint Black,2003,20,,Track '10',Compilation,True
23,24,Sammy Kershaw,"We go out to a party some where
The moment we walk in the door,
People stop and everybody stares,
She don't know what they're starin' for

She don't know she's beautiful
(Never crossed her mind)
She don't know she's beautiful
(No she's not that kind)
She don't know she's beautiful
(Though time and time I've told her so)

There she goes just walkin' down the street,
And someone lets a whistle out.
A girl like her, she just can't see,
What the fuss is all about.

And she don't know she's beautiful
(Never crossed her mind)
She don't know she's beautiful
(No she's not that kind)
She don't know she's beautiful
(Though time and time I've told her so)

Mornin' comes and her hair's all a mess,
That's when she thinks she looks the worst.
It's times like this she don't know why,
I can't take my eyes off her.

She don't know she's beautiful
(Never crossed her mind)
She don't know she's beautiful
(No she's not that kind)
She don't know she's beautiful
(Though time and time I've told her so)",She Don't Know She's Beautiful,She Don't Know She's Beautiful,1993,2,2:53,Track 'A',Single,True
24,25,Clint Black,"No sun on the Rockies, not even the light of day
I feel that old cabin fever comin' on
But I know where I'll be, when lady luck finally blows my way
She'll put the wind in my sails and I'll be gone

It won't be long before my ship comes in, gonna sail right out of Colorado
Catch a ride on a warm trade wind to Puerta No-One-Knows
She'll find me waitin' when my ship comes in, gonna board and go whichever way the wind blows
I'll be off to find myself once again in Puerta No-One-Knows, when my ship comes in

Maybe I'm only dreamin', but it sure seems real
Somehow the wind doesn't chill quite to the bone
Or could it just be the fever, I'm runnin' on an uneven keel
Not losin' sight of why I'm up here alone

It won't be long before my ship comes in, gonna sail right out of Colorado
Catch a ride on a warm trade wind to Puerta No-One-Knows
She'll find me waitin' when my ship comes in, gonna board and go whichever way the wind blows
I'll be off to find myself once again in Puerta No-One-Knows, when my ship comes in

Puerta No-One-Knows, when my ship comes in

It won't be long before my ship comes in (Puerta No-One-Knows_
She'll find me waiting when my ship comes in
It won't be long before my ship comes in (Puerta No-One-Knows)
She'll find me waiting when my ship comes in

When my ship comes in

It won't be long before my ship comes in (Puerta No-One-Knows_
She'll find me waiting when my ship comes in
It won't be long before my ship comes in (Puerta No-One-Knows)
She'll find me waiting when my ship comes in

When my ship comes in",,,,,,,,
25,26,Tracy Lawrence,"I never felt as helpless, as I do today
My world just fell around me, as I watched you drive away
There's nothin' left between us, somehow we've grown apart
'Cause I've got through my head, I just can't break it to my heart

I can't believe this is me, on the hurtin' side of pain
Siftin' through the ashes, still tryin' to find a flame
But the flame has turned to embers, left glowin' in the dark
I've got it through my head, I just can't break it to my heart

If I could Lord knows I would, spin back the hands of time
And piece these scattered memories, that are cluttered in my mind
Pick up where we left off, and make a brand new start
'Cause I've got it through my head, I just can't break it to my heart

I can't believe this is me, on the hurtin' side of pain
Siftin' through the ashes, still tryin' to find a flame
But the flame has turned to embers, left glowin' in the dark
I've got it through my head, I just can't break it to my heart",Can't Break It To My Heart,Can't Break It To My Heart,1993,2,2:53,Track 'A',Single,True
26,27,Clint Black,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?",A Bad Goodbye,A Bad Goodbye,1993,2,3:39,Track 'A',Single,True
27,28,Little Texas,"Sure I think about you now and then
But it's been a long, long time
Well I've got a good life now, I moved on
So when you cross my mind
I try not to think about what might have been
Cause that was then and
We have taken different roads
We can't go back again
There's no use giving in
And there's no way to know
What might have been

We can sit and talk about this all night long
And wonder why we didn't last
Yes, they might be the best days we will ever know
But we'll have to leave them in the past

So try not to think about what might have been
Cause that was then
And we have taken different roads
We can't go back again
There's no use giving in
And there's no way to know
What might have been

Same old look in your eyes,
It's a beautiful night
I'm so tempted to stay
But too much time has gone by
We should just say goodbye
And turn and walk away

Try not to think about what might have been
Cause that was then and we have taken diffeerent roads
We can't go back again
Tthere's no use giving in
And there's no way to know
What might have been

No we'll never know
What might have been.",What Might Have Been,What Might Have Been,1993,2,3:58,Track 'A',Single,True
28,29,Doug Stone,"He sends her roses and lines he composes
Things a lady loves.
Well he's there to hold her
When she needs a shoulder
If life gets too rough
Oh now that she's left
I keep kicking myself whenever
I start thinking back
He says he needs her,
Tells her he loves her,
Why didn't I think of that?

When she gets down
Well he's always around her,
He makes her smile again.
He mends her heartaches,
Remembers her birthday,
And tries to be a friend.
Now that she's gone
I know what I did wrong,
It's all so simple in fact.
Well he says he wants her,
Can't live without her,
Why didn't I think of that?

Ooh I've been watching
Every move that he makes
Ooh I've been thinking,
It could have been different somehow
If I'd know what I know now.

He sings her love songs
And tells her his love's strong
Things she needs to know
He tries to please her,
And calls for no reason,
Just to say hello
He says he loves her
And he'll never leave her
And I never will get her back
I did my best,
Thought of everything eels,
Why didn't I think of that?

Ooh I've been watching
Every move that he makes
Ooh I've been thinking,
It could have been different somehow
If I'd know what I know now.

He sends her roses
And lines he compses
Things a lady loves.
Well he's there to hold her
When she needs a shoulder
If life gets too rough
Oh now that she's left
I keep kicking myself whenever
I start thinking back
He says he needs her,
Tells her he loves her,
Why didn't I think of that?

He says he loves her
And he'll never leave her,
Why didn't I think of that?",Why Didn't I Think Of That ,Why Didn't I Think Of That,1993,2,3:13,Track 'A',Single,True
29,30,Doug Stone,"If I had taken the time
To write down a few lines
Everytime that you crossed this heart of mine
I'd put them all in a book
How much time would that have took
The words and years have a way of slipping back

Oh no! Too bad, there goes the chance that I had
I could have written a play so sweet and so funny
Given old Mr. Shakespere a run for his money
Written the words to the prettiest tune
That would never leave a dry eye in the room
My only excuse for not doing enough
I was too busy being in love
Yes I was too busy being in love

Brand new phrases appear every time you are near
All this words you inspire after all these years
But I never reached for a pen
Break the mood that I'm in
Before I knew that the words were gone again

Oh no! Too bad, there goes the chance that I had
I could have written a play so sweet and so funny
Given old Mr. Shakespere a run for his money
Written the words to the prettiest tune
That would never leave a dry eye in the room
My only excuse for not doing enough
I was too busy being in love
Yes I was too busy being in love

I could have written the poem to make young lovers crazy
I could have written the movie for Hepburn and Tracey
Most beautiful song and it starts with your name
Written my way into fortune and fame
But I have no regrets for not doing enough
I was too busy being in love
Yes I was too busy being in love",Too Busy Being In Love,Too Busy Being In Love / The Workin' End Of A Hoe,1992,2,3:53,Track 'A',Single,True
30,31,Trisha Yearwood,"I was standing at the counter
I was waiting for the change
When I heard that old familiar music start
It was like a lighted match had been tossed into my soul
It was like a dam had broken in my heart
After taking every detour
Gettin' lost and losin' track
So that even if I wanted I could not find my way back
After driving out the memory
Of the way things might have been
After I'd forgotten all about us
The song remembers when

We were rolling through the Rocky's
We were up above the clouds
When a station out of Jackson played that song
And it seemed to fit the moment
And the moment seemed to freeze
When we turned the music up and sang along
And there was a God in Heaven
And the world made perfect sense
We were young and were in love
And we were easy to convince
We were headed straight for Eden
It was just around the bend
And though I have forgotten all about it
The song remembers when

I guess something must have happened
And we must have said goodbye
And my heart must have been broken
Though I can't recall just why
The song remembers when

Well, for all the miles between us
And for all the time that's past
You would think I haven't gotten very far
And I hope my hasty heart
Will forgive me just this once
If I stop to wonder how on earth you are

But that's just a lot of water
Underneath a bridge I burned
And there's no use in backtracking
Around corners I have turned
Still I guess some things we buried
Are just bound to rise again
For even if the whole world has forgotten
The song remembers when

Yeah, and even if the whole world has forgotten
The song remembers when",The Song Remembers When ,The Song Remembers When ,1993,2,3:54,Track 'A',Single,True
