,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Little Jimmy Dickens,"One fine day as I was a-walkin' down the street
Spied a beggar man with rags upon his feet
Took a penny from my pocket
In his tin cup I did drop it
I heard him say as I made my retreat

""May the bird of paradise fly up your nose""
""May an elephant caress you with his toes""
""May your wife be plagued with runners in her hose""
""May the bird of paradise fly up your nose""

The laundry man is really on his toes
Found a hundred-dollar bill among my clothes
When he called me I came a-runnin'
Gave him back his dime for phonin'
I heard him sayin' as I turned to go

""May the bird of paradise fly up your nose""
""May an elephant caress you with his toes""
""May your wife be plagued with runners in her hose""
""May the bird of paradise fly up your nose""

I was way behind one day to catch the train
Taxi driver said ""We'll make it just the same""
The speed cop made it with us
And as he wrote out the ticket
I stood by politely a-waitin' for my change

""May the bird of paradise fly up your nose""
""May an elephant caress you with his toes""
""May your wife be plagued with runners in her hose""
""May the bird of paradise fly up your nose""

""May the bird of paradise fly up your nose""
""May an elephant caress you with his toes""
""May your wife be plagued with runners in her hose""
""May the bird of paradise fly up your nose""",May The Bird Of Paradise Fly Up Your Nose,May The Bird Of Paradise Fly Up Your Nose,1965,2,2:25,Track 'A',Single,True
11,12,Eddy Arnold,,What's He Doing In My World,What's He Doing In My World,1965,2,2:07,Track 'A',Single,True
12,13,Sonny James,"Behind the tear there's a hurt behind the hurt a broken heart
Behind that broken heart there lies a broken dream
Behind the dream there's a fool behind the fool a wasted love
You broke my heart and I'm the fool behind the tear

Look here on my cheek there's a teardrop
Oh not much bigger than a grain of sand
Don't turn your head so close behind the teardrop
You'll see the hurt you left inside a lonely man
Behind the tear there's a hurt...
(Broken heart broken dreams behind the tear)",Behind The Tear,Behind The Tear,1965,11,2:00,Track 'A1',Album,True
13,14,Jimmy Dean,"The first thing every morning and the last thing every night
I think of you and all the things I say and do
If only you were here to whisper sweet things to
I tell you how much I love you how I'm longing to hold you tight
The first thing every morning and the last thing every night
Oh I tell you how much I love you...
The very first thing every morning and the last thing every night",The First Thing Ev'ry Morning (And The Last Thing Ev'ry Night),The First Thing Ev'ry Morning (And The Last Thing Ev'ry Night) / Awkward Situation,1965,2,2:07,Track 'A',Single,True
14,15,Buck Owens,Instrumental,Buckaroo,The Instrumental Hits Of Buck Owens And His Buckaroos,1965,12,1:58,Track 'A1',Album,True
15,16,Del Reeves,"Doo da doo doo doo doo da doo doo doo

Who is the girl wearing nothing but a smile
And a towel in the picture on the billboard in the field near the big old highway
Rolling down the highway in my Jimmy hauling freight
From Chicago to St Louis Lord I see her every day
A double clutching weasel like me can hardly ever get a girl to look at him that way
Like the girl wearing nothing but a smile
And a towel in the picture on the billboard in the field near the big old highway

Well what a girl wearing nothing but a smile
And a towel in the picture on the billboard in the field near the big old highway
I bet it wouldn't take her very long to be gone
If someone would pull a dirty trick and take her hot pants away
I slow my Jimmy down to twenty that's how many wrecks I see there every day
Caused by the girl wearing nothing but a smile
And a towel in the picture on the billboard in the field near the big old highway

A doo da doo doo doo doo da doo doo doo

Doggone that girl wearing nothing but a smile
And a towel in the picture on the billboard in the field near the big old highway
Sleepy headed painter said the girl wasn't real better get the (kwee) on my way
On Route 66 from the billboard to Chicago
You'll find tiny pieces of my heart scattered every which a way
Shattered by the girl wearing nothing but a smile
And a towel in the picture on the billboard in the field near the big old highway

A doo da doo doo doo doo da doo doo doo dee da dee dee doo",Girl On The Billboard,Girl On The Billboard,1965,2,2:38,Track 'A',Single,True
16,17,Johnny Wright,"Kiss me goodbye and write me while I'm gone
Goodbye, my sweetheart, Hello Vietnam

America has heard the bugle call
And you know it involves us, one an all
I don't suppose that war will ever end
There's fighting that will break us up again

Goodbye, my darling, Hello Vietnam
A hill to take, a battle to be won
Kiss me goodbye and write me while I'm gone
Goodbye, my sweetheart, Hello Vietnam

A ship is waiting for us at the dock
America has trouble to be stopped
We must stop Communism in that land
Or freedom will start slipping through our hands

I hope and pray someday the world will learn
That fires we don't put out, will bigger burn
We must save freedom now, at any cost
Or someday, our own freedom will be lost

Kiss me goodbye and write me while I'm gone
Goodbye, my sweetheart, Hello Vietnam",Hello Vietnam,Hello Vietnam,1965,12,3:06,Track 'A1',Album,True
17,18,Johnny Bond,,10 Little Bottles,10 Little Bottles / Let It Be Me,1965,2,3:15,Track 'A',Single,True
18,19,Roy Drusky & Priscilla Mitchell,,"Yes, Mr. Peters","Yes, Mr. Peters / More Than We Deserve",1965,2,2:33,Track 'A',Single,True
19,20,Buck Owens,"Only you, can make my dreams come true
Only you, can turn my skies to blue
Love like ours, should not be far apart 
Only you, can break my heart.

--- Instrumental ---

Only you, can end these sleepless nights
Only you, can make things turn out right
You and you alone, can keep us far apart 
Only you, can break my heart.

Only you can break my heart...",Only You (Can Break My Heart),Gonna Have Love / Only You (Can Break My Heart),1965,2,2:18,Track 'B',Single,True
20,21,Marty Robbins,"Ribbon of darkness over me
Since my true love walked out the door
Tears I never had before
Ribbon of darkness over me 

Clouds are gathering over my head
That kill the day and hide the sun
That shroud the night when day is done
Ribbon of darkness over me 

Rain is falling on the meadow
Where once my love and I did lie
Now she is gone from the meadow
My love goodbye 

Ribbon of darkness over me
Where once the world was young as spring
Where flowers did bloom and birds would sing
Ribbon of Darkness over me 

In this cold room lying
Don't want to see no one but you
Lord, I wish I could be dying
To forget you 

How I wish your old heart could see
How mine just takes and breaks all day
Come on back and take away
Ribbon of Darkness over me 

Come on back and take away
Ribbon of Darkness over me",Ribbon Of Darkness,Marty Robbins Gold,1975,20,,Track 'B9',Single,True
21,22,Warner Mack,,The Bridge Washed Out,The Bridge Washed Out,1965,11,2:17,Track 'A1',Album,True
22,23,Johnny Cash,"Look a-yonder comin' 
Comin' down that railroad track 
Hey, look a-yonder comin' 
Comin' down that railroad track 
It's the Orange Blossom Special 
Bringin' my baby back 

Well, I'm going down to Florida 
And get some sand in my shoes 
Or maybe California 
And get some sand in my shoes 
I'll ride that Orange Blossom Special 
And lose these New York blues 

""Say man, when you going back to Florida?"" 
""When am I goin' back to Florida? I don't know, don't reckon I ever will"" 
""Ain't you worried about getting your nourishment in New York?"" 
""Well, I don't care if I do-die-do-die-do-die-do-die"" 

Hey talk about a-ramblin' 
She's the fastest train on the line 
Talk about a-travellin' 
She's the fastest train on the line 
It's that Orange Blossom Special 
Rollin' down the seaboard line",Orange Blossom Special,Orange Blossom Special,1965,12,,Track 'A1',Album,True
23,24,Billy Edd Wheeler,"They passed an ordinance in the town
They said we'd have to tear it down
That little old shack out back
So dear to me

Though the health department said
It's day was over and dead
It will stand forever in my memory

Don't let 'em tear that
Little brown building down
Don't let 'em tear that
Precious building down

Don't let 'em tear that
Little brown building down
For there's not another like it
In the country or the town

It was not so long ago that
I went tripping through the snow
Out to that house behind
My old hound dog

Where I'd sit me down to rest
Like a snowbird on his nest
And read the Sears and Roebuck catalog

I would hum a happy tune
Peeping through the quarter moon
As my daddy's kin had done before

It was in that quiet spot
Daily cares could be forgot
It gave the same relief
To rich and poor

Don't let 'em tear that
Little brown building down
Don't let 'em tear that
Precious building down

Don't let 'em tear that
Little brown building down
For there's not another like it
In the country or the town

Now it was not a castle fair
But I could dream my future there
And build my castles to
The yellow jacket's drone

I could orbit around the sun
Fight with General Washington
Or be a King upon a golden throne

It wasn't fancy built at all
It had newspapers on the wall
It was air conditioned
In the wintertime

It was just a humble hut
But it's door was never shut
And a man could get inside
Without a dime

Don't let 'em tear that
Little brown building down
Don't let 'em tear that
Precious building down

Don't let 'em tear that
Little brown building down
For there's not another like it
In the country or the town",Ode To The Little Brown Shack Out Back,Sister Sara / Ode To The Little Brown Shack Out Back,1964,2,,Track 'B',Single,True
24,25,Jim Reeves,"I won't forget you.

I know that I won't forget you
For I've loved you too much for too long
Though you don't want me now
I'll still love you
Till the breath in my body has gone

That's how it is with me
And you'll always be
The only love I ever knew
I'll forget many things in my life time
But my darling I won't forget you

That's how it is with me
And you'll always be
The only love I ever knew
I'll forget many things in my life time
But my darling I won't forget you.",I Won't Forget You,I Won't Forget You,1964,2,,Track 'A',Single,True
25,26,Sonny James,"(Your love holding to your sweet love your love holding to your sweet love)
I'll keep holding on just to your love when all else is gone I'll have your love
With your hand in mine till the end of time I'll keep holding on to you
(Your love holding to your sweet love your love holding to your sweet love)

I'll be by your side when you need me always by your side when you need me
Hold you in my arms you'll be safe from harm I'll keep holding on to you
(Your love holding to your sweet love your love holding to your sweet love)
(Choir)
I'll keep holding on just to your love I'll keep going on just with your love
And each passing day from my heart I say I'll keep holding on to you
(I'll keep holding on to you)",I'll Keep Holding On (Just To Your Love),I'll Keep Holding On (Just To Your Love),1965,12,,Track 'A1',Album,True
26,27,Ray Price,"Don't accuse me of being without feelings
If you do, you know that you're wrong
For it was you who was careless
And you drove me into another's arms

The other woman isn't prettier than you
But the other woman soothes my wounded pride
And more important, I feel wanted again
I can't give up the other woman in my life

Now I'm afloat in the middle of a river
And I can't climb out on either side
And if I go over the deep end
It's because, sweetheart, you haven't tried

The other woman isn't prettier than you
But the other woman soothes my wounded pride
And more important, I feel wanted again
I can't give up the other woman in my life",The Last Letter,The Other Woman,1965,12,3:13,Track 'B6',Album,True
27,28,Jody Miller,"Up every day at six
Bacon and eggs to fix
Four kids from one to four
Pretty soon, there'll be one more

I got old floors to wax and scrub
And there's a dirty old ring in the tub
I'll get a maid someday, but 'til then I'm
Queen of the house

No time to fix my hair
Need a new dress to wear
Old clothes will have to do
'Cause the kids all need new shoes

I got bridge club each Tuesday night
He goes out with the boys and gets tight
But when the evenin's through, he comes a-home to
Queen of the house

I know the milkman, the iceman, they come every day
They give me tips on the horses to play
And when I got the time to spare 
I sit and wish that I'd picked a rich millionare

I sing up every day at six
Bacon and eggs to fix
Four kids from one to four
Pretty soon there'll be one more

Oh by Sundays I'm mighty glad
We send the kids to his Mom and Dad
It's the day that makes me glad I'm
Queen of the house

Up every day at six
Bacon and eggs to fix
Four kids from one to four
Pretty soon there'll be one more

But Sundays I'm mighty glad
We send the kids to his Mom and Dad
It's the day that makes me glad I'm
Queen of the house",Queen Of The House,Queen Of The House,1965,2,2:18,Track 'A',Single,True
28,29,Bobby Bare,"Four strong winds that blow lonely seven seas that run high
All these things that don't change come what may
But my good times are all gone and I'm bound for moving on
I'll look for you if I'm ever back this way

I may go out to Alberta weather's good there in the fall
Got some friends that I can go to workin' for
Still I wish you'd change your mind if I asked you one more time
But we've been through that a hundred times or more

If I get there before the snow flies and things are going good
You could join me if I sent you down the fare
But if you'll wait until it's winter it would do no good
But the winds sure can blow cold way out there
Four strong winds that blow lonely...",Four Strong Winds,Four Strong Winds,1964,2,2:44,Track 'A',Single,True
29,30,Dave Dudley,"I got a cute little gal in every eastern town from Boston to St Louis
There's some that I don't even know but I'm looking forward to
'Cause I like my women everywhere I go
So roll on big wheels don't you roll so slow
Peggy Ann is waitin' in Memphis and Betty Lou in Maine
I got a good ole gal in Knoxville but man I forgot her name
But not her figure I remember that
Yeah I'm a kiss stealin' a wheelin' deelin' a truck drivin' son of a gun

Well there goes Joe flyin' low making up his time
But where I sit I don't believe you'd say I'm wastin' mine
I'm movin' faster than a Jimmy-8
If you think I'm losin' time you're runnin' late
I got a steady little baby waitin' back home for me
But there are six more towns to go till I'm back in Tennessee
And six more women at least I know
Yeah I'm a kiss stealin' wheelin' deelin' a truck drivin' son of a gun",Truck Drivin' Son-Of-A-Gun,Truck Drivin' Son-Of-A-Gun,1965,12,2:08,Track 'A1',Album,True
30,31,Billy Walker,"On the Chisholm Trail it was midnight Carmela was strong on his mind
Because of the life he had chosen Carmela had left then behind
Too long he'd been a bandito Carmela had left him alone
But today someone brought a message she'd be seen in old San Antone
Cross the Brazos at Waco ride hard and I'll make it by dawn
Cross the Brazos at Waco I'm safe when I reach San Antone

He glanced back over his shoulder the posse were nowhere in sight
He'd sent for Carmela to meet him at the banks of the Brazos tonight
She was waiting and he kept the promise he'd made such a long time ago
As he dropped the guns that she hated in the muddy Brazos below
Cross the Brazos at Waco ride hard and I'll make it by dawn
Cross the Brazos at Waco I'll walk straight in old San Antone

Then the night came alight with gun fire he knew that at last he'd been found
As the ranger's badge shoot brightly el bandito laid on the ground
Carmela knew he was dying that all of her dreams were in vain
As she kissed his lips for the last time she heard him whisper again
Cross the Brazos at Waco ride hard and I'll make it by dawn
Cross the Brazos at Waco I'm safe when I reach San Antone

I'm safe when I reach San Antone",Cross The Brazos At Waco,Cross The Brazos At Waco,1965,12,2:50,Track 'A1',Single,True
31,32,David Houston,"Now love is comin' through the window comin' in the door
And I can feel it creepin' through the cracks in the floor
Bouncin' off the walls and the ceiling up above
Since I found you I'm livin' in a house of love

All of my life my heart's been walked on
Women said to love me and my how they talked on
Tellin' me lies and fillin' my eyes with tears that I couldn't control
I couldn't get a hold to myself long enough to realize
They were only tryin' to pull a wool over my eyes
Then I found you and the skies turned blue
And I'm livin' in a house of love
Now love is comin' through the window,
Comin'in the door
And I can feel it creepin' through the cracks in the floor
Bouncin' off the walls and the ceiling up above
Since I found you I'm livin' in a house of love

Once I lived in a hole like a rabbit I couldn't find a love and the blues were a habit
A lonely man I couldn't understand why everything I tried went wrong
Then you came along bless your heart and showed me the right way
Dried my eyes and turned my night to day
Since I found you... my skies turned blue
I'm livin' in a house full of love
Now love is comin' through the window...
Comin' through the door
And I can feel it creepin' through the cracks in the floor,
Bouncin' off the walls and the ceilings up above
Since I found you, I'm livin' in a house of love",Livin' In A House Full Of Love,David Houston's Greatest Hits,1968,10,2:12,Track 'A2',Single,True
32,33,Loretta Lynn,"Well, I know where you're going and who's gonna meet you there
I know how late you'll be coming home but guess who doesn't care
Tonight I'll step out too and since I won't be here
Happy Birthday, Merry Christmas and Happy New Year.

My best wishes may be early but I'm not sticking around
To bake a cake for your birthday while you're out runnin' around
She can help you celebrate may she bring you lots of cheer
Happy Birthday, Merry Christmas and Happy New Year.

Now I've made my mind up late second's long enough
You think I don't mean it so you're gonna call my bluff
But I'll be busy packing while you're holding her near
Happy Birthday, Merry Christmas and Happy New Year.

My best wishes may be early but I'm not sticking around
To bake a cake for your birthday while you're out runnin' around
She can help you celebrate may she bring you lots of cheer
Happy Birthday, Merry Christmas and Happy New Year.

Happy Birthdaym Merry Christmas and Happy, Happy New Year...",Happy Birthday,Loretta Lynn's Greatest Hits,1968,11,2:03,Track 'B5',Single,True
33,34,George Jones,"I feel tears wellin' up, cold and deep inside
Like my heart's sprung a big break
And the stab of loneliness, sharp and painful
That I may never shake
Now, you might say that I was taking it hard
Since you wrote me off with a call
But don't you wager that I'll hide the sorrow
When I may break right down and bawl

Now the race is on, and here comes Pride up the backstretch
Heartache's a-goin' to the inside
My tears are holdin' back
They're tryin' not to fall
My heart's out of the runnin'
True love's scratched for another's sake
The race is on and it looks like Heartache's
And the winner loses all

One day I had ventured in love, never once suspectin'
What the final results would be
How I lived in fear of wakin' up each morning
And finding that you'd gone from me
There's aching and pain in my heart
For the day was the one that I hated to face
Somebody new came up to win her
And I came out in second place

Now the race is on, and here comes Pride up the backstretch
Heartache's a-goin' to the inside
My tears are holdin' back
They're tryin' not to fall
My heart's out of the runnin'
True love's scratched for another's sake
The race is on and it looks like Heartache's
And the winner loses all",The Race Is On,The Race Is On,1965,12,2:05,Track 'A1',Single,True
34,35,Roger Miller,"Got a letter just this morning
It was postmarked Omaha
It was typed and neatly written
Offering me this better job
Better job with higher wages
Expenses paid and a car 
But I'm on TV here locally 
I can't quite, I'm a star

I come on the TV 
Grinninen, wearing pistols and a hat
It's a kiddy's show and I'm a hero 
Of the youger sat
I'm the number one attraction 
In every supermarket parking lot
I'm the king of Kansas City
No thanks Omaha, thanks a lot  

Kansas City Star, 
That's what I are,
Yoodledy you aught to see my car,
I drive a big old Cadillac with wired wheels
I got rhinestones on my spokes,
I've got credit down at the grocery store
And my barber tells me jokes 
I'm the number one attraction 
In every supermarket parking lot
I'm the king of Kansas City
No thanks Omaha, thanks a lot  

Da da da da de da
Baa ba de baa ba ba bu 
Baa ba bee
Baa Ba buu buu diddly 
Ba da da da da da

Kansas City Star, 
That's what I are,
Yoodledy you aught to see my car,
I drive a big old Cadillac with wired wheels
I got rhinestones on my spokes,
I've got credit down at my grocery store
And my barber tells me jokes 

I'm the number one attraction 
In every supermarket parking lot
I'm the king of Kansas City
No thanks Omaha, thanks a lot  

Stay tuned we're going to have a Pye Pye cartoon in a minute",Kansas City Star,Kansas City Star,1965,2,2:17,Track 'A',Single,True
35,36,Chet Atkins,,Yakety Axe,Yakety Axe / Letter Edged In Black,1965,2,,Track 'A',Single,True
36,37,Connie Smith,"In your haste you left and said you'd be returnin'
In my sorrow I forgot to ask you when
In my lonely room I sit and count the hours
Every minute hoping I'll look up and you'll come walking in
For then and only then will I stop crying
And this aching breaking heart of mine will mend
Not until I feel your arms around me
Well I'll be happy and I live for then and only then

All that's left inside my heart is just your echo
And the tiny thread of hope to which I cling
But if I keep holding on maybe some day
You'll remember where you left me and come back for me again
For then and only then...
And I'll live for then and only then",Then And Only Then,Connie Smith,1965,12,2:23,Track 'B1',Single,True
37,38,Del Reeves,,Belles Of The Southern Bell,The Best Of Del Reeves,1968,11,,Track 'A2',Single,True
38,39,Kitty Wells,"Lately you spent a lot of time at parties
Your head held high in a world of make believe
You don't hear a word that I tell you and I can see you no longer care for me
You don't hear a word that I'm saying may as well be talking to the ceiling
I want you to know how much I love you I talk to you all the time but you don't hear

If you'd stop for a minute and listen you would save yourself a lot of tears
Your party pals won't love you like I do I've tried to tell you but you don't hear
You don't hear a word that I'm saying...
I talk to you all the time but you don't hear",You Don't Hear,Six Lonely Hours / You Don't Hear,1965,2,2:25,Track 'B',Single,True
39,40,Johnny Cash,,"It Ain't Me, Babe","Ring Of Fire / It Ain't Me, Babe",1965,2,3:02,Track 'B',Single,True
40,41,Connie Smith,"If I talk to him I take him back again so if he calls please tell him I'm not home
He's gone again I told him we were through
That he could live his life the way he wanted to
I said my love for him had died but I know it's not true
And if I talk to him my feelings would show through
Yes if I talk to him I take him back again I'm afraid to even answer the phone
'Cause if I talk to him I take him back again
So if he calls please tell him I'm not home

I tell my heart I'm better off without him now
But like the other times he change my mind somehow
He'd shed some tears and talk sweet talk I'm sure that I believe
But this time it's the end if he'll just let me be
But if I talk to him I take him back again...",If I Talk To Him,The Best Of Connie Smith,1972,12,,Track 'A6',Single,True
41,42,The Carlisles,,,,,,,,,
42,43,Warner Mack,,Sittin' In An All Nite Cafe,"ERA Records, Inc. presents Warner Mack & Skeeter Davis",1977,16,,Track '4',Album,True
43,44,Porter Wagoner,"The old hometown looks the same
As I step down from the train
And there to meet me is my mama and papa
And down the road I look and there runs Mary
Hair of gold and lips like cherries
It's good to touch the green, green grass of home

Yes they've all come to meet me, arms a-reached smiling sweetly
It's so good to touch the green, green grass of home

The old house is still standing
Though the paint is cracked and dry
And there's that old oak tree that I used to play on
Down the lane I walk with my sweet Mary
Hair of gold and lips like cherries
It's good to touch the green, green grass of home

spoken:
Then I awake and look around me
At these four grey walls that surround me
And I realize that I was only dreaming
For there's a guard and there's a sad old padre
Arm in arm we'll walk at daybreak
When again I'll touch the green, green grass of home

sung:
They'll all come to see me in the shade of that old oak tree
As they lay me 'neath the green, green grass of home","Green, Green Grass Of Home","Green, Green Grass Of Home",1965,2,2:20,Track 'A',Single,True
44,45,Claude King,"Tiger woman I heard that you were back in town (tiger woman)
Tiger woman I heard that you were back in town (tiger woman)
Just like a tiger woman girl you're still puttin' puttin' around
Tiger woman I wonder why I love you still (tiger woman)
Tiger woman I wonder why I love you still (tiger woman)
Just like a tiger woman I guess you come back home for the kill
Well you tore me up in little bitty pieces you dragged me all over the ground

I was a big man but now I ain't nothin' you sure know how to put a good man down
Tiger woman put your long short claws out of me (tiger woman)
Tiger woman put your long short claws out of me (tiger woman)
Just like a tiger woman what you leave ain't so good to see
(Guitar)
Well you tore me up...
Tiger woman well you better just keep movin' on (tiger woman)
Tiger woman I said you better just keep movin' on (tiger woman)
Just like a tiger tamer I'm gonna put you where you belong
(Hey looky here woman I don't like the way you come slink around me
I don't like that look you've got in your eye nor neither...)",Tiger Woman,Tiger Woman,1965,12,2:54,Track 'A1',Single,True
45,46,The Wilburn Brothers,"It's another world when I'm with you
Roses everywhere blue skies up above everybody is in love
It's another world when I'm with you and that's where I wanna be
Never a day goes by when I'm blue there's no tears in my eyes when I'm with you
It's another world when I'm with you
Nights are made for love days are never long nothing nothing can go wrong
It's another world when I'm with you and that's where I wanna be

Never a day goes by when I'm blue there's no tears in my eyes when I'm with you
It's another world when I'm with you
And it's here right now let me hold you close love you know just grows and grows
It's another world when I'm with you and that's where I wanna be",Knoxville Girl,The Wilburn Brothers Show,1966,12,2:41,Track 'A2',Album,True
46,47,Dick Curless,,A Tombstone Every Mile,A Tombstone Every Mile / Heart Talk,1965,2,2:56,Track 'A',Single,True
47,48,Roy Drusky,,(From Now On All My Friends Are Gonna Be) Strangers,Roy Drusky's Greatest Hits,1965,12,,Track 'A3',Single,True
