,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
12,13,Johnny Cash,"The crowd is waiting for the bullfight
Matador
My final fight the place is packed once more
Anita won't throw me a rose this fight
The one she wears is not for me tonight

She's watching now with her new love I know
Walk proud and slow
Be strong and sure give the crowd their show
They want blood you know!
You're still their idol as you were before
Kill just one more!
Remind Anita, you're the greatest Matador

Walk on out, forget Anita in the stands
Be a tall and brave and noble man
Be better than you've ever been before
Make this you're greatest moment Matador

She's watching now with her new love I know
Walk proud and slow
Be strong and sure give the crowd a show
They want blood you know!
You're still their idol as you were before
Kill just one more!
Remind Anita, you're the greatest Matador",The Matador,The Matador,1963,2,2:45,Track 'A',Single,True
13,14,Dave Dudley,"Well I pulled out of Pittsburgh, a-rollin' down that Eastern Seaboard
I got my diesel wound up and she's a-runnin' like a-never before
There's a speed zone ahead, but all right 
I don't see a cop in sight
Six days on the road and I'm a-gonna make it home tonight

I got me ten forward gears and a Georgia overdrive
I'm taking little white pills and my eyes are open wide
I just passed a Jimmy in a white 
I been a passing everything in sight
Six days on the road and I'm a-gonna make it home tonight

Well it seems like a month since I kissed my baby goodbye
I could have a lot of women but I'm not a-like a-some other guys
I could find one to hold me tight 
But I could never make believe it's all right
Six days on the road and I'm a-gonna make it home tonight

ICC is a checking on down the line
Well I'm a little overweight and my log book's way behind
But nothin' bothers me tonight 
I can dodge all the scales all right
Six days on the road and I'm a-gonna make it home tonight

Well my rig's a little old but that don't mean she's slow
There's a flame from her stack and that smoke's a-blowing black as coal
My hometown's a-comin' in sight 
If you think I'm a-happy, you're right
Six days on the road and I'm a-gonna make it home tonight
Six days on the road and I'm a-gonna make it home tonight
Six days on the road and I'm a-gonna make it home tonight",Six Days On The Road,Dave Dudley Sings Six Days On The Road,1963,12,,Track 'A1',Album,True
14,15,Ernest Ashworth,,Talk Back Trembling Lips,Talk Back Trembling Lips,1963,2,2:33,Track 'A',Single,True
15,16,Bill Anderson,"(Eight by ten eight by ten)
All that's left of all our love now
Is just your picture, eight by ten
(A souvenir of things that might have been.)

My lonely world is only eight by ten eight by ten eight by ten
I remember the night that you gave me that picture I ought to
I've relived it so many times I remember how I couldn't wait to get home
Put it in a frame and tell everybody that you were mine.

Because you were mine at least until someone else came along
And took you off out of my sight
It's a good thing that you did leave me your picture to hold
Because now I can cry on your shoulder every night.

(Eight by ten eight by ten)
My lonely world is only eight by ten.

It's awful to be jealous of an old picture frame
But I'm jealous of anything that's close to you
And that picture frame seems to be holding you pretty tight
That looks like more than I'll ever do.

I wish that I could just be the glass in that frame
And be so close to the lips that I love
I am glad that I've at least got your picture to hold
But sometimes it's just not enough

(Eight by ten eight by ten)
My lonely world is only eight by ten...",8 X 10,8 X 10,1963,2,2:48,Track 'A',Single,True
16,17,Jim Reeves,"I've been accused, convicted and condemned
The trial's over, and now I face the end,
Is this your way of telling me we're through
When all I'm guilty of, is loving you.

You were the judge, the jury all in one
You found me guilty and now my term's begun.
I must confess, I've never been untrue
And all I'm guilty of, is loving you.

Loving you, and now I'm losing you
Losing you, for things I didn't do.

Please let your heart, consider an appeal
For now you know, exactly how I feel.
Don't punish me for things I didn't do
When all I'm guilty of, is loving you.

Yes, all I'm guilty of, is loving you...",Guilty,The International Jim Reeves,1963,12,3:09,Track 'A6',Album,True
17,18,Hank Snow,"I took you home from a party and we kissed in fun
A few stolen kisses and no harm was done
Instead of stoppin' when we could we went right on
Till suddenly we found the brakes were gone
You belong to someone else and I do too it's just crazy bein' here with you
As a bad motorcycle with the devil in the seat
Doin' ninety miles an hour down a dead end street
I didn't want to want you now I have no choice
It's too late to listen to the warning voice
All I hear is thunder when two hearts beat
Doin' ninety miles an hour down a dead end street
You're not free to belong to me and you know I can never be your own
Your lips on mine are like sweet sweet wine but we're headin' for a wall of stone
Warnin' signs are flashin' by us but we we pay no heed
Stead of slowin' down the pace we keep picking up the speed
Disaster's gettin' closer every time we meet
Doin' ninety miles an hour down a dead end street
You're not free...",Ninety Miles An Hour (Down A Dead End Street),Ninety Miles An Hour (Down A Dead End Street) / Blue Roses,1963,2,2:34,Track 'A',Single,True
18,19,Marty Robbins,"I left you this morning couldn't take anymore
You laughed and you dared me to walk out the door
You said that I'd come back you knew what I'd do
And you know you were right 'cause I'm back here tonight begging to you

I won't disappoint you I'm begging to stay
That's what you wanted to hear anyway
It must make you happy to make me so blue
What a pityful sight I must be tonight begging to you

You don't want my loving but you let me stay around
I guess just to walk on so you won't touch the ground
To you it don't matter what you cause me to do
As long as you keep me begging to you",Begging To You,Begging To You / Over High Mountain,1963,2,,Track 'A',Single,True
19,20,Ray Price,"Oh make the world go away and get it off my shoulder
It goes bigger day by day please make the world go away
I was wrong the day I left you and let the world leave me astray
If you'll say that you forgive me you'll make the world go away
Oh make the world go away and get it off my shoulder
I go weaker day by day please make the world go away
I'm sorry that I hurt you I'll make it up day by day
Can you love me like you used to and make the world go away
Make the world go away and get it off my shoulder
Can you love me like you used to and make the world go away
Say the things you used to say and make the world go away
I can't stand another day please make the world go away
Say you'll take me back to stay and make the world go away",Make The World Go Away ,Make The World Go Away / Night Life,1963,2,,Track 'A',Single,True
20,21,David Houston,"Got a Mountain of love for the girl in the valley
Got an ocean of DREAMS for the girl in the valley
Someday I will marry the girl in the valley
Cause this mountain boy holds a world full of joy
For the girl in the valley

She's a sweet little thing that lives by the spring in the valley
Every day she goes by with her head held up high like a high steppin' PHILLY
I tried every thing even bought her a ring she won't WEAR IT
She said she loves me but she's not yet quite ready to marry.

Got a mountain...",Mountain Of Love,Mountain Of Love / Angeline,1963,2,,Track 'A',Single,True
21,22,Bobby Bare,"I wanna go home
I wanna go home
Oh, how I wanna go home

Last night I went to sleep in Detroit City
And I dreamed about those cotton fields and home
I dreamed about my mother
Dear old papa, sister, and brother
I dreamed about that girl
Who's been waiting for so long

I wanna go home
I wanna go home
Oh, how I wanna go home

Homefolks think I'm big in Detroit City
From the letters that I write, they think I'm fine
By day, I make the cars
By night, I make the bars
If only they could read between the lines

Spoken:
'Cause you know, I rode the freight train north to Detroit City
And after all these years, I find I just been wastin' my time
So I just think I'll take my foolish pride
And put it on a Southbound freight and ride
And go on back to the loved ones
The ones I left waitin' so far behind

I wanna go home
I wanna go home
Oh, how I wanna go home",Detroit City,Detroit City And Other Hits By Bobby Bare,1963,12,2:48,Track 'A1',Single,True
22,23,Jim Reeves,"Is this me, is it really me
Sittin' here crying
Well, it shouldn't be, it just can't be me
My eyes are lying.

'Cause that's not you, it just can't be you
You wouldn't be cheatin'
It's someone else, yes, it's someone else
Whose darling's leavin'.

I just can't believe my eyes
You took me by surprise
Oh, how I wish I'd just stayed home
I'd still be thinking you're all my own.

This isn't me, it just can't be me,
Sittin' here crying
Is it just a dream, I know it's just a dream
Our love can't be dying...",Is This Me?,Missing Angel / Is This Me?,1963,2,,Track 'B',Single,True
23,24,Patsy Cline,"Sweet dreams of you
Every night I go through
Why can't I forget you and start my life anew
Instead of having sweet dreams about you

You don't love me its plain
I should know I'll never wear your ring
I should hate you the whole night through
Instead of having sweet dreams about you

Sweet dreams of you
Things I know can't come true
Why can't I forget the past
Start loving someone new
Instead of having sweet dreams about you",Sweet Dreams (Of You),Sweet Dreams (Of You),1963,2,2:33,Track 'A',Single,True
24,25,Dave Dudley,"Well all of my life I been a tryin' to save to get a pair of cowboy boots
Sixteen years of my life I gave to get a pair of cowboy boots
I wanna go where the money's free Hollywood is a callin' me
Oh what a great big star I'll be in a pair of cowboy boots
I'm gonna get on a TV show in a pair of cowboy boots
I'm gonna ride in a rodeo in a pair of cowboy boots
I wanna go where the family lurk I'm gonna get a job and go to work
Givin' lessons to that Stony Burk in a pair of cowboy boots
Oh give me a home where the swimmin' pools roam
Where the money grows on trees the gals all wanna be squeezed
Well I'm a gonna get there if I have to crawl in a pair of cowboy boots
Get in the movies and that ain't all in a pair of cowboy boots
I'm gonna get me a leather vest a gun on my hip and a star on my chest
Well I'll be the terror of the Golden West in a pair of cowboy boots

Oh give me a home...
In a pair of cowboy boots in a pair of cowboy boots in a pair of cowboy boots",Cowboy Boots,Cowboy Boots,1963,2,,Track 'A',Single,True
25,26,Roy Drusky,,Such A Fool,Roy Drusky,1965,12,2:05,Track 'A3',Album,True
26,27,George Jones & Melba Montgomery,"We said our goodbyes long ago
Never thinking we'd miss each other so
All the memories we can't leave behind
Oh, we must have been out of our minds

I thought I loved another, not you
How foolish, I thought the same, too
They both turned out to be the wrong kind
Oh, we (must have been out of our minds

Let's forgive and forget the past we've known
And reap together the wild seeds we've sown
Surely they can forgive us and find
That we must have been out of our minds

I thought I loved another, not you
How foolish, I thought the same, too
They both turned out to be the wrong kind
Oh, we must have been out of our minds

Yes, we must have been out of our minds",We Must Have Been Out Of Our Minds,Until Then / We Must Have Been Out Of Our Minds,1963,2,2:36,Track 'B',Single,True
27,28,Faron Young,"This is the story of the Yellow Bandana
A handsome young soldier and the girl named Rosana.

Oh, way down west in the winds on New Mexico
There lived a girl and the soldier who loved her so
And every night neath the full crimson moon above
This brave young soldier would pledge her his love.

And he gave Rosana his yellow bandana
To wear in her hair till he's with her once more
He gave Rosana his yellow bandana
Mounted his pony and rode off to war.

His orders came and he had to ride west again
Seems that Apaches were causing unrest again
He kissed Rosana goodbye as he rode away
Promising this time he'd come back to stay.

And he gave Rosana his yellow bandana
To wear in her hair till he's with her once more
He gave Rosana his yellow bandana
Mounted his pony and rode off to war.

That war was over and he came back home and found
That the Apaches had burned the whole village down
And neath the tree where he'd last kissed Rosana
Gripped on the cross was his yellow bandana.

And he gave Rosana his yellow bandana
To wear in her hair till he's with her once more
He gave Rosana his yellow bandana
Mounted his pony and rode off to war.

He gave Rosana his yellow bandana
To wear in her hair till he's with her once more
He gave Rosana his yellow bandana
Mounted his pony and rode off to war...",The Yellow Bandana,Faron Young's Greatest Hits,1965,12,2:25,Track 'A1',Single,True
28,29, Rose Maddox,,Sing A Little Song Of Heartache,Sing A Little Song Of Heartache,1975,9,,Track 'A1',LP,True
29,30,Ernest Tubb,"Thanks thanks a lot I got a broken heart that's all I've got
You made me cry now I cried a lot I lost your love baby thanks a lot

You told our friend as I was passin' by that you're not sorry that you made me cry
You said I deserve just what I got well if that's how you feel honey thanks a lot
Thanks thanks a lot...

You wanted a fool and I played the part now all I've got is a broken heart
We loved a little and laughed a lot then you were gone honey thanks a lot
Thanks thanks a lot...",Thanks A Lot,Ernest Tubb's Greatest Hits,1968,11,2:30,Track 'A5',Album,True
30,31,The Wilburn Brothers,"Roll muddy river, roll on muddy river, roll on
I've got a notion you'll go to the ocean, alone
'Cause I've got a baby in Tennessee
Who's long been a-waitin' for a-little old me
So roll muddy river, roll on muddy river, roll on

New Orleans on to old Saint Lou
Stopped in Memphis, Minneapolis, too 
Back in Nashville I'll be through
So roll muddy river roll on 

Roll muddy river, roll on muddy river roll on
I've got a notion you'll go to the ocean, alone
'Cause I've got a baby in Tennessee
Who's long been a-waitin' for a-little old me
So roll muddy river, roll on muddy river, roll on

I love you but just call it fate
You and I are gonna separate
You'll be here but she won't wait
So roll muddy river roll on

Roll muddy river, roll on muddy river, roll on
I've got a notion you'll go to the ocean, alone 
'Cause I've got a baby in Tennessee
Who's long been a-waitin' for a-little old me
So roll muddy river, roll on muddy river, roll on
Roll muddy river, roll on muddy river, roll on",Roll Muddy River,The Wilburn Brother's Greatest Hits,1968,11,2:17,Track 'B5',Single,True
31,32,Eddy Arnold,,Does He Mean That Much To You?,Does He Mean That Much To You?,1962,2,2:20,Track 'A',Single,True
32,33,Skeeter Davis,"I'm saving my love for someone who loves me
For someone who loves me the way I loved you
I'm saving my lips for someone to kiss me
For someone to kiss me the way I kissed you.

Time after time I've waited for your caress
Time after time I've waited in loneliness
I'm saving my dreams for someone to dream of
For someone to dream of like I dreamed of you.

Time after time I've waited for your caress
Time after time I've waited in loneliness
I'm saving my love for someone who loves me
For someone who loves me the way I loved you...",I'm Saving My Love,I'm Saving My Love,1963,2,1:59,Track 'A',Single,True
33,34,George Jones,"I know that you wonder who I dream about
And if I met someone who thrills me so
Well, I've finally met a girl who turns me inside out
I'll tell you about her for you ought to know.

You comb her hair every mornin'
And make sure she's dressed just right
You comb her hair every mornin'
And put her to bed everynight.

When she's around me sometimes I can hardly speak
I stammer and I walk right into doors
And just to hold her hand in mine makes me feel weak
Oh, you know her heart is a friend of yours.

You comb her hair every mornin'
And make sure she's dressed just right
You comb her hair every mornin'
And put her to bed everynight...",You Comb Her Hair,Ain't It Funny What A Fool Will Do / You Comb Her Hair,1963,2,2:38,Track 'B',Single,True
34,35,Grandpa Jones,,T For Texas,T For Texas,1961,2,2:16,Track 'A',Single,True
35,36,Orville Couch,,Hello Trouble,Hello Trouble,1962,2,1:42,Track 'A',Single,True
36,37,Patsy Cline,"If you've got leavin' on your mind
Tell me now, get it over
Hurt me now, get it over
If you've got leavin' on your mind

If there's a new love in your heart
Tell me now, get it over
Hurt me now, get it over
If there's a new love in your heart

Don't leave me here in a world
Filled with dreams that might have been
Hurt me now, get it over
I may learn to love again

If there's a new love in your heart
Tell me now, get it over
Hurt me now, get it over
If there's a new love in your heart
Hurt me now, get it over
If there's a new love in your heart",Leavin' On Your Mind,The Patsy Cline Story,1963,24,,Track 'A5',Single,True
37,38,Ernest Ashworth,,I Take The Chance,I Take The Chance / King Of The Blues,1962,2,2:31,Track 'A',Single,True
38,39,Roy Clark,"I reached out my arms and I touched you
With soft words I whispered your name
I had your love on the tips of my fingers
Oh, but that was as close as I came.

My eyes had a vision of sweet lips
Yielding beneath my command
I had your love on the tips of my fingers
But I let it slip right through my hands
But I let it slip right through my hands.

Somebody took you when I wasn't looking
And I should have known from the start
That it's a long, long way from the tips of my fingers
To the love hidden deep in your heart
To the love hidden deep in your heart.

I had your love on the tips of my fingers
But I let you slip right through my hands.

Yes, I let you slip right through my hands...",Tips Of My Fingers,Tips Of My Fingers / Spooky Movies,1963,2,2:40,Track 'A',Single,True
39,40,Dave Dudley,"For as long as I can remember I've worked down in this pit
But today it's all over for this is the day I quit
I'm gonna take my sweet little Ginny and make her my own
We gonna move down in the valley and built ourselves a home
This is the last day in the mines

Well I swing that pick move that shovel and time goes so slow
I can hardly wait for my boss to tell me that it's time to go
Up at the top I know my Ginny is waiting patiently
In just a few minutes I'll be there with her and from the mines be free
This is the last day in the mines

But wait a minute what's that rumble way back in the ground
Good Lord it's a cave in and the rocks are a fallin' all around
Now the timbers are breakin' and the rats are runnin' and I can hardly see
Inside my chest there's a mighty burnin' and my strength is leavin' me
This is the last day in the mines

Beneath these rocks and timbers and with my strength all gone
My thoughts turn to Ginny I must leave her all alone
I know they'll try to save me but they gonna be too late
For over that river through that valley I see heaven's gates
This is the last day in the mines
Oh this is the last day in the mines this is the last day in the mines",Last Day In The Mines,Last Day In The Mines,1967,10,2:08,Track 'B1',Album,True
40,41,Justin Tubb,,Take A Letter Miss Gray,Justin Tubb,1981,10,2:20,Track 'B2',Album,True
41,42,Webb Pierce,"The sands of gold whatever wait beside the sea
Like sand of gold I'll wait till you come back to me

You said your love was mine alone to have and hold
Our pledge of love is written in the sands of gold
And though I heard you say that you must sail away
You're in my heart I know that you'll return someday
The sands of gold...
(Guitar)
And though I heard you say...
The sands of gold...",Sands Of Gold,Sands Of Gold,1964,12,,Track 'A2',Album,True
42,43,George Jones,"Just thought I'd have a little fun and paint the town
I always said someday I'll walk the line
But now she's gone and I'm the bluest guy around
And that's not exactly what I had in mind

I thought that I could play the field and be a clown
I broke the heart that loved me many times
Yes, I know that I'm the biggest fool in town
And that's not exactly what I had in mind

I didn't mean for things to get so out of hand
I always meant to make it up in time
But now she's gone, she hates the very sight of me
And that's not exactly what I had in mind

I told myself, ""Go play around you're young and free""
Too late I found that I was oh so blind
I lost a love I never did deserve at all
But that's not exactly what I had in mind
No, that's not exactly what I had in mind",Not What I Had In Mind,Not What I Had In Mind,1963,2,2:40,Track 'A',Single,True
43,44,Ray Price,"Walk me to the door and hold me close just one more time
Kiss me just once more the way you did when you were mine
The longest walk I'll ever take will be across the floor
That's why I'm asking one last favor walk me to the door
I love another won't you let me be these are the words that you said to me
How can I go through life without you like it was before
When I can even make it to the door
Walk me to the door...
(Strings)
I promise I won't try to make commands I know I don't deserve you back again
My trembling lips are begging now they never did before
Just one more favor walk me to the door
Walk me to the door...",Walk Me To The Door,Burning Memories,1964,12,,Track 'B4',Album,True
44,45,Lester Flatt & Earl Scruggs,,Pearl Pearl Pearl,Pearl Pearl Pearl,1963,2,2:08,Track 'A',Single,True
45,46,Porter Wagoner,"I've enjoyed as much of this as I can stand
You look lovelier tonight than I remember I'm so glad I got to see you once again
I've enjoyed just sitting down and reminiscing
But I've enjoyed as much of this as I can stand
So you say you're happy now you've found a new love
Tell him I said he's a lucky lucky man
No I don't think I'll have time to see his picture
I've enjoyed as much of this as I can stand
There's so much more between us than this table
All those years all those dreams all those plans
Guess you know without me saying I still love you
But I've enjoyed as much of this as I can stand

There's so much more between us...",I've Enjoyed As Much Of This As I Can Stand,The Best Of Porter Wagoner,1966,12,2:37,Track 'A4',Single,True
46,47,Sonny James,"The minute you're gone I cry the minute you're gone I die
Before you walk out of sight I'm like a child all alone at night
I stare into emptiness I'm filled with such loneliness
The world goes from right to wrong the minute you're gone
The minute you're gone I see oh how lonely a man I'll be
My life would be oh so blue if I couldn't be with you
The minute you're gone I pray the minute you're gone I say
Please don't stay away too long the minute you're gone
(The minute you're gone I see) oh how lonely a man I'll be
(My life would be oh so blue) if I couldn't be with you
The minute you're gone I pray the minute you're gone I say
Please don't stay away too long the minute you're gone (gone) gone",The Minute You're Gone,The Minute You're Gone,1963,12,2:28,Track 'A1',LP,True
47,48,Coleman O'Neal,,"Mr. Heartache, Move On","Mr. Heartache, Move On",1962,2,2:00,Track 'A',Single,True
48,49,Stonewall Jackson,"I blew into Dallas feelin' kinda low
Thought I'd make me a bit of change at the rodeo
Heard the lineboss sayin', ""You on'ry cowpokes
Fifteen bales to any man who can ride Showboat"" (Who can ride Showboat)

Showboat you old cuss, I'm gonna ride you or I'll bust
Hold the reins, watch the chains
Turn him loose that cayuse I'm gonna ride

They put me in the saddle the rein here in my hand
Then I saw her sittin' there a watchin' from the stands
She was kind of pretty, a blonde with big blue eyes
I could see it hurt her so to see me have to ride (See me have to ride)

Showboat that old cuss, I'm gonna ride him or I'll bust
Hold the reins, watch the chains
Turn him loose that cayuse I'm gonna ride

He bugged me once from runnin' then he looked me in the eye
I slid down around his neck reachin' for the sky
Then he sent me flyin' like a little bird
Lord, I think when I came down I ate ten pounds of dirt (Ate ten pounds of dirt)

Showboat you old cuss, I'm gonna ride you or I'll bust
Hold the reins, ain't it a shame
That cayuse done throwed me loose and broke my leg

I woke up in the General feelin' kinda hurt
Till I found that blue eyed blonde turned out to be my nurse
She fixed me up with patches and love I thought was free
Till she said ""Now cowboy, you're gonna marry me"" (Gonna marry me)

Showboat you old cuss, you done fixed me up much worse
Hold the reins, ain't it a shame
I'm getting married and old Showboat you're to blame
I'm getting married and old Showboat you're to blame
I'm getting married and old Showboat you're to blame",Old Showboat,Greatest Hits,1965,12,2:50,Track 'B3',Single,True
49,50,Skeeter Davis,"I can't stay mad at you.
You can make me cry
You can break my heart
But I'll never say we're through 
And even when I shout 
I can't stay mad at you
I can't stay mad at you

I got mad at you last night
When you were holding
Another girl tight
But when I thought about all your charms 
I bounced right back into your arms...

I think you'll know for sure
I won't be the one to fall in love with someone new
I'll never say goodbye
I can't stay mad at you",I Can't Stay Mad At You,I Can't Stay Mad At You / It Was Only A Heart,1963,2,2:07,Track 'A',Single,True
