,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Michael Martin Murphey,"I've been looking at people
And how they change with the times
And lately all I've been seeing are people
Throwing love away and losing their minds

Maybe it's me that's gone crazy
But I can't understand out why
All these lovers keep hurting each other
When good love is so hard to come by

So what's the glory in living
Doesn't anybody ever stay together anymore
And if love never lasts forever
Tell me what's forever For

I see love hungry people
Tryin' their best to survive
When right there in their hands is a dying romance
And their not even tryin' to keep it alive

So, what's the glory in living
Doesn't anybody ever stay together anymore
And if love never lasts forever
Tell me what's forever for

So, what's the glory in living
Doesn't anybody ever stay together anymore
And if love never lasts forever
Tell me what's forever for",What's Forever For,Michael Martin Murphey,1982,10,2:52,Track 'A3',Album,True
11,12,Eddie Rabbitt,"There's a full moon out tonight
And love is movin' in the shadows
I got no place to run
And it's following me everywhere that I go
There's something in the air
I can feel it everywhere
All the conditions are right
Someone could lose a heart tonight
Someone could lose a heart

With all this kissin' and huggin'
And heavy breathin'
Fallin' under the spell of the
Love you're weavin'
It's gonna get crazy baby if you don't stop
Someone could lose a heart tonight
Someone could lose a heart

Lookin' in your eyes tonight
Don't you know you got me hypnotized
Didn't mean to fall in love
But who could leave this paradise
I can feel it when we touch
Oh, it's too much
All the conditions are right
Someone could lose a heart tonight
Someone could lose a heart

With all this kissin' and huggin'
And heavy breathin'
Fallin' under the spell of the
Love you're weavin'
It's gonna get crazy baby if you don't stop
Someone could lose a heart tonight
Someone could lose a heart",Someone Could Lose A Heart Tonight (Long Version),Someone Could Lose A Heart Tonight,1982,3,7:20,Track 'A2',Single,True
12,13,T. G. Sheppard,,Only One You,T.G. Sheppard's Greatest Hits,1983,10,,Track 'B5',Single,True
13,14,Conway Twitty,"As the midnight moon was drifting through
The lazy sway of the trees
I saw the look in your eyes looking into the night
Not seeing what you wanted to see.

Darling, don't say a word I've already heard
What your body is saying to mine
You're tired of fast moves
You got a slow groove on your mind.

You want a man with a slow hand
You want a lover with an easy touch
You want somebody who will spend some time
Not come and go in a heated rush
Baby, believe me I understand
When it comes to love you want a slow hand.

--- Instrumental ---

Moon shadowed ground with no one around
And a blanket of stars in our eyes
Hey, we're drifting free like two losties
On the crazy wind of the night.

Darling don't say a word I've already heard
What your body is saying to mine
If you want all night you know it's alright
I've got time.

You've got a man with a slow hand
You've got a lover with an easy touch
You've got somebody who will spend some time
Not come and go in a heated rush
Baby, believe me I understand
When it comes to love you want a slow hand.

You want a lover with an easy touch
You've got somebody 
Who will spend some time with you baby
Not come and go in a heated rush
Baby believe me I understand
When it comes to love you want a slow hand...",Slow Hand,Slow Hand,1982,2,2:55,Track 'A',Single,True
14,15,Ronnie Milsap,"Our paths may never cross again
Maybe my heart will never mend
But I'm glad for all the good times
'Cause you've brought me so much sunshine
And love was the best it's ever been

I wouldn't have missed it for the world
Wouldn't have missed loving you girl
You've made my whole life worth while, with your smile
I wouldn't trade one memory
Cause you mean too much to me
Even though I lost you girl
I wouldn't have missed it for the world

They say that all good things must end
Loves comes and goes just like the wind
You've got your dreams to follow
But if I had the chance tomorrow
You know I'd do it all again

I wouldn't have missed it for the world
Wouldn't have missed loving you girl
You've made my whole life worth while, with your smile
I wouldn't trade one memory
Cause you mean too much to me
Even though I lost you girl
I wouldn't have missed it for the world

Oh I wouldn't trade one memory
Cause you mean too much to me
Even though I lost you girl
I wouldn't have missed it for the world

I wouldn't have missed it for the world
Wouldn't have missed loving you girl
You've made my whole life worth while, with your smile
I wouldn't trade one memory
Cause you mean too much to me
Even though I lost you girl
I wouldn't have missed it for the world",I Wouldn't Have Missed It For The World,I Wouldn't Have Missed It For The World,1981,2,3:15,Track 'A',Single,True
15,16,Alabama,"Fly away with me tonight
Take me on a one-way flight in your lovin' arms
And ev'rything's gonna be alright
You're the one who took my hand
When no one else could understand
You're the one who moves me
Like nobody else can.

Take me down where I wanna be
Turn around, this man who lives inside of me
Take me down and love me all night long
Hold me close and make me strong
Take me down, take me down tonight.

In your eyes I see a light
It's your emotions glowin' bright
So keep the fires burnin'
And let it warm me through the night.
You can be a part of me
'Cause you're what love was meant to be
You and me, baby
We'll set this flame inside free.

Take me down where I wanna be
Turn around, this man who lives inside of me
Take me down and love me all night long
Hold me close and make me strong
Take me down, take me down tonight.

You don't have to stay forever
Let's just put our hearts together
Share another night in ecstasy
We know that it's feelin' better
Ev'ry time we get together
Maybe love was meant for you and me
Whoa.

Take me down where I wanna be
Turn around, this man who lives inside of me
Take me down and love me all night long
Hold me close and make me strong
Take me down, take me down tonight.

Take me down tonight
Ooh oh, take me down tonight
Ooh oh, are you gonna take me, (take me)
Shake me, (shake me)
Take me down tonight.
Um hum
Take me, take me...",Take Me Down,Take Me Down,1982,2,3:49,Track 'A',Single,True
16,17,Ed Bruce,"Oh there were others and some were friends
And some were merrily lovers
But they all helped me discover
It's so hard to find someone who'll be true

And I said no way, would I fall again oh no, no way
There's just too many heartaches
And I don't like the way it feels to feel my heart break
Then there was you

You're the best break this old heart ever had
You're all the good luck that I'll never need to have
Never thought I'd ever love again like that
You're the best break this old heart ever had

All around me
My world was crumbling down all around me
Oh but then you found me
And with your love you mended my life

You're the best break this old heart ever had
You're all the good luck that I'll never need to have
Never thought I'd ever love again like that
You're the best break this old heart ever had

You're the best break this old heart ever had
You're all the good luck that I'll never need to have
Never thought I'd ever love again like that
You're the best break this old heart ever had
You're the best break this old heart ever had",You're The Best Break This Old Heart Ever Had,You're The Best Break That This Old Heart Ever Had,1981,2,3:27,Track 'A',Single,True
17,18,Conway Twitty,"You love the way it makes me feel when I can't catch my breath
Like walkin' on a high wire, Lord, it scares me half to death
You're always high above me and I'm always fallin' down
Our love's just a circus baby, and I'm just the clown.

And I'll do tricks for you, just like you want me to
I'll do anything it takes just to hang around
I'll paint a smile for you to cover up my frown
'Cause our loves a circus and I'm just the clown.

Everyone's in love with you, but they just look at me and laugh
And I'll bet when they see me cry, they think it's just an act
Ah, but someday when it's over and we bring the big top down
You can say it was one big circus and I was just the clown.

And I'll do tricks for you, just like you want me to
I'll do anything it takes just to hang around
I'll paint a smile for you to cover up my frown
'Cause you love the circus, but you don't love the clown...",Johnny Snowman,Merry Twismas From Conway Twitty And His Little Friends,1983,16,2:48,Track 'A6',LP,True
18,19, Don Williams,"Album: 20 Greatest Hits
Composer: David Hanner

Lord, I hope this day is good
I'm feelin' empty and misunderstood
I should be thankful, Lord, I know I should
But Lord I hope this day is good

Lord, have you forgotten me
I've been prayin' to you faithfully
I'm not sayin' I'm a righteous man
But Lord I hope you understand

I don't need fortune and I don't need fame
Send down the thunder, Lord, send down the rain
But when you're plannin' just how it will be
Plan a good day for me

Lord, I hope this day is good
I'm feelin' empty and misunderstood
I should be thankful, Lord, I know I should
But Lord I hope this day is good

You've been the King since the dawn of time
All that I'm askin' is a little less crime
It might be hard for the devil to do
But it would be easy for you

Lord, I hope this day is good
I'm feelin' empty and misunderstood
I should be thankful, Lord, I know I should
But Lord I hope this day is good","Lord, I Hope This Day Is Good","Lord, I Hope This Day Is Good / Smooth Talking Baby",1981,2,3:58,Track 'A',Single,True
19,20,Eddie Rabbitt with Crystal Gayle,"Just you and I
Sharing our love together
And I know in time
We'll build the dreams we treasure
We'll be all right, just you and I

Just you and I
Just you and I
Sharing our love together
And I know in time
And I know in time
We'll build the dreams we treasure
And we'll be all right
Just you and I

And I remember our first embrace
That smile that was on your face
The promises that we made
And now your love is my reward
And I love you even more
Than I ever did before

Just you and I
Just you and I
We can entrust each other
With you in my life
With you in my life
They'll never be another
We'll be all right
Just you and I

And I remember our first embrace
That smile that was on your face
The promises that we made
And now your love is my reward
And I love you even more
Than I ever did before

We made it you and I",You And I,You Can't Run From Love / You And I,1982,2,3:58,Track 'B',Single,True
20,21,Mickey Gilley,"Pardon me
I don't mean to waste your time,
I just need someone to talk to
If you don't mind?

Then the thoughts of loneliness
That tonight I guess I'm to just to weak to fight,
I can take the lonely days,
But I can't take these lonely nights.

Are you alone?
Tell me what's your name?
I just need someone to lean on
I'm not playing any games.

Well, sit down here beside me
And let me buy you a glass of red rose wine
I can take the lonely days
But I can't take these lonely night.

When I thought that I was strong
But the night can be so long when you need a friend
But maybe we could find a little piece of mind
Before the morning comes again.

Oh, pardon me
If it seems I'm holdin' on
Letting go, it just isn't easy
When your sleeping all alone.

Let's forget about tomorrow
Beg, steal or borrow
Hmmm. Just a little time
I can take the lonely days
But I can't take these lonely nights.

Yes, I can take the lonely days
But I can't take these lonely nights...",Lonely Nights,Lonely Nights,1981,2,3:23,Track 'A',Single,True
21,22,Ronnie Milsap,"He got the sunshine, I got the rain
He got your loving, I got the pain
He got a lifetime of love to see him through
I got the mem'ries, he got you.

He got your good times, I got the bad
He got your sweet side, I got the sad
He got forever to make your dreams come true
I got your letter goodbye, he got you.

Sometimes the wine taste bitter
Sometimes the wine taste sweet
Sometimes the only road I can see
Leads me right back to your feet.

He got the sunshine, I got the rain
He got your loving, I got the pain
He got a lifetime of love to see him through
I got the mem'ries, he got you.

He got a lifetime of love to see him through
I got the mem'ries, he got you.

He got you baby, he got you
He got you baby, baby, baby
He got you, he got you baby, oh...",He Got You,The Best Of Ronnie Milsap,1984,18,,Track 'B5',Single,True
22,23,Merle Haggard,"I'm tired of this dirty old city
Entirely too much work and never enough play
And I'm tired of these dirty old sidewalks
Think I'll walk off my steady job today

Turn me loose, set me free
Somewhere in the middle of Montana
And give me all I've got comin' to me
And keep your retirement
And your so called social security
Big city, turn me loose and set me free

Been working everyday since I was twenty
Haven't got a thing to show for anything I've done
There's folks who never work and they've got plenty
Think it's time some guys like me had some fun

So, turn me loose, set me free
Somewhere in the middle of Montana
And give me all I've got comin' to me
And keep your retirement
And your so called social security
Big city, turn me loose and set me free
Hey big city, turn me loose and set me free",Big City,Big City,1981,10,2:59,Track 'A1',Album,True
23,24,Barbara Mandrell,"How many days how many ways
Do I have to lose you till you're gone

How many nights how many lonely nights
Do I have to lose you till you're gone

It happens every time I think I'm getting over you
Something 'bout somebody new gets me thinking about you

How many times how many times
Do I have to lose you till you're gone
Do I have to lose you till you're gone

I see you on the late show I hear you on the radio
Darling everywhere I go your memory is there

How many times how many times
Do I have to lose you till you're gone
Do I have to lose you till you're gone",'Till You're Gone,The Best Of Barbara Mandrell,2000,11,,Track '9',Compilation,True
24,25,Linda Ronstadt,"Yeah yeah ueah yeah
Yeah yeah yeah ye-ah
I knew you when you were lonely
I knew you when you were only
A boy all alone without love
I knew you when

I knew you when
You were sad and all alone
You didn't have anyone
That you could call your own

I knew you when
Your heart belonged to only me
But that was many tears ago
Now your love is just a memory

Yeah yeah yeah ye-ah
I knew you when you were lonely
I knew you when you were only
A boy all alone without love
I knew you when

I knew you when
We used to have a lot of fun
But someone came and offered more
Now I'm the lonely one

I knew you when
I was just a scared little girl
I used to be your only love
Before you came up in the world

Yeah yeah yeah yeah
Yeah yeah yeah ye-ah
I knew you when you were lonely
I knew you when you were only
A boy all alone without love",I Knew You When,I Knew You When,1982,2,2:53,Track 'A',Single,True
25,26,Conway Twitty,"Hey!
Hello baby, Conway here
Let me lay this in your ear
Get ready to go
We gonna roll about sundown

I got some boogie woogie music
On the old 8-track
Yeah, I got the top laid back
We'll go cruisin'
We'll go foolin' around

Well here I am baby, ready to play
Slide it on in, we'll slip away
We gotta get it, we ain't got a minute to waste

I got a 6-pack of longnecks
In the trunk on ice
Ooh - but, you sure look nice
Makes me want to hug you
And kiss you all over your face

It's a red-neckin', love-makin' night
You ain't had much till you
Been touched in the moonlight
You feel it most when you get
Real close and you hold on tight
It's a red-neckin', love-makin' night
It's a red-neckin', love-makin' night

--- Instrumental ---

Stars in your eyes, wind in your hair
Oh, what a down home love affair
When we go out walkin'
We know what we're talkin' about

Listen to the wipperwills
How they sing
Just like us, they doin' their thin'
We know what we got
When the night gets hot down south

It's a red-neckin', love-makin' night
You ain't had much till you
Been touched in the moonlight
You feel it most when you get
Real close and you hold on tight
It's a red-neckin', love-makin' night
It's a red-neckin', love-makin' night

It's a red-neckin', love-makin' night
You ain't had much till you
Been touched in the moonlight
You feel it most when you get
Real close and you hold on tight
It's a red-neckin', love-makin' night
It's a red-neckin', love-makin' night

--- Instrumental ---
Laugh... HEY!
Eat your heart out children
Laugh ...you know I love you
(Red neckin', love makin' night)
Now don't wreck-in my phone son
Let him in there
Hey, hey, hey
(Hold on tight)
(Ah yes)

It's a red-neckin', love-makin' night
You ain't had much till you
Been touched in the moonlight
You feel it most when you get
Real close and you hold on tight
It's a red-neckin', love-makin' night
It's a red-neckin', love-makin' night...",Red Neckin' Love Makin' Night,Red Neckin' Love Makin' Night,1981,2,3:28,Track 'A',Single,True
26,27,John Anderson,"Way across town a phone rings off the wall
If you know he ain't home why do you keep calling
Your gonna drive yourself crazy and you know that it's true
It's just making you wild and blue

Wild and blue, it's no wonder
Look at the things you do
They could just take you up yonder, honey
You're already wild and blue

In somebody's room on the far side of town
With your minds all made up
And the shades all pulled down
Someone is trying to satisfy you
He don't know you're wild and you're blue

Wild and blue, it's no wonder
Look at the things you do
They could just take you up yonder, honey
You're already wild and blue

It's four in the morning and your all alone
With no place to go, why don't you come home
I'll be right here, baby, waiting for you
I know you've been wild and blue

Wild and blue, it's no wonder
Look at the things you do
They could just take you up yonder, honey
You're already wild and blue

Wild and blue, it's no wonder
Look at the things you do
They could just take you up yonder, honey
You're already wild and blue",Wild And Blue,Wild And Blue,1982,2,2:48,Track 'A',Single,True
27,28,T. G. Sheppard,,Finally,T.G. Sheppard's Greatest Hits,1983,10,,Track 'A3',Single,True
28,29,Alabama,"""You see that mountain over there? Yeah?
Well, one of these days I'm gonna climb that mountain"".

Oh, play me some mountain music,
Like grandma and grandpa used to play.
Then I'll float on down the river
To a Cajun hideaway.

Drift away like Tom Sawyer, ride a raft with ol' Huck Finn.
Take a nap like Rip Van Winkle, daze dreamin' again.

Oh, play me some mountain music,
Like grandma and grandpa used to play.
Then I'll float on down the river
To a Cajun hideaway.

Swim across the river, just to prove that I'm a man.
Spend the day bein' lazy, just bein' nature's friend.
Climb a long tall hick'ry. Bend it over, skinnin' cats.
Playin' baseball with chert rocks, usin' sawmill slabs for bats.

Play some back-home, come-on music
That comes from the heart.
Play something with lots of feelin',
'Cause that's where music has to start.

Oh, play me some mountain music,
Like grandma and grandpa used to play.
Then I'll float on down the river
To a Cajun hideaway, hey hey.

Oh play me mountain music.
Oh play me mountain music.
Oh play me mountain music.
Oh play me mountain music.",Mountain Music,Mountain Music,1982,10,4:08,Track 'A1',Album,True
29,30,Dolly Parton,"If I should stay
I would only be in your way
So I'll go, but I know
I'll think of you each step of the way

And I will always love you
Oh I will always love you

Bittersweet memories
That's all I am taking with me
Goodbye, please don't cry
We both know that I'm not what you need

But I will always love you
Oh I will always love you

I hope life treats you kind
And I hope that you have all that you ever dreamed of
And I wish you joy and happiness
But above all of this, I wish you love

And I will always love you
Oh I will always love you
I will always love you",I Will Always Love You,I Will Always Love You,1982,2,3:02,Track 'A',Single,True
30,31,Ronnie Milsap,"Any day now, I will hear you say,
Good bye, my love.
And you'll be on your way.
Then my wild beautiful bird, you will have flown.
Any day now, I'll be all alone.

Any day now, when your restless eyes meets someone new,
Oh, to my sad surprise,
Then blue shadows will fall all over town
Any day now, love will let me down.

I know I shouldn't want to keep you,
If you don't want to stay,
Until you're gone forever,
I'll keep holding on for dear life.

Holding you this way,
Begging you to stay,
Any day now, when the clock strikes go, you'll call it off.
Then my tears will flow.
Then my wild beautiful bird, you will have flown.
Any day now, love will let me down.
Cause you won't be around.

Oh, then the blue shadows will fall all over town.
Any day now, love will let me down,
Cause you won't be around.
Any day now, you won't be around
No, no, no, no, no, no, you won't be around.",Any Day Now,Any Day Now,1982,2,3:28,Track 'A',Single,True
31,32,Alabama,"Sometimes her morning coffee's way too strong
And sometimes what she says, she says all wrong
But right or wrong, she's there beside me
Like only a friend would be
And that's close enough to perfect for me

Now she's been known to wear her pants too tight
And drinking puts her out just like a light
Heaven knows she's not an angel
But she'd really like to be
And that's close enough to perfect for me

She kisses me each morning, and smiles a sleepy smile
She doesn't have to say it, I can see it in her eyes
Don't you worry about my woman
Or what you think she ought to be
She's close enough to perfect for me

Sometimes she gets down and starts to cry
But then again the lady has the right
She's everything I've ever wanted
She's all I'll ever need
She's close enough to perfect for me

She kisses me each morning, and smiles a sleepy smile
She doesn't have to say it, I can see it in her eyes
Don't you worry about my woman
Or what you think she ought to be
She's close enough to perfect for me",Close Enough To Perfect,Close Enough To Perfect,1982,2,3:33,Track 'A',Single,True
32,33,T.G. Sheppard,"It was July hot in Georgia in 1942
All the men were off to war and the women had nothing to do
I was sixteen and hungry for my first taste of love
When I brought the groceries to her door I didn't know how close I was

Her long blond hair was flowing and she smelled like sweet perfume
When I laid the groceries down she said you don't have to leave so soon
A woman sure gets lonely when her man's gone off to fight
She reached out for my trembling hand as teardrops filled her eyes then she said

War is hell on the homefront God only knows what a woman goes through
She still needs what a man that's gone can't do
I can't fight this fire alone stay with me until it's gone
Oh war is hell on the homefront too

It was July hot inside me as she lead me to her bedroom door
The satin sheets and pleasures I never knew I could feel before
My first taste of loving was everything that it should have been
When a woman's fighting loneliness it's a battle she can't win

I'll always remember what she did and what she said
But the one thing that I'll remember most
Is the way she turned his picture over
Face down on the table by her bed then she said

War is hell on the homefront too God only knows what a woman goes through
She still needs what a man that's gone can't do
I can't fight this fire alone stay with me until it's gone
Oh war is hell on the homefront too

War is hell on the homefront God only knows what a woman goes through
She still needs what a man that's gone can't do
I can't fight this fire alone stay with me until it's gone
Oh war is hell on the homefront too",War Is Hell (On The Homefront Too),War Is Hell (On The Homefront Too),1982,2,3:22,Track 'A',Single,True
33,34,Rosanne Cash,"Blue moon out my window, guess this means goodnight
And you come in and start right in not treating me right
Misery is a ball and all its company
I'll play the victim for you honey, but not for free

I run into that heartache just like a wall
And act like nothing happened to me, nothing at all
Lately I'm amazed at how blind we can be
Lately even dreaming feels like old reality

What would I give to be a diamond in your eyes again
What would I give to bring back those old times
What did I say to make your cold heart bleed this way
Maybe I'll just go away today

And I don't care who's waiting at my front door
You know that life don't hold no glamour anymore
Oh, how can it all look so right and feel so wrong
I'll play the victim for you honey, but not for long

What would I give to be a diamond in your eyes again
What would I give to bring back those old times
What did I say to make your past turn out this way
Maybe I'll just go away today
Maybe I'll just go away
Maybe I'll just go away
Maybe I'll just go away to stay
Maybe I'll just go away
Maybe I'll just go away
Maybe I'll just go away",Blue Moon With Heartache,Seven Year Ache / Blue Moon With Heartache,1981,2,4:27,Track 'B',Single,True
