,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Sonny James,"Close the door light the light we're staying home tonight
Far away from the bustle and the bright city lights
Let them all fade away just leave us alone
And we'll live in a world of our own

Oh my love oh my love I've cried for you so much
Lonely nights without sleeping how I longed for your touch
Now your lips can't erase the heartache I've known
Come with me to a world of our own

We'll build a world of our own that no one else can share
All our sorrows we'll leave far behind us there
And I know you'll find there'll be peace of mind
When we live in a world of our own
When we live in a world of our own",A World Of Our Own,A World Of Our Own,1968,2,2:29,Track 'A',Single,True
11,12,Merle Haggard,"The first thing I remember knowin'
Was a lonesome whistle blowin'
And a young'un's dream of growing up to ride
On a freight train leavin' town
Not knowing where I'm bound
And no one could change my mind, but Mama tried

One and only rebel child
From a family meek and mild
My mama seemed to know what lay in store
'Spite o' all my Sunday learnin'
Towards the bad I kept on turnin'
'Til Mama couldn't hold me anymore

I turned twenty-one in prison doin' life without parole
No-one could steer me right, but Mama tried, Mama tried
Mama tried to raise me better, but her pleading I denied
That leaves only me to blame, 'cause Mama tried

Dear old Daddy, rest his soul
Left my mom a heavy load
She tried so very hard to fill his shoes
Working hours without rest
Wanted me to have the best
She tried to raise me right, but I refused

And I turned twenty-one in prison doing life without parole
No one could steer me right but Mama tried, Mama tried
Mama tried to raise me better, but her pleading I denied
That leaves only me to blame 'cause Mama tried",Mama Tried,Mama Tried,1968,12,2:10,Track 'A1',Album,True
12,13,Sonny James,"B-y your s-ide sat-isfied
Through and through
'Cause I was b-orn to be with you

Won-derously love can see
So I k-new
That I was b-orn to be with you

D-o I f-ind peace of mind
Y-es I do
'Cause I was b-orn to be with you

All life through
Yes I was b-orn to be with you
By your s-ide sat-isfie
Through and through
'Cause I was b-orn to b
Won-derously love can see
So I k-new
That I was b-orn to be with you
D-o I f-ind peace of mind

Y-es I do
'Cause I was b-orn to be with you
All life through
Yes I was b-orn to be with you",Born To Be With You,Born To Be With You,1968,11,2:32,Track 'A1',Album,True
13,14,Merle Haggard,"Bonnie was a waitress in a small café
Clyde Barrow was the rounder that took her away
They both robbed and killed until both of them died
So goes the legend of Bonnie and Clyde

The poems that she wrote of the life that they led
Told of the lawmen left dying or dead
Some say that Clyde made her life a shame
But the legend made Bonnie the head of the game

The rampage grew wilder with each passing day
The odds growing smaller with each get-a-way
With the end growing closer the harder they fought
With blood on their hands they were bound to get caught

They drove back from town on one bright summer day
When a man they befriended stepped out in the way
With no thought of dyin' they pulled to the side
But death lay there waiting for Bonnie and Clyde

Two years of runnin' was ended that day
For robbin' and killin' they both had to pay
But we'll always remember how they lived and died
So goes the legend of Bonnie and Clyde

Bonnie and Clyde, Bonnie and Clyde",The Legend Of Bonnie & Clyde,The Legend Of Bonnie & Clyde,1968,11,2:04,Track 'A1',LP,True
14,15,Merle Haggard,"The warden led a prisoner down the hallway to his doom
I stood up to say goodbye like all the rest
And I heard him tell the warden just before he reached my cell
""Let my guitar playing friend do my request""

Let him sing me back home with a song I used to hear
Make my old memories come alive
Take me away and turn back the years
Sing me back home before I die

I recall last Sunday morning a choir from off the street
Came in to sing a few old gospel songs
And I heard him tell the singers, ""There's a song my mama sang
Can I hear it once before you move along?""

Won't you sing me back home, with a song I used to hear
And make my old memories come alive
Take me away and turn back the years
And sing me back home before I die
Sing me back home before I die",Sing Me Back Home,Sing Me Back Home,1968,12,2:47,Track 'A1',Album,True
15,16,Buck Owens & The Buckaroos,"How long is forever 
How soon is now or never
How long will these heartaches linger on 
And how long will my baby, be gone.

How wide is the notion 
How deep is the devotion
How long do these sleepless nights go on 
And how long will my baby, be gone.

For I could never understand 
How she could turn to another man.

How much does a heart ache 
How deep is a heartbreak
How long do these sleepless nights go on 
And how long will my baby, be gone.

For I could never understand 
How she could turn to another man.

How much does a heart ache 
How deep is a heartbreak
How long do these sleepless nights go on 
And how long will my baby,
How long will my baby, be gone...",How Long Will My Baby Be Gone,How Long Will My Baby Be Gone / Everybody Needs Somebody,1968,2,2:13,Track 'B',Single,True
16,17,David Houston,"Your best friend your best girl just made a big messy world
Cause arm in arm they left you feelin' blue
She set a trap you got caught you should've took her with a grain of salt
So have a little faith and love will come to you
So she's leavin' for somebody new
She's even got you believin' there's nothin' you can do
So brush that teardrop off your face and put a smile back in its place
Have a little faith and love will come to you
(Trumpet)
Beyond the clouds the sky is always blue
(Trumpet)
Have a little faith and love will come to you
So don't be lonely and don't be blue
Your one and only is somewhere waiting just for you
With two lovin' arms to hug your neck
It's right around the corner where your least expect
She'll be there with love to pull you through
Just have a little faith and love will come to you",Have A Little Faith,Have A Little Faith,1968,2,2:14,Track 'A',Single,True
17,18,Sonny James,"Heaven says hello every morning when the sun says hi I've come to spend the day
Heaven says hello with the songbirds and the little flowers that nod along my way
And when the day is through and I hurry home to you
As the twilight steals across the golden skies
Heaven says hello when you kiss me and I look into the blue of your eyes

Heaven says hello when you kiss me and I look into the blue of your eyes
And I look into the blue of your eyes",Heaven Says Hello ,Heaven Says Hello,1968,12,2:00,Track 'A1',Album,True
18,19,Glen Campbell,"By the time I get to Phoenix she'll be rising
She'll find the note I left hanging on her door
She'll laugh when she reads the part that says I'm leaving
'Cause I've left that girl so many times before

By the time I make Albuquerque she'll be working
She'll probably stop at lunch and give me a call
But she'll just hear that phone keep on ringing
Off the wall - that's all

By the time I make Oklahoma she'll be sleeping
She'll turn softly and call my name out low
And she'll cry just to think I'd really leave her
Though time and time I've tried to tell her so
She just didn't know I would really go",By The Time I Get To Phoenix,By The Time I Get To Phoenix,1967,11,2:43,Track 'A1',Album,True
19,20,Jeannie C. Riley,,The Girl Most Likely,The Girl Most Likely,1968,2,2:11,Track 'A',Single,True
20,21,Tammy Wynette,"If you can find it in your heart 
To just forgive
I'll come back and live the way 
You wanted me to live

All I want is just to be your girl
Please come and get me
And take me to your world

Take me to your world 
Away from bar rooms filled with smoke
Where I won't have to serve a drink
Or hear another dirty joke

All I want is just to be your girl
Please come and get me 
And take me to your world

Take me to your world 
Make me forget the things I've heard
Where people say, ""I love you"" 
And love is not a dirty word

All I want is just to be your girl
Please come and get me 
And take me to your world

Please come and get me 
And take me to your world",Take Me To Your World,Take Me To Your World / I Don't Wanna Play House,1968,11,2:45,Track 'B1',Album,True
21,22,Jack Greene,"You are my treasure and my darling I possess
The world's greater treasure the treasure of happiness
Your smiles are my pearls and your ruby lips are beyond compare
Your eyes are my diamonds and my gold is the gold in your hair
Earth has its treasure of fabulous wealth untold
And who can measure the treasure the oceans hold
But whether it be underneath the sea or the sky above
There is no treasure like the treasure of your love

There was a time when I thought I could find happiness in silver and gold
And I longed for fame and wordly acclaim
And I've hungered for these things filled my very soul
But then you came along and now I know I was wrong
For in your eyes I can see the greatest treasure in all the world
The treasure of your love for me
Earth has its treasure...",You Are My Treasure,You Are My Treasure,1968,11,,Track 'B1',LP,True
22,23,Jerry Lee Lewis,"It's late and she's waiting
And I know I should go home
But ev'ry time I start to leave
They play another song
Then someone buys another round
And with every drink or three
What Made Milwaukee Famous
Has made a fool out of me.

Baby's begged me not to go
So many times before
She said love and happiness
Can't live behind those swinging doors
Now she's gone and I'm to blame
Too late, I finally see
What's Made Milwaukee Famous
Has made a fool out of me.

Baby's begged me not to go
So many times before
She said love and happiness
Can't live behind those swinging doors
Now she's gone and I'm to blame
Too late, I finally see
What's Made Milwaukee Famous
Has made a fool out of me.",What's Made Milwaukee Famous (Has Made A Loser Out Of Me),What's Made Milwaukee Famous (Has Made A Loser Out Of Me),1968,2,2:33,Track 'A',Single,True
23,24,Loretta Lynn,"You've been makin' your braggs around town 
That you've been a lovin' my man
But the man I love 
When he picks up trash 
He puts it in a garbage can
And that's what you look like to me
And what I see's a pitty
You better close you face and stay outta my way
If you don't wanna go to fist city.

If you don't wanna go to fist city
You better detour around my town
'Cause I'll grab a you by the hair a the head
And I'll lift off of the ground
I'm not a sayin' my baby's at saint
'Cause he ain't
And that he won't cat around with a kitty
I'm here to tell you gal to lay off a my man
If you don't want to go to fist city.

Come on and tell me what you told my friends
If you think you're brave enough
And I'll show you what a real woman is
Since you think you're hot stuff
You'll bite off more than you can chew
If you get to cute or witty
You better move your feet 
If you don't wanna eat 
A meal that's called fist city.

If you don't wanna go to fist city
You better detour around my town
'Cause I'll grab a you by the hair a the head
And I'll lift off of the ground
I'm not a sayin' my baby's at saint
'Cause he ain't
And that he won't cat around with a kitty
I'm here to tell you gal to lay off a my man
If you don't want to go to fist city.

I'm here to tell you gal to lay off of my man
If you don't wanna go to fist city.",Fist City,Fist City,1968,11,2:10,Track 'A1',Single,True
24,25,Glen Campbell,"She looks in the mirror and stares at the wrinkles
That weren't there yesterday
And thinks of the young man that she almost married
What would he think if he saw her this way
She picks up her apron in little girl fashion as
Something comes into her mind
Then slowly starts dancing remembering her girlhood
And all of the boys she had waiting in line

Ah such are the dreams of the everyday housewife
You see everywhere anytime of the day
An everyday housewife who gave up the good life for me

The photograph album she takes from the closet and
Slowly turns the page
And carefully picks up the crumbling flower
The first one he gave her now withered with age
She closes her eyes and touches the house dress
That suddenly disappears
And just for a moment she's wearing the gown
That broke all their minds back so many years

Ah such are the dreams...

Ah such are the dreams...

Ah such are the dreams...",Dreams Of The Everyday Housewife,Dreams Of The Everyday Housewife / Kelli Hoedown,1968,2,2:38,Track 'A',Single,True
25,26,Conway Twitty,"See her there at the table
Watch her tear at the label
From the bottle that she just drank dry
In her mind there's a burning
It took a long time, but she's learning
And just look at the deardrops she's cried.

Everbody knows I love her
But her mind is on another
And just look what he's done to her pride
And if she should change her mind
Give up the music and the wine
I'll be standing by to be the next in line

I know her favourite songs so well
And she's happy, I can tell
Just as long as she can hear the juke box play
So I'll keep playing it loud
I'll spend every dime I have
To keep her happy, in my own kind of way

Everbody knows I love her
But her mind is on another
And just look what he's done to her pride
And if she should change her mind
Give up the music and the wine
I'll be standing by to be the next in line...",Next In Line,Next In Line,1968,11,2:50,Track 'A2',LP,True
26,27,Eddy Arnold,"(Bob Tubert - Joe Byers)

Here comes heaven all satin and lace
Love in her heart and a smile on her face
She's the world to me
Heaven is all my heart can see.

Here comes heaven with soft golden hair
Laughing blue eyes that tell me she cares
She's my night my day
Heaven is just a kiss away.

I was so lonely till she took my hand
She lifted in my eyes and she made me understand
Here comes heaven like spring soft and warm
I'd give my life to keep her from harm.

She makes my heart sing
Here comes heaven again.
Here comes heaven again...",Here Comes Heaven,The Greatest Of Eddy Arnold,1964,26,,Track 'A3',Single,True
27,28,David Houston,"Tonight I told all my friends goodbye and I walked away so they wouldn't see me cry
And hit for swinging doors as fast as I can
For what love had done to me shouldn't happen to a man
And now I find myself sittin' here with you
And you make me wonder why I ever felt blue
You show understanding a few people know
And now that I found you I'll never let you go
Already it's heaven and we've barely met
And you've not even started loving me yet
'Cause you've made it sweeter than it's ever been
And if you should love me what would it be then
Already it's heaven the long search is through
And it's so good to know now that heaven is you",Already It's Heaven,Already It's Heaven,1968,11,2:42,Track 'A6',Album,True
28,29,Johnny Cash,"Rosanna you're not acting like a child
My Rosanna's going wild
Her skirt is short
Her hair is long
And the beat goes on and on and on
She's living like it's going out of style
My Rosanna's going wild
She's feeling every new sensation
Giving in to each temptation
I know she'll pay after awhile
My Friends look at her funny
She laughs and say why honey
All I ever givin' was a smile
But my Rosanna's going wild
Feeling every new sensation
Giving in to all temptation
And I know she'll pay after awhile
My Friends look at her funny
She laughs and say why honey
All I ever givin' was a smile
But my Rosanna's going wild
My Rosanna's going wild",Rosanna's Going Wild,Rosanna's Going Wild,1967,2,1:54,Track 'A',Single,True
29,30,Roger Miller,"He was born one mornin' it was cold and it was snowin'
And from the start he never had a chance
And though the doctors said he couldn't live his mama had some faith to give
And they brought him to her and his mama named him Vance
He was sick a long time then I used to sit by him
I'd rub his head he would squeeze my hand
But he never cried he'd grit his teeth and smile at me 'cause he couldn't speak
And that's when I began to respect the little man
And I think Vance was three right about then
He started school and one day he came home and at the doorway
I could tell the little man didn't want to come inside
He'd met a girl but her boyfriend Smitty
Had caught him walkin' home with her and nearly killed Vance
But then Vance never cried and the only thing that Smitty hurt was pride
And he said papa do you become a man when you're twenty one
And I said age doesn't make a man a man my son
He looked at me so puzzled with eyes so young and kind
And I think Vance was seven about that time

I guess they say that first love is the very best
At least it was with Vance 'cause he'd scratched Becky on his desk
But Becky went with Smitty and Vance was very small
And he used to dream what it'd be like to be tall
And then a few years later Vance came in one day
And told me and his mama that he had to go away
To be fitted for a uniform and though his mama shed a tear
He kissed her and said he'd see us in two years
And he looked at me and said papa I'm gonna be a man
Well two years to the day Vance came walkin' in the driveway
And I didn't recognize him from his size till he got near
He came in and he hugged his mama
And said hey papa little man wanna go with me somewhere and grab a beer
So we're sittin' at this table when this fella at the bar started buggin' Vance
Callin' him soldier but Vance kept his cool
And he said papa that guy is Smitty and he's to be pitied now
Cause that's the same guy that used to bully me in school
Then Smitty said the wrong thing when he brought up Becky's name
And Vance finally stood and said boy what did you say
And it did my heart so much good when Vance hit ole Smitty
And it took two of Smitty's friends to carry him away
Well Vance left the very next mornin' and it was cold and it was snowin'
And from the first life hadn't been much fun
But he had finally made a stand and he'd become a self made man
And incidentally he had just turned twenty one",Vance,Vance / Little Children Run And Play,1968,2,4:35,Track 'A',Single,True
30,31,Jerry Lee Lewis,"Well, I'd like to send an orchid at the start of every day
For flowers show more beauty than words could ever say
You've done so much for my world till all I want to do
Is try my best in every way to make love sweeter for you

A thousand special compliments I'd pay to you each day
Your ears would never tire of all the sweet things I would say
You never would be lonely, honey, you never would be blue
'Cause my one aim in life would be to make love sweeter for you

You given me the faith that took to make my dreams come true
That's why I want to live and breathe my every breath for you
You've cleared the windows of my life and now that I see through
I'll do my best in every way to make love sweeter for you
I'll do my best in every way to make love sweeter for you",To Make Love Sweeter For You,To Make Love Sweeter For You,1968,2,2:43,Track 'A',Single,True
31,32,Buck Owens & The Buckaroos,"It takes people like you to make people like me
From the great Rocky Mountains to the shores of the sea
From the sands of the desert to the tall oak tree
It takes people like you to make people like me.

Though skies may turn gray for a while
You can brighten each day with a smile
And wherever you go I want you to know
It takes people like you to make people like me.

--- Instrumental ---

It takes people like you to make people like me
From the snows of Alaska down to sunny Tennessee
And from New York City to Los Angeles
It takes people like you to make people like me.

Though skies may turn gray for a while
You can brighten each day with a smile
And wherever you go I want you to know
It takes people like you to make people like me.

It takes people like you to make people like me...",It Takes People Like You (To Make People Like Me),It Takes People Like You (To Make People Like Me) / You Left Her Lonely Too Long,1967,2,2:00,Track 'A',Single,True
32,33,Eddy Arnold,"If time were not a moving thing and I could make it stay this hour
The love we share will always be there'd be no coming day
To shine a morning light and make us realize all night it's over

When you walk away from me there is no place to put my hand
Except to shade my eyes against the sun that rises over land
I watch you walk away somehow I have to let you go now it's over

If you knew just how I really feel you might turn yet
There are so many times that people have to love and then forget
Though there might have been a way I have to force myself to say it's over

So I turn my back and turn my colar to the wind
Move along in silence trying not to think at all
I send my feet before me walk the silence street before me it's over
(Strings + horns)
If time were not a moving thing...",It's Over,It's Over / No Matter Whose Baby You Are,1968,2,2:58,Track 'A',Single,True
33,34,Roger Miller,"Well I wake up in the morning
With my hair down in my eyes and she says 'hi'
Then I stumble to the breakfast table
Where the kids are going off to school, goodbye
Then she reaches out takes my hand and squeezes it
And says 'how you feeling hon'
Then I look across the smiling lips
That warms my heart and see my morning sun

And if that's not loving me all then all I've got to say
'God didn't make those little green apples
It don't rain in Indianapolis in the summer time
And there's no such thing as dr soos, or Disney land or mother goose or nursery rhymes
'God didn't make those little green apples
It don't rain in Indianapolis in the summer time

And when myself is feeling low I think about her face
Aglow to ease my mind

Sometimes I call her up at home knowing she's busy
And asked her if she can get away and meet me
And grab a bite to eat
And she drops what she's doing hurries down to meet me
And I'm always late
But she sits waiting patiently smiles when she first sees me
'Cause she's made that way

And if that's not loving me all then all I've got to say
'God didn't make those little green apples
It don't snow in Indianapolis when the winter comes
And there's no such thing as make believe no puppy dogs
No autumn leaves no ???",Little Green Apples,Little Green Apples,1968,2,2:36,Track 'A',Single,True
34,35,Buck Owens & The Buckaroos,"I met her out in Oklahoma 
Down where the old Red River flows
I vowed my love to her forever 
She was my sweet, sweet Rosie Jones.

We walked alone down by the river 
Just as the sun was sinking low
And in her eyes I saw big trouble 
Like the muddy waters down below.

Her lips were soft and sweet as honey 
Her hair was bright as yellow as gold
Her cheeks were red as summer roses 
She was my sweet, sweet Rosie Jones.

And then one day a tall dark stranger 
With hair as black as winter coal
Rode into town as night was falling 
And there he met my Rosie Jones.

I woke next morning just after sunup 
To find a note from my Rosie's hand
And it read I'd rather die than ever hurt you 
But I'm in love with that tall dark man.

So now I walk alone down by the river 
Where my sweet Rosie used to stroll
And soon I'm gonna join those deep dark waters 
For I can't live without Rosie Jones.

Her lips were soft and sweet as honey 
Her hair was bright as yellow as gold
Her cheeks were red as summer roses 
She was my sweet, sweet Rosie Jones...",Sweet Rosie Jones,Sweet Rosie Jones,1968,12,,Track 'A2',Album,True
35,36,David Houston,"Four men in a big truck came today
They walked right in and took your all things away
And standing at the door I've watched them drive away
Now it all comes back like it was yesterday
I had stopped off for a drink on my way home
Saw an old girl friend at a corner all alone
She said let's have a drink just for old time sake
I sat down with her and that was my mistake
Now where love used to live there's just an empty home
For when jealousy moved in everything went wrong
If you'd only trusted me and had a heart to forgive
There'd be love again where love used to live
But someday I'll be looking out the door
And that same big truck will pull up here once more
I'll watch the same four men as they unload love again
And put it back the way it was before
Then where love used to live there'll be a happy home
With fate and understanding nothing can go wrong
When you've finally realized there's nothing to forgive
There'll be love again where love used to live
There'll be love again where love used to live",Where Love Used To Live,Where Love Used To Live / My Woman's Good To Me,1969,11,3:02,Track 'A1',Album,True
36,37,Charley Pride,,The Easy Part's Over,,1968,12,2:20,Track 'A4',Album,True
37,38,Loretta Lynn,"You've just stepped in from steppin' out on me
And break that you've been on another spree
If you don't settle down and change your way
I'll wound up steppin' out on you someday
I can't hold your love by force I wouldn't if I could
And I can't bring myself to leave though I know I should
You've just stepped in from steppin' out on me
You're not the faithful man I thought you'd be
Many nights I've wondered what you'd do if you caught me a steppin' out on you

I can't hold your love by force I wouldn't if I could
And I can't bring myself to leave though I know I should
You've just stepped in from steppin' out on me
I'll bet your conscience hurts you constantly
Oh time and time again you've been untrue so I'll just step in from steppin' out on you",You've Just Stepped In (From Stepping Out On Me),You've Just Stepped In (From Stepping Out On Me),1968,2,2:17,Track 'A',Single,True
38,39,Eddy Arnold,,"Here Comes The Rain, Baby","Here Comes The Rain, Baby",1968,2,2:26,Track 'A',Single,True
39,40,Bill Anderson,,Wild Week-End,Wild Week-End,1968,2,2:22,Track 'A',Single,True
40,41,Bill Anderson,"Maybe I don't love you quite as much as I believe I love you baby
But don't tell me cause lovin' you's a happy state of mind
Maybe I don't need you quite as much as I profess to need you baby
But don't leave me needin' you's a happy state of mind
And who's to say anyway that love is not a game we play
Why's it always gotta be considered a condition of the heart hmm hmm
As long as I feel warm inside wanted filled and satisfied
Who am I to be denied this feelin' be it love or be it just a happy state of mind

Maybe it's just something I've imagined in the hours when I'm sleepin'
But don't wake me cause dreamin's a happy state of mind
Maybe I just gotta have somebody and you're close and you're somebody
But don't leave me you've put me in a happy state of mind
And who's to say anyway...
You've put me in a happy state of mind lovin' you's a happy state of mind
Havin' you's a happy state of mind don't take away my happy state of mind",Happy State Of Mind,Happy State Of Mind,1968,11,2:25,Track 'A1',Album,True
41,42,Jerry Lee Lewis,"I know I'm not a perfect husband although I'd like to be
But payday nights and those painted women they do strange things to me
But then when the party's over and the good is all she sees
Though I let her down she still comes around just to love what's left of me

Six days out of seven I work hard at doing right
But believe me you could set your watch on any Friday night
But then I'm lucky she understands and the fool that lives in me
Though I let her down she still comes around to love what's left of me

The way I'm living it's a wonder she can take it
But that woman she's got a heart of gold it's justing me to break it
I know I don't deserve her but I'm thankful as can be
And though I let her down she still comes around just to love what's left of me
And though I let her down she still comes around just to love what's left of me",She Still Comes Around (To Love What's Left Of Me),She Still Comes Around (To Love What's Left Of Me),1968,2,2:26,Track 'A',Single,True
