,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
14,15,Ronnie Milsap,"This could be our last goodnight together
We may never pass this way again
Just let me enjoy 'til it's over, or forever
Please don't tell me how the story ends

See the way our shadows come together
Softer than your fingers on my skin
Someday, this may be all that we'll remember of each other
Please don't tell me how the story ends

Never's just the echo of forever
Lonesome as the love that might have been
Just let me go on loving and believing 'til it's over
Please don't tell me how the story ends

Please don't tell me how the story ends",Please Don't Tell Me How The Story Ends,Please Don't Tell Me How The Story Ends,1974,2,2:44,Track 'A',Single,True
15,16,Tanya Tucker,"Would you lay with me
In a field of stone
If my needs were strong
Would you lay with me

Should my lips grow dry
Would you wet them dear
In the midnight hour
If my lips were dry

Would you go away to another land
Walk a thousand miles through the burning sand
Wipe the blood away from my dying hands
If I give myself to you

Will you bathe with me
In the stream of life
When the moon is full
Will you bathe with me

Will you still love me
When I'm down and out
In my time of trial
Will you stand by me

Would you go away to another land
Walk a thousand miles through the burning sand
Wipe the blood away from my dying hands
If I give myself to you

Would you lay with me
In a field of stone
Should my lips grow dry
Would you wet them dear
Would you bathe with me
In the stream of life
Would you still love me
When I'm down and out",Would You Lay With Me (In A Field Of Stone),Would You Lay With Me (In A Field Of Stone),1974,11,2:23,Track 'A1',Album,True
16,17,Paul Davis,"Traveling with the rodeo
It's the only life I'll ever know
I started in New Mexico
Must have been a thousand years ago

I used to be the best they say
At riding young wild horses for my pay
But now I'm much too old it seems
I only ride wild horses in my dreams

They used to tell me

Ride em, cowboy
Don't let 'em throw you down
You can't make no money
If you hit the ground
They said, ride 'em cowboy
Don't let 'em throw you down
You're the toughest cowboy in town

I've always been a traveling cowboy
But now there's no place left to go
What am I supposed to do
Seems I'm left out in the cold

Old Midnight was a champion
He's the only bronc I couldn't ride
But now I hear old Midnight's blind
And rides the little children for a dime

Ladies used to hang around
I must have been a hero in their eyes
My silver spurs are rusty now
Lord, I wish I'd tried to settle down

They used to tell me

Traveling with the rodeo
It's the only life I'll ever know",Em Cowboy'>,Ride 'Em Cowboy,1974,12,3:52,Track 'B1',Album,True
17,18,Melba Montgomery,"My little boy came into the kitchen this evening
While I was fixing supper
And he handed me a piece of paper he'd been writing on
And after wiping my hands on my apron
I read it - and this is what it said

For mowing the yard - five dollars
And for making my own bed this week - one dollar
And for going to the store - fifty cents
An' playing with little brother, while you went shopping
Twenty-five cents
Taking out the trash - one dollar
Getting a good report card - five dollars
And for raking the yard - two dollars
Total owed - fourteen seventy-five.

Well, I looked at I'm standing there expectantly
And a thousand memories flashed through my mind
So I picked up the pen, turning the paper over,
This is what I wrote:

For nine months I carried you
Growing inside me - no charge
For the nights I've sat up with you,
Doctored you, prayed for you - no charge
For the time and the tears.
And the cost through the years, there's no charge
When you add it all up.
The full cost of my love is no charge.

For the nights filled with dread
And the worries ahead - no charge
For advice and the knowledge
And the cost of your college - no charge
For the toys, food and clothes and for wiping your nose
There's NO CHARGE, son
When you add it all up,
The full cost of my love, is - charge.

Well, when he finished readin'
He had great big old tears in his eyes
And he looked up at me and he said,
""Mama, I sure do love you.""
Then he took the pen,
And in great big letters
He wrote: ""Paid in full.""

When you add it all up
The cost of real love is - no charge.",No Charge,No Charge,1974,12,,Track 'A1',Album,True
18,19,Paul McCartney,,Sally G,Junior's Farm / Sally G,1974,2,3:37,Track 'B',Single,True
19,20,Charlie Rich,"She was crying
And I was lonely
And a band was playing
Some old love song
Someone had hurt her
And someone had left me
And We both needed something
To hold on to
Who knows
Tomorrow it might all end
But tonight I love my friend
I love my friend
And we'll make it
Maybe
Just maybe
Even though we're going to share the night
In each other's arms
I'll treat her like a lady
And I'll call her baby
'Cause I love my friend
We'll make it
Maybe
Just maybe
Tomorrow when we start another day
And we don't know the way
I'll still treat her like a lady
Still call her baby
'Cause I love my friend
And we'll make it
Maybe",I Love My Friend,I Love My Friend ,1974,2,2:24,Track 'A',Single,True
20,21,Olivia Newton-John,"You came when I was happy in your sunshine
I grew to love you more each passing day
Before too long I built my world around you
And I prayed you'd love enough of me to stay

If you love me let me know
If you don't then let me go
I can't take another minute
Of a day without you in it
If you love me let it be
If you don't then set me free
Take the chains away
That keep me loving you

The arms that open wide to hold me closer
The hands that run their fingers through my hair
The smile that says ""hello, it's good to see you"" 
Anytime I turn around to find you there

It's this and so much more that make me love you
What else can I do to make you see
You know you have whatever's mine to give you
But a love affair for one can never be

If you love me let me know
If you don't then let me go
I can't take another minute
Of a day without you in it
If you love me let it be
If you don't then set me free
Take the chains away
That keep me loving you
Take the chains away
That keep me loving you
Loving you",If You Love Me (Let Me Know),If You Love Me (Let Me Know),1974,2,3:12,Track 'A',Single,True
21,22,Mickey Gilley,"If I sent a rose to you
For every time you made me blue
You'd have a room full of roses
And if I sent a rose of white
For every time I cried all night
You'd have a room full of roses

And if I took the petals
I would tear them all apart
I'd be tearing at the roses
Just the way you broke my heart

If someday you're feeling blue
And you could send a roses, maybe too
Don't send me a room full of roses
But I want my arms around you

And if I took the petals
I would tear them all apart
I'd be tearing at the roses
Just the way you broke my heart

If someday you're feeling blue
And you could send a roses, maybe too
Don't send me a room full of roses
But I want my arms around you",Room Full Of Roses,Room Full Of Roses,1974,10,2:46,Track 'A1',Album,True
22,23,Billy Crash Craddock,,"Ruby, Baby","Ruby, Baby",1974,2,2:33,Track 'A',Single,True
23,24,George Jones,"Step right up, come on in
If you'd like to take the grand tour
Of a lonely house that once was home sweet home
I have nothing here to sell you,
Just some things that I will tell you
Some things I know will chill you to the bone.

Over there, sits the chair
Where she'd bring the paper to me
And sit down on my knee
And whisper oh, I love you
But now she's gone forever
And this old house will never
Be the same without the love
That we once knew.

Straight ahead, that's the bed
Where we'd lay in love together
And Lord knows we had a good thing going here
See her picture on the table
Don't it look like she'd be able
Just to touch me and say good morning dear.

There's her rings, all her things
And her clothes are in the closet
Like she left them
When she tore my world apart.

As you leave you'll see the nursery, 
Oh, she left me without mercy
Taking nothing but
Our baby and my heart.

Step right up, come on in...",The Grand Tour,The Grand Tour,1974,11,3:04,Track 'A1',Album,True
24,25,Loretta Lynn,"There's trouble in paradise I can sit and I know the sign so well,
I know he's out there and 'round her everyday.
There's trouble but there won't be long 'cause in the mornin' it'll all be gone long gone
'Cause Lord I'm gonna love him till the devil goes away.
Now I know about those devil women, they'll set your lovers head to spinnin' and she's a demon she wants control,
But she ain't takin' my man's soul, she ain't takin' my man's soul...

There's trouble in paradise I can sit and I know the sign so well,
I know he's out there and 'round her everyday.
There's trouble but there won't be long 'cause in the mornin it'll all be gone, long gone
'Cause Lord I'm gonna love him till the devil goes away.

There's trouble in paradise, Lord I'm gonna love him till the devil goes away.",Trouble In Paradise,Trouble In Paradise,1974,2,2:10,Track 'A',Single,True
25,26,Ray Stevens,"Hello, everyone, this is your Action News reporter with all the news
that is news across the nation, on the scene at the supermarket.  There
seems to have been some disturbance here.  Pardon me, sir, did you see
what happened?

Yeah, I did.  I's standin' overe there by the tomaters, and here he
come, running through the pole beans, through the fruits and vegetables,
nekkid as a jay bird!  And I hollered over t' Ethel, I said, ""Don't
look, Ethel!""  But it's too late, she'd already been incensed!

Here he comes, 
(boogity boogity)
There he goes, 
(boogity boogity)
And he ain't wearin' no clothes

Oh yes, they call him the Streak
(boogity boogity)
Fastest thing on two feet
(boogity boogity)
He's just as proud as he can be
Of his anatomy
He gon' give us a peek

Oh, yes, they call him the Streak
(boogity boogity)
He likes to show off his physique
(boogity boogity)
If there's an audience to be found
He'll be streakin' around
Invitin' public critique

This is your Action News reporter once again and we're here at the gas
station.  Pardon me, sir, did you see what happened?

Yeah, I did.  I's just in here gettin my tires checked, he just appeared
out of the traffic.  Come streakin' around the grease rack there, didn't
have nothin' on but a smile.  I looked in there, and Ethel was gettin'
her a cold drink.  I hollered, ""Don't look, Ethel!""  But it was too
late.  She'd already been mooned.  Flashed her right there in front of
the shock absorbers.

He ain't rude, 
(boogity boogity)
He ain't lewd, 
(boogity boogity)
He's just in the mood to run in the nude

Oh, yes, they call him the Streak
(boogity boogity)
He likes to turn the other cheek
(boogity boogity)
He's always makin' the news
Wearin' just his tennis shoes
Guess you could call him unique

Once again, your Action News reporter in the booth at the gym, covering
the disturbance at the basketball playoff.  Pardon me, sir, did you see
what happened?

Yeah, I did.  Half time, I's just goin' down thar to get Ethel a snow
cone.  And here he come, right out of the cheap seats, dribbling, right
down the middle of the court.  Didn't have on nothing but his Keds.
Made a hook shot and got out through the concessions stand.  I hollered up
at Ethel, I said, ""Don't look, Ethel!""  But it was too late.  She'd
already got a free shot.  Grandstandin', right there in front of the
home team.

Oh, yes, they call him the Streak
(boogity boogity)
The fastest thing on two feet
(boogity boogity)
He's just as proud as he can be
Of his anatomy
He gon' give us a peek

Here he comes again
Who's that with him?
Ethel? Is that you, Ethel?
What do you think you're doin'?
You git your clothes on!

Oh, yes, they call him the Streak
(boogity boogity)
He likes to show off his physique
(boogity boogity)
If there's an audience to be found
He'll be streakin' around
Invitin' public critique

Ethel! Where you goin'?
Ethel, you shameless hussy!
Say it isn't so, Ethel!
Ethel!",The Streak,The Streak,1974,2,3:15,Track 'A',Single,True
26,27,Conway Twitty,"(Written By: Wayne Carson)

I see the sparkling little diamond on your hand
It's plain to see that you've already got a man
I can see you're not about to fall for any of my lies
I see the want to in your eyes.

Deep in your smile there's a quiet, soft desire
Like the embers of a once raging fire
You know I could light that fire again, you know it isn't wise
I see the want to in your eyes.

How strong's a band of gold.
Is it strong enough to hold,
When a love has grown cold
And A woman wants a love, sweet and warm.

How many women just like you have silent schemes?
How many men like me do they sleep with in their dreams?
You can stay or you can go and although I sympathize 
I still see the want to in your eyes.

I see the want to in your eyes...",I See The Want To In Your Eyes,I See The Want To In Your Eyes,1974,2,2:47,Track 'A',Single,True
27,28,Conway Twitty,"That was the last time you've kissed me
And I don't mean a touch now and then
It's been a long time since you felt like my woman
And even longer since I felt like your man

So tell me if you think it's over
And I'll leave it up to you how it ends
And if there's someone who wants to love you can give him
Well there's a honky tonk angel who'll take me back in

We've been livin' a life for so long now
How much more do you think we can stand
There's an old friend out there and she's waiting
Lord she's happy just holding my hand

So tell me if you think it's over
And I'll leave it up to you how it ends
And if he still wants the love you can give him
Well there's a honky tonk angel who'll take me back in
Yeah there's a honky tonk angel who'll take me back in",,,,,,,,
28,29,Anne Murray,"Just because I ask a friend about him
Just because I spoke his name somewhere
Just because I rang his number by mistake today
He thinks I still care

Just because I haunt the same old places
Where the memory of him lingers everywhere
Just because I'm not the happy girl I used to be
He thinks I still care

And if he's happy thinking I still need him
Then let that silly notion bring him cheer
But how could he ever be so foolish?
Or where would he get such an idea?

Just because I ask a friend about him
Just because I spoke his name somewhere
Just because I saw him, then went all to pieces
He thinks I still care

Yes, he thinks I still care",He Thinks I Still Care,You Won't See Me / He Thinks I Still Care,1974,2,3:25,Track 'B',Single,True
29,30,Tammy Wynette,"Time won't ease my memory it's killing me now
And Lord how I need him here just to feel him near and hear him breathing
Still the night goes on and on another lonely song I'm singing
Lord don't think bad of me don't get mad at me you know I'm weak
And it couldn't cause a whole lot of harm to be in somebody's arms
'Cause she's in his I know she is I know she is but God I love him
And though I shouldn't give a damn that's the way I am now
And Lord guess I'll stay this way I can't play this way just because I'm lonely
Still the night goes on and on another lonely song I'm singing
Lord don't look down on me don't frown on me let's just keep talking
(Strings)
Another lonely song I'm singing",Another Lonely Song,Another Lonely Song,1974,11,2:37,Track 'A1',Album,True
30,31,Dolly Parton,"Love is like a butterfly 
As soft and gentle as a sigh 
The multicolored moods of love are like its satin wings 
Love makes your heart feel strange inside 
It flutters like soft wings in flight 
Love is like a butterfly, a rare and gentle thing 

I feel it when you're with me 
It happens when you kiss me 
That rare and gentle feeling that I feel inside 
Your touch is soft and gentle 
Your kiss is warm and tender 
Whenever I am with you I think of butterflies 

Love is like a butterfly 
The multicolored moods of love are like its satin wings 
Love makes your heart feel strange inside 
It flutters like soft wings in flight 
Love is like a butterfly, a rare and gentle thing 

Your laughter brings me sunshine 
Everyday is spring time 
And I am only happy when you are by my side 
How precious is this love we share 
How very precious, sweet and rare 
Together we belong like daffodils and butterflies 

Love is like a butterfly 
As soft and gentle as a sigh 
The multicolored moods of love are like its satin wings 
Love makes your heart feel strange inside 
It flutters like soft wings in flight 
Love is like a butterfly, a rare and gentle thing 

Love is like a butterfly, a rare and gentle thing",Love Is Like A Butterfly,Love Is Like A Butterfly,1974,10,2:19,Track 'A1',Album,True
31,32,Charlie Rich,"She Called Me Baby
By Charlie Rich

She called me 'Baby, Baby'
All night long.
Used to hold and kiss me
Till the dawn.
Then one day I looked,
And she was gone.
Now there's no more 'Baby, Baby'
All night long.

She called me 'Baby, Baby'
All night long.
Kissed my tears away
When things went wrong.

Oh what I'd give if she'd
Just come back home
And call me 'Baby, Baby'
All night long.

She called me 'Baby, Baby'
All night long.
Held me up so high
And made me strong.

Now each night in dreams
Just like the song,
I still hear 'Baby, Baby

Baby, Baby

' 'Baby, Baby' all night long.",She Called Me Baby,She Called Me Baby,1974,10,,Track 'A1',Album,True
32,33,Elvis Presley,"Take good care of her, take good care of her
I suppose I ought to say congratulations
For you won the only girl I ever loved
But I hurt too much to face the situation
Just take good care of her, take good care of her

Just to be around her was my greatest pleasure
She was everything my future held in store
So remember when you take my only treasure
Just take good care of her, take good care of her

I must accept it, she loves you more than me
So with my broken heart I'll bow out gracefully
Please don't send me any wedding invitation
For I couldn't bear to see her there with you
If she's happy, that will be my consolation
Just take good care of her, take good care of her

Take good care of her, take good care of her",Take Good Care Of Her,Good Times,1974,10,2:52,Track 'A1',Album,True
33,34,Mickey Gilley,"A orchid is a flower that blooms so tenderly
It thrills the fairest lady of the land
If placed beside a blushing rose the rose could not compare
But how was such as I, to understand.

I overlooked an orchid while searching for a rose
The orchid that I overlooked was you.
The rose that I was searching for has proved to be untrue
The orchid that I find my dear was you.

The rose has lost it's color, but the orchid stays the same
And I'm alone to face these lonely years
I didn't see the orchid, I was searching for a rose
And now I pay the price with bitter tears.

I overlooked an orchid while searching for a rose
The orchid that I overlooked was you
The rose that I was searching for has proved to be untrue
The orchid that I find my dear was you.

The orchid that I find my dear was you...",I Overlooked An Orchid,I Overlooked An Orchid / Swinging Doors,1974,2,2:51,Track 'A',Single,True
34,35,Charlie Rich,"I don't see me in your eyes anymore
By Charlie Rich

(Ah-ah-ah-ah-ah-ah-ah)
I don't see me
In your eyes anymore.
Oh, why can't I
Make them shine like before?

I don't see you
(I don't see you)
Or your heart in your kiss.
(Doo-doo-doo-do)
That you should say
(Ooh)
That you're mine. You resist.
(You resist)

There was a time,
Life was fine,
Love was ecstasy.
But now I doubt,
What the outcome will be.

I pray you'll say,
I'm the one you adore.
Then I'll see me,
(I'll see me)
In your eyes as before.
(Ah-ah)

I pray you'll say,
I'm the one you adore.
Then I'll see me
(I'll see me)
In your eyes as before.
(I'll see me as before)",I Don't See Me In Your Eyes Anymore,I Don't See Me In Your Eyes Anymore,1974,2,2:12,Track 'A',Single,True
35,36,Johnny Rodriguez,"I've been throwin' horseshoes
Over my left shoulder
I've spent most all my life 
Searchin' for that four leaf clover
Yet you run with me
Chasing my rainbow
Honey, I love you too
That's the way love goes

That's the way love goes, babe
Back to music God made
Over the whole wide world to sing
It never gets old
It only grows

Losing makes me sorry
You say, ""Honey, don't worry""
Honey, I love you too
That's the way love goes

Honey, I love you too
That's the way love goes",That's The Way Love Goes,The Greatest Hits Of Johnny Rodriguez,1975,14,1:50,Track 'B7',Single,True
36,37,Ronnie Milsap,"Pure love, baby it's pure love
Milk and honey and Captain Crunch and you in the morning
Pure love baby it's pure love
Ninety-nine and forty-four one hundreds percent pure love
Pure love You're the picture of pure love
Ninety-nine and forty-four one hundreds percent pure love

I wake up with sunshine (sunshine)
Laying beside me
And bluebirds singing right outside my window
Soft warm kisses (kisses)
Say good morning
Then I get breakfast in bed
You know you make me so happy (make me so happy with)

Pure love, baby it's pure love
Milk and honey and Captain Crunch and you in the morning
Pure love You're the picture of pure love
Ninety-nine and forty-four one hundreds percent pure love
Ninety-nine and forty-four one hundreds percent pure love
Ninety-nine and forty-four one hundreds percent pure lov-ov-ove",Pure Love,Pure Love,1974,10,2:19,Track 'A3',Album,True
37,38,Bobby Bare,"(Daddy what if the sun stop shinin' what would happen then)
If the sun stopped shinin' you'd be so surprised
You'd stare at the heavens with wide open eyes
And the wind would carry your light",Daddy What If,Daddy What If,1973,2,2:39,Track 'A',Single,True
