,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
13,14,George Strait,"It started way back in third grade
I used to sit beside Emmylou Hayes
A pink dress, a matching bow, and her ponytail
She kissed me on the school bus, but told me not to tell
Next day I chased her 'round the playground
'Cross the monkey bars to the merry-go-round
And Emmylou got caught passin' me a note
Before the teacher took it, I read what she wrote

Do you love me? Do you wanna be my friend?
And if you do
Well then, don't be afraid to take me by the hand
If you want to
I think this is how love goes
Check 'yes' or 'no'

Now we're grown up and she's my wife
Still like two kids with stars in our eyes
Ain't much changed; I still chase Emmylou
Up and down the hall; around the bed in our room
Last night I took her out in a white limousine
Twenty years together, she still gets to me
Can't believe it's been that long ago
When we got started with just a little note

Do you love me? Do you wanna be my friend?
And if you do
Well then, don't be afraid to take me by the hand
If you want to
I think this is how love goes
Check 'yes' or 'no'

Do you love me? Do you wanna be my friend?
And if you do
Well then, don't be afraid to take me by the hand
If you want to
I think this is how love goes
Check 'yes' or 'no'
Check 'yes' or 'no'
Check 'yes' or 'no'
Check 'yes' or 'no'
Check 'yes' or 'no'",Check Yes Or No,Check Yes Or No,1995,2,3:20,Track 'A',Single,True
14,15,Clay Walker,"If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.

Early in the morning, when the sun comes up,
I'm punchin' that clock on the wall,
Breakin' my back just to make you bucks,
Wishin' I was in your arms.

If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.

I could work all day and feel right at home,
Lovin' that 8 to 5,
Never have to leave you here alone, 
When I'm workin' that overtime.

If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.

If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.

If I could make a livin' out of lovin' you,
I'd be a millionaire in a week or two,
I'd be doin' what I love,
And lovin' what I do,
If I could make a livin' out of lovin' you.",If I Could Make A Living,If I Could Make A Living,1994,11,2:12,Track '1',Album,True
15,16,Alan Jackson,"She's been playin' in a room on the strip for ten years in Vegas
Every night she looks in the mirror and she only ages
She's been readin' about Nashville and all the records that everybody's buyin'
Says, ""I'm a simple girl myself, grew up on Long Island""

So she packs her bags to try her hand
Says ""this might be my last chance""

She's gone country, look at them boots
She's gone country, back to her roots
She's gone country, a new kind of suit
She's gone country, here she comes

Well the folk scene's dead, but he's holding out in the Village
He's been writing songs, speaking out against wealth and privilege
He says, ""I don't believe in money, but a man could make him a killin'
'Cause some of that stuff don't sound much different than Dylan""

I hear down there it's changed, you see
Well, they're not as backward as they used to be

He's gone country, look at them boots
He's gone country, back to his roots
He's gone country, a new kind of suit
He's gone country, here he comes

He commutes to L.A., but he's got a house in the Valley
But the bills are piling up and the pop scene just ain't on the rally
And he says, ""honey, I'm a serious composer, schooled in voice and composition
But with the crime and the smog these days, this ain't no place for children""

Lord, it sounds so easy, this shouldn't take long
Be back in the money in no time at all

He's gone country, look at them boots
He's gone country, back to his roots
He's gone country, a new kind of suit
He's gone country, here he comes

Yeah, he's gone country, a new kind of walk
He's gone country, a new kind of talk
He's gone country, look at them boots
He's gone country, oh, back to his roots

He's gone country
He's gone country
Everybody's gone country
Yeah, we've gone county
The whole world's gone country",Gone Country,Gone Country / All American Country Boy,1994,2,3:53,Track 'A',Single,True
16,17,Jeff Carson,"We both said some things we don't really mean
Sometimes love can be like that
And right now they hurt, but they're only words
There nothin' we can't take back
But every time we don't see eye to eye
You worry I might say goodbye

Not on your love, not in this life
Could I ever leave, I wouldn't think twice
Of letting you go, by now you should know I need you too much
Not on your love, no way in this world
Could I ever live without you girl
When times get tough, I'm not giving up
Not on your love

When we started out we made a vow
Not to sleep till we settled the fight
And there have been times we've seen the sun rise
But, it always worked out all right
Even in the darkest hour before dawn
I never thought of moving on",Not On Your Love,Not On Your Love,1995,2,3:21,Track 'A',Single,True
17,18,Collin Raye,"When I saw you buying Cosmo and a hot rod magazine
I said to myself ""Now there's a girl for me""
And when I asked you to go for a ride
You stole my heart when you said, ""If I can drive""
I said, ""How 'bout some music?""
You said, ""You got any Merle?""
That's when I knew you were my kind of girl

And when we started talking I could not believe my ears
You said you were a Braves fan even through the rotten years
You quoted William Parker and Martin Luther King
You said your favorite movie star would always be James Dean
And when we went to dinner you wore blue jeans with your pearls
That's when I knew you were my kind of girl

You march to the beat of a different drum
The funny thing is that I hear the same one
We both like to color outside of the lines
We're peas in a pod, girl we're two of a kind

You march to the beat of a different drum
The funny thing is that I hear the same one
We both like to color outside of the lines
We're peas in a pod, girl we're two of a kind

I said, ""I think I love you""
You said, ""What's not to love?""
I thought about a kiss, but I wasn't quick enough
I guess while I was thinking you were reading my mind
'Cause you wrapped your arms around me
And you pressed your lips to mine
You set my head spinning just like a tilt-a-whirl
That's when I knew you were my kind of girl

You set my head a-spinnin' just like a tilt-a-whirl
That's when I knew you were my kind of girl",,,,,,,,
18,19,Pam Tillis,"If you're coming with me you need nerves of steel
'Cause I take corners on two wheels
It's a never-ending circus ride
The faint of heart need not apply

Mi Vida Loca over and over
Destiny turns on a dime
I go where the wind blows
You can't tame a wild rose
Welcome to my crazy life

Sweetheart before this night is through
I could fall in love with you
Come dancing on the edge with me
Let my passion set you free

Mi Vida Loca over and over
Destiny turns on a dime
I go where the wind blows
You can't tame a wild rose
Welcome to my crazy life

Here in the firelight I see your tattoo
Mi vido loco, so you're crazy too

Mi Vida Loca over and over
Destiny turns on a dime
I go where the wind blows
You can't tame a wild rose
Welcome to my crazy life

We'll go where the wind blows
And I'll be your wild rose
Welcome to my crazy life",Mi Vida Loca (My Crazy Life),Mi Vida Loca (My Crazy Life) / Ancient History,1994,2,,Track 'A',Single,True
19,20,Wade Hayes,"Old Enough To Know Better
Wade Hayes

Neon lights draw me like a moth to a flame
Mama raised me right that just leaves me to blame
When I get a little sideways on a honky-tonk tear
I'm old enough to know better but I'm still too young to care

Cowgirls with an attitude Boots and tight blue jeans
Take my mind off doing right and doing other things
When the weekend's gone I won't have a dime to spare
I'm old enough to know better but I'm still too young to care

Monday morning I wake up with a hammer in my hand
The boss-man yelling something at me that I don't understand
I don't know how I got to work but I sure know I'm there
I'm old enough to know better but I'm still too young to care

When the eagle flies on Friday well he barely leaves the ground
I've got just enough left to get dressed up and head back to town
Boss says Son having all that fun won't get you anywhere
I'm old enough to know better but I'm still too young to care

Monday morning I wake up with a hammer in my hand
The boss-man yelling something at me that I don't understand
I don't know how I got to work but I sure know I'm there
I'm old enough to know better but I'm still too young to care

I'm old enough to know better but I'm still too young to care",Old Enough To Know Better,Old Enough To Know Better,1994,10,3:39,Track '3',Album,True
20,21,David Lee Murphy,"Creole Williams lived down a dirt road
Made homemade wine like nobody I know
Dropped by one Friday night and said 
""Can you help me, Creole
Got a little girl waitin' on me and I wanna treat her right""

""I got what you need son; it's sittin' down in the cellar""
He reached through the cobwebs 
As he turned on the light and said

""There might be a little dust on the bottle
But don't let it fool ya about what's inside
There might be a little dust on the bottle
It's one of those things that gets sweeter with time""

She was sittin' in the porch swing as I pulled up the driveway
My ol' heart was racing as she climbed inside
She slid over real close and drove down to the lake road
Watched the Sun fade in that big red sky

I reached under the front seat and said 
""Now here's something special
It's just been waiting for a night like tonight""

There might be a little dust on the bottle
But don't let it fool ya about what's inside
There might be a little dust on the bottle
It's one of those things that gets sweeter with time

You're still with me, and we've made some memories
After all these years there's one thing I've found
Some say good love, well, it's like a fine wine
It keeps getting better as the days go by

There might be a little dust on the bottle
But don't let it fool ya about what's inside
There might be a little dust on the bottle
It's one of those things that gets sweeter with time

There might be a little dust on the bottle
But don't let it fool ya about what's inside
There might be a little dust on the bottle
It's one of those things that gets sweeter with time

Don't let it fool ya",Dust On The Bottle,Dust On The Bottle,1995,2,3:17,Track 'A1',Single,True
21,22,George Strait,"At a table for two, 
With candle light and wine. 
That diamond burnin' holes in his pockets, 
Thinkin' now's the perfect time. 

When he popped the question, 
He could see the teardrops fill her eyes. 
She said I knew this was comin' 
And I'm sorry, but I hope you realize. 

You can't make a heart love somebody. 
You can tell it what to do, but it won't listen at all. 
You can't make a heart love somebody. 
You can lead a heart to love, but you can't make it fall. 

Then she reached for his hand
And said, I want you to know, 
I've done everything that I know 
Of to make the feeling grow. 

I've begged and I've pleaded with my heart, 
But there's no gettin' through. 
My heart's the only part of me 
That's not in love with you. 

You can't make a heart love somebody. 
You can tell it what to do, but it won't listen at all. 
You can't make a heart love somebody. 
You can lead a heart to love, but you can't make it fall.

You can't make a heart love somebody. 
You can tell it what to do, but it won't listen at all. 
You can't make a heart love somebody. 
You can lead a heart to love, but you can't make it fall.

You can lead a heart to love, but you can't make it fall...",You Can't Make A Heart Love Somebody,You Can't Make A Heart Love Somebody,1994,2,3:20,Track 'A',Single,True
22,23,Patty Loveless,"The car is runnin' and your bags are packed
I guess that says it all
Your head is hangin' and you look real sad
Maybe you should've called
You say you think you need a brand-new start
You're really sorry that you broke my heart
Well, I'm not really fallin' apart, but baby

You can feel bad if it makes you feel better
Picture me cryin' reading all your love letters
Walkin' around in your old sweaters, baby
You can feel bad if it makes you feel better

Maybe I'll go out tonight, yeah, I'll paint the town
And maybe I'll run into you, while I'm runnin' 'round
There's a good chance I'll be alone
An even better one that you won't
And when it's time for me to go home, baby

You can feel bad if it makes you feel better
Picture me cryin' reading all your love letters
Walkin' around in your old sweaters, baby
You can feel bad if it makes you feel better
If it makes you feel something

Yeah, take another look at these tears I'm crying
They're not fallin' on your shoulders, they're fallin' on mine
Yeah, I've seen this comin' for a long, long time
Now, I'll be just fine

You can feel bad if it makes you feel better
And picture me cryin' reading all your love letters
Walkin' around in your old sweaters, baby
You can feel bad if it makes you feel better

You can feel bad if it makes you feel better
And picture me cryin' reading all your love letters
Walkin' around in your old sweaters, baby
You can feel bad if it makes you feel better

If it makes you feel something
If it makes you feel better",You Can Feel Bad,You Can Feel Bad,1995,2,3:18,Track 'A',Single,True
23,24,Tracy Byrd,"It was no accident, me finding you
Someone had a hand in it, long before we ever knew
Now I just can't believe, you're in my life
Heaven's smilin' down on me, as I look at you tonight

I tip my hat, to the keeper of the stars
He sure knew what he was doin', when he joined these two hearts
I hold everything, when I hold you in my arms
I've got all I'll ever need, thanks to the keeper of the stars

Soft moonlight on your face, oh how you shine
It takes my breath away, just to look into your eyes
I know I don't deserve, a treasure like you
There really are no words, to show my gratitude

So I tip my hat, to the keeper of the stars
He sure knew what he was doin', when he joined these two hearts
I hold everything, when I hold you in my arms
I've got all I'll ever need, thanks to the keeper of the stars

It was no accident, me finding you
Someone had a hand in it, long before we ever knew",The Keeper Of The Stars,The Best Of Tracy Byrd,2001,10,4:16,Track '5',Compilation,True
24,25,Bryan White,"Alone again tonight,
Without someone to love.
Stars are shinin' bright,
So one more wish goes up.
Oh I wish I may,
And I wish with all my might,
For the love I'm dreamin' of,
And missin' in my life.

You'd think that I could find,
A true love of my own.
It happens all the time,
To people that I know.
Their wishes all come true,
So I've got to believe,
That there's still someone out there who,
Is meant for only me.

I guess I must be wishin' on someone else's star,
It seems like someone else keeps gettin' what I'm wishin' for.
Why can't I be as lucky as those other people are?
Oh I guess I must be wishin'... on someone else's star

I sit here in the dark,
And stare up at the sky.
I can't give my heart,
One good reason why,
Everywhere I look,
It's lovers that I see.
Seems like everyone's in love,
Everyone but me.

I guess I must be wishin' on someone else's star,
It seems like someone else keeps gettin' what I'm wishin' for.
Why can't I be as lucky as those other people are?
Oh I guess I must be wishin'... on someone else's star

Why can't I be as lucky as those other people are?
Oh I guess I must be wishin',
On someone else's star.",Someone Else's Star,Bryan White,1994,10,3:21,Track '4',Album,True
25,26,Collin Raye,"He finally gave into his friend's girlfriend when she said
""There's someone you should meet.""
At a crowded restaurant way 'cross town
He waited impatiently

She walked in, their eyes met, and they both stared
And right there and then, everyone else disappeared

But one boy, one girl
Two hearts beating wildly
To put it mildly, it was love at first sight
He smiled, she smiled, and they knew right away
This was the day they'd waited for all their lives
And for a moment the whole world
Revolved around one boy and one girl

In no time at all they were standing there,
In the front of a little church
Among their friends and family, repeating those sacred words
The preacher said, ""Son kiss your bride"" and he raised her veil
Like the night they met, time just stood still

For one boy, one girl
Two hearts beating wildly
To put it mildly, it was love at first sight
He smiled, she smiled, they knew right away
That this was the day they'd waited for all their lives
For a moment the whole world
Revolved around one boy and one girl

He was holding her hand when the doctor looked up and grinned
""Congratulations. Twins...""

One boy, one girl
Two hearts beating wildly
To put it mildly it was love at first sight
He smiled, she smiled
And they knew right away
That this was the day they'd waited for all their lives
And for a moment
The whole world revolved around one boy and one girl",,,,,,,,
26,27,Tracy Lawrence,"You called me up from Amarillo, said you were comin' to town
And thought I'd like to tell you hello, and drive an old friend around
I pulled up to the airport, confident and cool
But when you stepped off that plane, I knew I was your fool

My little Texas tornado, blowin' me away again
I swore it wouldn't happen again, but I looked at you and then
I'm like a tumbleweed, in a wild west Texas wind
You're blowin' me away, again

You're lyin' with me in Atlanta, it's such a beautiful lie
You play me like a piano, I always let you get by
I know I'll go through hell girl, when you find someone else
But right now I'm in heaven, and I can't help myself

My little Texas tornado, blowin' me away again
I swore it wouldn't happen again, but I looked at you and then
I'm like a tumbleweed, in a wild west Texas wind
You're blowin' me away, again

I'm like a tumbleweed, in a wild west Texas wind
You're blowin' me away

Fading
Texas tornado, blowin' me away again
I swore it wouldn't happen again, but I looked at you and then
I'm like a tumbleweed, in a wild west Texas wind
You're blowin' me away

Texas tornado, blowin' me away again",Texas Tornado,The Best Of Tracy Lawrence,1998,14,3:30,Track '3',Compilation,True
27,28,Brooks & Dunn,"I'm still hurtin' from the last time
You walked on this heart of mine
I can't find much to believe in
You let me down so many times
Heaven knows how I love you
But I'm tired of holding on
You better kiss me
'Cause your gonna miss me when I'm gone

Not much chance we're gonna make it
If I'm the only one who's trying
You know I'm running out of reasons
And we're running out of time
Someday, girl, you're gonna wake up
And wonder what went wrong
You better kiss me
'Cause your gonna miss me when I'm gone

You're good at going through the motions
All I hear are alibis
Not I get this empty feeling
When I look into your eyes
I don't see a love light shining
I don't know what's going on 
You better kiss me
'Cause your gonna miss me when I'm gone

You better kiss me
'Cause your gonna miss me when I'm gone

You better kiss me
'Cause your gonna miss me when I'm gone",You're Gonna Miss Me When I'm Gone,You're Gonna Miss Me When I'm Gone,1994,2,3:57,Track 'A',Single,True
