,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,The Kendalls,"Heaven's just a sin away, oh, wo, just a sin away
I can't wait another day I think I'm givin' in
Though I'd love to hold you tight, oh, wo, be with you tonight
But that still won't make it right 'cause I belong to him

Oh, way down deep inside I know that it's all wrong
Your eyes keep tempting me and I never was that strong-ong
Oh, devil's got me now, oh, wo, gone and got me now
I can't fight him anyhow I think he's gonna win

Heaven's just a sin away, oh, wo, just a sin away
Heaven help me when I say I think I'm givin' in lead

Heaven's just a sin away, oh, wo, just a sin away
I can't wait another day I think I'm givin' in
Though I'd love to hold you tight, oh, wo, be with you tonight
But that still won't make it right 'cause I belong to him",Heaven's Just A Sin Away,Heaven's Just A Sin Away,1977,10,,Track 'B4',LP,True
11,12,Elvis Presley,"And now the end is near
So I face the final curtain
My friend, I'll say it clear
I'll state my case of which I'm certain

I've lived a life that's full
I've traveled each and every highway
And more, much more than this
I did it my way

Regrets, I've had a few
But then again, too few to mention
I did what I had to do
And saw it through without exception

I planned each charted course
Each careful step along the byway
Oh, and more, much more than this
I did it my way

Yes, there were times, I'm sure you know
When I bit off more than I could chew
But through it all when there was doubt
I ate it up and spit it out
I faced it all and I stood tall
And did it my way

I've loved, I've laughed and cried
I've had my fails, my share of losing
And now as tears subside
I find it all so amusing
To think I did all that
And may I say, not in a shy way
Oh, no, no not me
I did it my way

For what is a man, what has he got
If not himself, then he has not
To say the words he truly feels
And not the words he would reveal
The record shows I took the blows
And did it my way
The record shows I took the blows
And did it my way",My Way,My Way,1977,2,3:51,Track 'A',Single,True
12,13,Charlie Rich,"Once was a thought inside my head
'Fore I'd reach thirty I'd be dead
But somehow on and on I go
I keep on rollin' with the flow

Folks said that I would change my mind
I'd straighten up and do just fine
Ah, but I still love rock and roll
I keep on rollin' with the flow

While guys my age are raising kids
I'm raisin' hell just like I did
I've got a lot of crazy friends
And they forgive me of my sins

Some might be callin' me a bum
But I'm still out there havin' fun
And Jesus loves me, yes, I know
So, I keep on rollin' with the flow
(Keep on rollin' with the flow)

While guys my age are raising kids
But I'm raisin' hell just like I did
I've got a lot of crazy friends
And they forgive me of my sins

Can't take it with you when you're gone
But I want enough to get there on
And I ain't ever growin' old
So, I keep on rollin' with the flow
(Keep on rollin' with the flow)

I ain't ever growin' old,
If I keep on rollin' with the flow
(Keep on rollin', keep on rollin')
Keep on rollin' with the flow
(Keep on rollin', keep on rollin')
Keep on rollin' with the flow
(Keep on rollin', keep on rollin')",Rollin' With The Flow,Rollin' With The Flow,1977,10,2:40,Track 'A1',Album,True
13,14,Kenny Rogers,"And he'll tell her he's working late again
But she knows too well there's something going on
She's been neglected, and she needs a friend
So her trembling fingers dial the telephone

Lord, it hurts her doing this again
He's the best friend that her husband ever knew
When she's lonely, he's more than just a friend
He's the one she longs to give her body to

Daytime friends and nighttime lovers
Hoping no one else discovers
Where they go, what they do, in their secret hideaway
Daytime friends and nighttime lovers
They don't want to hurt the others
So they love in the nighttime
And shake hands in the light of day

When it's over, there's no peace of mind
Just a longing for the way things should have been
And she wonders why some men never find
That a woman needs a lover and a friend

Daytime friends and nighttime lovers
Hoping no one else discovers
Where they go, what they do, in their secret hideaway
Daytime friends and nighttime lovers
They don't want to hurt the others
So they love in the nighttime
And shake hands in the light of day

Daytime friends and nighttime lovers
Hoping no one else discovers
Where they go, what they do, in their secret hideaway
Daytime friends and nighttime lovers
They don't want to hurt the others
So they love in the nighttime
And shake hands in the light of day

Daytime friends and nighttime lovers
Hoping no one else discovers
Where they go, what they do, in their secret hideaway
Daytime friends and nighttime lovers
They don't want to hurt the others
So they love in the nighttime
And shake hands in the light of day",Daytime Friends,Daytime Friends,1977,11,3:10,Track 'A1',Album,True
14,15,Linda Ronstadt,"I feel so bad, I got a worried mind
I'm so lonesome all the time
Since I left my baby behind
On Blue Bayou

Saving nickels, saving dimes
Working 'til the sun don't shine
Looking forward to happier times
On Blue Bayou

I'm going back someday
Come what may
To Blue Bayou
Where the folks are fine
And the world is mine
On Blue Bayou
Where those fishing boats
With their sails afloat
If I could only see
That familiar sunrise
Through sleepy eyes
How happy I'd be

Gonna see my baby again
Gonna be with some of my friends
Maybe I'll feel better again
On Blue Bayou

Saving nickels, saving dimes
Working 'til the sun don't shine
Looking forward to happier times
On Blue Bayou

I'm going back someday
Come with me to Blue Bayou
Where the folks are fine
And the world is mine
On Blue Bayou
Where those fishing boats
With their sails afloat
If I could only see
That familiar sunrise through sleepy eyes
How happy I'd be.

Oh, that boy of mine
By my side
The silver moon and the evening tide
Oh, some sweet day
Gonna take away
This hurting inside
Well, I'll never be blue
My dreams come true
On Blue Bayou",Blue Bayou,Blue Bayou / Old Paint,1977,2,3:57,Track 'A',Single,True
15,16,Ronnie Milsap,"When you need a good friend well here I am
And if you have a problem I'll be your helping hand
If you have a bad day I'll make you a good night
And if you ever lose your way you know I'll be your guiding light.

Just let my love be your pillow
Lay your worries down and rest your head on me
Just let my love be your pillow
And let me turn your life into a beautiful dream.

Well, I won't promise you there won't be hard times
We'll share whatever comes down each road of life
And if things turn out wrong you can turn to me
Let my arms be your blanket when you sleep.

Just let my love be your pillow
Lay your worries down girl rest your head on me
Just let my love be your pillow
And let me turn your life into a beautiful dream.

Just let my love be your pillow
Lay your worries down and rest your head on me
Just let my love be your pillow
And let me turn your life into a beautiful dream...",,,,,,,,
16,17,Tom Jones,"Say you'll stay until tomorrow
I can't face tonight alone
Though I know it's over and we're through
Say you'll stay until tomorrow
I need you

The words have all been said
Your mind's made up to go
You're standing by the bed
Like someone I don't know
Your love has died and there is nothing you can do
Though you try (though you try)
Yes you try (yes you try)
You can't live (you can't live)
With a lie so...

Say you'll stay until tomorrow
I can't face tonight alone
Though I know it's over and we're through
Say you'll stay until tomorrow
I need you

I've known for some time now
That thing's just ain't been right
'Cause when we try to talk
We both get so uptight
But now you've told the truth
And I know where I stand
Though it hurts (though it hurts)
Deep inside (deep inside)
Give me time (give me time)
I'll get by so...

Say you'll stay until tomorrow
I can't face tonight alone
Though I know it's over and we're through
Say you'll stay until tomorrow
I need you
Though I know it over and we're through
Say you'll stay until tomorrow
I neeeeeeeeedddd you",Say You'll Stay Until Tomorrow,Say You'll Stay Until Tomorrow,1977,10,,Track 'A1',Album,True
17,18,Mickey Gilley,"She's pulling me back again
Darling, don't let her win
Take me in your arms, right now
Hold me tight

She's standing outside again
She's wanting to come back in
So if you've ever loved
Love me tonight

I can feel her reaching
In the night
So lay a little closer
By my side

Let me take my weakness
And love it out on you
Right now, I need your love
To hold on to

She's pulling me back again
Darling, don't let her win
Take me in your arms, right now
Hold me tight

She's standing outside again
Wanting to come back in
So if you've ever loved
Love me tonight

She's pulling me back again",She's Pulling Me Back Again,She's Pulling Me Back Again / Sweet Mama Goodtimes,1977,2,2:25,Track 'A',"7""",True
18,19,Don Williams,"Coffee black, cigarettes,
Start this day, like all the rest,
First thing every morning that I do,
Is start missing you

Some broken hearts never mend,
Some memories never end,
Some tears will never dry,
My love for you will never die

Rendezvous in the night,
A willing woman to hold me tight,
But in the middle of love's embrace,
I see your face

Some broken hearts never mend,
Some memories never end,
Some tears will never dry,
My love for you will never die",Some Broken Hearts Never Mend,Some Broken Hearts Never Mend,1977,2,2:43,Track 'A',Single,True
19,20,Ronnie Milsap,"What a difference you've made in my life.
What a difference you've made in my life
You're my sunshine day and night
Oh, what a difference you've made in my life.

What a change you have made in my heart
What a change you have made in my heart
You replaced all the broken parts
Oh, what a change you have made in my heart.

Love to me was just a word in a song that had been way overused
But now I've joined in the singin'
'Cause you've shown me love's true meanin'
That's why I want to spread the news.

What a difference you've made in my life
What a difference you've made in my life
You're my sunshine day and night
Oh, what a difference you've made in my life.

What a difference you've made in my life (listen to it)
What a difference you've made in my life
You're my sunshine day and night
Oh, what a difference you've made, yeah.

What a difference you've made in my life
Difference you've made in my life
What a difference you've made in my life
You're my sunshine day and night
Oh, what a difference you've made.

Go ahead and sing it.

What a difference you've made in my life
What a difference you've made in my life, 
Yeah-heah-eah-eah-heah
You're my sunshine day and night 
Oh yeah, sing it to me
What a difference you've made.

What a difference you've made in my life, woh-oh-oh-oh
What a difference you've made in my life
You're my sunshine day and night
Oh, what a difference you've made
What a difference you've made, in my life...",What A Difference You've Made In My Life,What A Difference You've Made In My Life / Selfish,1977,2,3:57,Track 'A',Single,True
20,21,Loretta Lynn,"I've got your picture
That you gave to me
And it's signed with love
Like it used to be

The only thing different
The only thing new
I've got your picture
She's got you

I've got the records
That we used to share
And they still sound the same
As when you were here

The only thing different
The only thing new
I've got the records
She's got you

I've got your memory
Or has it got me
I really don't know
But I know it won't let me be

I've got your class
That proved you cared
And it still looks the same
As when you gave it dear

The only thing different
The only thing new
I've got these little things
She's got you",She's Got You,She's Got You,1977,2,3:04,Track 'A',Single,True
21,22,Don Williams,"I ain't gonna marry in the fall
I ain't gonna marry in the spring
'Cause I'm in love with a pretty little girl
Who wears a diamond ring

And I'm just a country boy
Money have I none
But I've got silver in the stars
Gold in the mornin' sun
Gold in the mornin' sun

Never gonna kiss
The ruby red lips
Of the prettiest girl in town
Never gonna ask her if she'd
Marry me
I know she'd turn me down

'Cause I'm just a country boy
Money have I none
But I've got silver in the stars
And gold in the mornin' sun
Gold in the mornin' sun

I never could afford
A store bought ring
With a sparkling diamond stone
All I could afford
Is a loving heart
The only one I own

'Cause I'm just a country boy
Money have I none
But I've got silver in the stars
And gold in the mornin' sun
Gold in the mornin' sun",I'm Just A Country Boy,I'm Just A Country Boy,1977,2,3:01,Track 'A',Single,True
22,23,Conway Twitty,"Play, guitar play
Take me back to yesterday
Let me see, cotton growing, in the fields
Let me hear, my momma calling
Look a-yonder y'all who's coming
Down the road, he's a coming home
But they know I never will

I left them living with that awful thing I done
I didn't tell them I just packed my clothes and run

Play, guitar play
Help me through another day
Help me make another dollar, before I go
We got time, for one more song
Then we'll have to move along
Another town, another crowd
Lord, I wonder if they know

Can they read between the lines in my song
As I sing about a good boy that's went wrong
Guitar we got years to kill
We got to climb that distant hill
I wonder if they think of me
(Guitar play)...","Play, Guitar Play","Play, Guitar Play",1977,10,,Track 'A1',LP,True
23,24,Donna Fargo,,That Was Yesterday,Fargo Country,1977,10,3:15,Track 'B4',Album,True
24,25,Elvis Presley,"Well, it's hard to be a gambler 
Bettin' on the number
That changes ev'ry time

Well, you think you're gonna win
Think she's givin' in
A stranger's all you find

Yeah, it's hard to figure out
What she's all about
But she's woman through and through

She's a complicated lady
So color my baby moody blue

Oh, Moody blue
Tell me am I gettin' through
I keep hangin' on, try to learn the song
But I never do

Oh, Moody blue
Tell me who I'm talkin' to
You're like the night and day and it's hard to say
Which one is you

Well, when Monday comes she's Tuesday
When Tuesday comes she's Wednesday
Into another day again

Her personality unwinds
Just like a ball of twine
On a spool that never ends

Just when I think I know her well
Her emotions reveal 
She's not the person that I though I knew

She's a complicated lady
So color my baby moody blue

Oh, Moody blue
Tell me am I gettin' through
I keep hangin' on, try to learn the song
But I never do

Oh, Moody blue
Tell me who I'm talkin' to
You're like the night and day and it's hard to say
Which one is you

I'm afraid of my Moody blue

Oh, Moody blue
Tell me who I'm talkin' to
You're like the night and day and it's hard to say
Which one is you

Yeah, Moody blue
Tell me am I gettin' through
I keep hangin' on, try to learn the song
But I never do

Let me tell you 'bout Moody blue",Moody Blue,Moody Blue,1977,10,2:49,Track 'B3',Album,True
25,26,Crystal Gayle,"Sitting on my bed a-thinking
Thinking that my heart is sinking
Every day the world goes by
With you gone

All I do is dream about you
Living ain't a life without you
Honey, can you find it in you 
To come back home

You never miss a real good thing
Or know what it means
You never see the light of day
Till it goes away
You never want a drink of water
Till the well runs dry
You never miss a real good thing
Till he says goodbye

I guess you must have had your reasons
Maybe you were right in leaving
I know you never found yourself
In what we had

And, honey, you've a right to blame me
Maybe even time would change me
But can't you see the good that's in me
And overlook the bad

You never miss a real good thing
Or know what it means
You never see the light of day
Till it goes away
You never want a drink of water
Till the well runs dry
You never miss a real good thing
Till he says goodbye

You never miss a real good thing
Or know what it means
You never see the light of day
Till it goes away
You never want a drink of water
Till the well runs dry
You never miss a real good thing
Till he says goodbye",You Never Miss A Real Good Thing (Till He Says Goodbye),You Never Miss A Real Good Thing (Till He Says Goodbye),1976,2,3:47,Track 'A',Single,True
26,27,Conway Twitty,"I pinch myself when I wake up each mornin'
'Cause I'm constantly amazed when I see
Exactly everything I've always wanted
But I can't believe she gives it all to me

Mmm, lips that warm my face with mornin' kisses
Arms that reach to hold me tenderly
And love that always satisfies completely
But I can't believe she gives it all to me

She gives me more than any one man deserves
I who have everything am nothing without her
Somehow she knows I need her desperately
I can't believe she gives it all to me",I Can't Believe She Gives It All To Me,I Can't Believe She Gives It All To Me,1976,2,2:25,Track 'A',Single,True
27,28,Tammy Wynette,"Tammy Wynette and George Jones
(F. Craig, K. Goell)
16 Biggest Hits Tammy Wynette and George Jones Album
Transcriber: Awcantor@aol.com


There's just one place for me
Near you

It's like heaven to be
Near you

Times when we're apart
And I can't face my heart

Say you'll never stay
More than just two lips away

If my hours could be spent
Near you

I'd be more than content
Near you

Make my life worth while
By telling me that I'll
Spend the rest of my days
Near you

Near you - near you

Make my life worth while
By telling me that I'll spend the rest of my days
Near you

Spend the rest of my days
Near you",Near You,Near You,1976,2,,Track 'A',Single,True
28,29,Johnny Duncan,"She just sat there and she brushed her hair
Lord it sure was dark and long
I got up and drank a half warm beer
Found my boots and put them on

She was now sure, where she stood with me
As she straightened out her clothes
So I kissed her warm red lips again
And I whispered soft and low

Baby, it couldn't have been any better
It couldn't have been any sweeter
We couldn't have climbed any higher
If we'd been to the top of the world

We couldn't have got any closer
We couldn't have gone any farther
It couldn't have been any better
And you're my best friends girl

With a tender look she said good night
And I turned to walk away
Just before I closed that door and left
I could hear her softly say

Baby, it couldn't have been any better
It couldn't have been any sweeter
We couldn't have climbed any higher
If we'd been to the top of the world

We couldn't have got any closer
We couldn't have gone any farther
It couldn't have been any better
And I'm you're best friends girl.",It Couldn't Have Been Any Better,It Couldn't Have Been Any Better,1977,2,3:00,Track 'A',Single,True
29,30,Debby Boone,"So many nights I'd sit by my window
Waiting for someone to sing me his song
So many dreams I kept deep inside me
Alone in the dark, but now you've come along

And you light up my life
You give me hope to carry on
You light up my days
And fill my nights with song

Rollin' at sea, adrift on the water
Could it be finally I'm turning for home?
Finally, a chance to say hey, I love you
Never again to be all alone

'Cause you light up my life
You give me hope to carry on
You light up my days
And fill my nights with song

'Cause you, you light up my life
You give me hope to carry on
You light up my days
And fill my nights with song

It can't be wrong
When it feels so right
'Cause you, you light up my life",You Light Up My Life,You Light Up My Life,1977,12,3:35,Track 'A1',Album,True
30,31,John Denver,"Di di di di di la la la la la la
In a spaceship over the mountains
Chasing rainbows in the setting sun
Leaving heart and home for the city of angels
I feel my life is undone

There are pathways winding below me
In pleasure I've gone where they go
In the quiet stillness I can hear symphonies
The loveliest music I know

How can I leave you again
I must be clear out of my mind
Lost in a storm I've gone blind
Oh, how can I leave you again

Oh, it's been a long time since I've listened
Still longer since I've walked with you
For the first time I know what I'm missing
Some answers are no longer true

So I question the course that I follow
I'm doubtful and deep in despair
My heart is filled with impossible notions
Can it be you no longer care?

Still, I ride on the wings of a high wind
Blowing steady and strong behind me
As the clouds surrender my fate is for certain
I'm a sailor who runs to the sea

How can I leave you again
I must be clear out of my mind
Lost in a storm I've gone blind
Oh, how can I leave you again",How Can I Leave You Again,How Can I Leave You Again,1977,2,3:07,Track 'A',Single,True
31,32,Charley Pride,"I phoned her today, an accidental mistake
And her name slipped out to some friend
Forgotten old feelin's brand new today'
'Cause I'm right back where I've always been
She's just an old love turned memory
And now I seldom see her around
She's just an old love turned memory
But she still turns my world upside down
I went to some places where I knew she'd be
Just to prove love was over and done
But the moment her eyes touched mine I knew
My sorrow had only begun
She's just an old love turned memory
And now I seldom see her around
She's just an old love turned memory
But she still turns my world upside down",She's Just An Old Love Turned Memory,She's Just An Old Love Turned Memory,1977,10,2:32,Track 'A1',Album,True
32,33,Billy Crash Craddock,"Broken down in tiny pieces
Love Ain't really all that much.
Just a song you used to whisper
Or a smile I tried to touch

Broken down in tiny pieces
Love ain't hardly worth the time
Just a nickel that I borrowed
For a dream that cost a dime

Take me back to where I started
You can help me mend
Here I am in tiny pieces
Please put me back together again

Broken down in tiny pieces
Love's a special kind of thing
A snowball in December
You remember in the spring

And you were all that I remember
Of the thing I tried to find
In between the broken pieces
You keep running through my mind

Can't you see I'll always love you
It won't ever end
Here I am In tiny pieces
Please put me back together again",Broken Down In Tiny Pieces,Broken Down In Tiny Pieces / Shake It Easy,1976,2,3:00,Track 'A',Single,True
33,34,Charley Pride,"Yes more to me than anything else I've ever known
More to me than anything else I'm ever gonna see
Just your love is all that I need to depend upon
And each day that passes by you're more to me

When I'm gone away thoughts of you keep a runnin' through my mind
Like a sunny day I can feel your warm sweet love light shinin' all over me
Till I'm back in your arms again
And every time I find the feelin's stronger than it's ever been
Yes more to me...

Till my life is through you're the one that I'll be livin' for
Every day with you I just seem to need you even more
And I want to say that I never thought I'd see
Anyone like you who cares so much for someone else like me
Cause more to me...
And each day that passes by you're more to me",One More Year,A Sunshiny Day With Charley Pride,1972,10,2:45,Track 'B4',Album,True
34,35,Jerry Reed,"East bound and down, loaded up and truckin'
A'we gonna do what they say can't be done
We've got a long why to go and a short time to get there
I'm east bound just watch ol'Bandit run

Keep your foot hard on the peddle... son, never mind them brakes
Let it all hang out, 'cause we've got a run to make
The boys are thirsty in Atlanta and there's beer in Texarkana
And we'll bring it back no matter what it takes

East bound and down, loaded up and truckin'
A'we gonna do what they say can't be done
We've got a long way to go and a short time to get there
I'm east bound, just watch ol'Bandit run...

Old Smokey's got them ears on, he's hot on your trail
And he ain't gonna rest till you're in jail
So you gotta dodge him... you gotta duck him
You've gotta keep that diesel truckin'...
Just put that hammer down and give it hell

East bound and down, loaded up and truckin'
A'we gonna do what they say can't be done
We've got a long way to go and a short time to get there
I'm east bound, just watch ol'Bandit run",East Bound And Down,East Bound And Down,1977,10,2:47,Track 'A1',Album,True
35,36,Charley Pride,,I'll Be Leaving Alone,I'll Be Leaving Alone,1976,2,2:47,Track 'A',Single,True
36,37,Conway Twitty,"I thought I've never seen a girl like her in here before
And I could see her watching me as I walk across the floor
I asked her if she'd like to dance
When the band starts up again
She said I never danced with strangers
I don't even know your name

I said we're not exactly strangers, you and I
My thoughts were running wild and free
As I watched you tonight
Just think about it and you'll find
We're not exactly strangers
I've already loved you in my mind

The band started playing a slow moving song
She got up and easily moved into my arms
I kept on saying the things a girl likes to hear
And when the dance was over she whispered in my ear

She said we're not exactly strangers, you and I
My thoughts were running wild and free
While you held me tight
I thought about it and I find
We're not exactly strangers
I've already loved you in my mind...",I've Already Loved You In My Mind,I've Already Loved You In My Mind,1977,10,,Track 'A1',Album,True
