,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Earl Thomas Conley,"You've never cheated, you've never lied 
You've never had feelin's that you've had to hide 
For she's got you thinkin' of somethin' so different tonight 
It's too late to worry what's right or what's wrong 
And you're a little too crazy to leave it alone 
When you're lookin' at somethin' that's too good to push it aside 

Boy, she's got your head in the clouds 
And your heart in a bind 
How come you're feelin' so proud 
When your love's on the line? 

You still think your 1st love's the best in your life 
When you know you should hurry, but you can't say goodbye 
And you know you can't go back and feel like you're where you belong 
Now the sweet taste of freedom is hard to control 
When the touch of a woman's so tender to hold 
She won't even let you remember how long you've been gone 

Boy, you've got your head in the clouds 
And your heart in a bind 
So how come you're feelin' so proud 
When your love's on the line?

Boy, you've got your head in the clouds 
And your heart in a bind 
So how come you're feelin' so proud 
When your love's on the line?",Your Love's On The Line,Your Love's On The Line,1983,2,3:25,Track 'A',Single,True
11,12,Kenny Rogers,"You're not meant to be alone
I'll share your dream
I'll show you love you've never known
Two flames together in the deep of the night
I'm up in your love.

Close by you when you call
I'll take my stand
One chance to make or lost it all
This time my journey to wherever you are
I sail on your river so far my love we'll never be found
If you believe.

We got eyes that see in the dark
And the power of love lives for making you mine
And in the light of close investigation
Is it only my imagination
I got you.

Moonlight shining on your face
My bridges burned
With all my tears that you replaced
Two hearts together is a beautiful sight 
I'll take you to heaven so far my love will follow you there
If we believe.

We got eyes that see in the dark
And the power of love lives for making you mine
Am I the light of someone you need more of
Let me be that love you can be sure of
Is it only my imagination
I got you.

Like the eagle that flies in the sun
I'll be lost in your fire before we are done
And the view from my window is brighter
Born to be all you need.

We got eyes that see in the dark
And the power of love lives for making you mine
Am I the light of someone you need more of
Let me be that love you can be sure of
Is it only my imagination
I got you...",Eyes That See In The Dark,Eyes That See In The Dark,1983,10,4:05,Track 'B5',Album,True
12,13,Kenny Rogers & Sheena Easton,"I know it's late
I know you're weary
I know your plans don't include me
Still here we are
Both of us lonely

Longing for shelter from all that we see
Why should we worry?
No one will care, girl
Look at the stars now, so far away

We've got tonight
Who needs tomorrow?
We've got tonight, babe, why don't you stay?

Deep in my soul
I've been so lonely
All of my hopes now so fading away
I've longed for love
Like everyone else does
I know I'll keep searching after today

So there it is, girl
We've got it all now
And here we are, babe
What do you say?

We've got tonight
Who needs tomorrow?
We've got tonight, babe, why don't we stay?

I know it's late and I know you're weary
I know your plans don't include me
Still here we are
Both of us lonely, both of us lonely

We've got tonight
Who needs tomorrow?
Let's make it last
Let's find a way
Turn out the light, come take my hand now
We've got tonight, babe, why don't we stay?
We've got tonight, babe, why don't we stay?",We've Got Tonight,We've Got Tonight,1983,10,3:49,Track 'A1',Album,True
13,14,Anne Murray,"I rolled out this morning, kids had the morning news show on
Bryant Gumbel was talking about the fighting in Lebanon
Some senator was squawking about the bad economy 
It's gonna get worse you see we need a change in policy

There's a local paper rolled up in a rubber band
One more sad story's one more than I can stand
Just once, how I'd like to see the headline say
Not much to print today can't find nothing bad to say

Because
Nobody robbed a liquor store on the lower part of town
Nobody OD'd, nobody burned a single building down 
Nobody fired a shot in anger, nobody had to die in vain
We sure could use a little good news today

I'll come home this evening, I'll bet that the news will be the same
Somebody takes a hostage, somebody steals a plane
How I wanna hear the anchor man talk about a county fair
And how we cleaned up the air, how everybody learned to care

Whoa, tell me

Nobody was assassinated in the whole Third World today
And in the streets of Ireland all the children had to do was play
And everybody loves everybody in the good old USA
We sure could use a little good news today

Nobody robbed a liquor store on the lower part of town
Nobody OD'd, nobody burned a single building down
Nobody fired a shot in anger, nobody had to die in vain
We sure could use a little good news today",A Little Good News,A Little Good News,1983,10,3:06,Track 'A3',Album,True
14,15,Ronnie McDowell,,You're Gonna Ruin My Bad Reputation,You're Gonna Ruin My Bad Reputation / I Should've Lied,1983,2,3:02,Track 'A',Single,True
15,16,Janie Fricke,"Tell me a lie
Say I look familiar
Though I know that you don't even know my name
Tell me a lie
Say ya just got into town
Even though I've seen you here before
Just hangin' around

Umm, tell me a lie
Say you're not a married man
'Cause you don't know I saw you
Slip off your wedding band
Ooh, tell me a lie
Say ya got no place to stay
But you'll be glad to drive me home
'Cause it's on your way

Tell me a lie
When you take me home
(Tell me a lie)
I don't really want to spend the night alone
Tell me a lie
Don't worry about my sorrow
You'll be long gone tomorrow
And you won't have to see me cry
Just tell me a lie

Tell me a lie
Come on, tell me that you need me
And I'll pretend that it's for real
The way you want me to
Please, tell me a lie
When you're lying close beside me
And whisper when you hold me
Sweet words 'I love you'

Ooh, tell me a lie
When our night is almost over
And make it easy on us both
When it's time for you to go
Come on, tell me a lie
Say you'd really like to stay
Just tell me one more lie
That you'll be back one day

Tell me a lie
When you take me home
(Tell me a lie)
I don't really want to spend the night alone
Tell me a lie
Don't worry about my sorrow
You'll be long gone tomorrow
And you won't have to see me cry
Just tell me a lie",Tell Me A Lie,Tell Me A Lie,1982,2,3:32,Track 'A',Single,True
16,17,Charley Pride,"When that neon sun comes up
In the evening
And that warm red wine and the memories
Start to flow

You'll find me there
With all the others
Just looking for love
The only way we know

Oh, we're playing night games
(Oh, we're playing night games)
Love at first sight games
(First sight games)
The only way to fight pain
Under the neon lights

Oh, we're playing night games
(Oh, we're playing night games)
Looking for the right things
(Right things)
Hoping that it might bring
Two hearts together tonight

Now if you're sitting alone tonight
And feeling lonely
And you can hear that jukebox
Calling you

And if you think it's time
You found somebody
(Somebody)
Just come on down
And do what we all do

Oh, we're playing night games
(Oh, we're playing night games)
Love at first sight games
(First sight games)
The only way to fight pain
Under the neon lights

Oh, we're playing night games
(Oh, we're playing night games)
Looking for the right things
(Right things)
Hoping that it might bring
Two hearts together tonight

Oh, we're playing night games
(Oh, we're playing night games)
Love at first sight games
(First sight games)
The only way to fight pain
Under the neon lights

Oh, we're playing night games
(Oh, we're playing night games)
Looking for the right things",Night Games,Night Games,1983,10,,Track 'A4',LP,True
17,18,Larry Gatlin,,Houston (Means I'm One Day Closer To You),Houston (Means I'm One Day Closer To You),1983,2,2:54,Track 'A',Single,True
18,19,Conway Twitty,"Some say love, it is a river
And that it drowns the tender reed
And some say love, it's like a razor
And that it leaves your soul to bleed.

Some say love, it is a hunger
An endless aching need
I say love, it is a flower
And you, it's only seed.

It's a heart afraid of breaking
That never learns to dance
It's a dream afraid of waking
That never takes the chance
It's the one who won't be taken
Who can not seem to give
And the soul afraid of dying
That never learns to live.

When the night has been too lonely
And the road has been too long
And you think that love is only
For the lucky and the strong
Just remember in the winter
Far beneath the bitter snows
Lies the seed that with the sun's love
In spring becomes the rose...",The Rose,The Rose,1982,2,3:32,Track 'A',Single,True
19,20,Mickey Gilley,"Honestly, I can't believe the magic you do
Never seen anything as lovely as you
I was so afraid
I was so alone an' blue
I took you in my arms
Now I'm goin' home with you.

I'm gonna wake up in your arms tomorrow
You gonna make it the night of my life
I'm gonna wake up in your arms tomorrow
Thank you for takin' me to paradise tonight.

I was so afraid
I was so alone an' blue
An' I took you in my arms
Now I'm goin' home with you&46

I'm gonna wake up in your arms tomorrow
You gonna make it the night of my life
I'm gonna wake up in your arms tomorrow
Thank you for takin' me to paradise tonight.

Ooh, so this is paradise
Ooh, so this is paradise
Paradise all night.

I'm gonna wake up in your arms tomorrow
You gonna make it the night of my life
I'm gonna wake up in your arms tomorrow
Thank you for takin' me to paradise tonight.

Ooh, so this is paradise
Ooh, so this is paradise
Paradise all night.

I'm gonna wake up in your arms tomorrow
You gonna make it the night of my life
I'm gonna wake up in your arms tomorrow
Thank you for takin' me to paradise tonight...",Paradise Tonight,Paradise Tonight / The Four Seasons Of Love,1983,2,2:59,Track 'A',Single,True
20,21,Ronnie Milsap,"Why must you disappear
Why must you go when I need you here with me.

Don't you know how much I love you?
And why must you say goodbye
Once you saved my life
Now you're leaving me here to die
Girl, don't yu know how much I love you?

You give me just enough to keep me hoping
Enough to make me forget the promises you've broken.

Oh, why must you come around just to pick me up
So you can watch me hit the ground
Don't you know how much I love you?

Don't you know, Oh
Don't you know, Oh
Don't you know, Oh
Don't you know.
Don't you know.
Don't you know how much I love you?

You give me just enough to keep me hoping
Enough to make me forget the promises you've broken.

Oh, tell me how long must this go on?

I'm so far gone, I'm on my knees now baby.

Don't you know how much I love you?
Don't you know how much I love you?
Don't you know how much I love you?

Don't you know, Oh
Don't you know, Oh
Don't you know, Oh
Don't you know.
Don't you know.
Don't you know how much I love you?",Don't You Know How Much I Love You (New Mix),Don't You Know How Much I Love You,1983,2,3:18,Track 'A',Single,True
21,22,Emmylou Harris,"It's over our love affair
Too late now I find I care
His sweet love no more I'll share
Now he's gone I'm alone
I was wrong should have known
Took me home on our last date

I search for a single way
To tell him what I had to say
I kissed him watched him walk away
Set him free foolishly destiny misery
Tragedy on our last date

Took the ring from my trembling fingers
Brushed a tear from my baby's eye
Walked away didn't know that
I'd soon miss him so
Guess I was too young to realize

So blind I couldn't see
How much he really meant to me
And that soon he would always be
On my mind, in my heart, I was blind from the start
Lost his love on our last date",(Lost His Love) On Our Last Date,Last Date,1982,12,3:20,Track 'B5',Album,True
22,23,Shelly West,"Well its Sunday morning
And the sun is shining in my
Eye that is open
And my head is spinning
Was the life of the party
I can't stop grinning
I had too much tequllia last night

Jose Quervo
You are a friend of mine
I like to drink you with
A little salt and lime
Did I kiss all the cowboys
Did I shoot out the lights
Did I dance on the bar
Did I start any fights

Now wait a minute
Things don't look to familiar
Who is the cowboy whos sleeping beside me
Well he's awful cute
But how'd I get his shirt on
I had too much tequllia last night

Jose Quervo
You are a friend of mine
I like to drink you with
A little salt and lime
Did I kiss all the cowboys
Did I shoot out the lights
Did I dance on the bar
Did I start any fights

All those little shooters
How I love to drink them down
Come on bartender lets have another round
Well the music is playing
And my spirits are high
Tomorrow might be painful
But tonight we're going to fly

Jose Quervo
You are a friend of mine
I like to drink you with
A little salt and lime
Everytime we get together
I sure have a good time
You're my friend, you're the best
Mi amigo (Tequllia)

Jose Quervo
You are a friend of mine
I like to drink you with
A little salt and lime
Did I kiss all the cowboys
Did I shoot out the lights
Did I dance on the bar
Did I start any fights

Jose Quervo
You are a friend of mine",José Cuervo,José Cuervo / Country Lullaby,1983,2,2:39,Track 'A',Single,True
23,24,Merle Haggard,"Rollin' with the flow, goin' where the lonely go
Anywhere the lights are low, goin' where the lonely go

Makin' up things to do
Not runnin' in all directions trying to find you
I'm just rollin' with the flow, goin' where the lonely go

And I've got to keep goin', I can't lay down
Sleep won't hardly come where there's loneliness all around
I've got to keep goin', travelin' down this lonesome road
I'll be rollin' with the flow, goin' where the lonely go

I've got to keep goin', I can't lay down
Sleep won't hardly come where there's loneliness all around
I've got to keep goin', travelin' down this lonesome road
I'll be rollin' with the flow, goin' where the lonely go",Going Where The Lonely Go,Going Where The Lonely Go,1982,10,4:48,Track 'A1',Album,True
24,25,John Anderson,"My daddy was a brakeman on a highball traveling train
Mama she raised four little children and the family had a good name
And papa and mama wanted all for us they never had
Big brother, little brother, sister too, none of them turned out half bad
'Cept me I'm the black sheep of the family

Big brother went to college and became a doctor man
I guess he makes about a million dollars a year off the folks own insurance plan
He's got a big long Mercedes Benz and a house overlooking the town
He sits in his Jacuzzi and he watches the sun go down
And he feels real sorry for me I'm the black sheep of the family

Yeah, I drive me a big ol' semi truck I'm makin' payments on a two room shack
My wife she waits on tables and at night she rubs my back
And I tell her what my papa said to my mama when he got off a highball train
""Wake me up early, be good to my dogs and teach my children to pray""

Little sister married a banker yeah, he owns a country club
He bought her a big ol' racing horse and a funny lookin' little dog
He buys her big rings and diamonds and a brand new Japanese yacht
They like to get together and talk about all the things they've got
But they never mention me I'm the black sheep of the family

Yeah, I drive me a big ol' semi truck I'm makin' payments on a two room shack
My wife she waits on tables and at night she rubs my back
And I tell her what my papa said to my mama when he got off a highball train
""Wake me up early, be good to my dogs and teach my children to pray""
I'm sayin' ""Woman, wake me up early, be good to my dogs and teach my children to pray""",Black Sheep,Black Sheep,1983,2,2:57,Track 'A',Single,True
25,26,George Strait,"I'm finding out how hot an old flame can burn
You're a feeling I haven't forgot, the love I can't unlearn
You've become a memory I can't live without
You'll always be a fire I can't put out
 
I don't know how to handle the dream you left behind
It's like a lighted candle burning up my mind
At least I'm happy knowing what love is all about
You'll always be a fire I can't put out

Embers to ashes, that's how it should be
You'd think by now my heart would know
And it could set you free
The things I've tried, the tears I've cried
I guess there's no doubt
You'll always be a fire I can't put out

I don't know how to handle the dream you left behind
It's like a lighted candle burning up my mind
At least I'm happy knowing what love is all about
You'll always be a fire I can't put out

You'll always be a fire I can't put out",A Fire I Can't Put Out,A Fire I Can't Put Out,1982,2,2:55,Track 'A',Single,True
26,27,Janie Fricke,"Well, you can't deny how good he looks
Couldn't find another on the cover of a book
Believe me
Well, I've almost loved him once or twice

But don't be fooled by his innocent smile
He's clever as the devil and just as wild
He's crazy
But a little crazy's kinda nice

He's a heartache
Lookin' for a place to happen
Lookin' for a little action
Livin' for the moment not for lovin'

He's a heartache
Lookin' for a place to happen
Temporary satisfaction
If you try to hold on he's gone

Well, I might as well tell someone else
I know I'll never have him to myself
Not likely
But I wouldn't mind just one more night

If he wants to hold you, let it be
Don't pass up the opportunity
To know him
You won't forget him all your life

But whatever you do be wise enough
Not to fall in love

'Cause he's a heartache
Lookin' for a place to happen
Lookin' for a little action
Livin' for the moment not for lovin'

He's a heartache
Lookin' for a place to happen
Temporary satisfaction
If you try to hold on he's gone

But whatever you do be wise enough
Not to fall in love

'Cause he's a heartache
Lookin' for a place to happen
Lookin' for a little action
Livin' for the moment not for lovin'

He's a heartache
Lookin' for a place to happen
Temporary satisfaction
If you try to hold on he's gone",He's A Heartache (Looking For A Place To Happen),He's A Heartache (Looking For A Place To Happen) / Tryin' To Fool A Fool,1982,2,2:58,Track 'A',Single,True
27,28,Reba McEntire,,Can't Even Get The Blues,Can't Even Get The Blues / Sweet Dreams ,1982,2,2:27,Track 'A',Single,True
28,29,Barbara Mandrell,"He had the best of both worlds
Yours and mine
And I bet he's proud of himself
The way he split his time

Telling all his friends
How good it feels to play both ends
I'm sure in all of their eyes
That you and I are

One of a kind, a pair of fools
Two women one man's been lying to
You thought you were the only one, I thought I was too
We're one of a kind, a pair of fools

Honey, we could talk this out
Like the best of friends
But we're not to blame for the pain
That, that man has put us in

When we break the news
That you know about me and I know about you
After what he's done
He better start to run from this

One of a kind, a pair of fools
Two women one man's been lying to
You thought you were the only one, I thought I was too
We're one of a kind, a pair of fools

When we break the news
That you know about me and I know about you
After what he's done
He better start to run from this

One of a kind, a pair of fools
Two women one man's been lying to
You thought you were the only one, I thought I was too
I guess we see now what blind love can do

We're one of a kind, a pair of fools
Two women one man's been lying to
You thought you were the only one",One Of A Kind Pair Of Fools,One Of A Kind Pair Of Fools,1983,2,2:42,Track 'A',Single,True
29,30,Alabama,"Rollin' down a backwoods, Tennessee by-way,
One arm on the wheel.
Holdin' my lover with the other,
A sweet, soft, southern thrill.
Worked hard all week; got a little jingle,
On a Tennessee Saturday night.
Couldn't feel better, I'm together,
With my Dixieland Delight.

Spend my dollar, parked in a holler,
'Neath the mountain moonlight.
Hold her up tight, 
Make a little lovin',
A little turtle dovin'.
On a Mason-Dixon night.
Fits my life, oh so right,
My Dixieland Delight.

White-tail buck deer, munchin' on clover,
Red-tail hawk sittin' on a limb.
A chubby old groundhog, croakin' bullfrog,
Free as the feelin' in the wind.
Home grown country girl, gonna give me a whirl,
On a Tennessee Saturday night.
Lucky as a seven, livin' in heaven,
With my Dixieland Delight.

Spend my dollar, parked in a holler,
'Neath the mountain moonlight.
Hold her up tight, make a little lovin',
A little turtle dovin'.
On a Mason-Dixon night.
Fits my life, oh so right,
My Dixieland Delight.

Spend my dollar, parked in a holler,
'Neath the mountain moonlight.
Hold her up tight, make a little lovin',
A little turtle dovin'.
On a Mason-Dixon night.
Fits my life, oh so right,
My Dixieland Delight.

Rollin' down a backwoods Tennessee by way,
One arm on the wheel.
Holdin' my lover...",Dixieland Delight,Dixieland Delight,1983,2,3:39,Track 'A',Single,True
30,31,Merle Haggard,"My legs and my feet have walked till they can't hardly move
From tryin' to please you
And my back is sore from bendin' over backwards
To just lay the world at your door

And I'm trying hard to put a smile on a sad face
While deep down it's breakin' my heart
And as sure as the sun shines I'll be a lifetime
Not knowin' if I've done my part

'Cause you take me for granted
And it's breakin' my heart
And as sure as the sun shines I'll be a lifetime
Not knowin' if I've done my part

And as sure as the sun shines I'll be a lifetime
Not knowin' if I've done my part",You Take Me For Granted,You Take Me For Granted/I Won't Give Up My Train,1982,2,2:40,Track 'A',Single,True
31,32,Ricky Skaggs,"I wouldn't change a single thing about you if I could
The way you are just suits me too a tee
A princess in a storybook
A king upon his throne
That's what we are and you belong too me.

I wouldn't change you if I could
I love you as you are
You're all that I would wish for
If I wished upon a star
An angel sent from heaven
You're everything that's good
You're perfect just the way you are
I wouldn't change you if I could.

Your eyes your lips, your tender smile
I'd leave them as they are
And come what may I'd never change a thing
And if I were a potter
And you a piece of clay
The only thing I'd change would be your name.

I wouldn't change you if I could
I love you as you are
You're all that I would wish for
If I wished upon a star
An angel sent from heaven
You're everything that's good
You're perfect just the way you are
I wouldn't change you if I could...",I Wouldn't Change You If I Could,I Wouldn't Change You If I Could,1982,2,2:59,Track 'A',Single,True
32,33,Crystal Gayle,"Just like the sun over the mountain top
You know I'll always come again
You know I like to spend my morning time
Like sunlight dancing on your skin

I've never gone so wrong as for telling lies to you
What you've seen is what I've been
And there is nothing I can hide from you
You see me better than I can

Out on the road that lies before me now
There are some turns where I will spin
I only hope that you can hold me now
'Til I can gain control again

Like a lighthouse you must stand alone
Landmark a sailor's journey's end
No matter what seas I've been sailing on
I'll always roll your way again",Till I Gain Control Again,Greatest Hits,2007,25,3:55,Track '22',Compilation,True
