,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
14,15,Crystal Gayle,"Why have you left the one you left me for?
Has she heard, like me, that slammin' door?
Did you leave for good or just get bored?
Why have you left the one you left me for?

Is she what
You wanted?
Or has time
Changed your mind?
Has your dream
Love gone crazy?
And what brings
You here tonight?

Why have you left the one you left me for?
Has she heard, like me, that slammin' door?
Did you leave for good or just get bored?
Why have you left the one you left me for?

I can see
You're hurting
But I'm not sure
If it's real
How can I
Really hold you
When I don't
When I don't know how you feel?

Why have you left the one you left me for?
Has she heard, like me, that slammin' door?
Did you leave for good or just get bored?
Why have you left the one you left me for?

Okay, come on in
You be my lover
I'll be your friend
You don't have to tell me, and I won't ask again

Why have you left the one you left me for?
Has she heard, like me, that slammin' door?
Did you leave for good or just get bored?
Why have you left the one you left me for?

Why have you left the one you left me for?
Has she heard, like me, that slammin' door?
Did you leave for good or just get bored?
Why have you left the one you left me for?

Why have you left the one you left me for?

Why have you left the one you left me for?",Why Have You Left The One You Left Me For,Why Have You Left The One You Left Me For,1979,2,2:52,Track 'A',Single,True
15,16,Charlie Daniels Band,"The devil went down to Georgia
He was lookin' for a soul to steal
He was in a bind 'cause he was way behind
He was willin' to make a deal

When he came across this young man
Sawin' on a fiddle and playin' it hot
And the devil jumped up on a hickory stump
And said: ""Boy, let me tell you what

I guess you didn't know it but I'm a fiddle player too
And if you care to take a dare, I'll make a bet with you
Now you play a pretty good fiddle, boy, but give the devil his due
I'll bet a fiddle of gold against your soul 'cause I think I'm better than you""

The boy said: ""My name's Johnny and it might be a sin
But I'll take your bet and you're gonna regret
'Cause I'm the best there's ever been""

Johnny, you rosin' up your bow and play your fiddle hard
'Cause hell's broke loose in Georgia and the devil deals the cards
And if you win you get this shiny fiddle made of gold
But if you lose the devil gets your soul

The devil opened up his case and he said: ""I'll start this show""
And fire flew from his fingertips as he rosined up his bow
Then he pulled the bow across the strings and it made a evil hiss
And a band of demons joined in and it sounded something like this

When the devil finished Johnny said:
""Well, you're pretty good old son
But sit down in that chair, right there
And let me show you how it's done""

Fire on the Mountain, run, boys, run
The devil's in the house of the rising sun
Chicken's in the bread pan picking out dough
Granny, does your dog bite? No, child, no

The devil bowed his head because he knew that he'd been beat
And he laid that golden fiddle on the ground at Johnny's feet
Johnny said: ""Devil, just come on back if you ever wanna try again
And I've told, you once you son of a bitch, I'm the best there's ever been""

And he played Fire on the Mountain, run, boys, run
The devil's in the house of the rising sun
The chicken's in the bread pan picking out dough
Granny, does your dog bite? No, child, no",The Devil Went Down To Georgia,The Devil Went Down To Georgia,1979,2,3:35,Track 'A',Single,True
16,17,John Conlee,"Making money at thirty with a wife and a son
Then a short five years later it all comes undone
She's gone back to mama with the boy by her side
Now I'm wine drunk and running with them on my mind

I'm on the backside of thirty and back on my own
An empty apartment don't feel like a home
On the backside of thirty, the short side of time
Back on the bottom with no will to climb

It's dawn Monday morning and I just called in sick
I skipped work last Friday to drink this much red
And when my friends ask me, Lord, I'll tell them I'm fine
But my eyes tell a story that my lies can't hide

I'm on the backside of thirty and back on my own
An empty apartment don't feel like a home
On the backside of thirty, the short side of time
Back on the bottom with no will to climb

We knew we had problems with no chance to win
Pretended we'd make it, does she have the kid?
And he made life better for two years or more
But now, weekends between us will be his reward

I'm on the backside of thirty and back on my own
An empty apartment don't feel like a home
On the backside of thirty, the short side of time
Back on the bottom with no will to climb",Backside Of Thirty,Backside Of Thirty,1978,2,2:33,Track 'A',Single,True
17,18,Eddie Rabbitt,"I'm so glad that I met you, baby
And I'm so proud when we walk down the street
And I know it's crazy to worry like I do
But I get this feelin' that I'm losing you

I get these suspicions
Even though I know that you love me, baby
And I really shouldn't feel this way
Suspicions, I can't help it, you're just so good lookin'
I'm afraid somebody's gonna steal you away from me

When I go out to a party with you
You always turn every head in the room
And I just know what's on every man's mind
I try to fight it, but it gets me sometimes

I get these suspicions
Even though I know that you love me, baby
And I really shouldn't feel this way
Ooh suspicions, I can't help it, you're just so good lookin'
I'm afraid somebody's gonna steal you away from me

Ooh, suspicions

When I'm with you, I feel so satisfied
The way you touch me when you lay by my side
And that look you get in your eyes when we love
It makes me hate myself for what I'm thinkin' of

I get these suspicions
Even though I know that you love me, baby
And I really shouldn't feel this way
Ooh suspicions, I can't help it, you're just so good lookin'
I'm afraid somebody's gonna steal you away from me

Suspicions, even though I know that you love me, baby
And I really shouldn't feel this way
Ooh suspicions, I can't help it you're just so good lookin'
I'm afraid somebody's gonna steal you away from me
Ooh suspicions, even though I know that you love me, baby
And I really shouldn't feel this way",Suspicions,Suspicions,1979,2,4:18,Track 'A',Single,True
18,19,Dave & Sugar,"From a Chevy to a Lincoln
From paper shades to curtains
From neon lights to crystal chandeliers
From cut glass to diamonds
Up that ladder she's climbing crying golden tears

Well, I traded in my Levi's
For high heels and flowing gowns
And the parties, and the swimming pools
And the scenic view of town

Now, she once told me, she didn't need love
And that money would see her through the years
That's the last time, that I saw him
In my eyes full of golden tears

From a Chevy to a Lincoln
From paper shades to curtains
From neon lights to crystal chandeliers
From cut glass to diamonds
Up that ladder she's climbing crying golden tears

Well, now her picture is in the papers
At country clubs with lots and lots of good times
But my smile is artificial
Because the story is between the line

From a Chevy to a Lincoln
From paper shades to curtains
From neon lights to crystal chandeliers
From cut glass to diamonds
Up that ladder she's climbing crying golden tears",Golden Tears,Stay With Me / Golden Tears,1979,10,2:29,Track 'B3',LP,True
19,20,Anne Murray,"We'll be shadows in the moonlight, darlin' I'll meet you at midnight
Hand and hand we'll go, dancin' through the Milky Way
And we'll find a little hide a way where we can love the whole night away
We'll be shadows in the moonlight right up till the light of day

Ooh the night is young and baby, so are we
Glad, I'm gonna make you glad you came
You won't need a thing
Just bring your love for me
And darlin' I will do the same

We'll be shadows in the moonlight, darlin' I'll meet you at midnight
Hand and hand we'll go, dancin through the Milky Way

(Musical Interlude)

Do you want me to think
Just bring your love for me
You'll be glad you came
Just wait and see

(Sax solo to close)",Shadows In The Moonlight,Anne Murray's Greatest Hits,1980,10,3:25,Track 'B2',Single,True
20,21,Conway Twitty,"Hello darling, happy birthday
I've decided not to give you a present this year
In fact I think it's about time I took some things away.

I'd like to take away the suspicion
That I know clouds your world at times
By giving you some faith to hold on to, honey
Whenever your hand is not in mine.

Happy birthday darling, I've no present, no fancy cake
But I hope I'll make you happy with everything I take.

I'd like to take away some of your lonely moments
By spending more time with you
And I'd like to take away some of those so, so kisses
And replace them with ones that really say, I love you.

And I want to take away the doubt 
You sometimes have about my love
By showing it more, much more than I've shown you lately
And then if someone should ask you 
What I got you for your birthday
Well you can say, why he didn't give me anything 
But he sure took a lot of things away.

Happy birthday darling I've no present, no fancy cake
But I hope I'll make you happy with everything I take.

Happy birthday darling I've no present, no fancy cake
But I hope I'll make you happy with everything I take.

Happy birthday, darling...",Happy Birthday Darlin',Happy Birthday Darlin' / Heavy Tears,1979,2,2:50,Track 'A',Single,True
21,22,Dolly Parton,"I really got the feeling that I'll love you for a long long time 
I felt it from the moment we met you didn't ask me my sign 
I love my daddy but it really don't matter what my daddy might say 
I really got the feeling that I'll love you 'til my dying day 
You're a gentle man 
And a gentle man is getting mighty hard to find these days 
And you're a tender man 
And you're man enough to show your love and tender ways 

I really got the feeling that I'll love you for a long long time 
I felt it from the moment we met you didn't ask me my sign 
I love my daddy but it really don't matter what my daddy might say 
I really got the feeling that I'll love you 'til my dying day 

I love those silly things you do 
You make me feel once more like an innocent child of two 

I really got the feeling that I'll love you for a long long time 
I felt it from the moment we met you didn't ask me my sign 
I love my daddy but it really don't matter what my daddy might say 
I really got the feeling that I'll love you 'til my dying day 

I really got the feeling got the feeling 
I really got the feeling got the feeling 
I really got the feeling that I'll love you 'til my dying day",,,,,,,,
22,23,Don Williams,"I left Oklahoma, drivin' in a Pontiac
Just about to lose my mind
I was goin' to Arizona
Maybe on to California
Where the people all live so fine

My baby said, I'z crazy
My mama called me lazy
I was gonna show 'em all this time
'Cause you know I ain't no fool
And I don't need no more schoolin'
I was born to just walk the line

Livin' on Tulsa time
Livin' on Tulsa time
Well, you'll know I been through it
When I set my watch back to it
Livin' on Tulsa Time

Well, there I was in Hollywood
Wishin' I was doin' good
Talkin' on the telephone line
But they don't need me in the movies
And nobody sings my songs
Guess, I'm just a wastin' time

Well, then I got to thinkin'
Man I'm really sinkin'
An I really had a flash this time
I had no business leavin'
An nobody would be grievin'
If I just went on back to Tulsa time

Livin' on Tulsa time
Livin' on Tulsa time
Gonna set my watch back to it
'Cause you know I been through it
Livin' on Tulsa time

Livin' on Tulsa time
Livin' on Tulsa time
Gonna set my watch back to it
'Cause you know I been through
Livin' on Tulsa time",Tulsa Time,Tulsa Time,1978,2,3:06,Track 'A',Single,True
23,24,T. G. Sheppard,,Last Cheater's Waltz,T.G. Sheppard's Greatest Hits,1983,10,,Track 'B2',Single,True
24,25,Ronnie Milsap,"You've seen the way I entertain a crowd.
I use to pack 'em in for miles around.
And I play the happy songs that made 'em smile.
Why'd she want to go and change my style?

Nobody like sad songs, ones about devise,
Songs about broken hearts with tears in your eyes.
Nobody like sad songs - since you went away.
Seems like sad songs are all I can play.

A crowd gets restless, they drift away.
Lately no one wants to hear me play.
I tried to do the songs I use to do
Ah, but then I think of you.

Nobody like sad songs, ones about devise,
Songs about broken hearts with tears in your eyes.
Nobody like sad songs - since you went away.
Seems like sad songs are all I can play.

The boss just told me
Ronnie, things aren't going well
He's gonna let me go, I can tell.
He said what happened son, you had it made
Why'd you change the way you played.

Cause, nobody like sad songs, ones about devise,
Songs about broken hearts with tears in your eyes.
Nobody like sad songs - since you went away.
Seems like, seems like sad songs are all I can play.

Nobody like sad songs, ones about devise,
Songs about broken hearts with tears in your eyes.
Nobody like sad songs - since you went away.
Seems like sad songs are all I can play.

Nobody like sad songs, ones about devise,
Songs about broken hearts, with tears in your eyes
Nobody like sad songs, since you went away.
You know it seems like sad songs are all I can play.",Nobody Likes Sad Songs,Nobody Likes Sad Songs,1979,2,3:35,Track 'A',Single,True
25,26,Rita Coolidge,"I'd rather leave while I'm in love
While I still believe the meaning of the word
I'll keep my dreams and just pretend
That you and I are never gonna end
Too many times I've seen
The rose die on the vine
Somebody's heart gets broken
Usually it's mine
I don't want to take the chance
Of being hurt again
And you and I can't say good-bye
So if you wake and find me gone
Oh baby carry you see I need my
Fantasy I still believe it's best
To leave while I'm in love
Too many times I've seen
The rose die on the vine
Somebody's heart gets broken usually
It's mine I don't want to take
The chance of being hurt again
And you and I can't say good-bye
So if you wake and find me gone
Oh baby carry on you see I need my
Fantasy I still believe it's best to
Leave while I'm in love I still believe
It's best to leave while I'm in love",I'd Rather Leave While I'm In Love,I'd Rather Leave While I'm In Love,1979,2,3:28,Track 'A',Single,True
26,27,Waylon Jennings,"If you're in a valley, with a troubled mind
I'm a mountain, come on and climb
Because you look so good, to be so down
It won't take much girl, to turn it all around

Come with me, come with me
The feeling's free, just come with me
Will get on a cloud girl, and ride it high
Say hello sun, as we sail bye

I'll take you where, you've never been before
Once we're there, you'll cry for more
If it's dark in your world, come walk in mine
My love's a light babe, it's on all the time

Come with me, come with me
The feeling's free, just come with me
Will get on a cloud girl, and ride it high
Say hello sun, as we sail bye

Come with me, come with me
The feeling's free, just come with me
Will get on a cloud girl, and ride it high
Say hello sun, as we sail bye",Come With Me,What Goes Around Comes Around,1979,10,2:59,Track 'B3',Album,True
27,28,Crystal Gayle,"Half of your love
Is just'not what I'm after.
Part of your world is just'
Not what I need!
Some of your time is like'
One glass of water.
It just keeps me thirsty for wine!

So fill me up
To the top!
Oh don't you stop,
Till I'm over flowin'!
Love is the seed,
And babe I need'
You to keep it growin' stronger every day!
Oh Love,
Don't take me half the way!
(Don't take me half the way!)
Don't take me half the way!
(Don't take me half the way!)

Never before'
Have I settled for seconds!
All of my life I have'
Hungered for more!

Now I can see where your'
Sweet love can lead me!
This is what I have waited for!

So fill me up
To the top!
Oh don't you stop,
Till I'm over flowin'!
Love is the seed,
And babe I need'
You to keep it growin' stronger every day!
Oh Love,
Don't take me half the way!
(Don't take me half the way!)
Don't take me half the way!
(Don't take me half the way!)

Half of your love
Is just'not what I'm after'NO!
Part of your world is just'
Not what I need!

Now I can see where your'
Sweet love can lead me!
This is what I have waited for!

So fill me up
To the top!
Oh don't you stop,
Till I'm over flowin'!
(Love)'Love is the seed,
And babe I need'
You to keep it growin' stronger every day!
Oh Love,
Don't take me half the way!
(Don't take me half the way!)
Don't take me half the way!
(Don't take me half the way!)
Give me all your love!
(Don't take me half the way!)
Don't take me half the way!
(Don't take me half the way!)
Give me all your love!
(Don't take me half the way!)",Half The Way,Half The Way / Room For One More,1979,2,4:02,Track 'A',Single,True
28,29,Dottie West,,All I Ever Need Is You,All I Ever Need Is You / (Hey Won't You Play) Another Somebody Done Somebody Wrong Song,1979,2,3:07,Track 'A',Single,True
29,30,Larry Gatlin,,All The Gold In California,All The Gold In California,1979,2,2:37,Track 'A',Single,True
30,31,Charley Pride,"I've taken down all of her pictures
I've cleaned out all of her drawers
I've painted over the scratches
From all of our little wars

I've put away every gift
That she ever gave to me
Now everything is in its place
Except for her memory

And where do I put her memory
When it haunts me night and day
I can't hide it in the closet
And Lord, I can't throw it away

And where do I put her memory
When it's always in my mind
I can't chase it, erase it, I just have to face it
It's gonna be there a long, long time

I got rid of the pillow
Where she used to lay her head
I've picked up her hairpins and curlers
That she dropped on her side of the bed

I've locked away each souvenir
And thrown away the key
Now everything is in it's place
Except for her memory

And where do I put her memory
When it's always in my mind
I can't chase it, erase it, I just have to face it
It's gonna be there a long, long time
It's gonna be there a long, long time",Where Do I Put Her Memory,Where Do I Put Her Memory,1978,2,2:59,Track 'A',Single,True
31,32,Don Williams,"First I get cold then hot
Think I'm on fire
But I'm not
Oh, what a pain I've got
It must be love.

There's nothin' I can do
All that I want is you
Look what I'm goin' through
It must be love.

It must be love
It must be love
I fall like a sparrow
Fly like a dove
You must be the dream
I've been dreamin' of
Oh, what a feelin'
It must be love.

Somethin' is wrong
All right
I think of you all night
Can't sleep till mornin' light
It must be love.

Seein' you in my dreams
Feelin' you close to me
Oh, what eels can it be?
It must be love.

It must be love
It must be love
I fall like a sparrow
Fly like a dove
You must be the dream
I've been dreamin' of
Oh, what a feelin'
It must be love.

It must be love
It must be love
I fall like a sparrow
Fly like a dove
You must be the dream
I've been dreamin' of
Oh, what a feelin'
It must be love.

It must be love
It must be love
I fall like a sparrow
Fly like a dove
You must be the dream
I've been dreamin' of
Oh, what a feelin'
It must be love...",It Must Be Love,It Must Be Love,1978,2,2:26,Track 'A',Single,True
32,33,Mel Tillis,"I called collect on the phone
You say your'e tired and alone
But it sounds like someone else is lying there
She said don't call me no more
Don't you knock on my door
It's too late now, and I know you'll never change
She said...

You're just a Coca-Cola cowboy
You got an Eastwood smile, and Robert Redford hair
But you walked across my heart like it was Texas
And you taught me how to say I just don't care

She said just leave me alone
And let me hang up this phone
'Cause he'll see me cry, and think I still love you
Please don't call me no more
I changed the locks on my door
Its time you understood that we are through
She said...

You're just a Coca-Cola cowboy
You got an Eastwood smile, and Robert Redford hair
But you walked across my heart like it was Texas
And you taught me how to say I just don't care

She said...
You're just a Coca-Cola cowboy
You got an Eastwood smile, and Robert Redford hair
But you walked across my heart like it was Texas
And you taught me how to say I just don't care

Yes, she taught me how to say I just don't care",Coca Cola Cowboy,Coca Cola Cowboy / Cottonmouth,1979,2,3:20,Track 'A',Single,True
33,34,Charley Pride,"Every day I read ads in the paper
Saying come to the islands
Bikinied ladies sweet rum drinks, yeah
They'll keep you smiling

But I've got calypso music on the record at home
And when it comes to the warmth and sunshine
Well, I got my own

You're my Jamaica
You're where I want to be
You're my island when I am being
Tossed on a stormy sea

My heavenly haven
Where I can spend eternity
You're my Jamaica
Your paradise to me

White sunny sand palm trees and tans
It's sounds so inviting
(Sounds so inviting)
Limbo dancing and star light romancing

It's all so exciting
But I got my flowery shirt
And rum punch in my hand
And my own exotic lover in my native land

You're my Jamaica
You're where I want to be
You're my island when I am being
Tossed on a stormy sea

My heavenly haven
Where I can spend eternity
You're my Jamaica
You're paradise to me",You're My Jamaica,You're My Jamaica,1979,10,,Track 'A5',Album,True
34,35,Conway Twitty,"I walked with you 
And talked with you 
And held your lovin' hand
We loved a while and I lived a while 
And I thought that fate had it planned.

Then someone stole my angel 
And I lost what I loved most
I may never get to heaven 
But I once came mighty close.

I may never play 
A golden harp 
Or spread celestial wings
Or walk 
A golden staircase 
While a distant chorus sings.

But once, I had your sweet love 
And felt your tender touch
I may never get to heaven 
But I didn't miss it much.

I may never get to heaven 
But I once came mighty close...",,,,,,,,
35,36,Moe Bandy & Joe Stampley,,Just Good Ol' Boys,Just Good Ol' Boys,1979,10,2:33,Track 'A1',Album,True
36,37,Barbara Fairchild,,,,,,,,,
