,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
23,24,Cal Smith,"Hello Mrs. Johnson you self-righteous woman
Sunday School teacher what brings you out slumming
Do you reckon the preacher would approve where you are
Standing here visiting with a back-sliding Christian
In a neighborhood bar

Well yes that's my bottle and yes that's my glass
And I see you're eye balling this pretty young lass
It ain't none of your business but yes she's with me
And we don't need no sermon you self-righteous woman
Just let us be

The Lord knows I'm drinking and running around
And He don't need your loud mouth informing the town
The Lord knows I'm sinning and sinning ain't right
But me and the Good Lord's gonna have us a good talk
Later tonight

Goodbye Mrs. Johnson you self-righteous biddy
I don't need your preaching and I don't need your pity
So go back to whatever you hypocrites do
And when I talk to Heaven be nice and I'll put in
A good word for you",The Lord Knows I'm Drinking,The Lord Knows I'm Drinking,1972,2,2:50,Track 'A',Single,True
24,25,Charley Pride,"Don'tcha don'tcha don'tcha fight the feelings of love
Cause love is something nobody ever gets enough of
So reach out your hand take in all the sunshine from above
Well now love is believing so don't fight the feelings don't fight the feelings of love

A boy and a girl in a big spinning world upside down in love from the start
Sunny days and laughing skies true love in both their eyes
Spending happy good times in the park
Learning all about living taking and the giving love is growing stronger every day
Well now there'll never be another 'cause they're trusting each other
Good love seems to just work out that way
I said now don'tcha...
Don't fight the feelings don't fight the feelings don't fight the feelings of love",Don't Fight The Feelings Of Love,Don't Fight The Feelings Of Love,1973,2,2:03,Track 'A',Single,True
25,26,Conway Twitty,"Lord, she needs someone to hold her when she cries.

She packed her few belongings left a note and now she's gone
And I can't stand to think of her out there so all alone
As soon as she's gone far enough to know she's out of sight
She'll pull off the highway and she'll cry.

And she needs someone to hold her when she cries
Someone who really understands the way she feels inside
When her heart breaks the tears won't stop, no matter how she tries
And she needs someone to hold her when she cries.

I don't blame her for leavin' Lord, she didn't want to go
But she thinks I don't love her or need her anymore
I've driven her into a world as dark and cold as ice
With no one there to hold her when she cries.

And she needs someone to hold her when she cries
Someone who really understands the way she feels inside
And if she ever loves again I hope that she will find
Someone who'll always hold her when she cries.",She Needs Someone To Hold Her (When She Cries),She Needs Someone To Hold Her (When She Cries),1973,11,2:45,Track 'A1',Album,True
26,27,Jerry Reed,"Well, if you're one of the millions who own one of them gas-drinking, piston-clinking, air-polluting, smoke-belching, four-wheeled buggies from Detroit City, then pay attention. I'm about to sing your song son.

Well, I'm not a man appointed judge
To bear ill-will and hold a grudge
But I think it's time I said me a few choice words
All about that demon automobile
A metal box with the polyglass wheel
The end result to a dream of Henry Ford
Well I've got a car that's mine alone
That me and the finance company own
A ready-made pile of manufactured grief
And if I ain't out of gas in the pouring rain
I'm a-changin' a flat in a hurricane
I once spent three days lost on a cloverleaf
Well it ain't just the smoke and the traffic jam
That makes me the bitter fool I am
But this four-wheel buggy is
A-dollaring me to death
For gas and oils and fluids and grease
And wires and tires and anti freeze
And them accessories
Well honey, that's something else
Well you can get a stereo tape and a color TV
Get a back-seat bar and reclining seats
And just pay once a month, like you do your rent
Well I figured it up and over a period of time
This four thousand dollar car of mine
Costs fourteen thousand dollars
And ninety-nine cents, well now

Lord Mr. Ford, I just wish that you could see
What your simple horseless carriage has become
Well it seems your contribution to man
To say the least, got a little out of hand
Well Lord Mr. Ford what have you done

Now the average American father and mother
Own one whole car and half another
And I bet that half a car is a
Trick to buy, don't you
But the thing that amazes me, I guess
Is the way we measure a man's success
By the kind of automobile he can afford to buy
Well now, red light, green light, traffic cop
Right turn, no turn, must turn, stop
Get out the credit card honey, we're out of gas
Well now, all the cars placed end to end
Would reach to the moon and back again
And there'd probably be some
Fool pull out to pass
Well now, how I yearn for the good old days
Without that carbon monoxide haze
A-hanging over the roar of the interstate
Well if the Lord that made the moon and stars
Would have meant for me and you to have cars
He'd have seen that we was all born
With a parking space

Come away with me Lucille
In my smoking, choking automobile","Lord, Mr. Ford","Lord, Mr. Ford",1973,10,3:12,Track 'A1',Album,True
27,28,Roy Clark,"Come live with me and be my love
Share my bread and wine
Be wife to me, be life to me, be mine
Come live with me and be my love
Let our dreams combine
Be mate to me, be fate to me, be mine.

With these hands I'll build a roof
To shield your head
And with these hands
I'll carve the wood for a baby bed
Come live with me and be my love
Share my bread and wine
Be part of me, the heart of me, be mine.

I'll try to do my best for you
I promise you
I'll laugh with you, I'll cry with you, my whole life through
Come live with me and be my love
Share my bread and wine
Be part of me, the heart of me, be mine...",Come Live With Me,Come Live With Me,1973,11,2:56,Track 'B1',LP,True
28,29,Tanya Tucker,"That Georgia Sun was blood red and goin' down.
That Georgie Sun was blood red and goin' down.

Daddy said ""now come on girl we're headed down the road to Augusta""
And faintly through his clenched teeth he called momma's name
And then he cussed her
He said ""girl you're young
But some dude has come along and stole your mother
But you can't steal no will and mind
'Cause momma's always lookin' for a lover""

With dusty tear drops on his face
My daddy cried in big steps he was takin'
Halfway running to keep up
My shorter legs, were so tired and shakin'
""Where did I go wrong girl
And why would she leave us both this way?""
At times like these, a child of ten never knows exactly what to say

We searched in every bar room and honky tonk as well
And finally daddy found them
And Lord, you know the rest is hard to tell
He sent me out to wait
But scared, I looked back through the door
And daddy left them both soaking up the sawdust on the floor.",Blood Red And Goin' Down,Blood Red And Goin' Down,1973,2,3:00,Track 'A',Single,True
29,30,Tammy Wynette,"I'll just keep on falling in love till I get it right
Right now I'm like a wounded bird hungry for the sky
But if I try my wings and try long enough I'm bound to learn to fly
So I'll just keep on falling in love till I get it right
My door to love has opened up more times than in
I'm either fool or wise enough to open it again
'Cause I'll never know what's beyond that mountain till I reach the other side
So I'll just keep on falling in love till I get it right
If practice makes perfect then I'm near bout as perfect as I'll ever be in my life
So I'll just keep on falling in love till I get it right",'Til I Get It Right,'Til I Get It Right / The Bridge Of Love,1972,2,2:36,Track 'A',Single,True
30,31,Merle Haggard,"There's not much a man can do inside a prison
Just take his mem'ry trips and fights the pain
And a word from home can mean so much to a prisoner
And it's been years now since that last letter came

Not a day goes by that I don't think of mama
And my nights are filled with thoughts of sweet Marie
And old friends I ran around with keep on running through my mind
But I just wonder if they ever think of me

I wonder if they know that I'm still living
And still proud to be a part of Uncle Sam
I wonder if they think I died of hunger
In this rotten prison camp in Vietnam

Not a day goes by that I don't think of mama
And my nights are filled with thoughts of sweet Marie
And I remember daddy sayin' you'll come back a better man
But I just wonder if they ever think of me
Oh, I just wonder if anyone thinks of me",I Wonder If They Ever Think Of Me,I Wonder If They Ever Think Of Me,1973,2,2:49,Track 'A',Single,True
31,32,Donna Fargo,"Can't remember my first mem'ry of you you were always there
And now I know I never knew you well
But I was just a kid and you were always there to pick me up every time I fell
And you always warmed a blanket to wrap around my feet
When you tucked me into bed to say my prayers
And I'll bet I never thanked you among all the other things
That I took for granted cause you were always there
Yes you were always there so we never took the time
For you to tell me your dreams and me to tell you mine
And we never took the time to talk of love and happiness
And life and death and heartache and pain and loneliness

Why I don't even know if you were happy or if you could have been
Or if you could have one wish what would it be
Or what would you do differently if you could live again
And were you glad that you gave life to me
And I'd give anything to tell you am I glad that you were born
But you'll never hear the words I've learned to say
Cause before I got to know you died of loneliness
And they tell me I grew up and moved away
Yes you were always there so we never took the time
For you to tell me your dreams and me to tell you mine
There were so many things that could have been but now we'll never share
Cause kids don't know much and you were always there
No kids don't know much and you were always there",You Were Always There,You Were Always There / He Can Have All He Wants,1973,2,3:16,Track 'A',Single,True
32,33,Charley Pride,,,,,,,,,
33,34,Dottie West,"I love you please believe me I wouldn't want you to ever leave me
But I was raised on country sunshine
I was raised on country sunshine green grass beneath my feet
Runnin' through fields of daisies a wadin' through the creek
You love me and it's invitin' to go where life is more excitin'
But I was raised on country sunshine
I was raised on country sunshine I'm happy with the simple things
A Saturday night dance a picture show and the joy that the bluebird brings
I love you please believe me I wouldn't want you to ever leave me
But I was raised on country sunshine
There's just something 'bout the mornin' makes each day a joy to see
Nighttime brings a peaceful feelin' to rest inside of me
I love you please believe me I wouldn't want you to ever leave me
But I was raised on country sunshine
Oh I love you please believe me...
Uh huh I was raised on country sunshine oh oh I was raised on country sunshine",Country Sunshine,Country Sunshine,1973,2,2:01,Track 'A',Single,True
34,35,Tammy Wynette,"We're gonna hold on
We're gonna hold on
We're gonna hold on to each other

Life can be rough sometimes it's kind
A real good life is hard to find
But the best love is the one we've known
And the faith we have between us makes it grow

Some love lives and some love don't
We've got the kind of love we want
It brings us happiness all through the day
Nothin' can ever make it go away

We're gonna hold on
We're gonna hold on
We're gonna hold on to each other

Time will tell if your right or wrong
We know we're right by holdin' on
And the future is set for you and me
Filled with love the way we both want it to be

We're gonna hold on
We're gonna hold on
We're gonna hold on to each other

We're gonna hold on
We're gonna hold on... fade",We're Gonna Hold On,We're Gonna Hold On,1973,11,2:54,Track 'A1',Album,True
35,36,Johnny Rodriguez,"I'm beginning to believe I get my kicks from being hurt
Instead of making love feel better, you just make it worse
You tell me go, then call me back, and then you set me free

You always come back to hurtin' me
You always come back to hurtin' me
As sweet and stinging as a honey bee
I'm never really sorry when you leave
You always come back to hurting me

Wanting you, I know I'm throwing good love after bad
But I'll admit the worst of you is still the best I've had
I'm this way, you're that way, and it maybe meant to be

You always come back to hurting me
You always come back to hurtin' me",You Always Come Back (To Hurting Me),Introducing Johnny Rodriguez,1973,11,2:17,Track 'A1',Album,True
36,37,Freddie Hart,"I get the greatest feeling
A simple kind of feeling
And it's because I've got a
Super kind of woman

She came to me so gently and so swee-eet
Easy loving swept me off my fee-ee-eet
It was so natural for me to love her
I was always thinking of her
With her beside me now that's all I need

With her, I get the greatest feeling
A simple kind of feeling
And it's because she is a
Super kind of woman

I love that girl with all my heart and sou-oul
With her I am no longer half a who-o-ole
She gives me strength to face tomorrow
She comforts me in times of sorrow
With her beside me life is worth it all

With her, I get the greatest feeling
A simple kind of feeling
And it's because I've got a
Super kind of woman
A super kind of woman",Super Kind Of Woman,Super Kind Of Woman,1973,10,,Track 'A1',Album,True
37,38,Charley Pride,"When she wakes up this morning and turns to kiss me
She'll find I let her sleep because we talked so late last night
She'll know I kissed her face gently till my returning
And when she finds the rose on my pillow I know she'll smile
Her amazing love unending is so much more than I am worthy of
If the rose could speak my feelings she'd know I cherrished her amazing love

If I call her a little late she forgives me
Her voice does not betray she's spent another day alone
She softly thanks me for the rose and says I need you
And then I can feel her smiling on the phone
Her amazing love unending...",Amazing Love,Amazing Love,1973,10,3:09,Track 'A5',Album,True
38,39,Donna Fargo,"It just took a little while for me to get my head together
Growing up's the hardest thing I've ever done

Here I am like a stranger in the house I grew up in
And learned right from wrong in if I did
Where the sun never shined enough on daddies growing older
And mothers never died in but she did
And I remember feeling guilty 'cause I couldn't wait to leave here
Though I loved 'em every way that I knew how
So I packed up all my yesterdays and headed for tomorrow
And it's almost tomorrow now
And daddy's little girl is home but where's the little girl gone
She bundled up her dirty jeans and teenie bopper magazine
In search of what her life was all about
With a little rag doll named Charlie Brown
And an ole suitcase full of hand me downs
And a loneliness she knew so much about

Now the dreams that I trusted and all the playthings have rusted
But here I am a woman somehow
And all those growing pains of yesterdays are gonna get me through tomorrow
'Cause it's almost tomorrow now
And daddy's little girl is home but where's the little girl gone
She bundled up her dirty jeans...

Oh but I can still remember when I used to gaze out this window
Wondering who I was and what I would become
And it just took a little while for me to get my head together
Growing up's the hardest thing I've ever done
Oh but I can still remember...",Little Girl Gone,Little Girl Gone,1973,2,2:28,Track 'A',Single,True
