,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
12,13,Sheb Wooley,"Now back in the country where I was born
It's on a little ol' hillside farm
Ma pa raised six kids and one of 'em was me
In the fall of the year when the fields got white
We'd start pickin' cotton about daylight
And on Saturday pa would take it all to town

Then along about dark when everything was still
We could tell it was pa comin' down the hill
'Cause he'd rear back and he'd sound off something like this
Uh huh uh uh uh uh uh ha ha ha ha ha
Uh huh uh uh uh uh uh ha ha ha ha ha

We'd go out to meet him with a lantern light
'Cause the road got crooked on a Saturday night
And he'd come on down the hill and he'd stop in the yard
He'd sit up there on the wagon seat and he'd say boys I'm hard to beat
Two hundred pound of steel and twice as hard

Got him right and woolly and full of flees
And I never been carried by old knees
Then he'd rear back and below out a chorus or two
Uh huh uh uh uh uh uh ha ha ha ha ha
Uh huh uh uh uh uh uh ha ha ha that's my pa

Got him rough and ready and about half wild
And he'd whip anybody about half a mile
'Cause there wasn't anybody else there 'cept me and little Skeet
He was just as tough as a hickory brien
And I could dive deeper and came up drier
And he did it too right off that wagon seat

Well it shook him up when he hit the ground
But pa got up and looked around
And then reared back and he let us have it again
Uh huh uh uh uh uh uh ha ha ha ha ha
Uh huh uh uh uh uh uh ha ha ha ha ha ha",That's My Pa,Sheb Wooley Sings That's My Pa And That's My Ma,1962,12,,Track 'A1',LP,True
13,14,Jimmy Dean,"In '43 they Set to sea
13 men and Kennedy
Aboard the PT 109
To fight the Brazen enemy
On the isle of ol lusana
In the strait beyond nehru
A Jap deatroyer in the night
Cut the '109 in two.

Smokin' fire upon the sea
Everywhere they looked was the enemy
The heathen gods of old Japan
Yeah, the thought they had the best of a mighty good man

On the coast, commanderos, lookin' through this periscope
Australian niven saw the battle
For the crew had little hope
Two were dead, some were wounded, all were clinging to the bow
Fightin fire, fightin water, trying to save their lives somehow.

Smokin' fire upon the sea
Everywhere they looked was the enemy
The heathen Gods of old Japan
Yeah, the thought they had the best of a mighty good man

Mac Me hun, the irishman, was burned so badly he couldn't swim
Leave me here, go on he said, 'cause if you don't we'll all be dead
The PT's skipper wouldn't leave him, a man to die alone at sea
With his strap, between his teeth, he towed the irishman to the sea.

Smokin' fire upon the sea
Everywhere they looked was the enemy
The heathen gods of old Japan
They thought they had the best of a mighty good man

He led his men through water's Dark
Rocky reefs and hungry skarks
Braved the enemy's bayonets
A .38 around his neck
4 more days, 4 more nights,
A recue boat pulled into sight
The PT 109 was gone,
But Kennedy and his crew lived on

So who could Guess, and who could possibly know
That this same man named Kennedy, would,
Be the leader of a nation,
Be the one to take command,
The PT 109 was gone but Kennedy lived to fight again,

Smokin' fire upon the sea,
Everywhere they looked was the enemy,
But JFK and his crew lived on,
Which proves it's hard to get get the best of a man named John
Big John
Big John
Big John",P.T. 109,"P.T. 109 / Walk On, Boy",1962,2,,Track 'A',Single,True
14,15,Hank Snow,"I was totin' my pack along the dusty Winemaca road
When along came a semi with high and canvas covered load
If you're going to Winemaca Mack with me you can ride
So I climed into the cab and then I settled down inside
He asked me if I seen a road with so much dust and sand
Then I said listen bud I've traveled every road in this here land

I've been everywhere man I've ben everywhere man
Cross the deserts bare man I've breathed the mountain air man
Of travel I've had my share man I've been everywhere

I've been to Reno Chicago Fargo Minnesota Buffalo Toronto Winslow Sarasota
Wichita Tulsa Ottawa Oklahoma Tampa Panama Mattawa La Paloma
Bangor Baltimore Salvador Amarillo Tocopilla Barranquilla and Padilla I'm a killer
I've been everywhere man...

Boston Charleston Dayton Louisiana Washington Houston Kingston Texarkana
Monterey Ferriday Santa Fe Tallapoosa Glen Rock Black Rock Oskaloosa
Tennessee Hennessey Chicopee Spirit Lake
Grand Lake Devil's Lake Crater Lake for Pete's sake
I've been everywhere man...

Louisville Nashville Knoxville Ombabika Shefferville Jacksonville Waterville Costa Rica
Pittsfiels Springfield Bakersfield Shreveport Hackensack Cadillac Fond Du Lac Davenport
Idaho Jellicoe Argentina diamontina Pasadena Catalina see what I mean-a
I've been everywhere man...

Pittsburgh Parkersburg Gravellburg Colorado Ellensburg Rexburg Vicksburg Eldorado
Larrimore Atmore Haverstraw Chattanika Chaska Nebraska Alaska Opelika
Baraboo Waterloo Kalamazoo Kansas City Cedar City Dodge City what a pity
I've been everywhere man...
(I know some place you haven't been) I've been everywhere",I've Been Everywhere,I've Been Everywhere,1962,2,2:32,Track 'A',Single,True
15,16,Don Gibson,"Lonesome number one just call me lonesome number one
Although no titles have I won I surely must be lonesome number one

Every love I've had has faded like a dew
Every one I wanted has wanted someone new
Heartaches hang around they always come
I surely must be lonesome number one
Lonesome number one...

Every love I've had...
Yes I surely must be lonesome number one",Lonesome Number One,Lonesome Number One,1962,2,2:18,Track 'A',Single,True
16,17,Johnny Tillotson,"I cry myself to sleep each night
Wishing I could hold you tight
Life seems so empty since you went away
The pillow where you lay your head
Now holds my lonely tears instead
And it keeps right on a-hurtin'
Since you're gone

It keeps right on a-hurtin' every minute of the day
Every hour you're away I feel so lonely
And I can't help it, I don't think I can go on
And it keeps right on a-hurtin' since you're gone

They say a man should never cry
But when I see you passing by
My heart breaks down and cries a million tears
You broke my heart and set me free
But you forgot your memory
And keeps right on a-hurtin' since you're gone

It keeps right on a-hurtin' every minute of the day
Every hour you're away I feel so lonely
And I can't help it, I don't think I can go on
And it keeps right on a-hurtin' since you're gone",It Keeps Right On A-Hurtin',It Keeps Right On A-Hurtin',1962,2,2:45,Track 'A',Single,True
17,18,George Jones,"(She thinks I still care)
Just because I ask a friend about her
Just because I spoke her name somewhere
Just because I rang her number by mistake today
She thinks I still care

Just because I haunt the same old places
Where the mem'ry of her lingers ev'rywhere
Just because I'm not the happy guy I used to be
She thinks I still care

But if she's happy thinkin' I still need her
Then let that silly notion bring her cheer
But how could she ever be so foolish?
Oh, where would she get such an idea?

Just because I ask a friend about her
And just because I spoke her name somewhere
Just because I saw her then went all to pieces
She thinks I still care

She thinks I still care",She Thinks I Still Care,She Thinks I Still Care / Sometimes You Just Can't Win,1962,2,2:31,Track 'A',Single,True
18,19,Burl Ives,"I saved up my money to buy my sweetheart some flowers
For Saturday's date and I restlessly counted the hours
Then today in the mail I received this short little note
And I broke down inside at the message that her mother wrote

Mary Ann regrets she's unable to see you again
We're leaving for Europe next week, she'll be busy till then
They know that she loves me but poor boys don't fit in their plan
Good-bye true love, good-bye my sweet Mary Ann

The weeks have gone by, not a word have I heard since then
In the papers I read of the far away places she's been
I can't eat, I can't sleep for over and over again
My mind reads that letter and I cry for my Mary Ann

Mary Ann regrets she's unable to see you again
We're leaving for Europe next week, she'll be busy till then
They know that she loves me but poor boys don't fit in their plan
Good-bye true love, good-bye my sweet Mary Ann

My Mary Ann died, they said she just wasted away
If I could have seen her, I know she'd be living today
For we loved each other and if they'd have left us alone
Today she'd be wearing my ring, not a blanket of stone

Mary Ann regrets she's unable to see you again
We're leaving for Europe next week, she'll be busy till then
They know that she loves me but poor boys don't fit in their plan
Good-bye true love, good-bye my sweet Mary-Ann",Call Me Mr. In-Between,Call Me Mr. In-Between,1962,2,2:41,Track 'A',Single,True
19,20,Jim Reeves,"Yeah, I'm gonna change everything
That holds a memory of you
Oh! Yeah.

I'm gonna start with the walls
Take the pictures off the walls 
And burn 'em
Move the chairs around
Take the window curtains down 
And burn 'em
Everything I see
Reminds me you were here
Yeah, I'm gonna change everything 
That holds a memory of you
Oh! Yeah.

The candlelabra set
You gave me on the night 
Of my birthday
The records that you bought
The hi-fi we loved to play
The decorating man 
Will come and rearrange them
Yeah, I'm gonna change everything 
That holds a memory of you
Oh! Yeah.

Take the carpet off the floor
Throw it out the door
It's filled with tears
Everything I find 
That brings you to my mind 
Must disappear
Every night I dream 
I'll dream of someone new
Yeah, I'm gonna change everything 
That holds a memory of you
Yeah, I'm gonna change everything 
That holds a memory of you
Oh! Yeah, Mmm.
Oh! Yeah, Mmm...",,,,,,,,
20,21,Leroy Van Dyke,"Her arms are cold but still she holds me to that vow
What once was love is now a prison wall
(Prison wall)
And though I break away to meet you anyhow
I have to say, please remember when you call

If a woman answers, hang up the phone
Don't take a chance, please, don't ask for me
If a woman answers, hang up the phone
I love you but darlin' I'm not free

These chains that bind this heart of mine may never break
But they can't stop my heart from warning you
(Warning you)
I know that I should say don't call for both our sakes
But I can't, so remember when you do

If a woman answers, hang up the phone
Don't take a chance, please, don't ask for me
If a woman answers, hang up the phone
I love you but darlin' I'm not free
I love you but darlin' I'm not free",If A Woman Answers (Hang Up The Phone),If A Woman Answers (Hang Up The Phone) / A Broken Promise,1962,2,2:17,Track 'A',Single,True
21,22,Porter Wagoner,"So break out the bottle bring on the crowd
Just gather round me cause misery loves a company
I've just left my home friends where I couldn't sleep
For missin' a woman that I couldn't keep
She just walked out and left me for somebody else
Now her memory keeps hauntin' me when I'm by myself
So break out the bottle bring on the crowd
Tell funny stories turn the jukebox up loud
Come on sit at my table where the drinks are on me
Just gather round me cause misery loves company

Now I'm not the first one who's lost everything
To a false hearted woman with a false hearted dream
But this is the first time I've suffered myself
Help me get over this love I'll handle the next love all by myself
So break out the bottle...",Misery Loves Company,Misery Loves Company,1961,2,2:34,Track 'A',Single,True
22,23,Lester Flatt & Earl Scruggs,,The Ballad Of Jed Clampett,The Ballad Of Jed Clampett / Coal Loadin' Johnny,1962,2,,Track 'A',Single,True
23,24,Billy Walker,"I'd like to be in Charlie's shoes that's what I always said
'Cause he had you and everything tied with a golden thread
Then Charlie left and went away and when I got the news
It wasn't long till I was walking round in Charlie's shoes
Now I'm wearing out the shoes that Charlie wore
Walking back and forth across the floor
The troubles that drove him away I've got for company
These nights in Charlie's shoes are killing me

The greener grass that turned my head so swiftly did turn brown
Cause every little dream I build she's always tearing down
I never knew old Charlie's shoes could have so many tacks
Of disappointing sorrows and I wish he had 'em back
'Cause I'm wearing out the shoes...",Charlie's Shoes,Charlie's Shoes / Wild Colonial Boy,1962,2,,Track 'A',Single,True
24,25,Rex Allen,,Don't Go Near The Indians,Don't Go Near The Indians,1962,2,2:59,Track 'A',Single,True
25,26,Burl Ives,"I saved up my money to buy my sweetheart some flowers
For Saturday's date and I restlessly counted the hours
Then today in the mail I received this short little note
And I broke down inside at the message that her mother wrote

Mary Ann regrets she's unable to see you again
We're leaving for Europe next week, she'll be busy till then
They know that she loves me, but poor boys don't fit in their plan
Good-bye true love, good-bye my sweet Mary Ann

The weeks have gone by not a word have I heard since then
In the papers I read of the far away places she's been
I can't eat, I can't sleep for over and over again
My mind reads that letter and I cry for my Mary Ann

Mary Ann regrets she's unable to see you again
We're leaving for Europe next week, she'll be busy till then
They know that she loves me but poor boys don't fit in their plan
Good-bye true love, good-bye my sweet Mary Ann

My Mary Ann died, they said she just wasted away
If I could have seen her I know she'd be living today
For we loved each other and if they'd have left us alone
Today she'd be wearing my ring, not a blanket of stone

Mary Ann regrets she's unable to see you again
We're leaving for Europe next week, she'll be busy till then
They know that she loves me but poor boys don't fit in their plan
Good-bye true love, good-bye my sweet Mary-Ann",Mary Ann Regrets,Mary Ann Regrets,1962,2,3:30,Track 'A',Single,True
26,27,Marion Worth,,Shake Me I Rattle (Squeeze Me I Cry),Shake Me I Rattle (Squeeze Me I Cry),1962,2,,Track 'A',Single,True
27,28,Eddy Arnold,,A Little Heartache,A Little Heartache,1962,2,2:02,Track 'A',Single,True
28,29,George Jones & The Jones Boys,"There's a picture that I carry
One we made some time ago
If they ask who's in the picture with me
I say just a girl, I used to know

Just a girl, I used to go around with
Just a friend, from long ago
I don't tell them how lost I am without her
I say she's just a girl, I used to know

I say, she's just another girl now
Just a flame, that's lost it's glow
And I say, her name has slipped my mind now
And she's just a girl, I used to know

Just a girl, I used to spend some time with
Just a friend, from long ago
I don't talk about the nights I cry about her
I say she's just a girl, I used to know

Just a girl I used to know...",A Girl I Used To Know,A Girl I Used To Know / Big Fool Of The Year,1962,2,2:36,Track 'A',Single,True
29,30,Stonewall Jackson,"Have you found since you turned me down
The one that you've been searching for
Are you glad that you made me sad
For you know I vowed to love you ever more

What did you have in mind when you broke this heart of mine
And are you laughing in my face
Darling what can I do when you say we were through
You've left a wound time can't erase

Tell me dear are you satisfied to be foot loose and fancy free
Is it power you want for the things that you have done
What you've gained I guess I'll never see

What did you have in mind when you broke this heart of mine
And are you laughing in my face
Darling what can I do when you say we were through
You've left a wound time can't erase",A Wound Time Can't Erase,Greatest Hits,1965,12,2:37,Track 'B1',Single,True
30,31,Ernest Ashworth,,Everybody But Me,Everybody But Me / (I Just Spent) Another Sleepless Night,1962,2,1:58,Track 'A',Single,True
31,32,The Wilburn Brothers,"Uh oh trouble back in town

Look who's coming down the street
Big brown eyes an' smile so sweet
Uh-oh, troubles back in town

I feel a sad old memory
Coming back to torture me
Uh-oh, troubles back in town

Funny, she still looks the same
Time has brought so little change
Why did she turn up again
Just when my heart was on the mend?

Wish I didn't love her so
Better hide until she goes
Uh-oh, troubles back in town

Funny, she still looks the same
Time has brought so little change
Why did she turn up again
Just when my heart was on the mend?

Wish I didn't love her so
Better hide until she goes
Uh-oh, troubles back in town",Trouble's Back In Town,Trouble,1998,18,,Track '9',Compilation,True
32,33,Burl Ives,"It's just my funny way of laughin'
Yes, my funny way of laughin'
Your leavin' didn't bother me
It's just my funny way of laughin'
Yes, my funny way of laughin'
I'm really happy as can be

If you see me with a great big smile
At some party where the fun runs wild
If tears start to flow and I fall apart
Please don't think you broke my heart

It's just my funny way of laughin'
Yes, my funny way of laughin'
Your leavin' didn't bother me
It's just my funny way of laughin'
Yes, my funny way of laughin'
I'm really happy as can be

If we meet on the street
And a little bitta tear rolls down my cheek
Please don't think it's because I'm blue
Or that I'm still in love with you

It's just my funny way of laughin'
Yes, my funny way of laughin'
Your leavin' didn't bother me
It's just my funny way of laughin'
Yes, my funny way of laughin'
I'm really happy as can be

Remember the day you left our place
And how the tears rolled down my face
It wasn't because you were leavin' me
I was happy because you were pleasing me

It's just my funny way of laughin'
Yes, my funny way of laughin'
Your leavin' didn't bother me
It's just my funny way of laughin'
Yes, my funny way of laughin'
I'm really happy as can be

Funny way of laughin', laughin'
Funny way of laughin', laughin'
Funny way of laughin', laughin'",Funny Way Of Laughin',It's Just My Funny Way Of Laughin',1962,12,2:43,Track 'A1',Album,True
33,34,Faron Young,"I was the world's champion lover to my baby
Undefeated and I treated baby right
I won every easy round against temptation
And I went right home to baby every night

Then I met an old flame that I used to train with
She gave me knock out kisses to the mouth
When baby learned there'd been a main event in secret
Oh she counted ten and throwed old champion out

But I'll make a comeback comeback this ain't the end
This has been champ will be a champion again
I was punch-drunk to cheat and lose my baby
For the second time they're twice as hard to catch
That's why I'm in training now to ask forgiveness
Getting in condition for my greatest match

I'm defending my claim to the title
I just can't lose I've got too much to win
And when I'm sure all the low blows are over
She'll say champ take off those gloves and come on in

That'll be my comeback comeback she'll kiss me and then
This has been champ will be a champion again
That'll be my comeback comeback she'll kiss me and then
This has been champ will be a champion again",The Comeback,The Best Of Faron Young,1979,10,,Track 'B2',Album,True
34,35,Don Gibson,,I Can Mend Your Broken Heart,I Can Mend Your Broken Heart,1962,2,2:28,Track 'A',Single,True
35,36,Wanda Jackson,"I'm in the middle of a heartache half out half in
Not quite out of love with you not too much in love with him
I'm in the middle of a heartache half way half blue
Can't give all my love to him when I'm still in love with you
Just when I think that I've forgotten you the mem'ry of your love grows dim
That old pain starts again of wanting you more than I ever wanted him
I'm in the middle of a haertache heart old heart new
Can't give all my love to him when I'm still in love with you

Just when I think...",In The Middle Of A Heartache,In The Middle Of A Heartache / I'd Be Ashamed,1961,2,2:34,Track 'A',Single,True
36,37,Jimmy Dean,"Dear daughter, I tiptoed in your room tonight and I looked down at
You smilin' in your sleep. You were so lovely my heart nearly broke;
And I thought how much like Sleeping Beauty a little girl is. When I
Tuck you in at night I never know how old you'll be when you wake. One
Evening you crawl on your dad's lap and throw your arms around his neck,
The next morning you might be much too grown up for that sort of thing.

You're so quickly approaching the awkward age, too young to drive the
Car and yet too old to be carried in the house half asleep on daddy's
Shoulder. I have a secret that I've never told you, Sleeping Beauty,
You're going on a very exciting trip. You'll travel from yesterday all
The way to tomorrow. It's a rapid journey and you'll travel light,
Leaving behind you measles, mumps, freckles, bumps, bubble gum and me.

I promise not to feel too hurt when you discover that the world is more
Important than your daddy's lap. Yesterday you were blue jeans and pig tails,
The neighborhood's best tree climber. Tomorrow you'll be blue organdy and
Pony tails and you'll view the world from a loftier perch - a pair of high
Heel shoes.

Yesterday you could mend a doll's broken leg with a hug; tomorrow you'll
Be able to break a young man's heart with a kiss. Humh! Humh! Yesterday you
Could get lost one aisle away from me at a supermarket now I have to worry
About losing you down another aisle to some strange young man. You see,
Just at the point where you're growing pains stop, mine begins. Yesterday
You were kind of a pain in the neck when you were around, tomorrow you'll
Be an ache in my heart when your not.

Tomorrow you'll lay aside your jump rope and tie up the telephone lines
And that little boy that used to push you in the mud; well, he'll fight to
Sit out a dance with you. The clock is countin' the minutes for you and the
Sky upstairs is savin' its' brighest stars; - and the sun is waitin' with
Its' shiniest day.

Oh I, I can't expect you to live in a doll house forever. Sooner or later,
The butterfly sheds it's cocoon and the smallest bird must try its wings.
But when you grow up and out of my arms; when you finally get too big for my
Shirts, I'll still recall how you used to scatter dust and dolls and partially
Through every room in the house; but you spread sunshine too. The dust is
Settled, your mom picked up the dolls; but the sunshine will always fill
The corners of our hearts.

So, here I am talking in your sleep, because, well if you saw this look on
My face, you'd laugh and if I spoke with this lump in my throat, I'd cry.
Yea! honey when I looked at you tonight you were a Sleeping Beauty. So, I
Tiptoed over and I kissed you you didn't wake up, I knew you wouldn't.
According to the legend only the handsome young prince can open your eyes
And I'm just the father of the future bride.

So you sleep on pretty thing, tomorrow you'll wake and you'll be a young
Lady and you won't even realize that you've changed courses in the middle
Of a dream. But you might notice a little change in me; I'll look a little
Different somehow. A little sadder, a little wiser, but a whole lot richer.
Tonight, I kissed a princess and I feel like a king.",Dear Ivan,Dear Ivan,1962,2,,Track 'A',Single,True
37,38,Eddy Arnold,,Does He Mean That Much To You?,Does He Mean That Much To You?,1962,2,2:20,Track 'A',Single,True
