,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,Gary Morris,"I just might take to leavin' in the middle of a night
And I might not be here in the morning light
But I'll never stop loving you, loving you

I might move into Memphis on a fast moving train
Thumbin' down some trucker heading west in the fast lane
But I'll never stop loving you, loving you

Just as sure as that Mississippi flows to the sea
I'll run just as wild, love just as deep
I'll never stop loving you, loving you
Loving you, loving you

I might call from Atlanta for bus fare home
Call you from Dallas to tell you what flight I'm on
But I'll never stop loving you, loving you

Just as sure as the suns sets on that beach in Malibu
I might go round the world but I'll come back to you
I'll never stop loving you, loving you
Loving you, loving you

I told you when I met you
I would never let you put chains on me
And you never tried in my life
You know that means everything

Just as sure as Manhattan is sittin' on a bed of stone
You know that I won't leave you in your bed alone too long
I'll never stop loving you, loving you
Loving you, loving you

I'll never stop loving you, loving you
Loving you, loving you, loving you",I'll Never Stop Loving You,I'll Never Stop Loving You,1985,2,3:39,Track 'A',Single,True
11,12,Alabama,"As I lay by your side and hold you tonight
I want you to understand,
This love that I feel is so right and so real,
I realize how lucky I am.
And should you ever wonder if my love is true,
There's something that I want to make clear to you.

There's no way I can make it without you,
There's no way that I'd even try.
If I had to survive without you in my life,
I know I wouldn't last a day.
Oh babe, there's no way.

It means so much to me whenever I see
That 'wanting me look' in your eyes.
I don't know how I could do without
Holding you close every night.
I've waited so long just to have you to hold.
Now that I've got you,
I'll never let go.

There's no way I can make it without you.
There's no way that I'd even try.
If I had to survive without you in my life,
I know I wouldn't last a day. 
Oh babe, there's no way.

I never knew until you
What I was missing.
Now you say ""Forever.""
I find my heart, it's listening,
Yes, I'm listening.

There's no way I can make it without you.
There's no way that I'd even try.
If I had to survive without you in my life,
I know I wouldn't last a day.
Oh babe, there's no way.

Baby, there's just no way.",There's No Way,There's No Way,1985,2,4:11,Track 'A',Single,True
12,13,The Judds,"I was standing in line at the city bus stop
Soaked to the skin from ev'ry rain drop
I see you driving by just like a phantom jet
With your arm around some little brunette
You say you won't be home because you're working late
Honey, I'm no fool, you've been out on a date
The lipstick on your collar gives the game away
It's strawberry red and mine's pink rose

Have mercy on me
You treat me so bad I'm in misery
It's breaking my heart, can't you see
Baby, baby have mercy on me

Well I called you up on the telephone
I could hear you was playin' Haggard and Jones
I knew right then that there was something wrong
There's only one reason you play cheatin' songs

Went to the bank with my little check book
The cashier he gave me the strangest look
He said you ain't got no money 'cause you're over drawn
Your man took it all and he's done gone",Have Mercy,Have Mercy,1985,2,3:22,Track 'A',Single,True
13,14,Oak Ridge Boys,,"Touch A Hand, Make A Friend","Touch A Hand, Make A Friend",1985,2,3:28,Track 'A',Single,True
14,15,Charly McClain,"Married at 16, 2 kids by 21 
But he couldn't take it, now she's raisin' them on her own 
Between the bills and the laundry, sometimes she's so lonely she cries 
But she's found an escape from some of the achin' inside 

She's got a radio heart 
She loves the songs they play, they take him off her mind 
She's got a radio heart 
It helps fill an empty space he left behind 
She gets lost in a steel guitar 
Oh it's her way out when the heartache starts 
She's found a little salvation in a local station 
She's got a radio heart 

She'll finish clearin' the table and put the kids off to bed 
She tries to watch an old movie, but she thinks of him instead 
She lies alone in the dark and stares at the lighted dial 
She gets into the music and out of this world for a while 

She's got a radio heart 
She loves the songs they play, they take him off her mind 
She's got a radio heart 
It helps fill an empty space he left behind 
She gets lost in a steel guitar 
Oh it's her way out when the heartache starts 
She's found a little salvation in a local station 
She's got a radio heart 
She's got a radio heart",Radio Heart,Radio Heart,1985,10,,Track 'A5',LP,True
15,16,Rosanne Cash,"It's the right time, you know I feel fine tonight
(I don't know why you don't want me)
It's the right place, I've got my new face tonight
(I don't know why you don't want me)
I'm in the right mood, I've got my new shoes tonight
(I don't know why you don't want me)
I've got my new dress, I couldn't hurt less tonight
(I don't know why you don't want me)

Somebody told you I was so cold and mean
(Who was that talking?)
Somebody wants you and don't want me in between
(She better start walking)
Somebody hurt you but, baby, she wasn't me

We'll find a new name for such an old game tonight
(I don't know why you don't want me)
I'll show you how long that I can go on tonight
(I don't know why you don't want me)
I don't know why you don't want me

Just when I think that I can make it without you
You come 'round and say you want me now
You tell me don't leave and I want to believe you
Why can't you see just how much I need you

Somebody told you I was so cold and mean
(Who was that talking?)
Somebody wants you and don't want me in between
(She better start walking)
Somebody hurt you but, baby, she wasn't me

Oh, it's the last chance for a romance tonight 
(I don't know why you don't want me)
There'll be no next time if you won't be mine tonight
(I don't know why you don't want me)
I don't know why you don't want me
(I don't know why you don't want me)
I don't know why you don't want me
(I don't know why you don't want me)
I don't know why you don't want me
(I don't know why you don't want me)",I Don't Know Why You Don't Want Me,I Don't Know Why You Don't Want Me,1985,2,3:16,Track 'A',Single,True
16,17,Hank Williams Jr.,"Mothers against drunk drivers
The Pope is against the pill
The union's against the workers
Working against their will
The President's against the Congress
The Senate is against the House
People are against politicians
And I'm against cats in the house

But I'm for love and I'm for happiness
And I'm for ""if you don't like it can't you just let it rest.""
And I'm for turning off the music; turning down the lights
'Cause I'm for nothing else but you and me tonight

The cities against the counties
The counties against the state
The state is against the government
And the highways still ain't paved
The banker's against the farmer
The farmer's against the wall
Doctors against me smoking
And the devil is against us all

But I'm for love and I'm for happiness
And I'm for ""if you don't like it can't you just let it rest.""
And I'm for turning off the tube; turning down the lights
'Cause I'm for nothing else but you and me tonight

The cops are against the robbers
The laws are against the cops
Justice is against the system
And some people are blowing their tops
The horse is against the automobile
The bus is against the train
The train is against the jumbo jet
And I'm against fishing in the rain

But I'm for love I'm all for happiness
And I'm for ""if you don't like it can't you just let it rest.""
And I'm for turning off the tube; turning down the lights
'Cause I'm for nothing else but you and me tonight

Hey, I'm for love I'm all for happiness
And I'm for not looking for something to make us mad
I'm all for turning off the music; turning down the lights
And I'm for nothing else but you and me tonight",I'm For Love,"I'm For Love / Lawyers, Guns And Money",1985,2,2:55,Track 'A',"7""",True
17,18,Lee Greenwood,,,,,,,,,
18,19,George Strait,"Well, excuse me, but I think you've got my chair
No, that one's not taken; I don't mind
If you sit here, I'll be glad to share
Yeah, it's usually packed here on Friday nights
Oh, if you don't mind, could I talk you out of a light?
Well, thank you, could I drink you a buy?
Oh, listen to me; what I mean is can I buy you a drink?
Anything you please
Oh, you're welcome; well, I
Don't think I caught your name
Are you waiting for someone to meet you here? Well
That makes two of us, glad you came
No, I don't know the name of the band, but they're good
Aren't they? Would you like to dance?
Yeah, I like this song too, it reminds me of you and me
Baby, do you think there's a chance
That later, on I could drive you home?
No, I don't mind at all
Oh, I like you too, and to tell you the truth
That wasn't my chair after all
Oh, I like you too, and to tell you the truth
That wasn't my chair after all
That wasn't my chair after all",The Chair,The Chair,1985,2,3:28,Track 'A',Single,True
19,20,Exile,"The band was playing, kinda, something low
All the lovers swaying, to and fro
You and me, together, dancing real slow

Tonight's the night, I want you to know
I can't hold out any longer
Remember, love can't grow
Oh, very much stronger

You better hang on to your heart, hold on tight
Or I'm gonna steal it away, tonight
I'll take you in my arms and never ever let you go

There's a new moon out, the stars are shining bright
You're here with me and it feels so right
So hang on to your heart
Or I'm gonna steal it away

You're living proof, that dreams come true
I can't believe, I'm really holding you
So close, so tight, all night through

If I could only make time stand still, forever
It'll always be
Just you and me
Here, together

You better hang on to your heart, hold on tight
Or I'm gonna steal it away, tonight
I'll take you in my arms and never ever let you go

There's a new moon out, the stars are shining bright
You're here with me and it feels so right
So hang on to your heart
Or I'm gonna steal it away

Hang on, hang on
Hang on to your heart
Hang on, hang on
Hang on to your heart

Hang on, hang on
Hang on to your heart
Hang on, hang on
Hang on to your heart",Hang On To Your Heart,Hang On To Your Heart,1985,10,3:34,Track 'A3',Album,True
20,21,Lee Greenwood,"I would pick and we would sing to the rhythm of that front porch swing
The moonlight holds the spotlight that we shared
I found new notes on that old guitar, she believed I could be a star
She told me that she wanted to be fair

She said, I love you more than to hold you down, boy you're glory bound
We can't share a world with different dreams
So I chased mine and she found hers too, but someone else made hers come true
Now I'm a star, but every time I sing

My heart goes drifting down a dusty dixie road
Taking my mind, back in time
L.A. lights burn like hell once you know
You left heaven waitin' down the dixie road.

Every night I'm in a different place and I'm searching every stranger's face
Trying to find the girl that's just not there
She's back there in Montegomery and I'm clear across the country
But whenever I'm alone I go back there.

My heart goes drifting down a dusty dixie road
Taking my mind, back in time
L.A. lights burn like hell once you know
You left heaven waitin' down the dixie road.

My heart goes drifting down a dusty dixie road
Taking my mind, back in time
L.A. lights burn like hell once you know
You left heaven waitin' down the dixie road.",Dixie Road,Dixie Road,1985,2,2:39,Track 'A',Single,True
21,22,The Judds,"Love ain't a candle
It doesn't burn for one night
And need the dark to shine
Love is alive

And love ain't just a word
In every dictionary
With no where defined
Love is a man and he's mine

Love is alive
And at our breakfast table
Everyday of the week
Love is alive
And it grows everyday and night
Even in our sleep
Love is alive
And it's made a happy woman out of me
Oh, love is alive
And here by me

Love ain't just a mood
A distant far away dream
That needs the night to rise
Love is alive
And love ain't just a song
Sweet words of music
To go dancin' by
Love is a man and he's mine

Love is alive
And at our breakfast table
Everyday of the week
Love is alive
And it grows everyday and night
Even in our sleep
Love is alive
And it's made a happy woman out of me
Oh, love is alive
And here by me

Love is alive, here by me

Love is alive
And at our breakfast table
Everyday of the week
Love is alive
And it grows everyday and night
Even in our sleep
Love is alive
And it's made a happy woman out of me
Oh, love is alive
And here by me",Love Is Alive,Love Is Alive,1985,2,3:55,Track 'A',Single,True
22,23,Oak Ridge Boys,"Here in the day, here in the light 
All I can see is you last night 
Lit by the moon still by my side 
Loving arms open wide. 
And the love that comes over me
Is enough to make me stay. 

Is it life lived separately? 
Is life all it ought to be? 
Oh, if it were up to me 
I'd make my life with you. 

Some people say it's a dangerous game
I'll take my chances just the same 
If love is a game and you are the prize 
You standing here is no surprise. 
And the love that comes over me 
Is enough to make me stay. 

Is it life lived separately? 
Is life all it ought to be? 
Oh, if it were up to me 
I'd make my life with you.

Is it life lived separately? 
Is life all it ought to be? 
Oh, if it were up to me 
I'd make my life with you.

Is it life lived separately? 
Is life all it ought to be? 
Oh, if it were up to me 
I'd make my life with you.",Make My Life With You,Oak Ridge Boys Greatest Hits 2,1984,10,3:55,Track 'B4',Single,True
23,24,Rosanne Cash,"Take a look at my eyes
It's been a long, long time
I used to feel so strong
When I knew you were mine

But since you let me down
I'm hard to be around
I don't know what I'm gonna do
He could never be you
He could never be you

I guess it all comes around
Baby, please don't cry
Love is gonna be a little reckless
Oh, lovers all have to stand trial

Since you let me go
There's nothing going on
I don't know what I'm gonna do
He could never be you
He could never be you
Uh-uh, uh-uh, huh
He could never be you

He knows the rules
And he plays the part
But he only has me
He don't have my heart

He could never be you

So take a look at my eyes
No, you can't hide the truth
No, you don't get by on pride
It'll run over you

Since you let me down
I'm hard to be around
I don't know what I'm gonna do
He could never be you
He could never be you
Uh-uh, uh-uh, huh
He could never be you
Uh-uh, uh-uh, huh
Uh-uh, uh-uh, huh
He could never be you
Uh-uh, uh-uh, huh
Uh-uh, uh-uh, huh
Uh-uh, uh-uh, huh
He could never be you",Never Be You,Rhythm And Romance,1985,10,3:23,Track 'A3',Album,True
24,25,Reba McEntire,"How blue can you make me?
How long till I heal?
How can I go on lovin' you when you're gone?
How blue can I feel?

Oh honey why did you leave me?
Ain't you go a heart left in your chest?
I swear to you that I'm dyin'
Cause my mind won't let my body rest

If I sink any lower, I'll go under
If I cry anymore, I'll go blind
Lord there ain't no relief
For this 'missing you' grief
How long can you torture my mind?

How can I go on lovin' you when you're gone?
How blue can I feel?",How Blue,Reba McEntire's Greatest Hits,1987,10,2:40,Track '3',Compilation,True
25,26,Alabama,"There are people in this country 
Who work hard every day
Not for fame or fortune do they strive
But the fruits of their labor 
Are worth more than their pay
And it's time a few of them were recognized.

Hello Detroit auto workers, 
Let me thank you for your time
You work a forty hour week for a livin', 
Just to send it on down the line
Hello Pittsburgh steel mill workers, 
Let me thank you for your time
You work a forty hour week for a livin', 
Just to send it on down the line.

This is for the one who swings the hammer, 
Driving home the nail
Or the one behind the counter, 
Ringing up the sale
Or the one who fights the fires, 
The one who brings the mail
For everyone who works behind the scenes.

You can see them every morning 
In the factories and the fields
In the city streets and the quiet country towns
Working together like spokes inside a wheel
They keep this country turning around.

Hello Kansas wheat field farmer, 
Let me thank you for your time
You work a forty hour week for a livin', 
Just to send it on down the line
Hello West Virginia coal miner, 
Let me thank you for your time
You work a forty hour week for a livin', 
Just to send it on down the line.

This is for the one who drives the big rig, 
Up and down the road
Or the one out in the warehouse, 
Bringing in the load
Or the waitress, the mechanic, 
The policeman on patrol
For everyone who works behind the scenes.

With a spirit you can't replace with no machine
Hello America, let me thank you for your time...",Forty Hour Week (For A Livin'),Forty Hour Week (For A Livin'),1985,2,3:23,Track 'A',Single,True
26,27,George Strait,"Cold Fort Worth beer just ain't no good for jealous. 
I try it night after night. 
You're in someone else's arms in Dallas. 
Does Fort Worth ever cross your mind? 
Darlin' while you're busy burning bridges, 
Burn one for me if you get time. 
'Cause good memories don't fade so easy. 
Does Fort Worth ever cross you mind? 

You left me here to be with him in Dallas, 
And I know it hurt you at the time. 
But I wonder now if it makes a difference. 
Does Fort Worth ever cross your mind? 

You left me here to be with him in Dallas, 
And I know it hurt you at the time. 
But I wonder now if it makes a difference. 
Does Fort Worth ever cross your mind? 

Does Fort Worth ever, does Fort Worth ever, 
Does Fort Worth ever cross your mind?",Does Fort Worth Ever Cross Your Mind,Does Fort Worth Ever Cross Your Mind,1984,10,2:57,Track 'A1',Album,True
27,28,Mel McDaniel,"Down on the corner by the traffic light
Everybody's lookin' as she goes by
They turn their heads and they watch her till she's gone
Lord have mercy, baby's got her blue jeans on

Up by the bus stop and across the street
Open up their windows to take a peek
While she goes walking, rockin' like a rollin' stone
Heaven help us, baby's got her blue jeans on

She can't help it if she's made that way
She's not to blame if they look her way
She ain't really tryin' to cause a scene
It just comes naturally
No, the girl can't help it

Well, up on main street by the taxi stand
There's a crowd of people and a traffic jam
She don't look back, she ain't doin' nothin' wrong
Lord have mercy, baby's got her blue jeans on

She can't help it if she's made that way
She's not to blame if they look her way
She ain't really tryin' to cause a scene
It just comes naturally
No, the girl can't help it

Down on the corner by the traffic light
Everybody's lookin' as she goes by
They turn their heads and they watch her till she's gone
Lord have mercy, baby's got her blue jeans on
Heaven help us, baby's got her blue jeans on",Baby's Got Her Blue Jeans On,Baby's Got Her Blue Jeans On / The Gunfighter's Song,1984,2,3:03,Track 'A',Single,True
28,29,Juice Newton,"You make me feel good
You make real good love, good, good love
You make me think about
Never being without you, way too much

My heart just can't wait, I can't think straight
I want to be with you all the time
You make me want you
You make me want to make you mine
(You make me want to make you mine
You make me want to make you mine, mine, mine)

Come on, baby, you make me want to make you mine
You make me want to make you mine, mine, mine
You make me want you
You make me want to make you mine

You've got that something
You've got me coming back for more, that's for sure
You've got me under a spell
Wondering if you're gonna tell me, say, hey baby, I'm yours

My heart just cannot wait, I can't think straight
Just wanna be with you all the time
You make me want you
You make me want to make you mine
(You make me want to make you mine
You make me want to make you mine, mine, mine)

Come on, baby, you make me want to make you mine
You make me want to make you mine, all mine
You make me want you
You make me want to make you mine

Each day that goes by, I want to be close by your side
Each time I'm with you I find I just lose my mind
I feel strange, I feel things like
This must be love of some kind

My heart just will not wait, I'm gonna celebrate
Just waiting for you to give me a sign
You make me want you
You make me want to make you mine
(You make me want to make you mine
You make me want to make you mine, mine, mine)

Just want to make you mine
(You make me want to make you mine)
Oh, mine
(You make me want to make you)
Mine, mine, mine

Oh, come on, baby
(You make me want to make you mine)
Won't you be mine, mine, all mine?
(You make me want to make you mine, mine, mine)

I really want to make you mine
(You make me want to make you mine)
Won't you be mine, mine, all mine?
(You make me want to make you mine, mine, mine)

I really want to make you mine
(You make me want to make you mine)
Won't you be mine, mine, all mine?
(You make me want to make you mine, mine, mine)

I really want to make you mine
(You make me want to make you mine)
Won't you be mine?
(You make me want to make you",You Make Me Want To Make You Mine,You Make Me Want To Make You Mine,1985,2,3:46,Track 'A',Single,True
29,30,Kenny Rogers,"Girl, there are no words to say
What I feel in my heart
You, you're on my mind night and day
And it hurts me when we're apart
When you're not here by my side
There is nothing in this world for me

I guess I'm crazy, crazy for you can't you see
And although you may think I'm crazy
This is where I'll always be
I will always need your love

Now, I can see every dream
When I look in your eyes
Though, things never are what they seem
There is one thing that I realize
That there's no doubt in my mind
We can make this love go on forever

I guess I'm crazy, crazy for you can't you see
And although you may think I'm crazy
This is where I'll always be
And I need you with me
'Cause you are the dream
That finally came true for me
And all my life there'll be no one else
If I looked all my life there could be no one else
And for the rest of my life all I need is you

I guess I'm crazy",Crazy,Crazy,1984,2,3:40,Track 'A',Single,True
30,31,Oak Ridge Boys,"It's the way you kiss me when we're walkin' down the street 
It's the words you whisper when we're driftin' off to sleep 
A certain way you touch me, the way you say ""hello"" 
Baby it's the little things that make me love you so.

The way you pour your coffee in the early morning light 
The way you call my name out in the middle of the night 
How you sit for hours singing with the radio 
Baby it's the little things that make me love you so.

It's not the memories or all that we've been through, 
It's not the distant dreams that keep me coming back to you
It's not the promises that keep me warm at night 
It's just the every day, it's just the safe and sound, 
It's just our home sweet home.

And when we're old and grey now and the kids have gone away 
We're alone together I may turn to you and say 
There's something I forgot to tell you and by now I think you'll know 
Baby it's the little things that make me love you so. 
Woah woah, baby it's the little things that make me love you so.

Baby it's the little things that make me love you so, woh, woh
Baby it's the little things that make me love you so, woh, woh, woh
Baby it's the little things that make me love you so, woh, woh, woh,
Baby it's the little things that make me love you so, woh, woh, who.

Walkin' in the park, kissin' in the dark 
The little things that baby makes me feel alright now. 
Baby it's the little things that make me love you
Baby it's the little things that make me love you 
Baby it's the little things that make me love you so.",Little Things,Little Things,1985,2,3:24,Track 'A',Single,True
31,32,Earl Thomas Conley,"I'm a lonely rider
She's the sole survivor of this love affair
But she don't care
She's a real heartbreaker
And I can't find a taker, no, that can compare
'Cause she's so rare
She never let me hurt for love
She gave me all she had
But that was only long enough
To go from good to bad

Oh but love don't care whose heart it breaks
It don't care who gets blown away
If it all falls through as a bad mistake
Love don't care whose heart it breaks

I can still remember
Every time I see her, I go back in time
And lose my mind
Yeah I'm a good pretender
I just can't believe her heart's no longer mine
It's so unkind
She never let me hurt for love
She gave me all she had
But that was only long enough
To go from good to bad

Oh but love don't care whose heart it breaks
It don't care who gets blown away
If it all falls through as a bad mistake
Love don't care whose heart it breaks

No, love don't care whose heart it breaks",Love Don't Care (Whose Heart It Breaks),Love Don't Care (Whose Heart It Breaks),1984,2,3:29,Track 'A',Single,True
32,33,Willie Nelson,"Forgiving you was easy, forgeting seems to take the longest time.
I just keep thinking and your memory is forever on my mind.
You know I'll aways love you and I can't forget the day when you were mine.

Forgiving you was easy but forgetting seems to take the longest time.

The bitter fruit of anger growing from the seeds of jealousy.
Oh what a heart ache but I forgive the things you said to me.
For I believe forgiving is the only way I'll find peace of mind.

Forgiving you was easy but forgeting seems to take the longest time.

The years have past so quickly,
As once again they've sealed a young man's dream of all the golden years
And growing old together you and me.

You ask me to forgive you.
You said there was another on your mind,
Forgiving you was easy but forgetting seems to take the longest time...",Forgiving You Was Easy,Forgiving You Was Easy / You Wouldn't Cross The Street (To Say Goodbye),1985,2,2:46,Track 'A',Single,True
33,34,Marie Osmond with Dan Seals,"Wrote my whole life down in a notebook,
Songs about you and me.
Been singing to every soul in Tennessee.
Nobody seems to listen,
And no one ever smiles the way that you do.
So I guess you'll never hear me on the radio,
And I'd give up this crazy dream of mine to hold you once more.

Won't you meet me in Montana.
I wanna see the mountains in your eyes.
Woah, woah, I had all of this life I can handle.
Meet me underneath that big Montana sky.

I left home for Hollywood.
Lookin' for a part to play.
Well you always said I had such a pretty face.
But I guess I'm not that pretty,
'Cause no one looks at me the way that you do.
Well you'll always be a movie star to me.
Darlin' now I guess it's time that I let go of that dream.

Won't you meet me in Montana
I wanna see the mountains your eyes.
Woah, Woah I had all of this life I can handle
Meet me underneath that big Montana sky.

Well were stuck here in these hills that they call mountains.

Darlin' back home in your arms is right where I want to be. 

Won't you meet me in Montana
I wanna see the mountains your eyes.
Woah, Woah I had all of this life I can handle
Meet me underneath that big Montana sky.

In Montana.
I wanna see the mountains in your eyes.
Woah, woah, I had all of this life that I can handle.
Meet me underneath that big Montana sky.",,,,,,,,
