,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
10,11,George Strait,"We both said some things
I know we never meant
And when I slam the door tonight 
You wonder where I went
If I know you, you're probably wondering what to do
You're thinking that I'm gone for good
If I know you

But if I know me 
I'll turn this car around
I won't get half way through town
And I'll be sorry
I'll stop and call
And you'll say you're sorry too
And I'll come running back to you
If I know me

Sometimes, I lose my head
Say things to break your heart
Forgetting if I lost your love, it would tear my world apart
If I know you, you didn't mean one single thing you said
Truth be known, you're dying, crying, lying there in bed

But if I know me 
I'll turn this car around
I won't get half way through town
And I'll be sorry
I'll stop and call
And you'll say you're sorry too
And I'll come running back to you
If I know me

If I know me

And I know me",If I Know Me,If I Know Me,1991,2,2:42,Track 'A',Single,True
11,12,Diamond Rio,"It was seven hundred fence posts from your place to ours
Neither one of us was old enough to drive a car
Sometimes it was rainin' and sometimes it would shine
We wore out that gravel road between your house and mine

I start walkin' your way; you start walkin' mine
We meet in the middle 'neath that old Georgia pine
We gain a lot of ground 'cause we both give a little
Ain't no road too long when we meet in the middle

It's been seven years tomorrow since we said our vows
Under that old pine tree you oughta see it now
Standin' in the backyard remindin me and you
That if we don't see eye to eye 
There's something we can do

I start walkin' your way; you start walkin' mine
We meet in the middle 'neath that old Georgia pine
We gain a lot of ground 'cause we both give a little
Ain't no road too long when we meet in the middle

Babe, I love the way we work it out
That's what love is all about

I start walkin' your way; you start walkin' mine
We meet in the middle 'neath that old Georgia pine
We gain a lot of ground 'cause we both give a little
Ain't no road too long when we meet in the middle

I start walkin' your way; you start walkin' mine
We meet in the middle 'neath that old Georgia pine
We gain a lot of ground 'cause we both give a little
Ain't no road too long when we meet in the middle

I start walkin' your way; you start walkin' mine
We meet in the middle 'neath that old Georgia pine
We gain a lot of ground 'cause we both give a little
Ain't no road too long when we meet in the middle",,,,,,,,
12,13,Alan Jackson,"Has it been ten years
Since we said ""I do""
I've always heard marriage
Made one seem like two
But you're looking better
Than you did back then
You still make this old heart give in

And if I had it to do all over
I'd do it all over again
If tomorrow I found one more chance to begin
I'd love you all over again

The preacher man said
""Till death do us part""
That seemed like forever
To a young man's heart
Now the days seem much shorter
The longer we love
And the memories just keep adding up

And if I had it to do all over
I'd do it all over again
If tomorrow I found one more chance to begin
I'd love you all over again

If tomorrow I found one more chance to begin
I'd love you all over again",I'd Love You All Over Again,I'd Love You All Over Again,1990,2,3:10,Track 'A',Single,True
13,14,Collin Raye,"I read a note my grandma wrote back in 1923
Grandpa kept it in his coat, and he showed it once to me
He said, ""Boy you might not understand, but a long, long time ago
Grandma's daddy didn't like me none, but I loved your grandma so

We had this crazy plan to meet and run away together
Get married in the first town we came to and live forever
But nailed to the tree where we were supposed to meet instead
I found this letter, and this is what it said

If you get there before I do, don't give up on me
I'll meet you when my chores are through; I don't know how long I'll be
But I'm not gonna let you down, darling, wait and see
And between now and then, 'til I see you again, I'll be loving you
Love, me

I read those words just hours before my grandma passed away
In the doorway of a church where me and grandpa stopped to pray
I know I'd never seen him cry in all my fifteen years
But as he said these words to her, his eyes filled up with tears

If you get there before I do, don't give up on me
I'll meet you when my chores are through; I don't know how long I'll be
But I'm not gonna let you down, darling, wait and see
And between now and then, 'til I see you again, I'll be loving you
Love, me
Between now and then, 'til I see you again, I'll be loving you
Love, me","Love, Me","Love, Me",1991,2,,Track 'A',Single,True
14,15,Mark Chesnutt,"Brother jukebox, sister wine.
Mother freedom, father of time.
Since she left me by myself,
You're the only family I've got left.

I go down to that same old cafe,
Where I try to wash my troubles away.
I'm still down, and I'm still all alone,
But it beats staying home all night long.

Brother jukebox, sister wine.
Mother freedom, father of time.
Since she left me by myself,
You're the only family I've got left.

I go home and I climb that old stairway.
And I tell myself: ""Tomorrow's a new day.""
But I know I'll just go down again,
And spend my time with my new next-of-kin.

Brother jukebox, sister wine.
Mother freedom, father of time.
Since she left me by myself,
You're the only family I've got left.

Brother jukebox, sister wine.
Mother freedom, father of time.
Since she left me by myself,
You're the only family I've got left.

You're the only family I've got left.",Brother Jukebox,Brother Jukebox / Hey You There In The Mirror,1990,2,3:04,Track 'A',Single,True
15,16,Alan Jackson,"I called my doctor on the telephone
""Help me doctor, there's something wrong
I can't shake it, it's gone too far""
He said, ""Tell me what your symptoms are""

I said ""My hands are sweaty and my knees are weak
I can't eat and I can't sleep
It's turning me every way but loose""
He said, ""It sounds like love's got a hold on you
No doubt, love's got a hold on you""

I told my buddies I was settling down
No more of this running 'round
They looked at me like I was a fool
And said ""Come on tell us what's wrong with you""

I said ""My hands are sweaty and my knees are week
I can't eat and I can't sleep
It's turning me every way but loose""
He said, ""It sounds like love's got a hold on you
No doubt, love's got a hold on you""

Well, I tossed and turned till the morning light
Holding my pillow, hanging on for life
There ain't nothing I can do
They said, ""It sounds like love's got a hold on you
Sounds like love's got a hold on you""

""Well, my hands are sweaty and my knees are week
I can't eat and I can't sleep
It's turning me every way but loose""
He said, ""It sounds like love's got a hold on you
Sounds like love's got a hold on you
Sounds like love's got a hold on you
No doubt love's got a hold on you""",Love's Got A Hold On You,Love's Got A Hold On You,1991,2,2:53,Track 'A',Single,True
16,17,Ricky Van Shelton,"I'll do everything I can
To make you proud to be my man
And I'll fulfill all you fantasies
I guess we're promising a lot
But for now it's all we've got
And I'll stand by you through our rockin' years

Rockin' chairs, rockin' babies, rock-a-bye, rock of ages
Side by side, we'll be together always
And if you hold me tight when you love me
That's all I'll ask of you
And I'll stand by you through our rockin' years

I'll be your friend, I'll be your lover
Until the end, there'll be no other
And my heart has only room for one
Yes, I'll always love you
And I'll always be here for you
And I'll stand by you through our rockin' years

Rockin' chairs, rockin' babies, rock-a-bye, rock of ages
Side by side, we'll be together always
And if you hold me tight when you love me
That's all I'll ask of you
And I'll stand by you through our rockin' years

Rockin' chairs, rockin' babies, rock-a-bye, rock of ages
Side by side, we'll be together always
And, yes, I'll always love you
And I'll always be here for you
And I'll stand by you through our rockin' years
Yes, I'll be here
And I'll stand by you through our rockin' years 
Through our rockin' years",Rockin' Years,Rockin' Years,1991,2,3:19,Track 'A',Single,True
17,18,Reba McEntire,"She married when she was twenty
She thought she was ready
Now she's not so sure
She thought she'd done some livin'
Now she's just wonderin' what she's living for
Now she's feelin that' there's something more

Is there life out there?
So much she hasn't done
Is there life beyond her family and her home?
She's done what she should
Should she do what she dares?
She doesn't wanna leave she's just wondering
Is there life out there?

She's always lived for tomorrow
But she's never learned how to live for today
Oh, she's dyin' to try something foolish
Do somethin' crazy or just get away
Oh, something for herself for a change

Is there life out there?
So much she hasn't done
Is there life beyond her family and her home?
She's done what she should
Should she do what she dares?
She doesn't wanna leave; she's just wonderin'
Is there life out there?

There's a place in the sun that she's never been
Where life is fair and time is a friend
Would she do it the same as she did back then?
Oh, she looks out her window and she wonders again

Is there life out there?
So much she hasn't done
Is there life beyond her family and her home?
She's done what she should
Should she do what she dares?
She doesn't wanna leave; she's just wonderin'
Is there life out there?

Oh, she doesn't wanna leave; she's just wonderin'
is there life out there?",Is There Life Out There,Is There Life Out There,1991,2,,Track 'A',Single,True
18,19,Garth Brooks,"Three thirty in the morning
Not a soul in sight
The city's lookin' like a ghost town
On a moonless summer night
Raindrops on the windshield
There's a storm moving in
He's headin' back from somewhere
That he never shoud have been
And the thunder rolls
And the thunder rolls

Every light is burnin'
In a house across town
She's pacin' by the telephone
In her faded flannel gown
Askin' for a miracle
Hopin' she's not right
Prayin' it's the weather
That's kept him out all night
And the thunder rolls
And the thunder rolls

The thunder rolls
And the lightning strikes
Another love grows cold
On a sleepless night
As the storm blows on
Out of control
Deep in her heart
The thunder rolls

She's waitin' by the window
When he pulls into the drive
She rushes out to hold him
Thankful he's alive
But on the wind and rain
A strange new perfume blows
And the lightnin' flashes in her eyes
And he knows that she knows
And the thunder rolls
And the thunder rolls

The thunder rolls
And the lightning strikes
Another love grows cold
On a sleepless night
As the storm blows on
Out of control
Deep in her heart
The thunder rolls

(Third Verse only done in concert)
She runs back down the hallway
Through the bedroom door
She reaches for the pistol kept in the dresser drawer
Tells the lady in the mirror he won't do this again
'Cause tonight will be the last time
She'll wonder where he's been

The thunder rolls
And the lightning strikes
Another love grows cold
On a sleepless night
As the storm blows on
Out of control
Deep in her heart
The thunder rolls",The Thunder Rolls,The Thunder Rolls,1991,2,3:43,Track 'A',Single,True
19,20,Ricky Van Shelton,"He was sitting beside me in the passenger seat
As I looked through the windshield at the quiet little street
He was smiling so proud as he gave me the key
But inside, I knew he was as nervous as me

And I said, daddy, oh daddy, are you sure I know how
Are you sure that I'm ready to drive this car now
He said, I'm right here beside you, and you're gonna do fine
All you gotta do is keep it between the lines

'Cause it's a long narrow road
Only the good Lord knows where it leads in the end, but you got to begin
So, keep your hands on the wheel, believe in the things that are real
Just take your time, and keep it between the lines

I was sitting in my chair and sneaking a look at him
Lying on the floor with his coloring book
Then he caught me watching, and he climbed on my knee
He said, daddy, oh daddy, would you do one with me

Then I hugged him so tightly as we turned the page
Said, I haven't done this since I was your age
He said, I'm right here beside you, and you're gonna do fine
Daddy, all you gotta do is keep it between the lines

So we finished the picture, and I put him to bed
Got down on my knees and I bowed my head
And I said, father, oh father, I feel so alone
Are you sure I can raise him with his mommy gone

Then the answer came back so gentle and low
And words of my daddy from so long ago
Said, I'm right here beside you, and you're gonna do fine
All you gotta do is keep it between the lines

So keep your hands on the wheel, believe in the things that are real
Take your time, and keep it between the lines
Just take your time, and keep it between the lines
Just take your time, and keep it between the lines",Keep It Between The Lines,Keep It Between The Lines,1991,2,3:48,Track 'A',Single,True
20,21,Alan Jackson,"She looked me in the eye and said it's over
I can't take this heartache, anymore
She said don't tell me lies and try to please me
I've heard it all so many times before

And I took her by the arm and said don't leave me
There's nothin' in this world, I wouldn't do
Just give me time, I'll be the man you've needed
She said I wish that I could take that, for the truth

And I said someday, I'll get my life straight
And she said it's too late, what's done is done
And I told her someday, she said I can't wait
'Cause sometimes someday, just never comes

She said all I've ever wanted, was to love you
And somewhere deep inside me I still do
But now I think it's time I stopped believin'
'Cause I'm never gonna see a change in you

And I said someday, I'll get my life straight
And she said it's too late, what's done is done
And I told her someday, she said I can't wait
'Cause sometimes someday just never comes

Sometimes someday just never comes",Someday,Someday,1991,2,3:17,Track 'A',Single,True
21,22,Reba McEntire,"There were no angry words at all
As we carried boxes down the hall
One by one, we put them in your car

Nothing much for us to say
One last goodbye and you drove away
I watched your taillights as they faded in the dark

I couldn't face the night in that lonely bed
So I laid down on the couch instead

Last night I prayed the Lord, my soul to keep
Then I cried myself to sleep
So sure life wouldn't go on without you

But, oh, this Sun is blinding me
As it wakes me from the dark

I guess the world didn't stop
For my broken heart

Clocks still tickin', life goes on
Radio still plays a song
As I try to put my scattered thoughts in place

And it takes all the strength I've got
To stumble to the coffee pot
The first of many lonely mornings I have to face

You call to see if I'm okay
I look out the window and I just say

Last night I prayed the Lord, my soul to keep
Then I cried myself to sleep
So sure life wouldn't go on without you

Lord, this Sun is blinding me
As it wakes me from the dark

I guess the world didn't stop
For my broken heart
Oh, I guess the world ain't gonna stop
For my broken heart",For My Broken Heart,For My Broken Heart,1991,10,4:18,Track '1',Album,True
22,23,Brooks & Dunn,"You picked me up, you shot me down
You're stepping out all over town
Drove me back to drinking in this bar
I found myself a brand new friend
I'm headed down that road again
I'm working on my next broken heart

Happy or sad, it's hard to tell
You taught me how to hurt so well
But when it comes to love I know my part
I'll play this game that I can't win
I'll be somebody's fool again
Working on my next broken heart

I thought all along you'd be the death of me
But I met one tonight who wants what's left of me
I've seen that look before
She'll tear my world apart
I'm working on my next broken heart

I thought all along you'd be the death of me
But I met one tonight who wants what's left of me
I've seen that look before
She'll tear my world apart
I'm working on my next broken heart

I'm working on my next broken heart
I'm working on my next broken heart",My Next Broken Heart,Boot Scootin' Boogie / My Next Broken Heart,1991,2,2:55,Track 'A',Single,True
23,24,Alabama,"I'll admit I could feel it 
The first time that we touched
The look in your eyes
Said you felt as much
But I'm not a man
Who falls so easily 
It's best that you know
Where you stand with me

I will give you my heart
Faithful and true
And all the love it can hold
That's all I can do 
But I've thought about 
How long I'll love you
And it's only fair that you know
Forever's as far as I'll go

When there's age around my eyes
And gray in your hair
And it only takes a touch to recall
The love we've shared
I won't take for granted
That you know my love is true
Each night in your arms
I will whisper to you

I will give you my heart
Faithful and true
And all the love it can hold
That's all I can do
But I've thought about
How long I'll love you
And it's only fair that you know
Forever's as far as I'll go",Forever's As Far As I'll Go,Forever's As Far As I'll Go,1990,2,3:36,Track 'A',Single,True
24,25,Travis Tritt,"I can't hide the way I feel about you anymore
I can't hold the hurt inside, keep the pain out of my eyes anymore
My tears no longer waiting, my resistance ain't that strong
My mind keeps recreating a life with you alone
And I'm tired of pretending I don't love you anymore

Let me make one last appeal to show you how I feel about you
'Cause there's no one else I swear that holds a candle anywhere next to you
My heart can't take the beating, not having you to hold
A small voice keeps repeating deep inside my soul
It says I can't keep pretending I don't love you anymore

I've got to take the chance or let it pass by
If I expect to get on with my life

My tears no longer waiting, ooh my resistance ain't that strong
But my mind keeps recreating a life with you alone
And I'm tired of pretending I don't love you anymore

Anymore

Anymore",Anymore (Album Version),Anymore / It's All About To Change,1991,2,3:47,Track 'A',Single,True
25,26,Doug Stone,"Every morning I watch you
Walk into the office
In your business suit
And matching shoes
With your hair pulled up neatly
You tug at your glasses
And you sit down
Just three desks down
And I watch you in the fluorescent glare
And my mind drifts away somewhere
And I see

You
In a different light
Your hair falling down
With love in your eyes
In my mind
You're a beautiful sight
I see you in a different light
Just the way I saw you last night

There's girls at the office
The guys always notice
When they walk by
But you're not the type
They don't know what I know
Or somethings' just don't show
Through tailored tweads
And that's fine with me
Let them all think what they want to
As for me when I look at you
I see

You
In a different light
Your hair falling down
With love in your eyes
In my mind
You're a beautiful sight
I see you in a different light
Just the way I saw you last night

Baby it's you
In a different light
Your hair falling down
With love in your eyes
In my mind
You're a beautiful sight
I see you in a different light
Just the way I saw you last night
(X2) until fade",In A Different Light,Doug Stone,1990,10,,Track '3',Album,True
26,27,Joe Diffie,"Diablo motors had a hell of a sale, downtown yesterday,
Word got around, no money down, take years and years to pay.
When I got there the lot was bare, but the salesman said hold on.
For a little cash, I gotta two-tone Nash out behind the barn.

If the Devil danced in empty pockets, he'd have a ball in mine.
With a nine foot grand, a ten piece band and a twelve girl chorus line.
I'd raise some loot in a three piece suit, give 'em one dance for a dime,
If the Devil Danced in empty pockets, he'd have a ball in mine.

Well he said friend it ain't the end let's see what I can do.
If you own a home, I've got a loan, tailor made for you.
Then above the racket a voice in my jacket said, ""I'll tote the note.""
The devil made me do it, talked me in to it, and that was all she wrote.

If the Devil danced in empty pockets, he'd have a ball in mine.
With a nine foot grand, a ten piece band and a twelve girl chorus line.
I'd raise some loot in a three piece suit, give 'em one dance for a dime,
If the Devil Danced in empty pockets, he'd have a ball in mine.

They say debt is a bottomless pit where the devil likes to play.
I'd sell my soul to get out of this hole, but there'd be hell to pay.

If the Devil danced in empty pockets, he'd have a ball in mine.
With a nine foot grand, a ten piece band and a twelve girl chorus line.
I'd raise some loot in a three piece suit, give 'em one dance for a dime,
If the Devil Danced in empty pockets, he'd have a ball in mine",If The Devil Danced (In Empty Pockets),If The Devil Danced (In Empty Pockets) / I Ain't Leavin' 'Til She's Gone,1990,2,2:45,Track 'A',Single,True
27,28,Hal Ketchum,"There's an Elvis movie on the marquee sign
We've all seen at least three times
Everybody's broke, Bobby's got a buck
Put a dollar's worth of gas in his pickup truck
We're going ninety miles an hour down a deadend road
What's the hurry, son... where you gonna go?
We're gonna howl at the moon, shoot out the light
It's a small town Saturday night
It's a small town Saturday night

Lucy's got her lipstick on a little too bright
Bobby's gettin' drunk and lookin' for a fight
Liquor on his breath and trouble on his mind
And Lucy's just a kid, along for the ride
Got a six-pack of beer and a bottle of wine
Gotta be bad just to have a good time
They're gonna howl at the moon, shoot out the light
It's a small town Saturday night
It's a small town Saturday night

Bobby told Lucy, ""The world ain't round...
Drops off sharp at the edge of town
Lucy, you know the world must be flat
'Cause when people leave town, they never come back""
They go ninety miles an hour to the city limits sign
Put the pedal to the metal 'fore they change their mind
They howl at the moon, shoot out the light
It's a small town Saturday night

They howl at the moon, shoot out the light
Yeah, it's a small town Saturday night
It's a small town Saturday night
It's a small town Saturday night",Small Town Saturday Night,Small Town Saturday Night,1991,2,2:55,Track 'A',Single,True
28,29,Ricky Van Shelton,"I don't know why you want to start with me
I ain't n-n-nothing far as I can see
And I'm worn out from working too hard
Why don't you give me a break?

I know that lately things ain't been so good
I'll make it up just like I told you I would
But I'm tired and I want to sit down
To ease this old backache

You say you're having trouble figuring me
I don't believe I'm such a mystery
Mmm baby, what you get is what you see
I am a simple man

I want a job and a piece of land
Three squares in my frying pan
Don't seem so hard for me to understand
I am a simple man

You say we've got some things to talk about
A lot of problems that we need to work out
But we just wind up fighting
Why don't you give it a rest?

I don't know what else I can say to you
I'm doing everything I know to do
And I can't give you anything more
When I'm giving my best

You say you're having trouble figuring me
I don't believe I'm such a mystery
Mmm baby, what you get is what you see
I am a simple man

I want a job and a piece of land
Three squares in my frying pan
Don't seem so hard for me to understand
I am a simple man

I want a place I can lay my head
Soft woman and a warm bed
A little time off before I'm dead
I am just a simple man

You say you're having trouble figuring me
I don't believe I'm such a mystery
Mmm baby, what you get is what you see
I am a simple man

I want a job and a piece of land
Three squares in my frying pan
Don't seem so hard for me to understand
I am a simple man",I Am A Simple Man,I Am A Simple Man / Backroads,1991,2,3:25,Track 'B',Single,True
